RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,08375,Paul Stankowski,41.49,78,188
2,0,28500,Martin Flores,38.37,99,258
3,0,01706,Davis Love III,38.04,97,255
4,0,23621,Rory Sabbatini,37.36,102,273
5,0,01249,John Daly,37.29,66,177
6,0,23349,Charles Warren,37.14,78,210
7,0,01810,Phil Mickelson,37.04,100,270
8,0,12716,Charley Hoffman,36.14,116,321
9,0,24361,Pat Perez,35.95,119,331
10,0,30946,Alex Prugh,35.91,107,298
11,0,23623,Bo Van Pelt,35.80,126,352
12,0,27141,J.B. Holmes,35.77,132,369
13,0,27936,Martin Laird,35.67,117,328
14,0,23409,James Driscoll,35.62,109,306
15,0,32640,Troy Merritt,35.50,109,307
16,0,27436,Graham DeLaet,35.49,104,293
17,0,26851,Marc Leishman,35.32,95,269
18,0,22371,Aaron Baddeley,35.20,132,375
19,0,11123,Chris Couch,35.00,91,260
20,0,08725,Tom Gillis,34.93,124,355
21,0,25364,Paul Casey,34.86,61,175
22,0,24924,Bill Haas,34.85,107,307
23,0,25892,Steve Wheatcroft,34.38,77,224
24,0,21209,Sergio Garcia,34.31,47,137
25,0,23322,Brett Wetterich,34.18,67,196
26,0,27933,John Merrick,34.01,118,347
27,0,23788,D.J. Trahan,33.93,114,336
28,0,27770,Camilo Villegas,33.86,85,251
29,0,07749,Brett Quigley,33.82,115,340
30,0,28237,Rory McIlroy,33.52,59,176
31,0,20157,Retief Goosen,33.47,79,236
32,0,20850,Daniel Chopra,33.46,85,254
33,0,26300,Matt Jones,33.44,106,317
34,0,27330,Josh Teater,33.43,113,338
35,0,25804,Bubba Watson,33.33,92,276
36,0,27302,Garth Mulroy,33.12,52,157
37,0,30925,Dustin Johnson,33.09,89,269
38,0,22946,Henrik Bjornstad,32.91,77,234
39,0,21961,Charles Howell III,32.65,111,340
40,0,24358,Robert Garrigus,32.60,74,227
41,0,28158,Steve Marino,32.54,82,252
42,0,25818,Scott Piercy,32.53,108,332
43,0,21959,Ted Purdy,32.36,100,309
44,0,06527,Steve Stricker,32.34,76,235
