RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,22122,Andrew McLardy,25.71,18,70
2,0,23322,Brett Wetterich,25.45,28,110
3,0,22405,Justin Rose,25.00,30,120
4,0,25804,Bubba Watson,24.11,34,141
5,0,07867,Woody Austin,23.02,32,139
6,0,20848,Ángel Cabrera,22.06,30,136
7,0,01249,John Daly,21.74,25,115
8,0,24663,Y.E. Yang,21.70,23,106
9,0,06527,Steve Stricker,21.43,21,98
10,0,01766,Billy Mayfair,21.36,22,103
11,0,06522,Ernie Els,21.21,28,132
12,0,20157,Retief Goosen,20.99,17,81
13,0,10885,Robert Allenby,20.79,21,101
14,0,26882,Michael Sim,20.65,19,92
15,0,24490,George McNeill,20.63,39,189
16,0,25818,Scott Piercy,20.39,42,206
17,0,28475,Jeff Overton,20.37,33,162
18,0,23621,Rory Sabbatini,20.13,30,149
19,0,25632,Jimmy Walker,20.10,40,199
20,0,10860,Justin Leonard,19.80,20,101
21,0,09011,David Duval,19.77,17,86
22,0,23541,Ben Crane,19.47,22,113
23,0,12510,Chad Campbell,19.38,25,129
24,0,20766,Padraig Harrington,19.35,18,93
25,0,24924,Bill Haas,19.17,23,120
26,0,24140,Sean O'Hair,19.08,25,131
27,0,27936,Martin Laird,18.97,33,174
28,0,24846,Ricky Barnes,18.87,30,159
29,0,07457,Steve Flesch,18.75,18,96
29,0,12714,Chris Tidland,18.75,24,128
31,0,27466,Spencer Levin,18.71,29,155
32,0,22913,John Rollins,18.59,29,156
33,0,30925,Dustin Johnson,18.57,26,140
33,0,12705,Cliff Kresge,18.57,13,70
35,0,22371,Aaron Baddeley,18.52,40,216
36,0,06595,Kevin Sutherland,18.26,21,115
37,0,26851,Marc Leishman,18.23,33,181
38,0,27963,Chris Stroud,18.05,24,133
39,0,11123,Chris Couch,17.98,16,89
39,0,23349,Charles Warren,17.98,16,89
41,0,26287,Roland Thatcher,17.97,23,128
42,0,01320,Bob Estes,17.90,29,162
43,0,22046,Geoff Ogilvy,17.86,20,112
44,0,27060,John Mallinger,17.71,17,96
45,0,22946,Henrik Bjornstad,17.65,18,102
45,0,24358,Robert Garrigus,17.65,27,153
47,0,27214,Kevin Streelman,17.53,27,154
48,0,30946,Alex Prugh,17.50,28,160
49,0,21209,Sergio Garcia,17.46,11,63
50,0,27095,Nick Watney,17.33,26,150
51,0,23353,J.J. Henry,17.19,22,128
52,0,28500,Martin Flores,17.09,27,158
53,0,25562,Andres Romero,17.07,28,164
54,0,20472,Alex Cejka,17.05,15,88
54,0,02239,Scott Verplank,17.05,15,88
56,0,22056,Cameron Percy,17.04,23,135
57,0,23788,D.J. Trahan,16.97,28,165
58,0,23320,Ryan Palmer,16.88,27,160
59,0,32640,Troy Merritt,16.86,29,172
60,0,29910,Blake Adams,16.80,21,125
61,0,24227,Justin Bolli,16.67,7,42
61,0,01810,Phil Mickelson,16.67,22,132
63,0,20850,Daniel Chopra,16.57,28,169
64,0,25240,D.A. Points,16.55,24,145
65,0,24024,Zach Johnson,16.53,20,121
66,0,23108,Matt Kuchar,16.49,16,97
67,0,26881,Jarrod Lyle,16.46,13,79
68,0,26679,Kevin Stadler,16.41,21,128
69,0,12602,Dean Wilson,16.39,10,61
70,0,25900,Lucas Glover,16.33,16,98
70,0,12716,Charley Hoffman,16.33,24,147
70,0,23548,Bill Lunde,16.33,24,147
73,0,06004,Stephen Ames,16.22,18,111
74,0,07749,Brett Quigley,16.18,22,136
75,0,21959,Ted Purdy,16.03,21,131
76,0,20645,John Senden,15.86,23,145
77,0,29221,Webb Simpson,15.85,26,164
78,0,27770,Camilo Villegas,15.84,16,101
79,0,10425,Jay Williamson,15.79,15,95
80,0,01724,Jeff Maggert,15.69,16,102
81,0,33419,Cameron Tringale,15.66,13,83
82,0,24502,Adam Scott,15.63,15,96
83,0,27141,J.B. Holmes,15.59,29,186
84,0,25720,Chad Collins,15.29,26,170
84,0,32102,Rickie Fowler,15.29,26,170
86,0,28780,Nicholas Thompson,15.22,21,138
87,0,32617,Jerod Turner,15.19,12,79
88,0,06621,Joe Durant,15.07,11,73
88,0,08385,Omar Uresti,15.07,11,73
90,0,23983,Luke Donald,15.04,17,113
91,0,08725,Tom Gillis,15.03,23,153
92,0,23409,James Driscoll,14.97,28,187
92,0,23623,Bo Van Pelt,14.97,25,167
94,0,01577,Lee Janzen,14.93,20,134
95,0,28158,Steve Marino,14.88,18,121
96,0,21350,Ryuji Imada,14.86,22,148
97,0,01706,Davis Love III,14.85,15,101
98,0,20070,Matt Bettencourt,14.84,23,155
99,0,20436,Garrett Willis,14.81,12,81
100,0,01116,Michael Bradley,14.75,18,122
101,0,26300,Matt Jones,14.72,24,163
101,0,23800,Bryce Molder,14.72,24,163
103,0,26392,Chris Wilson,14.71,15,102
104,0,27302,Garth Mulroy,14.67,11,75
105,0,27436,Graham DeLaet,14.60,20,137
106,0,06251,Chris DiMarco,14.50,19,131
106,0,27613,David Lutterus,14.50,19,131
108,0,21961,Charles Howell III,14.47,34,235
109,0,10809,Jim Furyk,14.46,12,83
110,0,25892,Steve Wheatcroft,14.43,14,97
111,0,28307,Matt Every,14.29,14,98
111,0,26951,Johnson Wagner,14.29,17,119
113,0,25686,Jason Dufner,14.16,16,113
113,0,20574,Mathew Goggin,14.16,16,113
115,0,06643,Paul Goydos,14.15,15,106
116,0,24357,K.J. Choi,14.00,14,100
116,0,19846,Brian Gay,14.00,14,100
118,0,26289,Boo Weekley,13.95,18,129
119,0,20663,Brenden Pappas,13.93,17,122
120,0,26420,Richard Johnson,13.86,14,101
121,0,26596,Ryan Moore,13.83,13,94
122,0,28089,Jason Day,13.75,22,160
123,0,23325,Vaughn Taylor,13.74,18,131
124,0,25190,Jeff Quinney,13.68,16,117
125,0,20098,Stuart Appleby,13.64,21,154
126,0,08375,Paul Stankowski,13.58,11,81
127,0,24925,Jonathan Byrd,13.42,20,149
128,0,20378,Mathias Grönberg,13.33,12,90
128,0,22293,Heath Slocum,13.33,14,105
128,0,02206,David Toms,13.33,16,120
131,0,25364,Paul Casey,13.16,10,76
131,0,23638,Brendon de Jonge,13.16,20,152
