RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,27796,Joe Affrunti,9.3
2,0,22986,Søren Kjeldsen,8.6
3,0,33948,Byeong Hun An,8.5
3,0,25444,Justin Hicks,8.5
3,0,02246,Duffy Waldorf,8.5
6,0,28092,D.H. Lee,8.4
6,0,39324,J.J. Spaun,8.4
8,0,10809,Jim Furyk,8.2
8,0,26679,Kevin Stadler,8.2
10,0,31559,Garrett Osborn,8.1
11,0,27896,Ross Fisher,8.0
11,0,23366,Brian Gaffney,8.0
11,0,06573,Brandt Jobe,8.0
14,0,10885,Robert Allenby,7.9
14,0,12652,Cameron Beckman,7.9
14,0,25364,Paul Casey,7.9
14,0,20433,Mark Hensby,7.9
14,0,26476,Chez Reavie,7.9
19,0,22892,Jason Gore,7.8
19,0,31557,Jim Herman,7.8
19,0,33122,Russell Knox,7.8
19,0,28237,Rory McIlroy,7.8
19,0,25198,Francesco Molinari,7.8
19,0,40115,Adam Svensson,7.8
19,0,23325,Vaughn Taylor,7.8
26,0,23135,Tim Clark,7.7
26,0,25900,Lucas Glover,7.7
26,0,06575,Dudley Hart,7.7
26,0,32839,Hideki Matsuyama,7.7
26,0,29256,James Morrison,7.7
31,0,24507,Jason Bohn,7.6
31,0,22405,Justin Rose,7.6
31,0,34046,Jordan Spieth,7.6
34,0,29910,Blake Adams,7.5
34,0,34262,Jon Curran,7.5
34,0,27436,Graham DeLaet,7.5
34,0,24024,Zach Johnson,7.5
34,0,27933,John Merrick,7.5
34,0,22913,John Rollins,7.5
34,0,34087,Carlos Sainz Jr,7.5
34,0,21528,Henrik Stenson,7.5
34,0,31560,Brian Stuard,7.5
43,0,24461,Thomas Aiken,7.4
43,0,34409,David Lingmerth,7.4
43,0,28300,Joost Luiten,7.4
43,0,26596,Ryan Moore,7.4
43,0,01945,Kenny Perry,7.4
43,0,46441,Robby Shelton,7.4
43,0,29221,Webb Simpson,7.4
43,0,06527,Steve Stricker,7.4
43,0,28780,Nicholas Thompson,7.4
52,0,47959,Bryson DeChambeau,7.3
52,0,31646,Emiliano Grillo,7.3
52,0,26758,David Hearn,7.3
52,0,35532,Tom Hoge,7.3
52,0,30711,Colt Knost,7.3
52,0,24912,Will MacKenzie,7.3
52,0,33413,Ben Martin,7.3
52,0,31202,William McGirt,7.3
52,0,23623,Bo Van Pelt,7.3
52,0,27095,Nick Watney,7.3
62,0,07867,Woody Austin,7.2
62,0,33141,Keegan Bradley,7.2
62,0,12510,Chad Campbell,7.2
62,0,20229,Stewart Cink,7.2
62,0,25720,Chad Collins,7.2
62,0,25686,Jason Dufner,7.2
62,0,29222,Billy Hurley III,7.2
62,0,30925,Dustin Johnson,7.2
62,0,27466,Spencer Levin,7.2
62,0,33204,Shane Lowry,7.2
62,0,25572,Graeme McDowell,7.2
62,0,23320,Ryan Palmer,7.2
62,0,35541,John Peterson,7.2
62,0,25457,Alexandre Rocha,7.2
62,0,30927,Brendon Todd,7.2
62,0,26951,Johnson Wagner,7.2
62,0,36685,Cameron Wilson,7.2
62,0,24663,Y.E. Yang,7.2
80,0,35545,Blayne Barber,7.1
80,0,40026,Daniel Berger,7.1
80,0,32366,Kevin Chappell,7.1
80,0,22621,Ben Curtis,7.1
80,0,27644,Brian Harman,7.1
80,0,46440,Smylie Kaufman,7.1
80,0,08075,Jerry Kelly,7.1
80,0,37092,Hyung-Sung Kim,7.1
80,0,29478,Kevin Kisner,7.1
80,0,29926,Danny Lee,7.1
80,0,01706,Davis Love III,7.1
80,0,26329,Louis Oosthuizen,7.1
80,0,24361,Pat Perez,7.1
