RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
1,0,26499,Rafa Cabrera Bello,$1609350,80435025,80500000
2,1,20396,Lee Westwood,$1138810,102681003,11200000
104,2,47568,Curtis Reed,$14012,1401200
105,2,39328,Conrad Shindler,$13797,1379700
106,2,29910,Blake Adams,$13764,1376400
107,2,22115,Mardan Mamat,$13440,1344000
108,2,34296,Wes Homan,$13268,1326800
109,2,36449,Arie Ahmad Irawan,$13230,1323000
110,2,47643,Lance Lopez,$13213,1321300
111,2,47125,Matt Atkins,$11970,1197000
112,2,20443,Jin Park,$11968,1196800
113,2,32152,Adam Hart,$11760,1176000
114,2,33974,Dean Burmester,$11400,1140000
115,2,39997,Corey Conners,$10856,1085600
116,2,36735,Jorge Fernández Valdés,$7706,770571
116,2,40115,Adam Svensson,$7706,770571
118,2,26949,Josh Broadaway,$6195,619500
119,2,27171,Jay McLuen,$5984,598400
