RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01381,Fred Funk,45.66,521,1141,-0.054
2,0,01968,Nick Price,45.06,228,506,-0.053
3,0,01887,Mark O'Meara,44.15,253,573,-0.036
4,0,23135,Tim Clark,43.86,432,985,-0.037
5,0,08385,Omar Uresti,43.23,453,1048,-0.053
6,0,12753,David Morland IV,43.01,369,858,+0.024
7,0,01457,Jay Haas,41.38,348,841,-0.029
8,0,06078,Esteban Toledo,40.96,451,1101,+0.062
9,0,01219,John Cook,40.81,273,669,-0.070
10,0,01378,David Frost,40.16,410,1021,-0.029
11,0,06809,Bob Burns,40.07,430,1073,+0.053
12,0,01527,Scott Hoch,39.72,253,637,-0.043
13,0,02010,Loren Roberts,39.62,374,944,-0.075
14,0,22293,Heath Slocum,39.51,454,1149,+0.035
15,0,01157,Tom Byrum,39.12,392,1002,-0.038
16,0,02239,Scott Verplank,39.04,367,940,-0.144
17,0,19881,Robert Damron,38.80,447,1152,+0.034
18,0,25396,Kevin Na,38.75,460,1187,-0.020
19,0,01132,Mark Brooks,38.66,305,789,+0.079
20,0,19972,José Coceres,38.59,323,837,+0.022
21,0,07363,Craig Bowden,38.57,398,1032,-0.040
22,0,12680,Shigeki Maruyama,38.56,418,1084,-0.055
23,0,07721,Pat Bates,38.55,478,1240,-0.006
24,0,02104,Jeff Sluman,38.45,433,1126,-0.009
25,0,06373,José María Olazábal,38.42,224,583,-0.036
26,0,02049,Gene Sauers,38.38,388,1011,+0.064
27,0,01142,Bart Bryant,38.27,346,904,-0.006
28,0,01329,Brad Faxon,37.90,365,963,-0.074
29,0,06251,Chris DiMarco,37.87,406,1072,-0.047
30,0,10213,Dicky Pride,37.38,305,816,+0.079
31,0,01920,Craig Parry,37.13,186,501,+0.059
31,0,20548,Hidemichi Tanaka,37.13,401,1080,-0.025
33,0,08075,Jerry Kelly,37.06,447,1206,-0.107
34,0,12602,Dean Wilson,37.01,463,1251,+0.035
35,0,19846,Brian Gay,36.65,446,1217,-0.020
36,0,01724,Jeff Maggert,36.47,256,702,E
37,0,01139,Olin Browne,36.14,395,1093,-0.038
38,0,01361,Dan Forsman,36.13,327,905,+0.067
39,0,01203,Russ Cochran,36.06,273,757,-0.007
40,0,02099,Scott Simpson,35.97,255,709,+0.051
41,0,07457,Steve Flesch,35.96,411,1143,+0.015
42,0,08537,J.P. Hayes,35.90,317,883,+0.073
43,0,06214,Guy Boros,35.79,287,802,+0.045
44,0,01761,Len Mattiace,35.75,345,965,+0.029
45,0,23983,Luke Donald,35.69,308,863,-0.071
46,0,20127,Chris Riley,35.57,260,731,-0.058
47,0,08339,Spike McRoy,35.34,375,1061,+0.056
48,0,10201,Matt Gogel,35.23,341,968,-0.041
48,0,10423,Mike Weir,35.23,272,772,-0.048
50,0,01666,Bernhard Langer,35.22,205,582,+0.039
51,0,20472,Alex Cejka,35.18,279,793,+0.082
52,0,20121,Todd Fischer,35.07,445,1269,-0.004
53,0,02214,Kirk Triplett,34.91,318,911,-0.053
54,0,10860,Justin Leonard,34.84,317,910,-0.041
55,0,01619,Skip Kendall,34.74,378,1088,-0.005
56,0,06575,Dudley Hart,34.69,221,637,+0.032
57,0,01024,Billy Andrade,34.55,437,1265,+0.032
58,0,06527,Steve Stricker,34.47,324,940,-0.043
59,0,01766,Billy Mayfair,33.96,436,1284,+0.064
60,0,12705,Cliff Kresge,33.91,350,1032,+0.040
61,0,01797,Rocco Mediate,33.81,164,485,-0.018
62,0,02223,Bob Tway,33.59,310,923,+0.016
63,0,24024,Zach Johnson,33.58,414,1233,-0.024
64,0,01771,Blaine McCallister,33.45,283,846,+0.085
65,0,10733,Kent Jones,33.14,396,1195,-0.018
66,0,20229,Stewart Cink,33.03,364,1102,-0.074
67,0,21878,Mark Wilson,32.91,261,793,+0.004
68,0,02246,Duffy Waldorf,32.76,267,815,+0.007
69,0,01127,Danny Briggs,32.72,340,1039,-0.029
70,0,23541,Ben Crane,32.65,366,1121,+0.049
70,0,08931,Glen Day,32.65,398,1219,+0.023
70,0,01926,Steve Pate,32.65,270,827,-0.022
73,0,22621,Ben Curtis,32.57,186,571,+0.022
74,0,20382,Stephen Leaney,32.49,258,794,+0.066
75,0,26420,Richard Johnson,32.42,415,1280,-0.019
76,0,24357,K.J. Choi,32.26,281,871,+0.064
77,0,01928,Corey Pavin,32.10,295,919,-0.037
78,0,20104,Ken Duke,32.09,353,1100,+0.085
79,0,23338,David Gossett,31.81,223,701,+0.206
80,0,12682,Hirofumi Miyase,31.75,248,781,+0.109
81,0,06004,Stephen Ames,31.74,351,1106,-0.037
81,0,06621,Joe Durant,31.74,332,1046,-0.069
83,0,01320,Bob Estes,31.71,221,697,-0.054
84,0,01941,Tom Pernice Jr.,31.48,373,1185,-0.035
85,0,20585,Niclas Fasth,31.42,224,713,+0.098
86,0,02206,David Toms,31.34,252,804,-0.024
87,0,20628,Arron Oberholser,31.22,266,852,+0.053
88,0,01042,Paul Azinger,31.06,278,895,+0.094
89,0,01938,David Peoples,30.98,325,1049,+0.015
90,0,21646,David Branshaw,30.83,308,999,+0.071
91,0,02002,John Riegger,30.77,208,676,-0.024
92,0,01473,Todd Hamilton,30.75,302,982,+0.007
93,0,01685,J.L. Lewis,30.70,377,1228,+0.053
94,0,22913,John Rollins,30.59,305,997,-0.030
95,0,01577,Lee Janzen,30.48,295,968,+0.017
96,0,06515,Shaun Micheel,30.45,299,982,+0.030
97,0,01388,Robert Gamez,30.42,379,1246,-0.018
98,0,01677,Tom Lehman,30.29,242,799,E
99,0,20029,Notah Begay III,30.15,265,879,+0.053
100,0,20593,Greg Chalmers,30.07,270,898,+0.063
101,0,06595,Kevin Sutherland,30.05,278,925,+0.011
102,0,20433,Mark Hensby,29.73,341,1147,+0.062
103,0,01261,Jay Delsing,29.69,261,879,+0.069
104,0,12760,Danny Ellis,29.62,279,942,+0.057
105,0,10425,Jay Williamson,29.49,368,1248,+0.043
