RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,07363,Craig Bowden,29.94,309,1032,+0.100
2,0,01928,Corey Pavin,28.29,260,919,+0.065
3,0,01219,John Cook,25.56,171,669,+0.146
4,0,02010,Loren Roberts,25.42,240,944,+0.029
5,0,01157,Tom Byrum,24.35,244,1002,+0.029
6,0,01329,Brad Faxon,24.30,234,963,+0.043
7,0,01968,Nick Price,24.11,122,506,+0.057
8,0,01381,Fred Funk,23.23,265,1141,+0.045
9,0,01920,Craig Parry,22.95,115,501,+0.043
10,0,08385,Omar Uresti,22.90,240,1048,+0.025
11,0,02099,Scott Simpson,22.71,161,709,+0.143
12,0,02239,Scott Verplank,22.66,213,940,-0.005
13,0,01132,Mark Brooks,22.18,175,789,+0.223
14,0,06078,Esteban Toledo,22.07,243,1101,+0.189
15,0,12753,David Morland IV,21.45,184,858,+0.114
16,0,19846,Brian Gay,21.12,257,1217,+0.027
17,0,06373,José María Olazábal,20.93,122,583,+0.074
18,0,01887,Mark O'Meara,20.77,119,573,+0.143
19,0,20127,Chris Riley,20.38,149,731,+0.047
20,0,01457,Jay Haas,20.10,169,841,-0.012
21,0,26420,Richard Johnson,19.61,251,1280,+0.064
22,0,07721,Pat Bates,19.52,242,1240,+0.107
23,0,08075,Jerry Kelly,19.40,234,1206,+0.064
24,0,06809,Bob Burns,19.29,207,1073,+0.053
24,0,01378,David Frost,19.29,197,1021,+0.061
26,0,19881,Robert Damron,19.18,221,1152,+0.045
27,0,20548,Hidemichi Tanaka,18.89,204,1080,+0.074
28,0,01320,Bob Estes,18.79,131,697,+0.076
29,0,01926,Steve Pate,18.62,154,827,+0.169
30,0,02049,Gene Sauers,18.60,188,1011,+0.112
31,0,01771,Blaine McCallister,18.44,156,846,+0.096
32,0,01619,Skip Kendall,18.38,200,1088,+0.125
33,0,01527,Scott Hoch,18.37,117,637,+0.026
34,0,01761,Len Mattiace,18.34,177,965,+0.073
35,0,12682,Hirofumi Miyase,18.18,142,781,+0.162
36,0,23983,Luke Donald,17.96,155,863,+0.058
37,0,12705,Cliff Kresge,17.83,184,1032,+0.125
38,0,20382,Stephen Leaney,17.63,140,794,E
39,0,19972,José Coceres,17.56,147,837,+0.014
40,0,01203,Russ Cochran,17.44,132,757,+0.106
41,0,06251,Chris DiMarco,17.26,185,1072,+0.027
42,0,02214,Kirk Triplett,17.23,157,911,+0.045
43,0,21878,Mark Wilson,16.77,133,793,+0.075
44,0,07457,Steve Flesch,16.54,189,1143,-0.032
45,0,08881,Tripp Isenhour,16.34,107,655,+0.150
46,0,02223,Bob Tway,16.25,150,923,+0.073
47,0,01938,David Peoples,16.21,170,1049,-0.012
48,0,01139,Olin Browne,16.19,177,1093,+0.045
49,0,01127,Danny Briggs,16.07,167,1039,+0.084
50,0,20029,Notah Begay III,16.04,141,879,+0.149
51,0,01361,Dan Forsman,16.02,145,905,+0.131
52,0,25396,Kevin Na,15.92,189,1187,+0.106
53,0,23135,Tim Clark,15.74,155,985,+0.039
54,0,20104,Ken Duke,15.73,173,1100,+0.173
55,0,06527,Steve Stricker,15.32,144,940,+0.125
56,0,12680,Shigeki Maruyama,15.31,166,1084,-0.060
57,0,20433,Mark Hensby,15.26,175,1147,+0.120
58,0,10425,Jay Williamson,15.22,190,1248,+0.200
59,0,22293,Heath Slocum,15.14,174,1149,+0.132
60,0,01766,Billy Mayfair,15.11,194,1284,+0.134
61,0,01142,Bart Bryant,15.04,136,904,+0.007
62,0,01261,Jay Delsing,15.02,132,879,-0.023
63,0,20121,Todd Fischer,14.97,190,1269,+0.084
64,0,01666,Bernhard Langer,14.95,87,582,-0.057
64,0,10860,Justin Leonard,14.95,136,910,+0.088
64,0,10213,Dicky Pride,14.95,122,816,+0.189
64,0,12602,Dean Wilson,14.95,187,1251,+0.037
68,0,02101,Joey Sindelar,14.53,178,1225,+0.011
69,0,01473,Todd Hamilton,14.46,142,982,E
69,0,01577,Lee Janzen,14.46,140,968,+0.050
71,0,01948,Tim Petrovic,14.39,173,1202,+0.087
72,0,24502,Adam Scott,14.36,81,564,E
73,0,01313,Steve Elkington,14.29,110,770,+0.164
74,0,23338,David Gossett,14.27,100,701,+0.460
75,0,20472,Alex Cejka,14.25,113,793,-0.027
76,0,21646,David Branshaw,14.21,142,999,+0.134
77,0,02002,John Riegger,14.20,96,676,+0.208
78,0,02246,Duffy Waldorf,14.11,115,815,+0.017
79,0,01941,Tom Pernice Jr.,14.09,167,1185,+0.036
80,0,01042,Paul Azinger,14.08,126,895,+0.183
81,0,02206,David Toms,14.05,113,804,+0.018
82,0,20634,Peter Lonard,14.02,106,756,-0.009
83,0,01553,John Huston,13.99,88,629,+0.034
84,0,20157,Retief Goosen,13.98,78,558,+0.038
85,0,06214,Guy Boros,13.97,112,802,+0.179
86,0,12510,Chad Campbell,13.94,150,1076,+0.107
87,0,22548,Patrick Sheehan,13.90,192,1381,+0.094
88,0,22621,Ben Curtis,13.84,79,571,+0.051
89,0,25237,Kevin Muncrief,13.80,86,623,+0.349
90,0,23541,Ben Crane,13.74,154,1121,+0.136
91,0,20593,Greg Chalmers,13.70,123,898,+0.041
92,0,21959,Ted Purdy,13.69,194,1417,+0.041
93,0,01024,Billy Andrade,13.60,172,1265,+0.145
94,0,12823,Carlos Franco,13.56,168,1239,+0.149
95,0,06575,Dudley Hart,13.50,86,637,+0.058
96,0,08537,J.P. Hayes,13.48,119,883,+0.126
97,0,01706,Davis Love III,13.43,114,849,E
98,0,22371,Aaron Baddeley,13.28,141,1062,+0.163
99,0,01724,Jeff Maggert,13.25,93,702,+0.043
100,0,02104,Jeff Sluman,13.23,149,1126,+0.013
101,0,08339,Spike McRoy,13.20,140,1061,+0.086
102,0,10585,Scott McCarron,13.19,138,1046,+0.152
103,0,06197,Michael Allen,13.10,139,1061,+0.151
104,0,21961,Charles Howell III,13.02,137,1052,-0.022
105,0,10423,Mike Weir,12.95,100,772,+0.150
106,0,01797,Rocco Mediate,12.78,62,485,+0.065
107,0,06004,Stephen Ames,12.75,141,1106,+0.057
108,0,07749,Brett Quigley,12.74,154,1209,+0.123
109,0,11032,Frank Lickliter II,12.70,137,1079,+0.044
110,0,01388,Robert Gamez,12.60,157,1246,+0.115
111,0,10201,Matt Gogel,12.40,120,968,+0.075
112,0,10733,Kent Jones,12.38,148,1195,+0.115
112,0,01685,J.L. Lewis,12.38,152,1228,+0.053
114,0,21949,Joe Ogilvie,12.36,144,1165,+0.076
115,0,24357,K.J. Choi,12.28,107,871,-0.009
116,0,20628,Arron Oberholser,12.21,104,852,E
117,0,24290,D.J. Brigman,12.16,115,946,+0.096
118,0,08931,Glen Day,12.14,148,1219,+0.162
119,0,08793,Tiger Woods,12.07,92,762,-0.098
120,0,02245,Grant Waite,12.00,113,942,+0.239
121,0,12652,Cameron Beckman,11.96,143,1196,+0.224
122,0,19825,Darren Clarke,11.94,59,494,+0.017
123,0,20585,Niclas Fasth,11.92,85,713,+0.035
124,0,23108,Matt Kuchar,11.86,125,1054,+0.096
125,0,01707,Steve Lowery,11.73,120,1023,+0.267
126,0,06613,Tommy Tolles,11.71,98,837,+0.214
127,0,23353,J.J. Henry,11.68,147,1259,+0.075
128,0,23623,Bo Van Pelt,11.62,131,1127,+0.153
129,0,23621,Rory Sabbatini,11.61,121,1042,+0.058
130,0,12645,Brent Geiberger,11.57,134,1158,+0.216
131,0,21407,Arjun Atwal,11.53,119,1032,+0.277
132,0,20229,Stewart Cink,11.52,127,1102,-0.031
133,0,10912,Craig Perks,11.34,100,882,+0.140
134,0,10885,Robert Allenby,11.28,112,993,-0.080
135,0,07223,Brian Bateman,11.20,113,1009,+0.159
136,0,20580,Andre Stolz,11.14,74,664,+0.351
137,0,24024,Zach Johnson,11.11,137,1233,-0.095
138,0,06621,Joe Durant,11.09,116,1046,+0.129
139,0,06522,Ernie Els,11.03,64,580,+0.078
140,0,08123,Jeff Brehaut,11.02,142,1288,+0.232
141,0,08835,Kris Cox,10.90,92,844,+0.239
142,0,06515,Shaun Micheel,10.79,106,982,+0.066
143,0,20098,Stuart Appleby,10.75,89,828,+0.022
144,0,23307,Roger Tambellini,10.72,104,970,+0.250
145,0,21209,Sergio Garcia,10.68,75,702,+0.040
146,0,22405,Justin Rose,10.66,92,863,-0.033
147,0,08337,Mike Heinen,10.65,75,704,+0.147
147,0,20645,John Senden,10.65,127,1193,+0.055
149,0,06595,Kevin Sutherland,10.59,98,925,-0.010
150,0,23320,Ryan Palmer,10.51,130,1237,+0.108
151,0,12660,Jesper Parnevik,10.50,107,1019,+0.019
152,0,01945,Kenny Perry,10.44,90,862,+0.056
