RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
69,0,08881,Tripp Isenhour,36.27,37,102,-0.24
69,0,26420,Richard Johnson,36.27,74,204,-0.28
71,0,01938,David Peoples,36.25,58,160,-0.14
72,0,24024,Zach Johnson,36.08,70,194,-0.14
73,0,07457,Steve Flesch,35.96,64,178,-0.22
74,0,01577,Lee Janzen,35.90,56,156,-0.13
75,0,02206,David Toms,35.83,43,120,-0.05
76,0,20382,Stephen Leaney,35.71,45,126,-0.13
76,0,01810,Phil Mickelson,35.71,45,126,-0.18
76,0,10107,Deane Pappas,35.71,50,140,-0.14
76,0,10213,Dicky Pride,35.71,45,126,-0.09
80,0,12652,Cameron Beckman,35.64,67,188,-0.34
81,0,26287,Roland Thatcher,35.61,47,132,-0.02
82,0,22913,John Rollins,35.44,56,158,-0.16
83,0,25396,Kevin Na,35.42,68,192,-0.28
84,0,01457,Jay Haas,35.38,46,130,-0.39
85,0,01388,Robert Gamez,35.35,70,198,+0.01
86,0,21731,Freddie Jacobson,35.29,48,136,-0.40
86,0,01771,Blaine McCallister,35.29,48,136,-0.13
88,0,02049,Gene Sauers,35.19,57,162,-0.26
89,0,06567,Vijay Singh,35.11,66,188,-0.18
90,0,25345,Carl Pettersson,34.83,62,178,-0.11
91,0,20121,Todd Fischer,34.80,71,204,+0.06
92,0,08123,Jeff Brehaut,34.62,72,208,-0.15
92,0,21209,Sergio Garcia,34.62,36,104,E
92,0,10201,Matt Gogel,34.62,54,156,-0.11
95,0,01948,Tim Petrovic,34.54,67,194,-0.25
96,0,01203,Russ Cochran,34.43,42,122,-0.26
97,0,06214,Guy Boros,34.38,44,128,+0.02
98,0,01707,Steve Lowery,34.34,57,166,E
99,0,01724,Jeff Maggert,34.26,37,108,-0.49
100,0,19881,Robert Damron,34.24,63,184,-0.22
101,0,20127,Chris Riley,34.17,41,120,-0.34
102,0,01161,Mark Calcavecchia,34.06,47,138,-0.11
103,0,20580,Andre Stolz,33.96,36,106,+0.19
104,0,22371,Aaron Baddeley,33.95,55,162,-0.18
105,0,01024,Billy Andrade,33.82,69,204,-0.07
106,0,12705,Cliff Kresge,33.73,56,166,-0.13
107,0,20433,Mark Hensby,33.71,60,178,-0.22
108,0,01553,John Huston,33.65,35,104,E
109,0,11123,Chris Couch,33.64,37,110,+0.16
110,0,01761,Len Mattiace,33.56,49,146,-0.10
111,0,23325,Vaughn Taylor,33.54,55,164,-0.11
112,0,08339,Spike McRoy,33.53,57,170,-0.12
113,0,07223,Brian Bateman,33.33,52,156,-0.17
113,0,01706,Davis Love III,33.33,42,126,-0.14
113,0,12682,Hirofumi Miyase,33.33,42,126,-0.12
116,0,12680,Shigeki Maruyama,33.13,53,160,-0.23
117,0,08793,Tiger Woods,33.04,37,112,-0.05
118,0,23320,Ryan Palmer,33.00,66,200,-0.26
119,0,07721,Pat Bates,32.99,64,194,-0.19
120,0,07749,Brett Quigley,32.98,62,188,-0.16
120,0,20645,John Senden,32.98,62,188,-0.18
122,0,01139,Olin Browne,32.95,58,176,-0.19
123,0,01619,Skip Kendall,32.76,57,174,-0.32
124,0,01361,Dan Forsman,32.67,49,150,-0.24
125,0,10425,Jay Williamson,32.65,64,196,-0.16
126,0,20628,Arron Oberholser,32.61,45,138,+0.02
127,0,20498,Briny Baird,32.58,58,178,-0.12
127,0,23983,Luke Donald,32.58,43,132,-0.12
129,0,01666,Bernhard Langer,31.91,30,94,-0.03
130,0,12602,Dean Wilson,31.82,63,198,-0.24
131,0,21961,Charles Howell III,31.76,54,170,-0.26
132,0,20104,Ken Duke,31.61,55,174,-0.22
133,0,24290,D.J. Brigman,31.58,48,152,-0.02
134,0,23613,Rich Barcelo,31.54,41,130,-0.02
135,0,23614,Rich Beem,31.34,42,134,-0.02
136,0,06197,Michael Allen,31.18,53,170,-0.19
137,0,01313,Steve Elkington,31.15,38,122,-0.18
138,0,02214,Kirk Triplett,31.08,46,148,-0.20
139,0,24507,Jason Bohn,31.05,59,190,-0.02
140,0,10860,Justin Leonard,30.99,44,142,-0.16
140,0,07939,Dan Olsen,30.99,44,142,-0.14
142,0,20548,Hidemichi Tanaka,30.86,50,162,-0.14
143,0,01249,John Daly,30.82,45,146,-0.16
144,0,23353,J.J. Henry,30.81,61,198,-0.26
145,0,20593,Greg Chalmers,30.71,43,140,-0.33
146,0,21805,Harrison Frazar,30.63,49,160,-0.18
147,0,01941,Tom Pernice Jr.,30.53,58,190,-0.10
148,0,01320,Bob Estes,30.51,36,118,-0.19
149,0,06251,Chris DiMarco,30.49,50,164,-0.20
150,0,01142,Bart Bryant,30.43,42,138,-0.19
151,0,01473,Todd Hamilton,30.41,45,148,-0.22
151,0,10733,Kent Jones,30.41,59,194,-0.17
153,0,08337,Mike Heinen,30.19,32,106,-0.09
154,0,08537,J.P. Hayes,30.14,44,146,+0.05
154,0,12782,Tim Herron,30.14,44,146,-0.25
156,0,06078,Esteban Toledo,30.00,54,180,-0.11
157,0,08835,Kris Cox,29.85,40,134,+0.25
158,0,21949,Joe Ogilvie,29.79,56,188,-0.05
159,0,25686,Jason Dufner,29.75,47,158,-0.17
160,0,22046,Geoff Ogilvy,29.52,49,166,-0.08
161,0,02239,Scott Verplank,29.33,44,150,-0.18
162,0,23497,Tag Ridings,29.00,29,100,+0.31
163,0,02223,Bob Tway,28.87,41,142,-0.22
164,0,01157,Tom Byrum,28.57,44,154,-0.23
165,0,06809,Bob Burns,28.49,49,172,-0.29
166,0,12823,Carlos Franco,28.42,54,190,-0.20
167,0,01927,Dennis Paulson,28.26,39,138,-0.28
168,0,19972,José Coceres,28.13,36,128,-0.08
169,0,08075,Jerry Kelly,27.89,53,190,-0.28
170,0,21633,Steve Allan,27.84,54,194,-0.15
170,0,01381,Fred Funk,27.84,49,176,-0.24
172,0,24502,Adam Scott,27.50,22,80,-0.18
173,0,01261,Jay Delsing,27.40,40,146,-0.23
174,0,01928,Corey Pavin,27.33,41,150,-0.39
175,0,02099,Scott Simpson,27.27,30,110,+0.03
176,0,02106,Chris Smith,27.18,56,206,-0.18
177,0,25900,Lucas Glover,26.92,49,182,-0.02
178,0,19846,Brian Gay,26.63,49,184,-0.20
179,0,01132,Mark Brooks,26.52,35,132,-0.29
179,0,24357,K.J. Choi,26.52,35,132,+0.03
181,0,06373,José María Olazábal,26.09,24,92,-0.33
182,0,23307,Roger Tambellini,25.66,39,152,+0.08
183,0,01677,Tom Lehman,25.00,32,128,-0.31
183,0,01920,Craig Parry,25.00,19,76,-0.42
185,0,23135,Tim Clark,24.32,36,148,-0.31
186,0,08385,Omar Uresti,24.10,40,166,-0.13
187,0,01378,David Frost,23.72,37,156,-0.19
188,0,07363,Craig Bowden,23.46,38,162,-0.24
189,0,23063,Scott Hend,23.38,36,154,-0.11
190,0,12753,David Morland IV,23.24,33,142,-0.15
191,0,01887,Mark O'Meara,22.92,22,96,-0.27
192,0,01329,Brad Faxon,22.67,34,150,-0.26
193,0,01219,John Cook,19.81,21,106,-0.24
194,0,01968,Nick Price,19.74,15,76,-0.60
195,0,02010,Loren Roberts,19.33,29,150,-0.17
196,0,23552,Hank Kuehne,15.73,28,178,+0.18
