RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
46,0,21949,Joe Ogilvie,66.41,2476168,372882
46,0,25345,Carl Pettersson,66.41,2262028,340637
49,0,10585,Scott McCarron,66.35,2177901,328241
50,0,22405,Justin Rose,66.34,1816879,273877
51,0,21407,Arjun Atwal,66.31,2180107,328765
52,0,20094,Jonathan Kaye,66.30,1722929,259881
53,0,01388,Robert Gamez,66.25,2635508,397799
54,0,01706,Davis Love III,66.20,1701255,256979
54,0,01707,Steve Lowery,66.20,2152389,325114
56,0,08123,Jeff Brehaut,66.17,2729782,412556
57,0,21893,Brian Kortan,66.15,1678344,253735
58,0,20098,Stuart Appleby,66.14,1653654,250030
59,0,11032,Frank Lickliter II,66.10,2183083,330286
60,0,06613,Tommy Tolles,66.06,1752587,265313
60,0,23623,Bo Van Pelt,66.06,2406273,364268
62,0,12652,Cameron Beckman,66.05,2523013,381971
62,0,21959,Ted Purdy,66.05,2991681,452916
64,0,24502,Adam Scott,66.02,1101850,166891
65,0,07749,Brett Quigley,65.99,2518446,381630
66,0,20498,Briny Baird,65.98,2381186,360888
66,0,01685,J.L. Lewis,65.98,2464072,373470
68,0,01677,Tom Lehman,65.96,1707951,258922
68,0,10912,Craig Perks,65.96,1880083,285019
70,0,12760,Danny Ellis,65.95,1955868,296556
71,0,01035,Tommy Armour III,65.93,2170564,329209
72,0,22913,John Rollins,65.90,2097051,318228
73,0,06621,Joe Durant,65.87,2197022,333558
73,0,23108,Matt Kuchar,65.87,2192912,332893
75,0,10885,Robert Allenby,65.84,2110366,320516
76,0,20634,Peter Lonard,65.83,1605574,243895
77,0,24290,D.J. Brigman,65.80,2007780,305147
77,0,06515,Shaun Micheel,65.80,1961288,298048
79,0,20157,Retief Goosen,65.76,1047852,159345
80,0,21731,Freddie Jacobson,65.75,1825009,277572
81,0,08931,Glen Day,65.74,2549565,387849
82,0,06197,Michael Allen,65.72,2233367,339856
83,0,20593,Greg Chalmers,65.71,1869013,284455
83,0,24024,Zach Johnson,65.71,2632569,400630
85,0,02101,Joey Sindelar,65.69,2570706,391353
86,0,19825,Darren Clarke,65.66,945775,144039
87,0,01553,John Huston,65.61,1171454,178552
87,0,12660,Jesper Parnevik,65.61,2189347,333692
89,0,08881,Tripp Isenhour,65.58,1359066,207224
90,0,02245,Grant Waite,65.55,1953502,298002
91,0,06595,Kevin Sutherland,65.47,1952549,298253
91,0,08793,Tiger Woods,65.47,1504889,229867
93,0,22548,Patrick Sheehan,65.46,2876381,439433
94,0,02206,David Toms,65.43,1701216,260000
95,0,25237,Kevin Muncrief,65.42,1301572,198951
96,0,12823,Carlos Franco,65.41,2603860,398111
97,0,07223,Brian Bateman,65.39,2099852,321132
98,0,01797,Rocco Mediate,65.37,1002255,153313
98,0,01948,Tim Petrovic,65.37,2526921,386575
100,0,20585,Niclas Fasth,65.36,1477166,226015
101,0,12645,Brent Geiberger,65.35,2451335,375099
102,0,20029,Notah Begay III,65.33,1827972,279816
103,0,01313,Steve Elkington,65.32,1607431,246075
104,0,21961,Charles Howell III,65.24,2207588,338364
105,0,20433,Mark Hensby,65.22,2432821,373021
106,0,10201,Matt Gogel,65.21,2019662,309701
107,0,06214,Guy Boros,65.20,1669332,256019
108,0,01127,Danny Briggs,65.18,2157169,330978
109,0,21646,David Branshaw,65.17,2072088,317965
110,0,20472,Alex Cejka,65.16,1634708,250859
111,0,01724,Jeff Maggert,65.13,1476036,226622
112,0,01941,Tom Pernice Jr.,65.12,2433979,373767
113,0,08537,J.P. Hayes,65.10,1801974,276821
114,0,10425,Jay Williamson,65.09,2582864,396798
115,0,06575,Dudley Hart,65.07,1345376,206770
115,0,01577,Lee Janzen,65.07,1997341,306937
115,0,20628,Arron Oberholser,65.07,1745400,268242
118,0,02104,Jeff Sluman,65.06,2333973,358728
119,0,20104,Ken Duke,65.05,2275441,349790
120,0,24357,K.J. Choi,65.04,1801502,276981
120,0,01938,David Peoples,65.04,2174602,334345
122,0,12510,Chad Campbell,64.96,2149861,330940
122,0,01261,Jay Delsing,64.96,1816407,279619
124,0,20229,Stewart Cink,64.95,2306374,355076
124,0,02246,Duffy Waldorf,64.95,1692334,260543
126,0,01024,Billy Andrade,64.93,2589022,398722
127,0,02002,John Riegger,64.92,1396115,215036
128,0,22371,Aaron Baddeley,64.90,2252319,347053
129,0,20121,Todd Fischer,64.88,2654388,409141
130,0,06004,Stephen Ames,64.82,2315843,357297
130,0,10733,Kent Jones,64.82,2462677,379897
130,0,10213,Dicky Pride,64.82,1665756,257000
133,0,01142,Bart Bryant,64.77,1907672,294530
134,0,23135,Tim Clark,64.76,2060353,318147
134,0,23541,Ben Crane,64.76,2200711,339827
136,0,01042,Paul Azinger,64.75,1838846,283983
137,0,22621,Ben Curtis,64.74,1041465,160873
138,0,01766,Billy Mayfair,64.72,2638288,407654
139,0,01139,Olin Browne,64.67,2249809,347878
140,0,06251,Chris DiMarco,64.63,2233518,345580
141,0,01619,Skip Kendall,64.61,2225927,344497
142,0,21878,Mark Wilson,64.59,1644138,254531
143,0,08075,Jerry Kelly,64.58,2504388,387808
143,0,08339,Spike McRoy,64.58,2158744,334283
143,0,25396,Kevin Na,64.58,2426663,375777
146,0,23338,David Gossett,64.57,1427317,221042
147,0,12602,Dean Wilson,64.56,2559729,396479
148,0,22293,Heath Slocum,64.53,2383552,369392
148,0,02214,Kirk Triplett,64.53,1754704,271929
150,0,01203,Russ Cochran,64.44,1585560,246056
150,0,10423,Mike Weir,64.44,1518490,235650
152,0,10860,Justin Leonard,64.41,1772660,275223
153,0,01361,Dan Forsman,64.39,1840344,285813
154,0,01473,Todd Hamilton,64.38,2035939,316239
155,0,01527,Scott Hoch,64.31,1174828,182686
156,0,01666,Bernhard Langer,64.29,1184430,184221
157,0,07457,Steve Flesch,64.26,2238245,348307
158,0,19972,José Coceres,64.25,1736952,270330
158,0,19846,Brian Gay,64.25,2497897,388785
160,0,12705,Cliff Kresge,64.20,2096897,326606
160,0,02223,Bob Tway,64.20,1803025,280831
162,0,01771,Blaine McCallister,64.16,1722522,268472
162,0,06527,Steve Stricker,64.16,1905402,296961
164,0,01926,Steve Pate,64.15,1670699,260455
165,0,20548,Hidemichi Tanaka,64.08,2196830,342803
166,0,02239,Scott Verplank,64.05,1934722,302055
167,0,26420,Richard Johnson,64.02,2603236,406621
168,0,20382,Stephen Leaney,64.00,1629629,254618
169,0,06809,Bob Burns,63.98,2208909,345230
170,0,19881,Robert Damron,63.91,2345138,366925
170,0,01761,Len Mattiace,63.91,1964295,307345
172,0,07721,Pat Bates,63.89,2528185,395735
173,0,01320,Bob Estes,63.85,1427713,223592
173,0,12753,David Morland IV,63.85,1741081,272690
175,0,12682,Hirofumi Miyase,63.83,1597299,250237
176,0,12680,Shigeki Maruyama,63.72,2149484,337329
177,0,20127,Chris Riley,63.66,1503612,236179
177,0,08385,Omar Uresti,63.66,2114846,332196
179,0,23983,Luke Donald,63.65,1805606,283673
180,0,06373,José María Olazábal,63.62,1141896,179482
181,0,01132,Mark Brooks,63.57,1610561,253346
182,0,02049,Gene Sauers,63.55,2042882,321480
183,0,02099,Scott Simpson,63.47,1470426,231664
184,0,01378,David Frost,63.46,2043603,322031
185,0,06078,Esteban Toledo,63.44,2232905,351958
186,0,01157,Tom Byrum,63.34,2065829,326143
186,0,02010,Loren Roberts,63.34,1938686,306065
188,0,01381,Fred Funk,63.29,2362005,373185
189,0,01920,Craig Parry,63.17,992750,157150
190,0,01457,Jay Haas,62.97,1700847,270092
191,0,07363,Craig Bowden,62.94,2077062,330006
192,0,01219,John Cook,62.85,1313950,209049
193,0,01329,Brad Faxon,62.80,1948345,310234
194,0,01968,Nick Price,62.71,1033836,164862
195,0,01887,Mark O'Meara,62.62,1160644,185349
196,0,01928,Corey Pavin,61.74,1840024,298008
