RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,20157,Retief Goosen,2' 9",201.083,73,97
2,0,20771,Steven Alker,3' 1",366.667,118,51
2,0,01723,Andrew Magee,3' 1",393.500,129,46
2,0,01766,Billy Mayfair,3' 1",404.167,132,75
2,0,23034,Brent Schwarzrock,3' 1",258.750,83,121
2,0,24502,Adam Scott,3' 1",243.250,79,136
7,0,22913,John Rollins,3' 2",392.167,125,119
7,0,06527,Steve Stricker,3' 2",323.833,102,12
9,0,01132,Mark Brooks,3' 3",478.833,146,115
9,0,01161,Mark Calcavecchia,3' 3",509.583,158,34
9,0,01329,Brad Faxon,3' 3",440.833,134,40
9,0,10809,Jim Furyk,3' 3",377.417,117,6
9,0,01666,Bernhard Langer,3' 3",250.917,77,112
14,0,20229,Stewart Cink,3' 4",531.583,159,8
14,0,01577,Lee Janzen,3' 4",280.500,85,132
14,0,01706,Davis Love III,3' 4",348.417,104,71
17,0,07721,Pat Bates,3' 5",599.583,177,11
17,0,23125,Brad Elder,3' 5",280.917,82,137
17,0,01938,David Peoples,3' 5",543.917,159,5
17,0,22548,Patrick Sheehan,3' 5",651.833,190,19
21,0,21739,Aaron Barber,3' 6",528.583,152,129
21,0,12661,Todd Barranger,3' 6",560.333,159,180
21,0,06251,Chris DiMarco,3' 6",547.000,156,94
21,0,01320,Bob Estes,3' 6",478.500,138,82
21,0,01361,Dan Forsman,3' 6",446.333,127,10
21,0,01553,John Huston,3' 6",388.833,112,127
21,0,08075,Jerry Kelly,3' 6",434.250,123,28
21,0,20573,Scott Laycock,3' 6",352.167,101,60
21,0,01677,Tom Lehman,3' 6",320.833,92,174
21,0,01928,Corey Pavin,3' 6",474.083,137,4
21,0,01945,Kenny Perry,3' 6",486.167,138,23
21,0,10213,Dicky Pride,3' 6",387.583,111,47
21,0,08375,Paul Stankowski,3' 6",311.417,90,140
21,0,06581,David Sutherland,3' 6",358.083,103,161
35,0,22371,Aaron Baddeley,3' 7",488.500,135,63
35,0,20029,Notah Begay III,3' 7",506.500,142,84
35,0,19846,Brian Gay,3' 7",556.250,156,59
35,0,12645,Brent Geiberger,3' 7",278.333,77,48
35,0,10585,Scott McCarron,3' 7",373.000,105,80
35,0,12660,Jesper Parnevik,3' 7",542.500,150,138
35,0,20095,Carl Paulson,3' 7",607.417,170,99
42,0,07457,Steve Flesch,3' 8",664.583,180,50
42,0,12823,Carlos Franco,3' 8",607.833,165,100
42,0,01378,David Frost,3' 8",460.500,126,14
42,0,22892,Jason Gore,3' 8",467.083,127,160
42,0,01457,Jay Haas,3' 8",474.000,129,21
