RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
77,0,01381,Fred Funk,1.787,2369,1326,2.84
77,0,06332,Neal Lancaster,1.787,2085,1167,2.88
77,0,01771,Blaine McCallister,1.787,1968,1101,2.84
80,0,06124,Patrick Burke,1.788,1552,868,2.79
80,0,01201,Lennie Clements,1.788,1834,1026,2.87
80,0,01361,Dan Forsman,1.788,1407,787,2.66
83,0,06214,Guy Boros,1.789,1968,1100,2.95
83,0,01920,Craig Parry,1.789,1692,946,3.02
83,0,01943,Chris Perry,1.789,1492,834,2.84
83,0,02131,Mike Springer,1.789,1764,986,2.82
83,0,02321,Fuzzy Zoeller,1.789,1161,649,2.77
88,0,10569,Mike Brisky,1.791,1684,940,3.01
88,0,01313,Steve Elkington,1.791,1388,775,2.62
88,0,10203,Bryan Gorman,1.791,1365,762,2.78
88,0,08547,John Maginnes,1.791,1730,966,2.87
88,0,02023,Clarence Rose,1.791,1891,1056,2.63
93,0,01388,Robert Gamez,1.792,1584,884,3.17
93,0,01475,Donnie Hammond,1.792,1342,749,2.67
93,0,01706,Davis Love III,1.792,1753,978,3.09
93,0,02303,Robert Wrenn,1.792,1493,833,2.77
97,0,01604,Steve Jurgensen,1.793,1770,987,2.99
97,0,01707,Steve Lowery,1.793,2139,1193,2.82
97,0,02099,Scott Simpson,1.793,1427,796,2.75
97,0,02223,Bob Tway,1.793,1780,993,2.67
97,0,02256,Tom Watson,1.793,1212,676,2.91
102,0,10215,Charlie Rymer,1.794,1862,1038,2.93
103,0,01408,Kelly Gibson,1.795,2458,1369,3.03
103,0,01783,Mark McCumber,1.795,1009,562,2.70
105,0,01185,Brandel Chamblee,1.796,1480,824,2.79
105,0,01323,Brad Fabel,1.796,1893,1054,2.86
105,0,02170,Hal Sutton,1.796,1970,1097,2.84
108,0,01161,Mark Calcavecchia,1.797,2255,1255,2.97
109,0,06643,Paul Goydos,1.798,1778,989,2.86
109,0,12782,Tim Herron,1.798,2084,1159,3.04
109,0,02104,Jeff Sluman,1.798,2262,1258,2.85
112,0,01385,Jim Gallagher Jr.,1.799,1583,880,2.95
113,0,01307,Joel Edwards,1.800,2083,1157,2.69
113,0,01797,Rocco Mediate,1.800,1474,819,2.74
113,0,20095,Carl Paulson,1.800,1834,1019,2.69
113,0,02167,Mike Sullivan,1.800,1863,1035,2.76
113,0,02242,Lanny Wadkins,1.800,1170,650,2.72
118,0,01249,John Daly,1.801,1363,757,3.01
118,0,06044,Scott Gump,1.801,2141,1189,2.62
118,0,20259,Hisayuki Sasaki,1.801,1354,752,3.07
121,0,20098,Stuart Appleby,1.802,2049,1137,2.88
121,0,01196,Brian Claar,1.802,2193,1217,2.70
123,0,06036,Scott Dunlap,1.803,1767,980,2.79
123,0,01810,Phil Mickelson,1.803,1650,915,2.98
125,0,01035,Tommy Armour III,1.804,1124,623,2.63
125,0,12626,Joey Gullion,1.804,1755,973,3.03
125,0,06657,Steve Rintoul,1.804,1441,799,2.63
125,0,02218,Ted Tryba,1.804,2183,1210,2.75
125,0,02267,D.A. Weibring,1.804,976,541,2.66
130,0,01766,Billy Mayfair,1.805,1951,1081,2.74
130,0,06140,Sean Murphy,1.805,1610,892,2.80
130,0,06595,Kevin Sutherland,1.805,2329,1290,2.63
130,0,10425,Jay Williamson,1.805,1576,873,2.85
134,0,06522,Ernie Els,1.806,1338,741,3.00
134,0,01607,Brian Kamm,1.806,1737,962,2.79
134,0,02115,Taylor Smith,1.806,1555,861,2.68
134,0,02133,Craig Stadler,1.806,1129,625,2.74
138,0,07867,Woody Austin,1.807,2598,1438,2.91
138,0,11032,Frank Lickliter II,1.807,1755,971,2.96
138,0,02008,Lee Rinker,1.807,2140,1184,2.76
141,0,07267,Allen Doyle,1.808,1853,1025,2.67
141,0,08337,Mike Heinen,1.808,2079,1150,2.92
143,0,01068,Andy Bean,1.810,1557,860,2.87
143,0,01633,Tom Kite,1.810,1426,788,2.77
143,0,10649,Tom Scherrer,1.810,1861,1028,2.61
146,0,01414,Bob Gilder,1.811,1739,960,2.89
146,0,10213,Dicky Pride,1.811,1681,928,2.55
148,0,01996,Mike Reid,1.812,1578,871,2.50
149,0,10505,Shane Bertsch,1.814,1442,795,2.78
149,0,06090,Jim McGovern,1.814,1868,1030,2.70
149,0,02101,Joey Sindelar,1.814,1957,1079,2.68
152,0,01334,Keith Fergus,1.815,1873,1032,2.62
152,0,08075,Jerry Kelly,1.815,1966,1083,2.67
154,0,01261,Jay Delsing,1.816,1834,1010,2.67
154,0,01435,Wayne Grady,1.816,1411,777,2.50
154,0,06617,Brian Henninger,1.816,1801,992,2.70
154,0,02245,Grant Waite,1.816,1689,930,2.62
158,0,01157,Tom Byrum,1.817,1673,921,2.64
158,0,01320,Bob Estes,1.817,1201,661,2.63
158,0,01975,Tom Purtzer,1.817,1891,1041,2.88
161,0,01557,John Inman,1.819,1584,871,2.43
161,0,01958,Dan Pohl,1.819,1308,719,2.84
161,0,02135,Mike Standly,1.819,1743,958,2.75
161,0,19913,Ron Whittaker,1.819,1108,609,2.76
165,0,01346,Ed Fiori,1.820,1163,639,2.35
165,0,01374,Robin Freeman,1.820,2131,1171,2.55
165,0,01603,Jeff Julian,1.820,1354,744,2.86
165,0,02241,Bobby Wadkins,1.820,2077,1141,2.44
169,0,01143,Brad Bryant,1.822,1928,1058,2.69
169,0,06315,Pete Jordan,1.822,1600,878,2.72
169,0,02171,Mike Swartz,1.822,1476,810,2.58
172,0,01156,Curt Byrum,1.823,1254,688,2.66
172,0,01569,Peter Jacobsen,1.823,1349,740,2.38
174,0,01133,Billy Ray Brown,1.825,1641,899,2.55
174,0,19883,Joe Daley,1.825,1670,915,2.72
176,0,20051,Joe Acosta Jr.,1.828,1537,841,2.63
176,0,01487,Jeff Hart,1.828,1439,787,2.35
178,0,01444,Ken Green,1.830,1687,922,2.59
179,0,01971,Dillard Pruitt,1.831,1646,899,2.41
180,0,06066,Gary Rusnak,1.832,1552,847,2.62
181,0,01142,Bart Bryant,1.834,1687,920,2.61
181,0,01938,David Peoples,1.834,1126,614,2.67
183,0,01060,Dave Barr,1.846,1333,722,2.17
184,0,01725,John Mahaffey,1.847,1417,767,2.28
185,0,02226,Tray Tyner,1.856,1132,610,2.33
186,0,06599,John Elliott,1.861,1057,568,2.73
187,0,02106,Chris Smith,1.863,1740,934,2.42
188,0,02201,Jim Thorpe,1.871,1171,626,2.20
189,0,20505,Lucas Parsons,1.875,1125,600,2.58
190,0,12781,Scott Medlin,1.879,1165,620,2.34
