RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,39546,Keith Mitchell,43.30%,152,351
2,0,57975,Harry Hall,42.61%,124,291
3,0,39971,Sungjae Im,42.34%,152,359
3,0,48867,Matti Schmid,42.34%,116,274
5,0,28237,Rory McIlroy,42.11%,120,285
6,0,47988,Nick Hardy,41.46%,131,316
7,0,48084,Wesley Bryan,41.30%,57,138
8,0,37378,Min Woo Lee,41.04%,110,268
9,1,34255,Joseph Bramlett,40.12%,130,324
9,0,50095,Austin Smotherman,40.12%,65,162
11,0,46046,Scottie Scheffler,40.07%,121,302
12,-1,45242,Kevin Yu,39.78%,109,274
13,0,38991,Alejandro Tosti,39.76%,101,254
14,0,27064,Jhonattan Vegas,39.64%,109,275
15,0,24502,Adam Scott,39.58%,114,288
16,1,33948,Byeong Hun An,39.51%,113,286
17,3,59866,Nick Dunlap,39.40%,119,302
18,3,60004,Jacob Bridgeman,39.34%,96,244
19,0,52372,Cameron Champ,39.29%,77,196
20,-3,50188,S.H. Kim,39.23%,162,413
21,-5,55893,Sam Stevens,39.21%,129,329
22,0,51766,Wyndham Clark,39.15%,110,281
23,1,48319,Tom Whitney,39.01%,87,223
24,1,48081,Xander Schauffele,38.80%,142,366
25,1,40250,Taylor Pendrith,38.77%,126,325
26,-4,60067,Joe Highsmith,38.70%,101,261
27,4,52955,Ludvig Åberg,38.59%,120,311
28,-1,37212,Paul Barjon,38.55%,69,179
28,-1,35461,Beau Hossler,38.55%,138,358
30,-1,47504,Sam Burns,38.36%,117,305
31,-1,55182,Tom Kim,38.29%,134,350
32,0,47591,Eric Cole,38.12%,162,425
33,1,48117,Kurt Kitayama,37.96%,123,324
34,-1,36699,Patrick Rodgers,37.93%,143,377
35,2,37275,Sam Ryder,37.78%,102,270
36,2,56149,Wilson Furr,37.57%,71,189
37,-2,50484,Hayden Springer,37.45%,91,243
38,1,34587,Chan Kim,37.42%,116,310
39,-3,39975,Michael Kim,37.35%,96,257
40,0,46442,Maverick McNealy,37.32%,128,343
41,0,52215,Robert MacIntyre,37.24%,108,290
42,0,36799,Stephan Jaeger,37.09%,135,364
43,0,51696,Rico Hoey,37.06%,106,286
44,2,29725,Tony Finau,36.94%,123,333
45,2,34563,Chesson Hadley,36.92%,96,260
46,-1,47995,Davis Riley,36.88%,111,301
46,2,34046,Jordan Spieth,36.88%,111,301
48,1,40026,Daniel Berger,36.82%,102,277
49,-5,51997,Andrew Novak,36.81%,127,345
50,0,46340,Alex Smalley,36.72%,94,256
51,0,27214,Kevin Streelman,36.59%,75,205
52,4,32366,Kevin Chappell,36.42%,63,173
53,0,37455,Si Woo Kim,36.36%,144,396
