RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,29725,Tony Finau,10.0
2,0,27141,J.B. Holmes,9.9
2,0,25804,Bubba Watson,9.9
4,0,01249,John Daly,9.5
4,0,24358,Robert Garrigus,9.5
4,0,23322,Brett Wetterich,9.5
7,0,27088,Johan Edfors,9.4
8,0,29461,Jamie Lovemark,9.3
9,0,27124,Chris Baryla,9.2
9,0,20848,Ángel Cabrera,9.2
9,0,11123,Chris Couch,9.2
9,0,25562,Andres Romero,9.2
13,0,21805,Harrison Frazar,9.0
13,0,29718,Anthony Kim,9.0
13,0,27095,Nick Watney,9.0
16,0,27576,Anton Haig,8.9
16,0,12716,Charley Hoffman,8.9
16,0,26329,Louis Oosthuizen,8.9
16,0,28475,Jeff Overton,8.9
20,0,29416,Andy Bare,8.8
20,0,26360,Bubba Dickerson,8.8
20,0,26956,Bronson La'Cassie,8.8
20,0,23497,Tag Ridings,8.8
20,0,24502,Adam Scott,8.8
25,0,21633,Steve Allan,8.7
25,0,22892,Jason Gore,8.7
25,0,27702,Matt Hendrix,8.7
25,0,21961,Charles Howell III,8.7
25,0,01706,Davis Love III,8.7
25,0,23349,Charles Warren,8.7
25,0,26289,Boo Weekley,8.7
25,0,08793,Tiger Woods,8.7
33,0,06522,Ernie Els,8.6
33,0,24980,Scott Gutschewski,8.6
33,0,23821,Yusaku Miyazato,8.6
33,0,20396,Lee Westwood,8.6
37,0,20378,Mathias Grönberg,8.5
37,0,24924,Bill Haas,8.5
37,0,22046,Geoff Ogilvy,8.5
40,0,28307,Matt Every,8.4
40,0,24140,Sean O'Hair,8.4
40,0,21528,Henrik Stenson,8.4
43,0,01810,Phil Mickelson,8.3
43,0,06567,Vijay Singh,8.3
45,0,10885,Robert Allenby,8.2
45,0,30786,Brady Schnell,8.2
47,0,20850,Daniel Chopra,8.1
47,0,08835,Kris Cox,8.1
47,0,27561,Nick Flanagan,8.1
47,0,01945,Kenny Perry,8.1
47,0,20686,Jeev Milkha Singh,8.1
52,0,19824,Craig Barlow,8.0
52,0,25900,Lucas Glover,8.0
52,0,20574,Mathew Goggin,8.0
52,0,19970,Robert Karlsson,8.0
52,0,28158,Steve Marino,8.0
52,0,06350,Bob May,8.0
52,0,27770,Camilo Villegas,8.0
59,0,27120,Troy Matteson,7.9
59,0,20691,Greg Owen,7.9
59,0,29476,Kyle Reifers,7.9
59,0,08375,Paul Stankowski,7.9
