RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
57,0,32839,Hideki Matsuyama,294.5,48885,166
59,0,39977,Max Homa,294.2,42957,146
60,0,22371,Aaron Baddeley,294.1,42941,146
61,0,27095,Nick Watney,294.0,52919,180
62,0,31557,Jim Herman,293.8,51121,174
62,0,20691,Greg Owen,293.8,33492,114
64,0,22046,Geoff Ogilvy,293.7,27608,94
65,0,20229,Stewart Cink,293.6,42869,146
65,0,33486,Roger Sloan,293.6,29946,102
67,0,32366,Kevin Chappell,293.5,48133,164
68,0,29223,Sam Saunders,293.2,47492,162
69,0,34360,Patrick Reed,292.9,53893,184
70,0,29289,S.Y. Noh,292.7,35705,122
71,0,20157,Retief Goosen,292.6,42725,146
72,0,23353,J.J. Henry,292.3,52035,178
72,0,25493,Nick Taylor,292.3,53198,182
74,0,35532,Tom Hoge,292.2,45576,156
74,0,27770,Camilo Villegas,292.2,48512,166
76,0,26289,Boo Weekley,292.0,43223,148
77,0,28023,Byron Smith,291.9,31521,108
78,0,34046,Jordan Spieth,291.8,48431,166
78,0,30692,Scott Stallings,291.8,30351,104
80,0,06522,Ernie Els,291.7,30925,106
81,0,25345,Carl Pettersson,291.6,61245,210
82,0,24924,Bill Haas,290.7,47675,164
82,0,34563,Chesson Hadley,290.7,56398,194
82,0,26951,Johnson Wagner,290.7,38958,134
85,0,06567,Vijay Singh,290.6,44760,154
86,0,20766,Padraig Harrington,290.5,34857,120
87,0,22892,Jason Gore,290.4,41522,143
88,0,35451,Scott Pinckney,290.3,50510,174
89,0,20645,John Senden,290.2,38303,132
90,0,22056,Cameron Percy,290.0,40016,138
90,0,23621,Rory Sabbatini,290.0,44074,152
92,0,28259,Sangmoon Bae,289.8,53911,186
93,0,30736,Oscar Fraustro,289.5,30691,106
93,0,34409,David Lingmerth,289.5,49223,170
93,0,27214,Kevin Streelman,289.5,48052,166
93,0,23623,Bo Van Pelt,289.5,45159,156
97,0,29221,Webb Simpson,289.4,45146,156
98,0,25191,Gonzalo Fernandez-Castaño,289.3,43974,152
98,0,32150,Michael Thompson,289.3,46280,160
100,0,30852,Ryo Ishikawa,289.2,48578,168
101,0,31416,Derek Fathauer,288.8,43903,152
101,0,28486,Michael Putnam,288.8,46210,160
103,0,35545,Blayne Barber,288.6,42718,148
104,0,23108,Matt Kuchar,288.5,53658,186
105,0,24494,Erik Compton,288.4,49020,170
105,0,27649,Brandt Snedeker,288.4,51920,180
107,0,25892,Steve Wheatcroft,288.3,47276,164
108,0,29479,Scott Brown,288.2,55336,192
108,0,33399,Adam Hadwin,288.2,53029,184
110,0,33413,Ben Martin,288.1,51851,180
110,0,35541,John Peterson,288.1,48402,168
112,0,29476,Kyle Reifers,288.0,52407,182
113,0,27644,Brian Harman,287.9,51255,178
114,0,29478,Kevin Kisner,287.8,59862,208
115,0,23548,Bill Lunde,287.7,25893,90
116,0,27895,Jonas Blixt,287.6,37389,130
117,0,24925,Jonathan Byrd,287.5,34782,121
118,0,34358,Jonathan Randolph,287.2,40203,140
119,0,29535,Brice Garnett,287.1,43070,150
119,0,29425,Andrew Svoboda,287.1,44207,154
121,0,25686,Jason Dufner,286.7,36692,128
121,0,24138,Ian Poulter,286.7,34978,122
123,0,28307,Matt Every,286.6,35534,124
124,0,23048,Eric Axley,286.4,30932,108
125,0,26476,Chez Reavie,286.3,31494,110
126,0,24490,George McNeill,286.2,53225,186
127,0,28780,Nicholas Thompson,286.0,46912,164
128,0,30926,Chris Kirk,285.8,39439,138
129,0,28132,Tyrone Van Aswegen,285.6,30277,106
130,0,23638,Brendon de Jonge,285.3,57635,202
131,0,12510,Chad Campbell,285.2,55327,194
131,0,32640,Troy Merritt,285.2,49623,174
133,0,27933,John Merrick,285.0,41606,146
134,0,28475,Jeff Overton,284.8,49554,174
135,0,24361,Pat Perez,284.6,52364,184
136,0,33122,Russell Knox,284.4,54605,192
137,0,25834,Daniel Summerhays,284.0,57365,202
138,0,35539,Luke Guthrie,283.9,43727,154
139,0,27466,Spencer Levin,283.7,54461,192
139,0,34130,Sung Joon Park,283.7,43126,152
141,0,24846,Ricky Barnes,283.3,41926,148
141,0,20472,Alex Cejka,283.3,52119,184
141,0,31193,Jim Renner,283.3,36827,130
144,0,28679,Fabián Gómez,283.2,46448,164
145,0,29926,Danny Lee,283.1,65103,230
146,0,27963,Chris Stroud,283.0,45275,160
147,0,10885,Robert Allenby,282.7,30534,108
148,0,24024,Zach Johnson,282.6,48615,172
148,0,26596,Ryan Moore,282.6,39568,140
150,0,37454,Whee Kim,282.4,38976,138
151,0,10809,Jim Furyk,281.9,36084,128
152,0,33419,Cameron Tringale,281.8,54114,192
153,0,25198,Francesco Molinari,281.6,29849,106
154,0,20593,Greg Chalmers,281.5,27583,98
155,0,25240,D.A. Points,280.8,38744,138
156,0,26758,David Hearn,280.6,54445,194
157,0,34261,Scott Langley,280.5,51323,183
158,0,31202,William McGirt,280.4,57762,206
159,0,25396,Kevin Na,280.1,48732,174
160,0,32200,Roberto Castro,279.8,25185,90
160,0,34174,John Huh,279.8,56527,202
162,0,21878,Mark Wilson,279.2,47456,170
163,0,25349,Tim Wilkinson,279.1,36840,132
164,0,34256,Andrew Putnam,278.7,35114,126
165,0,36801,Mark Hubbard,278.5,42325,152
166,0,25720,Chad Collins,278.4,43438,156
167,0,20771,Steven Alker,278.3,33396,120
168,0,20104,Ken Duke,278.1,48946,176
169,0,23800,Bryce Molder,277.9,48359,174
170,0,08075,Jerry Kelly,277.2,43515,157
171,0,24507,Jason Bohn,277.1,52655,190
172,0,23983,Luke Donald,277.0,37123,134
173,0,30711,Colt Knost,276.6,47030,170
174,0,24357,K.J. Choi,276.5,32070,116
174,0,31560,Brian Stuard,276.5,48666,176
176,0,30927,Brendon Todd,276.4,48638,176
177,0,22293,Heath Slocum,275.8,26480,96
178,0,21753,Brian Davis,275.5,42983,156
179,0,34262,Jon Curran,273.5,43209,158
180,0,40058,Zac Blair,273.1,56528,207
181,0,29222,Billy Hurley III,271.9,40778,150
182,0,10860,Justin Leonard,271.6,33131,122
183,0,23541,Ben Crane,271.0,30893,114
184,0,02206,David Toms,270.0,31315,116
