RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,30946,Alex Prugh,155.0,4345432000,779
2,0,27141,J.B. Holmes,156.4,2848427000,506
3,0,32876,Martin Piller,156.6,3224284000,572
4,0,21949,Joe Ogilvie,156.8,3787923000,671
5,0,20127,Chris Riley,157.5,4548063000,802
6,0,21805,Harrison Frazar,157.9,2570161000,452
7,0,30692,Scott Stallings,158.3,4369611000,767
8,0,22293,Heath Slocum,158.4,4944852000,867
9,0,35087,Bio Kim,158.5,3542878000,621
10,0,31193,Jim Renner,158.6,3415144000,598
10,0,34072,Will Strickler,158.6,2614288000,458
12,0,30926,Chris Kirk,158.9,4886631000,854
13,0,19846,Brian Gay,159.0,4986590000,871
14,0,26758,David Hearn,159.2,5102360000,890
15,0,06567,Vijay Singh,159.4,4607637000,803
16,0,01116,Michael Bradley,159.5,3875928000,675
16,0,25444,Justin Hicks,159.5,2813634000,490
16,0,27963,Chris Stroud,159.5,5109640000,890
19,0,31557,Jim Herman,159.6,3751481000,653
20,0,01797,Rocco Mediate,159.7,3018856000,525
21,0,29420,Billy Horschel,159.9,3970773000,690
22,0,06004,Stephen Ames,160.0,4082581000,709
22,0,30925,Dustin Johnson,160.0,3162456000,549
22,0,29478,Kevin Kisner,160.0,3645842000,633
22,0,27214,Kevin Streelman,160.0,4779394000,830
26,0,29720,Andres Gonzales,160.1,2934128000,509
26,0,08375,Paul Stankowski,160.1,4243217000,736
28,0,08537,J.P. Hayes,160.2,3113794000,540
28,0,24502,Adam Scott,160.2,2848644000,494
30,0,22378,Trevor Immelman,160.3,4702871000,815
30,0,27064,Jhonattan Vegas,160.3,4357971000,755
32,0,12782,Tim Herron,160.4,5133853000,889
32,0,22913,John Rollins,160.4,4747771000,822
34,0,28158,Steve Marino,160.5,3912134000,677
35,0,33141,Keegan Bradley,160.6,4966746000,859
36,0,20848,Ángel Cabrera,160.7,2122717000,367
36,0,06573,Brandt Jobe,160.7,5357814000,926
36,0,23325,Vaughn Taylor,160.7,5565921000,962
36,0,27330,Josh Teater,160.7,5890570000,1018
40,0,01577,Lee Janzen,160.8,3131893000,541
40,0,26287,Roland Thatcher,160.8,3994903000,690
42,0,22348,Nick O'Hern,161.0,5148093000,888
43,0,25274,Steven Bowditch,161.1,4686196000,808
43,0,23638,Brendon de Jonge,161.1,6082985000,1049
43,0,06522,Ernie Els,161.1,3903251000,673
43,0,24980,Scott Gutschewski,161.1,3594815000,620
43,0,31202,William McGirt,161.1,6392890000,1102
43,0,27933,John Merrick,161.1,3978137000,686
49,0,06251,Chris DiMarco,161.2,5506114000,949
49,0,01313,Steve Elkington,161.2,2936556000,506
51,0,10505,Shane Bertsch,161.3,3390833000,584
51,0,01706,Davis Love III,161.3,3589327000,618
53,0,20157,Retief Goosen,161.4,2656174000,457
53,0,24361,Pat Perez,161.4,4533154000,780
55,0,12652,Cameron Beckman,161.6,4090247000,703
55,0,09011,David Duval,161.6,3788194000,651
55,0,28679,Fabián Gómez,161.6,4391778000,755
55,0,10860,Justin Leonard,161.6,5258713000,904
55,0,23497,Tag Ridings,161.6,4777625000,821
60,0,24358,Robert Garrigus,161.7,4225523000,726
60,0,29718,Anthony Kim,161.7,3730479000,641
60,0,27120,Troy Matteson,161.7,5281327000,907
60,0,23788,D.J. Trahan,161.7,5609903000,964
64,0,20070,Matt Bettencourt,161.8,4951448000,850
64,0,32366,Kevin Chappell,161.8,4059435000,697
64,0,26881,Jarrod Lyle,161.8,4613487000,792
67,0,21350,Ryuji Imada,161.9,5064161000,869
67,0,31401,Zack Miller,161.9,4748934000,815
69,0,23541,Ben Crane,162.0,4298356000,737
70,0,29910,Blake Adams,162.1,6904335000,1183
70,0,25686,Jason Dufner,162.1,4288088000,735
70,0,32102,Rickie Fowler,162.1,4021047000,689
70,0,20572,Rod Pampling,162.1,4102075000,703
70,0,33911,Nate Smith,162.1,3582886000,614
70,0,32150,Michael Thompson,162.1,4657729000,798
76,0,11123,Chris Couch,162.2,4455987000,763
76,0,28486,Michael Putnam,162.2,3642989000,624
78,0,20498,Briny Baird,162.3,3400369000,582
78,0,28087,Kris Blanks,162.3,5574774000,954
78,0,24604,Hunter Haas,162.3,5672885000,971
78,0,27974,Sung Kang,162.3,3393983000,581
78,0,27095,Nick Watney,162.3,4059759000,695
83,0,23673,Michael Connell,162.4,4976589000,851
83,0,21961,Charles Howell III,162.4,6382901000,1092
85,0,06621,Joe Durant,162.5,4422517000,756
85,0,06643,Paul Goydos,162.5,4907023000,839
85,0,01810,Phil Mickelson,162.5,3715806000,635
88,0,01948,Tim Petrovic,162.6,5250313000,897
88,0,06527,Steve Stricker,162.6,3576679000,611
88,0,20160,Charlie Wi,162.6,5111615000,873
91,0,24507,Jason Bohn,162.7,4468979000,763
91,0,12510,Chad Campbell,162.7,5951875000,1016
91,0,24138,Ian Poulter,162.7,2635459000,450
94,0,25900,Lucas Glover,162.8,3920016000,669
94,0,22046,Geoff Ogilvy,162.8,3482099000,594
96,0,23614,Rich Beem,162.9,3131766000,534
96,0,30750,Tommy Gainey,162.9,5824552000,993
96,0,20766,Padraig Harrington,162.9,3049650000,520
96,0,27797,Derek Lamely,162.9,3613346000,616
96,0,25804,Bubba Watson,162.9,3659198000,624
101,0,24846,Ricky Barnes,163.0,4307029000,734
101,0,06515,Shaun Micheel,163.0,4483173000,764
101,0,24140,Sean O'Hair,163.0,3959750000,675
101,0,25345,Carl Pettersson,163.0,5908893000,1007
105,0,21407,Arjun Atwal,163.1,5360030000,913
105,0,07457,Steve Flesch,163.1,5043831000,859
107,0,07867,Woody Austin,163.2,3465530000,590
107,0,26300,Matt Jones,163.2,4165259000,709
107,0,27939,Matt McQuillan,163.2,3195488000,544
110,0,10809,Jim Furyk,163.3,4896857000,833
110,0,24924,Bill Haas,163.3,4878953000,830
110,0,10733,Kent Jones,163.3,4480942000,762
110,0,28475,Jeff Overton,163.3,4755090000,809
110,0,25240,D.A. Points,163.3,4821989000,820
110,0,28620,Aron Price,163.3,3215824000,547
110,0,25457,Alexandre Rocha,163.3,3398218000,578
117,0,27936,Martin Laird,163.4,4081769000,694
118,0,24925,Jonathan Byrd,163.6,4846501000,823
118,0,12716,Charley Hoffman,163.6,4588936000,779
118,0,22961,David Mathis,163.6,4712057000,800
118,0,27649,Brandt Snedeker,163.6,4317350000,733
122,0,32640,Troy Merritt,163.7,3908281000,663
122,0,23800,Bryce Molder,163.7,4892530000,830
122,0,30110,Kyle Stanley,163.7,4998344000,848
125,0,26420,Richard Johnson,163.8,3785967000,642
125,0,26851,Marc Leishman,163.8,5323564000,903
127,0,28089,Jason Day,163.9,3930664000,666
127,0,26679,Kevin Stadler,163.9,4767628000,808
129,0,20229,Stewart Cink,164.0,3483486000,590
129,0,30711,Colt Knost,164.0,4576792000,775
129,0,27466,Spencer Levin,164.0,6669907000,1130
129,0,27770,Camilo Villegas,164.0,3678442000,623
133,0,22371,Aaron Baddeley,164.1,3969396000,672
133,0,29518,Brendan Steele,164.1,5090885000,862
135,0,10585,Scott McCarron,164.2,3617512000,612
135,0,23621,Rory Sabbatini,164.2,4049129000,685
137,0,23548,Bill Lunde,164.3,5169214000,874
137,0,25572,Graeme McDowell,164.3,2365890000,400
137,0,24490,George McNeill,164.3,3881117000,656
137,0,29221,Webb Simpson,164.3,5465934000,924
141,0,08725,Tom Gillis,164.4,3368451000,569
141,0,26476,Chez Reavie,164.4,5403448000,913
141,0,24663,Y.E. Yang,164.4,2852684000,482
144,0,20593,Greg Chalmers,164.5,5556286000,938
144,0,23409,James Driscoll,164.5,3998444000,675
146,0,26668,Marc Turnesa,164.6,3099817000,523
147,0,20098,Stuart Appleby,164.7,4025537000,679
147,0,08075,Jerry Kelly,164.7,4862980000,820
147,0,02206,David Toms,164.7,4062346000,685
150,0,26951,Johnson Wagner,164.8,4940549000,833
151,0,25818,Scott Piercy,164.9,4120418000,694
152,0,22621,Ben Curtis,165.0,4407482000,742
152,0,19970,Robert Karlsson,165.0,3105753000,523
152,0,25562,Andres Romero,165.0,4223037000,711
152,0,25834,Daniel Summerhays,165.0,4573458000,770
152,0,33419,Cameron Tringale,165.0,6647627000,1119
157,0,21753,Brian Davis,165.1,6193814000,1042
157,0,21731,Freddie Jacobson,165.1,4801069000,808
159,0,01766,Billy Mayfair,165.2,5810219000,977
159,0,26331,Charl Schwartzel,165.2,2688353000,452
161,0,24024,Zach Johnson,165.3,4499302000,756
161,0,23108,Matt Kuchar,165.3,4869137000,818
161,0,23623,Bo Van Pelt,165.3,4759591000,800
161,0,25632,Jimmy Walker,165.3,5124007000,861
161,0,21878,Mark Wilson,165.3,4933695000,829
166,0,34255,Joseph Bramlett,165.6,4082760000,685
167,0,21209,Sergio Garcia,165.7,3137649000,526
167,0,25396,Kevin Na,165.7,4591891000,770
169,0,24357,K.J. Choi,165.8,4034828000,676
169,0,12602,Dean Wilson,165.8,4034232000,676
171,0,23983,Luke Donald,165.9,3625159000,607
171,0,24781,Hunter Mahan,165.9,4932379000,826
171,0,31323,Gary Woodland,165.9,4711910000,789
174,0,33413,Ben Martin,166.0,4260460000,713
175,0,32698,Bobby Gates,166.3,4424193000,739
176,0,24290,D.J. Brigman,166.4,3648058000,609
177,0,23320,Ryan Palmer,167.0,4166540000,693
177,0,22405,Justin Rose,167.0,4275763000,711
177,0,26289,Boo Weekley,167.0,3739877000,622
180,0,20645,John Senden,167.4,5536859000,919
181,0,23718,Nathan Green,167.6,4864093000,806
181,0,23353,J.J. Henry,167.6,5695688000,944
183,0,20472,Alex Cejka,167.7,3247534000,538
184,0,10885,Robert Allenby,167.8,4905100000,812
185,0,26596,Ryan Moore,168.1,4091908000,676
186,0,20436,Garrett Willis,169.0,4392528000,722
