RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND- COURSE,HOLE
60,0,09011,David Duval,127,Arnold Palmer,2,5 - Par 4 -
61,0,26596,Ryan Moore,126,THE PLAYERS,3,4 - Par 4 -
63,0,01388,Robert Gamez,126,John Deere Clas,2,6 - Par 4 -
64,0,29484,Peter Uihlein,125,Transitions Chp,2,7 - Par 4 -
65,0,34021,Bud Cauley,125,Canadian Open,1,2 - Par 4 -
66,0,23638,Brendon de Jonge,125,Bob Hope,4,16 - Par 4
68,0,25632,Jimmy Walker,123,BMW Champ,2,17 - Par 4
69,0,26882,Michael Sim,122,John Deere Clas,4,1 - Par 4 -
70,0,07867,Woody Austin,121,Canadian Open,1,16 - Par 4
71,0,25345,Carl Pettersson,120,Honda Classic,1,4 - Par 4 -
72,0,24781,Hunter Mahan,120,Travelers Champ,3,6 - Par 5 -
73,0,29221,Webb Simpson,119,The Barclays,1,5 - Par 5 -
74,0,33413,Ben Martin,119,Farmers Ins.,3,13 - Par 5
75,0,21961,Charles Howell III,118,Phoenix Open,2,18 - Par 4
77,0,11032,Frank Lickliter II,118,Texas Open,4,12 - Par 4
78,0,21949,Joe Ogilvie,117,Travelers Champ,1,14 - Par 4
80,0,21209,Sergio Garcia,116,HP Byron Nelson,1,10 - Par 4
84,0,31202,William McGirt,113,Viking Classic,4,3 - Par 4 -
85,0,21878,Mark Wilson,112,The Heritage,1,13 - Par 4
91,0,35532,Tom Hoge,108,Canadian Open,2,7 - Par 5 -
93,0,26679,Kevin Stadler,106,J. Timberlake,3,7 - Par 4 -
94,0,06251,Chris DiMarco,106,AT&T National,4,7 - Par 4 -
96,0,24024,Zach Johnson,105,Wells Fargo,4,1 - Par 4 -
97,0,12602,Dean Wilson,105,John Deere Clas,2,13 - Par 4
98,0,24494,Erik Compton,105,AT&T National,1,11 - Par 4
101,0,25572,Graeme McDowell,103,The McGladrey,1,5 - Par 4 -
102,0,25562,Andres Romero,103,AT&T National,3,11 - Par 4
103,0,31323,Gary Woodland,103,The Greenbrier,1,4 - Par 4 -
104,0,27120,Troy Matteson,102,AT&T National,1,7 - Par 4 -
105,0,32366,Kevin Chappell,102,Travelers Champ,2,2 - Par 4 -
108,0,33399,Adam Hadwin,100,Frys.com Open,1,18 - Par 4
109,0,25240,D.A. Points,100,AT&T Pebble,4,14 - Par 5
110,0,20498,Briny Baird,99,Reno-Tahoe Open,1,2 - Par 5 -
111,0,23322,Brett Wetterich,99,The Greenbrier,2,1 - Par 4 -
112,0,21805,Harrison Frazar,98,Northern Trust,3,7 - Par 4 -
113,0,01116,Michael Bradley,97,Honda Classic,1,4 - Par 4 -
115,0,23814,Edoardo Molinari,96,Arnold Palmer,4,10 - Par 4
116,0,23497,Tag Ridings,96,J. Timberlake,1,3 - Par 4 -
117,0,20436,Garrett Willis,95,Transitions Chp,2,5 - Par 5 -
119,0,28087,Kris Blanks,95,The Barclays,2,4 - Par 4 -
120,0,06004,Stephen Ames,94,J. Timberlake,1,7 - Par 4 -
121,0,23718,Nathan Green,94,Phoenix Open,2,2 - Par 4 -
122,0,06522,Ernie Els,94,Hyundai T of C,4,13 - Par 4
124,0,30926,Chris Kirk,94,Wyndham Champ.,2,17 - Par 4
127,0,19846,Brian Gay,91,THE PLAYERS,1,12 - Par 4
128,0,12510,Chad Campbell,91,THE PLAYERS,2,12 - Par 4
129,0,25364,Paul Casey,91,Frys.com Open,4,15 - Par 5
130,0,27963,Chris Stroud,91,THE PLAYERS,2,2 - Par 5 -
131,0,26476,Chez Reavie,90,Memorial Tourn,3,11 - Par 5
132,0,06567,Vijay Singh,87,Memorial Tourn,1,5 - Par 5 -
133,0,08375,Paul Stankowski,87,Shell Houston,1,15 - Par 5
135,0,30925,Dustin Johnson,86,Memorial Tourn,2,18 - Par 4
136,0,02239,Scott Verplank,85,Shell Houston,3,10 - Par 4
137,0,34255,Joseph Bramlett,84,Frys.com Open,1,17 - Par 4
138,0,20070,Matt Bettencourt,84,AT&T Pebble,4,13 - Par 4
142,0,30852,Ryo Ishikawa,76,WGC-Bridgestone,2,2 - Par 5 -
144,0,24361,Pat Perez,75,Frys.com Open,2,9 - Par 5 -
145,0,27770,Camilo Villegas,74,BMW Champ,3,10 - Par 4
147,0,33141,Keegan Bradley,73,THE PLAYERS,2,12 - Par 4
151,0,07457,Steve Flesch,66,Canadian Open,2,9 - Par 4 -
152,0,24358,Robert Garrigus,66,Hyundai T of C,2,16 - Par 4
153,0,21731,Freddie Jacobson,63,Deutsche Bank,3,7 - Par 5 -
156,0,10733,Kent Jones,60,Wyndham Champ.,1,14 - Par 4
157,0,01766,Billy Mayfair,57,Frys.com Open,1,15 - Par 5
158,0,31401,Zack Miller,56,AT&T Pebble,1,18 - Par 5
163,0,27936,Martin Laird,49,Wells Fargo,2,8 - Par 4 -
166,0,01577,Lee Janzen,43,John Deere Clas,3,2 - Par 5 -
167,0,26300,Matt Jones,41,Phoenix Open,2,3 - Par 5 -
168,0,06016,Brad Lardon,41,Texas Open,2,14 - Par 5
174,0,24507,Jason Bohn,39,The Heritage,4,2 - Par 5 -
175,0,27466,Spencer Levin,38,BMW Champ,1,5 - Par 4 -
178,0,28158,Steve Marino,37,Wells Fargo,1,14 - Par 4
183,0,20095,Carl Paulson,36,Zurich Classic,2,3 - Par 3 -
185,0,33451,Matt Hill,35,Canadian Open,2,10 - Par 4
188,0,29910,Blake Adams,35,Travelers Champ,3,15 - Par 4
189,0,23108,Matt Kuchar,35,The Heritage,4,18 - Par 4
190,0,10860,Justin Leonard,35,Phoenix Open,2,17 - Par 4
193,0,08075,Jerry Kelly,34,Deutsche Bank,1,18 - Par 5
196,0,27330,Josh Teater,33,Canadian Open,2,14 - Par 4
198,0,26758,David Hearn,33,Zurich Classic,2,11 - Par 5
200,0,06621,Joe Durant,33,Travelers Champ,3,15 - Par 4
201,0,23673,Michael Connell,33,Wyndham Champ.,1,11 - Par 4
202,0,32640,Troy Merritt,33,Children's MNHC,3,10 - Par 5
203,0,12716,Charley Hoffman,33,J. Timberlake,2,13 - Par 5
204,0,20121,Todd Fischer,33,HP Byron Nelson,1,3 - Par 4 -
205,0,21407,Arjun Atwal,33,Frys.com Open,4,3 - Par 3 -
208,0,23541,Ben Crane,32,The Heritage,4,5 - Par 5 -
209,0,35330,Nate Olivo,32,Wyndham Champ.,1,14 - Par 4
210,0,21528,Henrik Stenson,32,Honda Classic,2,10 - Par 4
211,0,25720,Chad Collins,32,Zurich Classic,2,17 - Par 3
212,0,26851,Marc Leishman,32,Shell Houston,1,13 - Par 5
213,0,26498,Matt Weibring,32,St. Jude,2,5 - Par 4 -
214,0,20572,Rod Pampling,31,Wyndham Champ.,4,9 - Par 4 -
216,0,23320,Ryan Palmer,31,Children's MNHC,3,4 - Par 5 -
218,0,29420,Billy Horschel,31,Children's MNHC,1,5 - Par 4 -
219,0,21350,Ryuji Imada,31,The Barclays,2,18 - Par 4
220,0,32876,Martin Piller,31,Zurich Classic,1,4 - Par 4 -
221,0,27064,Jhonattan Vegas,30,Memorial Tourn,1,18 - Par 4
224,0,30946,Alex Prugh,30,THE PLAYERS,2,11 - Par 5
227,0,30711,Colt Knost,29,The McGladrey,3,15 - Par 5
228,0,06643,Paul Goydos,29,AT&T National,4,2 - Par 4 -
231,0,23548,Bill Lunde,29,Wyndham Champ.,1,18 - Par 4
235,0,35087,Bio Kim,29,The Heritage,2,7 - Par 3 -
238,0,20766,Padraig Harrington,28,The Barclays,2,3 - Par 3 -
239,0,20127,Chris Riley,28,The McGladrey,1,15 - Par 5
240,0,24502,Adam Scott,28,THE PLAYERS,2,4 - Par 4 -
246,0,28486,Michael Putnam,27,Northern Trust,4,13 - Par 4
249,0,01175,Jim Carter,27,Zurich Classic,1,3 - Par 3 -
250,0,24924,Bill Haas,27,Northern Trust,4,11 - Par 5
251,0,30110,Kyle Stanley,27,Crowne Plaza,4,14 - Par 4
255,0,25190,Jeff Quinney,27,The Greenbrier,3,17 - Par 5
257,0,25396,Kevin Na,27,Frys.com Open,3,3 - Par 3 -
258,0,10585,Scott McCarron,27,AT&T Pebble,1,2 - Par 5 -
272,0,24663,Y.E. Yang,26,BMW Champ,4,16 - Par 4
277,0,26331,Charl Schwartzel,25,Canadian Open,4,10 - Par 4
286,0,01724,Jeff Maggert,25,Northern Trust,2,9 - Par 4 -
287,0,20160,Charlie Wi,25,AT&T National,2,18 - Par 4
292,0,23788,D.J. Trahan,25,Frys.com Open,2,5 - Par 4 -
293,0,32878,Jin Jeong,24,Memorial Tourn,1,12 - Par 3
309,0,24140,Sean O'Hair,23,Deutsche Bank,3,9 - Par 4 -
311,0,20472,Alex Cejka,23,AT&T Pebble,3,16 - Par 4
317,0,24912,Will MacKenzie,23,John Deere Clas,4,2 - Par 5 -
319,0,31193,Jim Renner,23,Viking Classic,2,14 - Par 4
320,0,29720,Andres Gonzales,23,The Greenbrier,1,15 - Par 3
325,0,25818,Scott Piercy,23,Northern Trust,4,4 - Par 3 -
330,0,33108,Drew Kittleson,23,J. Timberlake,2,9 - Par 5 -
337,0,26287,Roland Thatcher,22,Reno-Tahoe Open,2,10 - Par 4
349,0,27060,John Mallinger,22,Wyndham Champ.,4,9 - Par 4 -
352,0,28620,Aron Price,22,J. Timberlake,4,4 - Par 4 -
353,0,24357,K.J. Choi,22,TOUR Champ,4,17 - Par 4
358,0,20157,Retief Goosen,21,THE PLAYERS,3,14 - Par 4
360,0,02246,Duffy Waldorf,21,Sony Open,2,13 - Par 4
362,0,12660,Jesper Parnevik,21,Transitions Chp,1,15 - Par 3
363,0,07749,Brett Quigley,21,Viking Classic,1,16 - Par 4
371,0,01706,Davis Love III,21,Wells Fargo,1,18 - Par 4
375,0,27933,John Merrick,21,Zurich Classic,3,7 - Par 5 -
379,0,25203,SSP Chawrasia,21,WGC-Cadillac,3,10 - Par 5
382,0,29478,Kevin Kisner,21,St. Jude,2,5 - Par 4 -
384,0,31114,Drew Weaver,21,Memorial Tourn,3,4 - Par 3 -
394,0,01968,Nick Price,20,Honda Classic,1,15 - Par 3
398,0,23409,James Driscoll,20,Texas Open,1,4 - Par 4 -
402,0,01310,Dave Eichelberger,20,Sony Open,2,4 - Par 3 -
408,0,23353,J.J. Henry,20,Children's MNHC,2,12 - Par 3
409,0,27095,Nick Watney,20,THE PLAYERS,1,2 - Par 5 -
411,0,22046,Geoff Ogilvy,20,WGC-Cadillac,1,17 - Par 4
417,0,08725,Tom Gillis,20,Travelers Champ,1,1 - Par 4 -
424,0,24138,Ian Poulter,20,WGC-Cadillac,2,8 - Par 5 -
425,0,01928,Corey Pavin,19,THE PLAYERS,3,4 - Par 4 -
426,0,02008,Lee Rinker,19,Honda Classic,2,8 - Par 4 -
428,0,01157,Tom Byrum,19,Viking Classic,4,6 - Par 4 -
446,0,25900,Lucas Glover,19,Northern Trust,2,14 - Par 3
454,0,26951,Johnson Wagner,19,AT&T National,2,15 - Par 4
458,0,31557,Jim Herman,19,The McGladrey,1,13 - Par 4
459,0,22961,David Mathis,19,Crowne Plaza,1,7 - Par 4 -
466,0,26695,Michael Letzig,18,Reno-Tahoe Open,4,1 - Par 4 -
472,0,08537,J.P. Hayes,18,Viking Classic,4,9 - Par 4 -
473,0,23983,Luke Donald,18,Deutsche Bank,2,9 - Par 4 -
483,0,22913,John Rollins,18,The McGladrey,2,3 - Par 3 -
486,0,25198,Francesco Molinari,18,Hyundai T of C,2,12 - Par 4
492,0,01473,Todd Hamilton,18,Frys.com Open,1,1 - Par 4 -
495,0,01941,Tom Pernice Jr.,18,Reno-Tahoe Open,3,12 - Par 4
502,0,28258,K.T. Kim,17,WGC-Bridgestone,4,15 - Par 3
504,0,21284,Hiroyuki Fujita,17,Honda Classic,1,4 - Par 4 -
508,0,25804,Bubba Watson,17,TOUR Champ,2,3 - Par 4 -
515,0,27214,Kevin Streelman,17,WGC-Cadillac,3,18 - Par 4
521,0,35550,Matthew Swan,17,Viking Classic,1,9 - Par 4 -
524,0,01677,Tom Lehman,17,Children's MNHC,3,9 - Par 4 -
532,0,01948,Tim Petrovic,17,Memorial Tourn,2,8 - Par 3 -
536,0,27896,Ross Fisher,17,WGC-Cadillac,2,10 - Par 5
537,0,01797,Rocco Mediate,17,THE PLAYERS,3,7 - Par 4 -
539,0,01249,John Daly,17,AT&T Pebble,3,4 - Par 4 -
545,0,25863,Rod Perry,17,Children's MNHC,2,5 - Par 4 -
566,0,34046,Jordan Spieth,16,HP Byron Nelson,1,6 - Par 4 -
571,0,32150,Michael Thompson,16,Texas Open,2,6 - Par 4 -
580,0,22056,Cameron Percy,16,John Deere Clas,4,1 - Par 4 -
583,0,27072,Alvaro Quiros,16,THE PLAYERS,2,16 - Par 5
586,0,02294,Willie Wood,16,Viking Classic,1,7 - Par 5 -
588,0,21959,Ted Purdy,16,Texas Open,1,16 - Par 3
595,0,35299,Todd Camplin,16,Wells Fargo,2,3 - Par 4 -
611,0,20229,Stewart Cink,16,Bob Hope,2,7 - Par 4 -
617,0,01343,Jon Fiedler,15,Northern Trust,1,7 - Par 4 -
618,0,20859,Anders Hansen,15,WGC-Cadillac,1,14 - Par 4
621,0,27408,Martin Kaymer,15,Transitions Chp,3,17 - Par 3
622,0,30750,Tommy Gainey,15,The Heritage,3,18 - Par 4
629,0,24083,Marcus Fraser,15,WGC-Cadillac,2,5 - Par 4 -
642,0,01313,Steve Elkington,15,Reno-Tahoe Open,4,10 - Par 4
643,0,21753,Brian Davis,15,Bob Hope,5,18 - Par 5
647,0,27939,Matt McQuillan,15,John Deere Clas,1,2 - Par 5 -
651,0,01381,Fred Funk,15,The Heritage,1,18 - Par 4
653,0,27796,Joe Affrunti,15,AT&T Pebble,3,9 - Par 4 -
669,0,10425,Jay Williamson,15,Reno-Tahoe Open,4,7 - Par 3 -
673,0,01887,Mark O'Meara,15,THE PLAYERS,3,4 - Par 4 -
674,0,12782,Tim Herron,15,Children's MNHC,3,15 - Par 3
675,0,26329,Louis Oosthuizen,15,Northern Trust,3,18 - Par 4
692,0,23800,Bryce Molder,14,Reno-Tahoe Open,4,5 - Par 4 -
709,0,20848,Ángel Cabrera,14,The McGladrey,2,14 - Par 4
741,0,12714,Chris Tidland,14,Canadian Open,2,11 - Par 4
743,0,23614,Rich Beem,14,St. Jude,4,10 - Par 4
753,0,06373,José María Olazábal,14,Reno-Tahoe Open,4,1 - Par 4 -
758,0,28118,Peter Tomasulo,14,Farmers Ins.,1,13 - Par 5
773,0,12652,Cameron Beckman,14,AT&T National,4,14 - Par 3
783,0,22806,Doug LaBelle II,13,Sony Open,2,8 - Par 4 -
794,0,01978,Fran Quinn,13,John Deere Clas,1,7 - Par 3 -
800,0,22621,Ben Curtis,13,The Greenbrier,2,16 - Par 4
805,0,19970,Robert Karlsson,13,Shell Houston,1,17 - Par 4
808,0,27436,Graham DeLaet,13,Travelers Champ,2,11 - Par 3
811,0,07223,Brian Bateman,13,Viking Classic,2,8 - Par 3 -
820,0,19881,Robert Damron,13,Viking Classic,3,5 - Par 5 -
823,0,08931,Glen Day,13,The Heritage,1,18 - Par 4
830,0,01374,Robin Freeman,13,Viking Classic,1,2 - Par 3 -
847,0,20645,John Senden,13,Honda Classic,3,5 - Par 3 -
881,0,24449,Parker McLachlin,12,HP Byron Nelson,1,4 - Par 4 -
901,0,06526,Kip Henley,12,St. Jude,2,16 - Par 5
903,0,23349,Charles Warren,12,John Deere Clas,1,4 - Par 4 -
910,0,32333,Kevin Tway,12,Travelers Champ,1,12 - Par 4
926,0,19824,Craig Barlow,12,Reno-Tahoe Open,1,18 - Par 5
933,0,27124,Chris Baryla,12,Children's MNHC,1,15 - Par 3
940,0,34073,Creighton Honeck,12,Reno-Tahoe Open,1,5 - Par 4 -
961,0,12680,Shigeki Maruyama,12,Sony Open,2,7 - Par 3 -
990,0,20850,Daniel Chopra,11,Arnold Palmer,3,16 - Par 5
991,0,29223,Sam Saunders,11,Wells Fargo,1,8 - Par 4 -
998,0,20433,Mark Hensby,11,Reno-Tahoe Open,2,8 - Par 5 -
