RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,47056,Rikuya Hoshino,9.5
1,0,31202,William McGirt,9.5
3,0,58168,Davis Thompson,9.4
4,0,33461,Morgan Hoffmann,8.5
5,0,57883,Jack Trent,8.1
6,0,24925,Jonathan Byrd,7.8
6,0,12782,Tim Herron,7.8
6,0,01666,Bernhard Langer,7.8
6,0,20645,John Senden,7.8
10,0,21407,Arjun Atwal,7.7
10,0,29268,Bronson Burgoon,7.7
10,0,34256,Andrew Putnam,7.7
10,0,34610,Matthias Schwab,7.7
14,0,29221,Webb Simpson,7.6
14,0,33486,Roger Sloan,7.6
14,0,35891,Cameron Smith,7.6
17,0,22371,Aaron Baddeley,7.5
17,0,12510,Chad Campbell,7.5
17,0,28089,Jason Day,7.5
17,0,01706,Davis Love III,7.5
17,0,26289,Boo Weekley,7.5
22,0,46823,Jeremy Gandon,7.4
22,0,33413,Ben Martin,7.4
22,0,28252,Seamus Power,7.4
25,0,29926,Danny Lee,7.3
25,0,26331,Charl Schwartzel,7.3
25,0,06567,Vijay Singh,7.3
28,1,32775,Shugo Imahira,7.2
28,1,49773,Chase Koepka,7.2
30,2,40058,Zac Blair,7.1
30,2,32200,Roberto Castro,7.1
30,-1,47959,Bryson DeChambeau,7.1
30,2,12716,Charley Hoffman,7.1
30,2,33410,Andrew Landry,7.1
30,7,32839,Hideki Matsuyama,7.1
30,-5,25396,Kevin Na,7.1
30,2,36698,Andy Zhang,7.1
38,-1,34021,Bud Cauley,7.0
38,-1,29974,Branden Grace,7.0
38,-1,21961,Charles Howell III,7.0
38,-1,33204,Shane Lowry,7.0
38,-1,36871,Matthew NeSmith,7.0
38,-1,30110,Kyle Stanley,7.0
38,-1,20396,Lee Westwood,7.0
38,-1,25349,Tim Wilkinson,7.0
46,1,29461,Jamie Lovemark,6.9
46,1,34213,Grayson Murray,6.9
46,1,23621,Rory Sabbatini,6.9
46,1,47347,Adam Schenk,6.9
46,1,27214,Kevin Streelman,6.9
51,3,33948,Byeong Hun An,6.8
51,3,24846,Ricky Barnes,6.8
51,3,34098,Russell Henley,6.8
51,-4,29478,Kevin Kisner,6.8
51,3,25345,Carl Pettersson,6.8
51,3,49771,J.T. Poston,6.8
51,3,26476,Chez Reavie,6.8
51,3,34360,Patrick Reed,6.8
51,3,34431,Robert Streb,6.8
51,3,48119,Ben Taylor,6.8
51,-14,33448,Justin Thomas,6.8
51,3,51894,Vince Whaley,6.8
51,3,29454,Bernd Wiesberger,6.8
64,1,33120,Mark Anderson,6.7
64,1,56741,Braden Bailey,6.7
64,1,32662,Michael Gligic,6.7
64,15,35310,Lanto Griffin,6.7
64,1,27644,Brian Harman,6.7
64,1,49298,Kramer Hickok,6.7
64,1,35461,Beau Hossler,6.7
64,15,46717,Viktor Hovland,6.7
64,1,23108,Matt Kuchar,6.7
64,15,48822,Sebastián Muñoz,6.7
64,-17,23320,Ryan Palmer,6.7
64,1,24361,Pat Perez,6.7
64,1,25863,Rod Perry,6.7
64,1,57900,Chandler Phillips,6.7
64,1,24138,Ian Poulter,6.7
64,1,24502,Adam Scott,6.7
64,1,33449,Zack Sucher,6.7
64,1,27095,Nick Watney,6.7
82,16,40026,Daniel Berger,6.6
82,-3,33141,Keegan Bradley,6.6
82,-3,35450,Patrick Cantlay,6.6
82,-3,20229,Stewart Cink,6.6
82,-3,45157,Cam Davis,6.6
82,-3,32102,Rickie Fowler,6.6
82,-3,29535,Brice Garnett,6.6
82,-3,19846,Brian Gay,6.6
82,-3,28679,Fabián Gómez,6.6
82,-3,47987,Cole Hammer,6.6
82,-3,28938,Justin Harding,6.6
82,-3,33122,Russell Knox,6.6
82,-3,35104,Tom Lewis,6.6
82,-3,22405,Justin Rose,6.6
82,-3,27963,Chris Stroud,6.6
