RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,19824,Craig Barlow,10.36,222,23
2,0,20631,David McKenzie,9.58,313,30
3,0,20127,Chris Riley,8.86,271,24
4,0,26420,Richard Johnson,8.56,374,32
5,0,23325,Vaughn Taylor,8.14,295,24
6,0,02206,David Toms,7.89,228,18
7,0,20608,David Howell,7.87,127,10
8,0,01941,Tom Pernice Jr.,7.80,346,27
9,0,06567,Vijay Singh,7.79,308,24
10,0,10809,Jim Furyk,7.75,271,21
11,0,06522,Ernie Els,7.69,169,13
12,0,20378,Mathias Grönberg,7.67,300,23
13,0,21959,Ted Purdy,7.50,320,24
14,0,21878,Mark Wilson,7.41,297,22
15,0,02223,Bob Tway,7.32,287,21
16,0,25240,D.A. Points,7.27,275,20
17,0,01553,John Huston,7.23,235,17
18,0,12645,Brent Geiberger,7.06,425,30
19,0,06034,Marco Dawson,7.04,284,20
20,0,09011,David Duval,7.03,185,13
21,0,01329,Brad Faxon,7.02,285,20
22,0,23353,J.J. Henry,7.00,343,24
23,0,07749,Brett Quigley,6.99,415,29
24,0,23623,Bo Van Pelt,6.97,373,26
25,0,22371,Aaron Baddeley,6.94,245,17
26,0,22621,Ben Curtis,6.93,303,21
26,0,06573,Brandt Jobe,6.93,303,21
28,0,06575,Dudley Hart,6.90,290,20
29,0,21731,Freddie Jacobson,6.86,204,14
30,0,12823,Carlos Franco,6.82,337,23
31,0,20121,Todd Fischer,6.77,310,21
32,0,10885,Robert Allenby,6.75,237,16
32,0,06373,José María Olazábal,6.75,163,11
34,0,24502,Adam Scott,6.74,193,13
35,0,02110,Jerry Smith,6.73,312,21
36,0,10733,Kent Jones,6.72,357,24
36,0,12602,Dean Wilson,6.72,387,26
38,0,02106,Chris Smith,6.69,299,20
39,0,19846,Brian Gay,6.67,345,23
39,0,20574,Mathew Goggin,6.67,270,18
41,0,24925,Jonathan Byrd,6.64,226,15
42,0,23409,James Driscoll,6.59,334,22
43,0,01823,Larry Mize,6.56,183,12
44,0,20498,Briny Baird,6.46,294,19
45,0,01928,Corey Pavin,6.43,249,16
46,0,01677,Tom Lehman,6.38,188,12
47,0,01139,Olin Browne,6.31,317,20
48,0,01024,Billy Andrade,6.30,238,15
48,0,11032,Frank Lickliter II,6.30,349,22
50,0,01887,Mark O'Meara,6.29,143,9
51,0,01724,Jeff Maggert,6.27,271,17
52,0,01761,Len Mattiace,6.22,209,13
53,0,08537,J.P. Hayes,6.18,178,11
54,0,20157,Retief Goosen,6.17,162,10
55,0,23983,Luke Donald,6.15,179,11
56,0,24138,Ian Poulter,6.13,163,10
57,0,20850,Daniel Chopra,6.10,344,21
58,0,01685,J.L. Lewis,6.09,197,12
