RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
61,0,39971,Sungjae Im,63,Shriners/TPC Su,3
61,0,36799,Stephan Jaeger,63,Rocket Mortgage,4
61,0,48632,Yuto Katsuragawa,63,John Deere/TPC ,2
61,0,37455,Si Woo Kim,63,AT&T Byron Nels,4
61,0,32757,Patton Kizzire,63,World Wide Tech,3
61,0,36884,Ben Kohles,63,The RSM Classic,4
61,0,58696,Peter Kuest,63,AT&T Byron Nels,4
61,0,33410,Andrew Landry,63,Rocket Mortgage,2
61,0,49766,Hank Lebioda,63,AT&T Pebble Bea,1
61,0,40162,Justin Lower,63,Fortinet Champi,1
61,0,32640,Troy Merritt,63,Wyndham/Sedgefi,2
61,0,49947,Taylor Moore,63,Wyndham/Sedgefi,4
61,0,34213,Grayson Murray,63,Barbasol/Keene ,3
61,0,49228,Keita Nakajima,63,ZOZO/Accordia G,2
61,0,36871,Matt NeSmith,63,The RSM Classic,2
61,0,47529,Mito Pereira,63,Shriners/TPC Su,2
61,0,49771,J.T. Poston,63,Shriners Childr,1
61,0,28252,Seamus Power,63,World Wide Tech,3
61,0,26476,Chez Reavie,63,Travelers/TPC R,3
61,0,47995,Davis Riley,63,Genesis Scottis,1
61,0,36699,Patrick Rodgers,63,Houston Open/Me,2
61,0,39335,Kevin Roy,63,John Deere/TPC ,2
61,0,56781,Isaiah Salinda,63,Shriners Childr,3
61,0,47347,Adam Schenk,63,TOUR Championsh,1
61,0,48867,Matti Schmid,63,Shriners Childr,4
61,0,46441,Robby Shelton,63,Butterfield Ber,1
61,0,29221,Webb Simpson,63,Wyndham/Sedgefi,4
61,0,39324,J.J. Spaun,63,The RSM Classic,4
61,0,34046,Jordan Spieth,63,FedEx St. Jude/,1
61,0,27214,Kevin Streelman,63,John Deere/TPC ,2
61,0,51634,Sahith Theegala,63,The RSM Classic,2
61,0,57364,Michael Thorbjornsen,63,John Deere/TPC ,2
61,0,30927,Brendon Todd,63,Wyndham/Sedgefi,2
61,0,23788,D.J. Trahan,63,Butterfield Ber,1
61,0,32333,Kevin Tway,63,The RSM Classic,3
61,0,27770,Camilo Villegas,63,Butterfield Ber,2
61,0,51894,Vince Whaley,63,Butterfield Ber,1
61,0,52513,Carson Young,63,AT&T Byron Nels,3
61,0,45242,Kevin Yu,63,Butterfield Ber,2
61,0,55454,Carl Yuan,63,Butterfield Ber,2
127,0,33408,Tyson Alexander,64,Butterfield Ber,4
127,0,19803,Ryan Armour,64,Barbasol/Keene ,1
127,0,22371,Aaron Baddeley,64,Butterfield Ber,2
127,0,24846,Ricky Barnes,64,The RSM Classic,4
127,0,55930,Fred Biondi,64,The RSM Classic,3
127,0,28420,Ryan Brehm,64,Butterfield Ber,1
127,0,48084,Wesley Bryan,64,Butterfield Ber,2
127,0,55708,Hayden Buckley,64,Sony Open/Waial,3
127,0,33974,Dean Burmester,64,World Wide Tech,3
127,0,39997,Corey Conners,64,Valero/TPC San ,1
127,0,47154,Martin Contini,64,Butterfield Ber,2
127,0,59442,Parker Coody,64,AT&T Byron Nels,4
127,0,34076,Joel Dahmen,64,Shriners Childr,3
127,0,33653,Thomas Detry,64,FedEx St. Jude/,2
127,0,51349,Nico Echavarria,64,Butterfield Ber,2
127,0,29535,Brice Garnett,64,Honda/PGA Natio,2
127,0,31577,Tano Goya,64,The RSM Classic,4
127,0,51414,Brent Grant,64,Farmers/Torrey ,1
127,0,39954,Cody Gribble,64,Butterfield Ber,2
127,0,35310,Lanto Griffin,64,Shriners Childr,1
127,0,31646,Emiliano Grillo,64,Travelers/TPC R,4
127,0,32448,James Hahn,64,Travelers/TPC R,2
127,0,47987,Cole Hammer,64,The RSM Classic,1
127,0,27644,Brian Harman,64,Travelers/TPC R,4
127,0,30925,Dustin Johnson,64,U.S. Open/The L,1
127,0,50188,S.H. Kim,64,3M Open/TPC Twi,2
127,0,45426,Nathan Kimsey,64,Barbasol/Keene ,4
127,0,48117,Kurt Kitayama,64,ZOZO CHAMPIONSH,3
127,0,32816,Satoshi Kodaira,64,Butterfield Ber,1
127,0,23108,Matt Kuchar,64,Sony Open/Waial,3
127,0,27936,Martin Laird,64,3M Open/TPC Twi,4
127,0,28775,Nate Lashley,64,World Wide Tech,1
127,0,32791,K.H. Lee,64,Shriners Childr,2
127,0,36326,David Lipsky,64,3M Open/TPC Twi,2
127,0,27129,Luke List,64,AT&T Byron Nels,1
127,0,33204,Shane Lowry,64,Genesis Scottis,2
127,0,52215,Robert MacIntyre,64,Genesis Scottis,4
127,0,34466,Peter Malnati,64,Butterfield Ber,3
127,0,33413,Ben Martin,64,Honda/PGA Natio,2
127,0,32839,Hideki Matsuyama,64,3M Open/TPC Twi,1
127,0,28237,Rory McIlroy,64,Genesis Scottis,1
127,0,46442,Maverick McNealy,64,ZOZO/Accordia G,3
127,0,39546,Keith Mitchell,64,World Wide Tech,4
127,0,25198,Francesco Molinari,64,World Wide Tech,1
127,0,30163,Henrik Norlander,64,Shriners Childr,2
127,0,51997,Andrew Novak,64,Wyndham/Sedgefi,1
127,0,24140,Sean O'Hair,64,Butterfield Ber,1
127,0,23320,Ryan Palmer,64,World Wide Tech,4
127,0,40250,Taylor Pendrith,64,Rocket Mortgage,2
127,0,25818,Scott Piercy,64,AT&T Byron Nels,1
127,0,25240,D.A. Points,64,Butterfield Ber,1
127,0,47983,Chad Ramey,64,THE PLAYERS/TPC,1
127,0,52287,David Ravetto,64,Barbasol/Keene ,2
127,0,45847,JC Ritchie,64,Barbasol/Keene ,4
127,0,37275,Sam Ryder,64,World Wide Tech,3
127,0,51890,Greyson Sigg,64,The RSM Classic,3
127,0,27649,Brandt Snedeker,64,3M Open/TPC Twi,1
127,0,58669,Jacob Solomon,64,The RSM Classic,3
127,0,29518,Brendan Steele,64,The American Ex,3
127,0,31560,Brian Stuard,64,Butterfield Ber,2
127,0,50493,Justin Suh,64,Honda/PGA Natio,2
127,0,64054,Caleb Surratt,64,Butterfield Ber,2
127,0,38991,Alejandro Tosti,64,Mexico Open/Vid,4
127,0,35469,Sebastián Vázquez,64,World Wide Tech,4
127,0,27064,Jhonattan Vegas,64,Honda/PGA Natio,4
127,0,48887,Matt Wallace,64,Travelers/TPC R,2
127,0,47128,Richy Werenski,64,AT&T Byron Nels,1
127,0,32139,Danny Willett,64,Fortinet Champi,2
127,0,49964,Aaron Wise,64,AT&T Byron Nels,4
127,0,52374,Brandon Wu,64,AT&T Byron Nels,4
127,0,57366,Cameron Young,64,World Wide Tech,4
127,0,47483,Will Zalatoris,64,Genesis/The Riv,4
199,0,47125,Matt Atkins,65,The RSM Classic,3
199,0,47850,John Axelsen,65,Barbasol/Keene ,4
199,0,34374,Erik Barnes,65,The RSM Classic,3
199,0,59652,Sam Bennett,65,Rocket Mortgage,1
199,0,27958,Ryan Blaum,65,Travelers/TPC R,2
199,0,22764,Michael Block,65,The American Ex,1
199,0,34255,Joseph Bramlett,65,Honda/PGA Natio,1
199,0,52095,Christoffer Bring,65,Barbasol/Keene ,2
199,0,57259,Daniel Brown,65,Barbasol/Keene ,1
199,0,32070,Rafael Campos,65,Corales Puntaca,2
199,0,20593,Greg Chalmers,65,AT&T Byron Nels,2
199,0,60008,Ford Clegg,65,Sanderson Farms,2
199,0,39067,MJ Daffue,65,Butterfield Ber,1
199,0,31681,Louis de Jager,65,Barbasol/Keene ,2
199,0,25686,Jason Dufner,65,World Wide Tech,4
199,0,55721,Alex Fitzpatrick,65,The Open/Royal ,3
199,0,37066,Grant Forrest,65,Genesis Scottis,2
199,0,29970,Dylan Frittelli,65,Honda/PGA Natio,2
199,0,30750,Tommy Gainey,65,Barbasol/Keene ,4
199,0,19846,Brian Gay,65,The RSM Classic,4
199,0,59095,Chris Gotterup,65,The RSM Classic,1
199,0,24980,Scott Gutschewski,65,Butterfield Ber,1
199,0,35901,Paul Haley II,65,Sony Open/Waial,2
199,0,49298,Kramer Hickok,65,Butterfield Ber,2
199,0,51287,Ryo Hisatsune,65,ZOZO/Accordia G,3
199,0,34656,Mikumu Horikawa,65,ZOZO CHAMPIONSH,1
199,0,36801,Mark Hubbard,65,Butterfield Ber,2
199,0,24024,Zach Johnson,65,Travelers/TPC R,4
199,0,47393,Jeffrey Kang,65,World Wide Tech,1
199,0,32815,Masahiro Kawamura,65,Barbasol/Keene ,4
199,0,30957,Maximilian Kieffer,65,Genesis Scottis,3
199,0,33122,Russell Knox,65,Houston Open/Me,2
199,0,36689,Brooks Koepka,65,Masters/Augusta,1
199,0,35879,Kelly Kraft,65,The RSM Classic,4
199,0,37250,Romain Langasque,65,Genesis Scottis,2
199,0,29926,Danny Lee,65,The American Ex,4
199,0,37378,Min Woo Lee,65,ZOZO CHAMPIONSH,4
199,0,27466,Spencer Levin,65,Shriners/TPC Su,2
199,0,37278,Nicholas Lindheim,65,Shriners Childr,3
199,0,34409,David Lingmerth,65,The RSM Classic,2
199,0,35449,Adam Long,65,Butterfield Ber,3
199,0,31202,William McGirt,65,AT&T Byron Nels,2
199,0,51950,Max McGreevy,65,Butterfield Ber,2
199,0,47102,David Micheluzzi,65,AT&T Byron Nels,1
199,0,01810,Phil Mickelson,65,Masters/Augusta,4
199,0,46601,Trey Mullinax,65,THE CJ CUP/Cong,1
199,0,51635,Chris Nido,65,Barbasol/Keene ,2
199,0,51070,Vincent Norrman,65,Rocket Mortgage,4
199,0,48051,Yannik Paul,65,Genesis Scottis,1
199,0,47806,Raul Pereda,65,Mexico Open/Vid,1
199,0,53165,Doc Redman,65,Butterfield Ber,1
199,0,29476,Kyle Reifers,65,Travelers/TPC R,2
199,0,23621,Rory Sabbatini,65,Valspar/Innisbr,2
199,0,31242,Marcel Schneider,65,Genesis Scottis,2
199,0,34610,Matthias Schwab,65,The American Ex,4
199,0,35891,Cameron Smith,65,PGA Championshi,4
199,0,26679,Kevin Stadler,65,Butterfield Ber,1
199,0,30692,Scott Stallings,65,Sanderson Farms,3
199,0,55893,Sam Stevens,65,Shriners Childr,4
199,0,34431,Robert Streb,65,The RSM Classic,3
199,0,27963,Chris Stroud,65,The RSM Classic,4
199,0,29425,Andrew Svoboda,65,Travelers/TPC R,2
199,0,48119,Ben Taylor,65,Honda/PGA Natio,2
199,0,32150,Michael Thompson,65,Sony Open/Waial,2
199,0,35617,Martin Trainer,65,World Wide Tech,4
199,0,25632,Jimmy Walker,65,RBC Heritage/Ha,2
199,0,27095,Nick Watney,65,3M Open/TPC Twi,2
199,0,60021,Patrick Welch,65,Shriners/TPC Su,4
199,0,58967,Trevor Werbylo,65,Butterfield Ber,1
199,0,52411,Kyle Westmoreland,65,Butterfield Ber,1
199,0,31323,Gary Woodland,65,Travelers/TPC R,2
270,0,49303,Anders Albertson,66,The American Ex,3
270,0,45194,Marcus Armitage,66,Genesis Scottis,2
270,0,28259,Sangmoon Bae,66,Fortinet/Silver,2
270,0,35490,Wil Bateman,66,RBC Canadian/Oa,2
270,0,31678,Oliver Bekker,66,Genesis Scottis,1
270,0,34310,Alexander Björk,66,Genesis Scottis,2
270,0,54788,Chandler Blanchet,66,Butterfield Ber,1
270,0,36837,Julien Brun,66,Genesis Scottis,1
270,0,24925,Jonathan Byrd,66,AT&T Byron Nels,3
270,0,32366,Kevin Chappell,66,Butterfield Ber,2
270,0,24357,K.J. Choi,66,Sony Open/Waial,1
270,0,23452,Nicolas Colsaerts,66,Genesis Scottis,2
270,0,59836,Pierceson Coody,66,Arnold Palmer/A,3
270,0,47959,Bryson DeChambeau,66,PGA Championshi,1
270,0,35110,Brett Drewitt,66,The RSM Classic,2
270,0,50223,Ewen Ferguson,66,Genesis Scottis,1
270,0,27896,Ross Fisher,66,Genesis Scottis,1
270,0,48098,Sebastian Garcia Rodriguez,66,Barbasol/Keene ,2
270,0,32662,Michael Gligic,66,Mexico Open/Vid,2
270,0,31273,Gavin Green,66,Genesis Scottis,2
270,0,24924,Bill Haas,66,Puerto Rico/Gra,4
270,0,20766,Padraig Harrington,66,Genesis Scottis,2
270,0,27554,Scott Harrington,66,The RSM Classic,1
270,0,48372,Marcus Helligkilde,66,Barbasol/Keene ,1
270,0,64594,Angel Hidalgo Portillo,66,Barbasol/Keene ,1
270,0,49813,Daniel Hillier,66,Genesis Scottis,2
270,0,49120,Kensei Hirata,66,World Wide Tech,1
270,0,27974,Sung Kang,66,Fortinet/Silver,1
270,0,46404,Marcus Kinhult,66,Barbasol/Keene ,1
270,0,54813,Philip Knowles,66,Butterfield Ber,1
270,0,59871,Greg Koch,66,Butterfield Ber,1
270,0,34317,Joakim Lagergren,66,Genesis Scottis,2
270,0,54422,Christo Lamprecht,66,The Open/Royal ,1
270,0,34579,Alexander Levy,66,Barbasol/Keene ,3
270,0,46837,Yuxin Lin,66,Shriners Childr,2
270,0,51491,Brandon Matthews,66,Sony Open/Waial,2
270,0,63121,William Mouw,66,John Deere/TPC ,2
270,0,36724,Augusto Núñez,66,World Wide Tech,2
270,0,34371,Adrien Saddier,66,Barbasol/Keene ,4
270,0,57737,Jayden Schaper,66,Barbasol/Keene ,2
270,0,31569,Jason Scrivener,66,Barbasol/Keene ,4
270,0,47888,Taiga Semikawa,66,The American Ex,3
270,0,46464,Jordan Smith,66,U.S. Open/The L,4
270,0,23623,Bo Van Pelt,66,Barbasol/Keene ,1
270,0,55573,John VanDerLaan,66,Puerto Rico/Gra,4
270,0,48640,Johannes Veerman,66,Barbasol/Keene ,1
270,0,50154,Joseph Winslow,66,Sony Open/Waial,1
317,0,52096,Adri Arnaus,67,Genesis Scottis,3
317,0,37212,Paul Barjon,67,U.S. Open/The L,1
317,0,49117,Isidro Benitez,67,World Wide Tech,4
317,0,56869,Taylor Bibbs,67,AT&T Byron Nels,2
317,0,60004,Jacob Bridgeman,67,The RSM Classic,4
317,0,39524,Sean Crocker,67,Genesis Scottis,3
317,0,35376,Roberto Díaz,67,World Wide Tech,3
317,0,65256,David Ford,67,Barbasol/Keene ,2
317,0,29936,Ryan Fox,67,The Open/Royal ,2
317,0,64576,Nick Gabrelcik,67,Valspar/Innisbr,2
317,0,56266,Deon Germishuys,67,Barbasol/Keene ,1
317,0,55165,Noah Goodwin,67,Puerto Rico/Gra,2
317,0,26758,David Hearn,67,Butterfield Ber,1
317,0,23353,J.J. Henry,67,Barbasol/Keene ,2
317,0,35778,Kazuki Higa,67,ZOZO/Accordia G,1
317,0,55707,Calum Hill,67,Genesis Scottis,3
317,0,34296,Wes Homan,67,Barbasol/Keene ,1
317,0,36514,Yuki Inamori,67,ZOZO CHAMPIONSH,2
317,0,30852,Ryo Ishikawa,67,ZOZO CHAMPIONSH,4
317,0,61560,Aaron Jarvis,67,Butterfield Ber,1
317,0,54869,Chase Johnson,67,World Wide Tech,1
317,0,47917,Takumi Kanaya,67,ZOZO/Accordia G,2
317,0,29478,Kevin Kisner,67,The RSM Classic,2
317,0,45523,Thriston Lawrence,67,Genesis Scottis,1
317,0,28300,Joost Luiten,67,Genesis Scottis,2
317,0,50006,Willie Mack III,67,Butterfield Ber,1
317,0,50823,Tom McKibbin,67,Genesis Scottis,3
317,0,33674,Adrian Meronk,67,The Open/Royal ,4
317,0,64690,Omar Morales,67,Mexico Open/Vid,2
317,0,50489,Kyle Mueller,67,U.S. Open/The L,2
317,0,28521,Ryutaro Nagano,67,ZOZO CHAMPIONSH,4
317,0,65280,Niklas Norgaard,67,Barbasol/Keene ,1
317,0,33968,Thorbjørn Olesen,67,Genesis Scottis,1
317,0,55623,Kaito Onishi,67,3M Open/TPC Twi,2
317,0,34575,Adrian Otaegui,67,The Open/Royal ,1
317,0,27556,Ted Potter Jr.,67,Butterfield Ber,2
317,0,61193,David Puig,67,U.S. Open/The L,4
317,0,29531,Richie Ramsay,67,Genesis Scottis,3
317,0,46646,Antoine Rozner,67,The Open/Royal ,3
317,0,64442,Gordon Sargent,67,John Deere/TPC ,2
317,0,23481,Marcel Siem,67,AT&T Pebble Bea,3
317,0,46405,Sebastian Soderberg,67,Genesis Scottis,2
317,0,40181,Clément Sordet,67,Barbasol/Keene ,1
317,0,30110,Kyle Stanley,67,Butterfield Ber,4
317,0,29485,Brett Stegmaier,67,Rocket Mortgage,1
317,0,52666,Sami Valimaki,67,Genesis Scottis,1
317,0,33117,Dale Whitnell,67,Genesis Scottis,2
317,0,08793,Tiger Woods,67,Genesis/The Riv,3
365,0,33404,Chris Baker,68,Sanderson Farms,2
365,0,63459,Dan Bradbury,68,Genesis Scottis,2
365,0,51363,George Bryan IV,68,Butterfield Ber,2
365,0,32367,Jorge Campillo,68,Genesis Scottis,3
365,0,34362,Laurie Canter,68,The Open/Royal ,4
365,0,49590,Frankie Capan III,68,3M Open/TPC Twi,2
365,0,60006,Ben Carr,68,The RSM Classic,4
365,0,45734,John Catlin,68,Barbasol/Keene ,1
365,0,35557,Aaron Cockerill,68,Barbasol/Keene ,2
365,0,59570,Tyler Collet,68,Honda/PGA Natio,1
365,0,25720,Chad Collins,68,3M Open/TPC Twi,2
365,0,24494,Erik Compton,68,Corales Puntaca,2
365,0,21753,Brian Davis,68,World Wide Tech,1
365,0,50762,Alejandro Del Rey,68,U.S. Open/The L,1
365,0,39859,Cristobal Del Solar,68,Mexico Open/Vid,1
365,0,59866,Nick Dunlap,68,Butterfield Ber,1
365,0,06522,Ernie Els,68,RBC Heritage/Ha,1
365,0,37273,Derek Ernst,68,Mexico Open/Vid,1
365,0,66144,Maxwell Ford,68,The RSM Classic,2
365,0,49790,Danny Guise,68,Butterfield Ber,1
365,0,46550,Brandon Hagy,68,Fortinet Champi,3
365,0,60065,Ryan Hall,68,World Wide Tech,1
365,0,59105,Blake Hathcoat,68,Fortinet/Silver,2
365,0,33490,Bo Hoag,68,Barbasol/Keene ,4
365,0,27141,J.B. Holmes,68,AT&T Pebble Bea,1
365,0,47056,Rikuya Hoshino,68,ZOZO/Accordia G,4
365,0,48433,Oliver Hundeboll,68,Barbasol/Keene ,2
365,0,59743,Aguri Iwasaki,68,ZOZO/Accordia G,4
365,0,26420,Richard Johnson,68,Butterfield Ber,2
365,0,25883,Kyung Nam Kang,68,The Open/Royal ,2
365,0,46879,Naoyuki Kataoka,68,ZOZO/Accordia G,4
365,0,35087,Bio Kim,68,THE CJ CUP/Cong,3
365,0,32369,Sihwan Kim,68,PGA Championshi,2
365,0,58658,Peter Knade,68,World Wide Tech,2
365,0,27797,Derek Lamely,68,Puerto Rico/Gra,2
365,0,54604,Joey Lane,68,Wyndham/Sedgefi,2
365,0,54468,Joshua Lee,68,Barbasol/Keene ,2
365,0,49337,Thomas Lehman,68,3M Open/TPC Twi,2
365,0,48293,Mikael Lindberg,68,Barbasol/Keene ,3
365,0,37447,Zander Lombard,68,Genesis Scottis,1
365,0,46368,Stuart Macdonald,68,RBC Canadian/Oa,2
365,0,47737,Logan McCracken,68,AT&T Byron Nels,2
365,0,24490,George McNeill,68,Puerto Rico/Gra,2
365,0,39834,Guido Migliozzi,68,Genesis Scottis,4
365,0,57860,Maxwell Moldovan,68,Barbasol/Keene ,1
365,0,45486,Joaquin Niemann,68,U.S. Open/The L,1
365,0,22046,Geoff Ogilvy,68,Fortinet/Silver,2
365,0,59160,John Pak,68,The American Ex,2
365,0,47679,Victor Perez,68,Genesis Scottis,3
365,0,32394,Tapio Pulkkanen,68,Genesis Scottis,1
365,0,58594,Spencer Ralston,68,The RSM Classic,1
365,0,34360,Patrick Reed,68,The Open/Royal ,3
365,0,39113,Shubhankar Sharma,68,The Open/Royal ,1
365,0,33486,Roger Sloan,68,AT&T Byron Nels,2
365,0,36521,Young-han Song,68,ZOZO CHAMPIONSH,4
365,0,54364,Stephen Stallings Jr.,68,Barbasol/Keene ,2
365,0,63455,Ross Steelman,68,Sanderson Farms,2
365,0,21528,Henrik Stenson,68,The Open/Royal ,2
365,0,35913,Michael Stewart,68,The Open/Royal ,1
365,0,35314,Andy Sullivan,68,Barbasol/Keene ,1
365,0,57298,Preston Summerhays,68,World Wide Tech,2
365,0,50584,Connor Syme,68,Genesis Scottis,2
365,0,23325,Vaughn Taylor,68,Butterfield Ber,2
365,0,10381,Curtis Thompson,68,The RSM Classic,1
365,0,56490,Travis Trace,68,World Wide Tech,2
365,0,63123,Travis Vick,68,Houston Open/Me,1
365,0,50743,Nicolai Von Dellingshausen,68,Genesis Scottis,2
365,0,50992,Brett White,68,Sanderson Farms,3
365,0,47579,Kyle Wilshire,68,Butterfield Ber,1
365,0,33870,Ashun Wu,68,Genesis Scottis,2
365,0,29939,Fabrizio Zanotti,68,Corales Puntaca,4
365,0,36698,Andy Zhang,68,Butterfield Ber,1
437,0,30978,Kiradech Aphibarnrat,69,Barbasol/Keene ,1
437,0,27909,Wil Besseling,69,Genesis Scottis,2
437,0,58816,Marcus Byrd,69,Honda/PGA Natio,2
437,0,26499,Rafa Cabrera Bello,69,Genesis Scottis,1
437,0,52514,Trace Crowe,69,Wells Fargo/Qua,3
437,0,58121,Jarryd Dillas,69,Butterfield Ber,1
437,0,28307,Matt Every,69,Puerto Rico/Gra,2
437,0,28166,Pedro Figueiredo,69,Barbasol/Keene ,2
437,0,39412,Zack Fischer,69,Houston Open/Me,4
437,0,47960,Simon Forsström,69,Genesis Scottis,1
437,0,46033,Daniel Gavins,69,Genesis Scottis,1
437,0,35421,Brandon Harkins,69,Puerto Rico/Gra,1
437,0,32775,Shugo Imahira,69,ZOZO CHAMPIONSH,4
437,0,63457,Palmer Jackson,69,Butterfield Ber,2
437,0,12195,Tom Johnson,69,Fortinet/Silver,2
437,0,55955,Matthew Jordan,69,The Open/Royal ,3
437,0,51366,Riki Kawamoto,69,ZOZO/Accordia G,3
437,0,08075,Jerry Kelly,69,THE PLAYERS/TPC,3
437,0,30959,Alexander Knappe,69,Barbasol/Keene ,1
437,0,29670,Pablo Larrazabal,69,PGA Championshi,1
437,0,52373,Walker Lee,69,Houston Open/Me,1
437,0,59137,RJ Manke,69,AT&T Pebble Bea,3
437,0,54190,Richard Mansell,69,Genesis Scottis,1
437,0,39489,Bobby Massa,69,AT&T Byron Nels,1
437,0,24449,Parker McLachlin,69,Sony Open/Waial,1
437,0,28593,Jesse Mueller,69,Barbasol/Keene ,1
437,0,52575,Paul O'Hara,69,AT&T Pebble Bea,2
437,0,26329,Louis Oosthuizen,69,The Open/Royal ,4
437,0,31016,Tomoharu Otsuki,69,ZOZO/Accordia G,2
437,0,28475,Jeff Overton,69,Butterfield Ber,1
437,0,32797,Sanghyun Park,69,THE CJ CUP/Cong,1
437,0,28723,John Parry,69,Barbasol/Keene ,2
437,0,48153,Matthieu Pavon,69,Genesis Scottis,2
437,0,34709,Eddie Pepperell,69,Genesis Scottis,2
437,0,33293,Thomas Pieters,69,PGA Championshi,1
437,0,33568,Kalle Samooja,69,Genesis Scottis,2
