RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,47591,Eric Cole,85
2,0,36799,Stephan Jaeger,82
3,0,36801,Mark Hubbard,78
4,0,40115,Adam Svensson,75
5,0,33122,Russell Knox,71
6,0,37275,Sam Ryder,70
6,0,47347,Adam Schenk,70
6,0,52374,Brandon Wu,70
9,0,51766,Wyndham Clark,69
9,0,54591,Ben Griffin,69
9,0,47988,Nick Hardy,69
9,0,39971,Sungjae Im,69
9,0,28775,Nate Lashley,69
9,0,39324,J.J. Spaun,69
15,0,51634,Sahith Theegala,68
15,0,30927,Brendon Todd,68
17,0,35461,Beau Hossler,67
18,0,33948,Byeong Hun An,66
18,0,27644,Brian Harman,66
18,0,35449,Adam Long,66
18,0,51890,Greyson Sigg,66
22,0,46717,Viktor Hovland,65
22,0,32791,K.H. Lee,65
22,0,34256,Andrew Putnam,65
22,0,46046,Scottie Scheffler,65
22,0,46340,Alex Smalley,65
22,0,50493,Justin Suh,65
28,0,39067,MJ Daffue,64
28,0,57975,Harry Hall,64
30,0,52375,Doug Ghim,63
30,0,56762,Will Gordon,63
30,0,35532,Tom Hoge,63
30,0,33413,Ben Martin,63
30,0,54783,Dylan Wu,63
35,0,40162,Justin Lower,62
35,0,47993,Denny McCarthy,62
35,0,47983,Chad Ramey,62
35,0,52513,Carson Young,62
39,0,32102,Rickie Fowler,61
39,0,54628,Lee Hodges,61
39,0,39977,Max Homa,61
42,0,50188,S.H. Kim,60
42,0,23108,Matt Kuchar,60
42,0,46414,Aaron Rai,60
45,0,31646,Emiliano Grillo,59
45,0,34563,Chesson Hadley,59
45,0,32757,Patton Kizzire,59
45,0,27129,Luke List,59
45,0,55789,Taylor Montgomery,59
45,0,25818,Scott Piercy,59
45,0,58168,Davis Thompson,59
52,0,33653,Thomas Detry,58
52,0,57362,Austin Eckroat,58
52,0,25900,Lucas Glover,58
52,0,54421,Garrick Higgo,58
52,0,55182,Tom Kim,58
52,0,40250,Taylor Pendrith,58
52,0,49771,J.T. Poston,58
52,0,50095,Austin Smotherman,58
52,0,48119,Ben Taylor,58
61,0,36326,David Lipsky,57
61,0,27349,Alex Noren,57
61,0,36699,Patrick Rodgers,57
61,0,48081,Xander Schauffele,57
61,0,46441,Robby Shelton,57
61,0,25493,Nick Taylor,57
67,0,56630,Akshay Bhatia,56
67,0,45157,Cam Davis,56
67,0,49298,Kramer Hickok,56
70,0,35450,Patrick Cantlay,55
70,0,31577,Tano Goya,55
70,0,34098,Russell Henley,55
70,0,39975,Michael Kim,55
70,0,37455,Si Woo Kim,55
70,0,49947,Taylor Moore,55
70,0,51997,Andrew Novak,55
77,0,34099,Harris English,54
77,0,33399,Adam Hadwin,54
77,0,36871,Matt NeSmith,54
77,0,47995,Davis Riley,54
77,0,55893,Sam Stevens,54
82,0,45609,Tyler Duncan,53
82,0,26596,Ryan Moore,53
82,0,30163,Henrik Norlander,53
82,0,48699,Callum Tarren,53
86,0,29725,Tony Finau,52
86,0,29535,Brice Garnett,52
86,0,27936,Martin Laird,52
89,0,34255,Joseph Bramlett,51
89,0,39997,Corey Conners,51
89,0,37338,Zecheng Dou,51
89,0,35879,Kelly Kraft,51
89,0,32839,Hideki Matsuyama,51
89,0,51070,Vincent Norrman,51
95,0,33141,Keegan Bradley,50
95,0,30926,Chris Kirk,50
95,0,34466,Peter Malnati,50
