RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
1,0,46046,Scottie Scheffler,15.9735,670.8867,-463.2904,692.9093
2,0,48081,Xander Schauffele,9.6615,425.1066,-245.7434,444.2496
3,0,28237,Rory McIlroy,8.2493,387.7168,-331.2680,347.8940
4,0,50525,Collin Morikawa,5.6964,256.3385,-151.1456,243.9563
5,0,52955,Ludvig Åberg,5.5326,221.3035,-100.0258,216.1329
6,0,51766,Wyndham Clark,5.1532,231.8929,-197.3379,220.3546
7,0,32839,Hideki Matsuyama,5.0407,226.8314,-108.2121,249.3404
8,0,46717,Viktor Hovland,4.7043,192.8764,-234.4521,104.1527
9,0,30911,Tommy Fleetwood,4.0674,211.5036,-160.8111,185.4421
10,0,47959,Bryson DeChambeau,3.9987,159.9476,-49.9873,179.0000
11,0,35450,Patrick Cantlay,3.7827,151.3077,-191.9071,126.9852
12,0,51634,Sahith Theegala,3.7648,188.2389,-140.4987,195.6065
13,0,33141,Keegan Bradley,3.7308,164.1531,-134.0137,148.4942
14,0,34098,Russell Henley,3.5801,143.2036,-112.2218,134.1667
15,0,52215,Robert MacIntyre,3.4875,181.3520,-77.7876,177.5187
16,0,34363,Tyrrell Hatton,3.4380,137.5187,-144.2205,95.3541
17,0,29420,Billy Horschel,3.4189,174.3649,-80.2443,182.0011
18,0,46970,Jon Rahm,3.1959,127.8375,-273.6148,55.2815
19,1,24502,Adam Scott,3.1599,154.8370,-82.5106,146.5150
20,-1,47504,Sam Burns,3.0976,139.3905,-132.6005,131.1509
21,0,46414,Aaron Rai,2.9964,155.8117,-66.0709,146.5350
22,0,33948,Byeong Hun An,2.9132,136.9224,-83.1296,144.1739
23,0,39971,Sungjae Im,2.8997,150.7827,-130.9505,143.2713
24,0,27644,Brian Harman,2.8364,141.8205,-172.1235,98.9865
25,0,33448,Justin Thomas,2.8203,121.2735,-117.4671,117.3435
26,0,29725,Tony Finau,2.8102,129.2685,-148.7001,127.0621
27,0,55182,Tom Kim,2.7568,143.3535,-159.8860,104.6504
