RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,48081,Xander Schauffele,154
2,0,28237,Rory McIlroy,199
3,0,46402,Talor Gooch,233
4,0,35450,Patrick Cantlay,246
5,0,33448,Justin Thomas,256
6,0,39971,Sungjae Im,276
7,0,46046,Scottie Scheffler,316
8,0,45486,Joaquin Niemann,347
9,0,35891,Cameron Smith,383
10,0,32839,Hideki Matsuyama,388
11,0,28252,Seamus Power,422
12,0,40250,Taylor Pendrith,428
13,0,46442,Maverick McNealy,431
13,0,47995,Davis Riley,431
15,0,33204,Shane Lowry,435
15,0,50525,Collin Morikawa,435
17,0,47483,Will Zalatoris,436
18,0,34098,Russell Henley,437
19,0,24502,Adam Scott,445
20,0,46717,Viktor Hovland,451
21,0,34046,Jordan Spieth,456
22,0,46970,Jon Rahm,460
23,0,39977,Max Homa,462
24,0,57366,Cameron Young,464
25,0,29725,Tony Finau,468
26,0,49964,Aaron Wise,469
27,0,47504,Sam Burns,480
27,0,21961,Charles Howell III,480
29,0,39546,Keith Mitchell,487
30,0,36801,Mark Hubbard,490
31,0,29420,Billy Horschel,496
32,0,45157,Cam Davis,514
33,0,45609,Tyler Duncan,527
34,0,29221,Webb Simpson,529
35,0,46601,Trey Mullinax,532
36,0,26851,Marc Leishman,547
37,0,37189,Harold Varner III,555
38,0,34363,Tyrrell Hatton,559
39,0,39997,Corey Conners,564
40,0,40098,Matt Fitzpatrick,573
40,0,30692,Scott Stallings,573
42,0,34174,John Huh,576
43,0,34264,Hudson Swafford,585
44,0,30911,Tommy Fleetwood,595
44,0,22405,Justin Rose,595
46,0,32791,K.H. Lee,601
47,0,30926,Chris Kirk,603
48,0,31646,Emiliano Grillo,606
49,0,22056,Cameron Percy,607
50,0,30944,Jason Kokrak,609
51,0,33399,Adam Hadwin,610
52,0,36326,David Lipsky,612
53,0,48822,Sebastián Muñoz,616
54,0,27064,Jhonattan Vegas,619
55,0,46340,Alex Smalley,630
56,0,48117,Kurt Kitayama,637
57,0,45526,Abraham Ancer,639
58,0,47529,Mito Pereira,643
59,0,40115,Adam Svensson,648
60,0,47988,Nick Hardy,649
61,0,33141,Keegan Bradley,653
62,0,27644,Brian Harman,654
62,0,47993,Denny McCarthy,654
64,0,35532,Tom Hoge,666
65,0,28775,Nate Lashley,667
66,0,32816,Satoshi Kodaira,672
67,0,26300,Matt Jones,674
68,0,29478,Kevin Kisner,680
69,0,55708,Hayden Buckley,687
70,0,51766,Wyndham Clark,689
70,0,49771,J.T. Poston,689
72,0,28089,Jason Day,698
73,0,35449,Adam Long,711
74,0,23621,Rory Sabbatini,714
75,0,49947,Taylor Moore,715
75,0,51894,Vince Whaley,715
77,0,52374,Brandon Wu,717
78,0,27936,Martin Laird,721
79,0,27129,Luke List,722
79,0,32640,Troy Merritt,722
81,0,45522,Christiaan Bezuidenhout,724
81,0,23108,Matt Kuchar,724
81,0,32150,Michael Thompson,724
84,0,48699,Callum Tarren,725
85,0,34256,Andrew Putnam,734
85,0,34610,Matthias Schwab,734
87,0,20229,Stewart Cink,746
88,0,36799,Stephan Jaeger,751
89,0,47856,Seth Reeves,753
89,0,39324,J.J. Spaun,753
91,0,29908,C.T. Pan,764
92,0,33419,Cameron Tringale,766
93,0,30927,Brendon Todd,772
94,0,51634,Sahith Theegala,773
95,0,35310,Lanto Griffin,775
96,0,36699,Patrick Rodgers,776
97,0,46414,Aaron Rai,778
98,0,37455,Si Woo Kim,781
99,0,29926,Danny Lee,785
100,0,32662,Michael Gligic,786
101,0,32448,James Hahn,793
102,0,40162,Justin Lower,797
103,0,54628,Lee Hodges,801
104,0,34076,Joel Dahmen,802
105,0,31323,Gary Woodland,811
106,0,23325,Vaughn Taylor,813
107,0,50095,Austin Smotherman,817
108,0,27214,Kevin Streelman,827
109,0,25818,Scott Piercy,830
110,0,32757,Patton Kizzire,831
110,0,36689,Brooks Koepka,831
110,0,37275,Sam Ryder,831
113,0,24361,Pat Perez,833
114,0,36884,Ben Kohles,836
115,0,29518,Brendan Steele,837
116,0,39058,Lucas Herbert,838
117,0,30978,Kiradech Aphibarnrat,848
118,0,27349,Alex Noren,850
119,0,34466,Peter Malnati,852
120,0,27974,Sung Kang,862
121,0,52372,Cameron Champ,865
122,0,51890,Greyson Sigg,866
123,0,49298,Kramer Hickok,868
124,0,33667,Carlos Ortiz,870
125,0,24980,Scott Gutschewski,871
125,0,36871,Matthew NeSmith,871
127,0,47983,Chad Ramey,875
128,0,35506,Mackenzie Hughes,881
128,0,33122,Russell Knox,881
130,0,31420,Anirban Lahiri,887
131,0,32366,Kevin Chappell,892
132,0,19803,Ryan Armour,896
132,0,29289,S.Y. Noh,896
134,0,23320,Ryan Palmer,902
135,0,27139,David Skinns,906
136,0,56278,Matthew Wolff,916
137,0,53165,Doc Redman,917
138,0,25900,Lucas Glover,921
139,0,35461,Beau Hossler,931
140,0,23983,Luke Donald,933
140,0,26476,Chez Reavie,933
142,0,48084,Wesley Bryan,937
143,0,34563,Chesson Hadley,941
144,0,32333,Kevin Tway,943
145,0,35879,Kelly Kraft,945
146,0,37212,Paul Barjon,949
147,0,52375,Doug Ghim,956
148,0,25198,Francesco Molinari,963
149,0,32102,Rickie Fowler,964
150,0,45540,Jared Wolfe,968
151,0,49960,Sepp Straka,974
152,0,34431,Robert Streb,978
153,0,30163,Henrik Norlander,985
154,0,24024,Zach Johnson,988
155,0,24138,Ian Poulter,989
156,0,24925,Jonathan Byrd,994
157,0,29970,Dylan Frittelli,997
158,0,29535,Brice Garnett,1000
158,0,25493,Nick Taylor,1000
160,0,46550,Brandon Hagy,1008
161,0,12716,Charley Hoffman,1009
162,0,40006,Erik van Rooyen,1010
163,0,29974,Branden Grace,1016
164,0,46435,Austin Cook,1017
165,0,34255,Joseph Bramlett,1021
166,0,51997,Andrew Novak,1037
167,0,49766,Hank Lebioda,1045
167,0,10381,Curtis Thompson,1045
169,0,48887,Matt Wallace,1052
170,0,36852,Jim Knous,1073
171,0,24924,Bill Haas,1079
171,0,32139,Danny Willett,1079
173,0,33597,Harry Higgs,1086
174,0,34360,Patrick Reed,1087
175,0,33486,Roger Sloan,1090
176,0,35617,Martin Trainer,1107
177,0,39953,Chase Seiffert,1112
178,0,51950,Max McGreevy,1116
179,0,27649,Brandt Snedeker,1127
180,0,31557,Jim Herman,1140
181,0,31560,Brian Stuard,1145
182,0,27770,Camilo Villegas,1148
182,0,47128,Richy Werenski,1148
184,0,33490,Bo Hoag,1156
185,0,27095,Nick Watney,1176
186,0,39436,Joshua Creel,1183
187,0,47347,Adam Schenk,1186
188,0,28114,Dawie van der Walt,1188
188,0,54783,Dylan Wu,1188
190,0,54421,Garrick Higgo,1213
191,0,27895,Jonas Blixt,1223
192,0,35110,Brett Drewitt,1295
193,0,25686,Jason Dufner,1300
