RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,24361,Pat Perez,31.78,41,129
2,0,31420,Anirban Lahiri,29.77,64,215
3,0,28089,Jason Day,29.55,52,176
4,0,23325,Vaughn Taylor,29.22,97,332
5,0,49766,Hank Lebioda,29.06,59,203
6,0,26596,Ryan Moore,28.99,60,207
6,0,34256,Andrew Putnam,28.99,60,207
8,0,32102,Rickie Fowler,28.85,60,208
9,0,28775,Nate Lashley,28.69,68,237
10,0,34466,Peter Malnati,28.57,92,322
11,0,23108,Matt Kuchar,28.40,69,243
12,0,37275,Sam Ryder,28.35,55,194
13,0,35461,Beau Hossler,28.23,83,294
14,0,34046,Jordan Spieth,28.22,68,241
15,0,24024,Zach Johnson,27.62,50,181
16,0,30978,Kiradech Aphibarnrat,27.61,45,163
17,0,27064,Jhonattan Vegas,27.45,56,204
18,0,32058,José de Jesús Rodríguez,27.37,52,190
19,0,31560,Brian Stuard,27.15,79,291
20,0,29970,Dylan Frittelli,27.13,70,258
21,0,33399,Adam Hadwin,27.04,63,233
22,0,30191,Julián Etulain,26.90,53,197
23,0,33448,Justin Thomas,26.87,54,201
24,0,23621,Rory Sabbatini,26.81,74,276
25,0,24502,Adam Scott,26.62,37,139
26,0,40098,Matt Fitzpatrick,26.61,33,124
27,0,49771,J.T. Poston,26.24,74,282
28,0,32839,Hideki Matsuyama,26.20,60,229
29,0,34098,Russell Henley,26.15,51,195
29,0,30946,Alex Prugh,26.15,68,260
29,0,32150,Michael Thompson,26.15,51,195
32,0,27556,Ted Potter Jr.,26.14,63,241
33,0,48822,Sebastián Muñoz,26.11,53,203
34,0,25364,Paul Casey,26.04,44,169
34,0,37380,Curtis Luck,26.04,44,169
36,0,47347,Adam Schenk,26.03,82,315
37,0,35421,Brandon Harkins,25.98,73,281
38,0,19846,Brian Gay,25.94,76,293
39,0,27958,Ryan Blaum,25.91,64,247
40,0,35450,Patrick Cantlay,25.89,58,224
40,0,34261,Scott Langley,25.89,58,224
42,0,33418,Shawn Stefani,25.85,53,205
43,0,27649,Brandt Snedeker,25.74,78,303
43,0,39324,J.J. Spaun,25.74,61,237
45,0,10809,Jim Furyk,25.67,48,187
46,0,23320,Ryan Palmer,25.65,49,191
47,0,33410,Andrew Landry,25.60,64,250
48,0,49960,Sepp Straka,25.53,60,235
49,0,19803,Ryan Armour,25.48,66,259
49,0,24138,Ian Poulter,25.48,40,157
51,0,31646,Emiliano Grillo,25.47,41,161
52,0,46523,Joey Garber,25.43,44,173
53,0,34021,Bud Cauley,25.20,63,250
54,0,25396,Kevin Na,25.19,33,131
55,0,32139,Danny Willett,25.16,40,159
56,0,46970,Jon Rahm,25.12,51,203
57,0,46501,Ollie Schniederjans,25.00,62,248
57,0,33419,Cameron Tringale,25.00,50,200
