RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,45157,Cam Davis,29.41,35,119
2,0,49964,Aaron Wise,28.41,25,88
3,0,23320,Ryan Palmer,26.32,20,76
4,0,47959,Bryson DeChambeau,24.77,27,109
5,0,35450,Patrick Cantlay,24.74,24,97
6,0,27064,Jhonattan Vegas,23.85,26,109
7,0,27214,Kevin Streelman,22.77,23,101
8,0,33948,Byeong Hun An,22.68,22,97
9,0,29535,Brice Garnett,22.22,20,90
10,0,33419,Cameron Tringale,22.00,22,100
11,0,47993,Denny McCarthy,21.74,20,92
12,0,27963,Chris Stroud,21.33,16,75
13,0,49771,J.T. Poston,21.31,26,122
14,0,45526,Abraham Ancer,21.13,15,71
15,0,37275,Sam Ryder,20.99,17,81
16,0,32058,José de Jesús Rodríguez,20.93,18,86
17,0,39977,Max Homa,20.91,23,110
18,0,26596,Ryan Moore,20.75,11,53
19,0,26851,Marc Leishman,20.59,14,68
20,0,45486,Joaquin Niemann,20.33,25,123
21,0,51766,Wyndham Clark,20.31,26,128
22,0,24781,Hunter Mahan,20.00,14,70
23,0,29478,Kevin Kisner,19.83,23,116
24,0,24138,Ian Poulter,19.67,12,61
25,0,31557,Jim Herman,19.23,10,52
26,0,26300,Matt Jones,19.13,22,115
27,0,24925,Jonathan Byrd,18.99,15,79
28,0,28775,Nate Lashley,18.75,15,80
29,0,34046,Jordan Spieth,18.66,25,134
30,0,46970,Jon Rahm,18.18,16,88
31,0,29725,Tony Finau,18.10,19,105
32,0,27141,J.B. Holmes,18.00,18,100
33,0,23108,Matt Kuchar,17.82,18,101
34,0,27330,Josh Teater,17.81,13,73
35,0,32839,Hideki Matsuyama,17.78,16,90
36,0,23621,Rory Sabbatini,17.71,17,96
37,0,40115,Adam Svensson,17.65,15,85
38,0,33667,Carlos Ortiz,17.42,27,155
39,0,39954,Cody Gribble,17.29,23,133
40,0,25818,Scott Piercy,17.28,14,81
41,0,29970,Dylan Frittelli,17.27,19,110
42,0,39327,Ben Silverman,17.24,15,87
43,0,22405,Justin Rose,17.19,11,64
44,0,47504,Sam Burns,17.17,17,99
45,0,40009,Dominic Bozzelli,17.07,14,82
45,0,25364,Paul Casey,17.07,14,82
47,0,37455,Si Woo Kim,17.05,15,88
47,0,34360,Patrick Reed,17.05,22,129
49,0,34363,Tyrrell Hatton,17.02,8,47
50,0,35532,Tom Hoge,16.82,18,107
51,0,35506,Mackenzie Hughes,16.79,22,131
52,0,29479,Scott Brown,16.67,17,102
52,0,26758,David Hearn,16.67,8,48
52,0,46501,Ollie Schniederjans,16.67,21,126
55,0,33486,Roger Sloan,16.50,17,103
56,0,28089,Jason Day,16.47,14,85
56,0,24924,Bill Haas,16.47,14,85
58,0,34099,Harris English,16.44,24,146
59,0,33399,Adam Hadwin,16.42,11,67
60,0,29926,Danny Lee,16.30,22,135
61,0,27974,Sung Kang,16.26,20,123
62,0,39971,Sungjae Im,16.22,24,148
63,0,35421,Brandon Harkins,16.18,22,136
64,0,25804,Bubba Watson,16.16,16,99
64,0,37340,Chase Wright,16.16,16,99
66,0,01810,Phil Mickelson,16.15,21,130
67,0,36699,Patrick Rodgers,16.13,15,93
67,0,49960,Sepp Straka,16.13,15,93
69,0,34264,Hudson Swafford,16.09,14,87
70,0,47347,Adam Schenk,15.87,20,126
71,0,28237,Rory McIlroy,15.79,12,76
71,0,47856,Seth Reeves,15.79,15,95
73,0,30944,Jason Kokrak,15.67,21,134
74,0,27095,Nick Watney,15.65,18,115
75,0,31646,Emiliano Grillo,15.52,9,58
76,0,22371,Aaron Baddeley,15.46,15,97
77,0,33448,Justin Thomas,15.45,17,110
77,0,32333,Kevin Tway,15.45,19,123
79,0,46402,Talor Gooch,15.38,12,78
79,0,48822,Sebastián Muñoz,15.38,18,117
79,0,24361,Pat Perez,15.38,8,52
79,0,25493,Nick Taylor,15.38,22,143
83,0,35891,Cameron Smith,15.31,15,98
84,0,46601,Trey Mullinax,15.20,19,125
85,0,25686,Jason Dufner,15.19,12,79
86,0,49303,Anders Albertson,15.15,15,99
87,0,23325,Vaughn Taylor,15.08,19,126
88,0,26476,Chez Reavie,15.07,11,73
89,0,30978,Kiradech Aphibarnrat,15.00,9,60
89,0,29221,Webb Simpson,15.00,18,120
91,0,37380,Curtis Luck,14.86,11,74
92,0,19846,Brian Gay,14.85,15,101
93,0,34256,Andrew Putnam,14.77,13,88
94,0,25396,Kevin Na,14.75,9,61
95,0,27644,Brian Harman,14.74,14,95
95,0,34466,Peter Malnati,14.74,23,156
97,0,49298,Kramer Hickok,14.71,10,68
98,0,30925,Dustin Johnson,14.68,16,109
99,0,32102,Rickie Fowler,14.42,15,104
100,0,47128,Richy Werenski,14.39,19,132
101,0,27649,Brandt Snedeker,14.38,21,146
102,0,48081,Xander Schauffele,14.29,13,91
103,0,25632,Jimmy Walker,14.02,15,107
104,0,52372,Cameron Champ,14.01,22,157
105,0,34021,Bud Cauley,13.93,17,122
106,0,31323,Gary Woodland,13.89,15,108
107,0,36852,Jim Knous,13.79,12,87
107,0,27129,Luke List,13.79,16,116
109,0,25900,Lucas Glover,13.76,15,109
109,0,30692,Scott Stallings,13.76,15,109
111,0,34098,Russell Henley,13.75,11,80
111,0,24502,Adam Scott,13.75,11,80
111,0,39324,J.J. Spaun,13.75,11,80
114,0,25198,Francesco Molinari,13.73,7,51
115,0,26951,Johnson Wagner,13.70,10,73
116,0,33418,Shawn Stefani,13.59,14,103
117,0,39546,Keith Mitchell,13.56,16,118
118,0,39997,Corey Conners,13.54,13,96
119,0,29268,Bronson Burgoon,13.24,9,68
119,0,21209,Sergio Garcia,13.24,9,68
121,0,45609,Tyler Duncan,13.19,12,91
122,0,34306,John Chin,13.16,10,76
123,0,37189,Harold Varner III,13.08,17,130
124,0,40026,Daniel Berger,13.04,9,69
124,0,46435,Austin Cook,13.04,9,69
126,0,34563,Chesson Hadley,13.01,16,123
127,0,36689,Brooks Koepka,12.94,11,85
128,0,35617,Martin Trainer,12.93,15,116
129,0,35376,Roberto Díaz,12.82,10,78
130,0,24024,Zach Johnson,12.77,12,94
131,0,29908,C.T. Pan,12.62,13,103
132,0,31560,Brian Stuard,12.61,15,119
133,0,32139,Danny Willett,12.36,11,89
134,0,47990,Kyle Jones,12.33,9,73
135,0,32816,Satoshi Kodaira,12.31,8,65
136,0,34076,Joel Dahmen,12.15,13,107
137,0,30946,Alex Prugh,11.96,11,92
138,0,26329,Louis Oosthuizen,11.94,8,67
139,0,06522,Ernie Els,11.90,5,42
140,0,32791,K.H. Lee,11.88,12,101
141,0,19803,Ryan Armour,11.84,9,76
142,0,32757,Patton Kizzire,11.83,11,93
143,0,21961,Charles Howell III,11.76,12,102
144,0,35461,Beau Hossler,11.57,14,121
145,0,40098,Matt Fitzpatrick,11.54,6,52
145,0,37454,Whee Kim,11.54,9,78
147,0,35732,Wes Roach,11.29,7,62
148,0,33122,Russell Knox,11.24,10,89
148,0,29223,Sam Saunders,11.24,10,89
150,0,26499,Rafa Cabrera Bello,11.11,7,63
151,0,32200,Roberto Castro,10.99,10,91
151,0,31420,Anirban Lahiri,10.99,10,91
153,0,30191,Julián Etulain,10.91,12,110
154,0,36799,Stephan Jaeger,10.81,12,111
155,0,29974,Branden Grace,10.77,7,65
155,0,32640,Troy Merritt,10.77,7,65
157,0,35879,Kelly Kraft,10.61,14,132
158,0,33410,Andrew Landry,10.53,8,76
159,0,30911,Tommy Fleetwood,10.45,7,67
160,0,28259,Sangmoon Bae,10.00,7,70
160,0,10809,Jim Furyk,10.00,5,50
160,0,21528,Henrik Stenson,10.00,6,60
163,0,27556,Ted Potter Jr.,9.91,11,111
164,0,25572,Graeme McDowell,9.78,9,92
165,0,29484,Peter Uihlein,9.72,14,144
166,0,46523,Joey Garber,9.64,8,83
167,0,27895,Jonas Blixt,9.62,10,104
168,0,27936,Martin Laird,9.52,12,126
169,0,28252,Seamus Power,9.30,12,129
170,0,34261,Scott Langley,9.20,8,87
171,0,30786,Brady Schnell,9.09,5,55
172,0,33141,Keegan Bradley,9.00,9,100
173,0,28679,Fabián Gómez,8.96,6,67
174,0,27349,Alex Noren,8.93,5,56
175,0,39975,Michael Kim,8.91,9,101
176,0,30110,Kyle Stanley,8.82,6,68
176,0,32150,Michael Thompson,8.82,9,102
178,0,34431,Robert Streb,8.73,11,126
179,0,12716,Charley Hoffman,8.33,6,72
179,0,21731,Freddie Jacobson,8.33,5,60
181,0,27958,Ryan Blaum,8.00,10,125
182,0,29518,Brendan Steele,7.41,6,81
183,0,49766,Hank Lebioda,6.98,6,86
184,0,29420,Billy Horschel,6.61,8,121
185,0,20472,Alex Cejka,6.25,4,64
186,0,23353,J.J. Henry,5.63,4,71
187,0,35449,Adam Long,4.95,5,101
188,0,20572,Rod Pampling,4.55,3,66
