RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST (FT),TOT EAGLES PUTTS MADE.,LONGEST MADE (FT),SHORTEST MADE (FT)
54,0,23353,J.J. Henry,20' 7",82.417,4,46,5
56,0,01388,Robert Gamez,20' 6",40.917,2,33,8
57,0,06567,Vijay Singh,20' 5",183.417,9,43,2
58,0,01766,Billy Mayfair,20' 3",141.667,7,34,8
59,0,01320,Bob Estes,20' 2",101.000,5,28,5
59,0,20574,Mathew Goggin,20' 2",100.750,5,48,3
61,0,24925,Jonathan Byrd,20' 1",60.333,3,30,10
62,0,12645,Brent Geiberger,19' 3",76.917,4,43,4
63,0,24357,K.J. Choi,19' 1",76.250,4,23,15
63,0,06643,Paul Goydos,19' 1",19.083,1,19,19
63,0,23623,Bo Van Pelt,19' 1",95.250,5,42,4
66,0,23349,Charles Warren,18' 10",132.083,7,43,7"
67,0,20094,Jonathan Kaye,18' 8",56.083,3,31,10
68,0,25936,Alex Aragon,18' 7",74.333,4,34,2
68,0,01042,Paul Azinger,18' 7",93.083,5,25,9
68,0,20498,Briny Baird,18' 7",55.833,3,28,5
71,0,06522,Ernie Els,18' 4",73.333,4,47,3
72,0,20634,Peter Lonard,18' 0",18.000,1,18,18
72,0,25345,Carl Pettersson,18' 0",54.000,3,23,13
74,0,12823,Carlos Franco,17' 10",142.500,8,46,4
74,0,21470,Daisuke Maruyama,17' 10",89.083,5,27,2
76,0,24358,Robert Garrigus,17' 9",106.583,6,44,8
76,0,01948,Tim Petrovic,17' 9",53.167,3,30,9
78,0,20812,Tjaart van der Walt,17' 8",17.667,1,18,18
79,0,10505,Shane Bertsch,17' 5",52.333,3,28,11
80,0,20572,Rod Pampling,17' 3",51.750,3,29,6
81,0,01249,John Daly,17' 2",51.583,3,44,3
81,0,25900,Lucas Glover,17' 2",68.583,4,31,8
81,0,01666,Bernhard Langer,17' 2",68.500,4,29,3
84,0,19824,Craig Barlow,17' 1",102.500,6,25,8
84,0,02223,Bob Tway,17' 1",34.083,2,30,5
86,0,23541,Ben Crane,16' 10",16.833,1,17,17
86,0,21805,Harrison Frazar,16' 10",100.917,6,26,3
86,0,11032,Frank Lickliter II,16' 10",84.083,5,31,6
89,0,01823,Larry Mize,16' 9",16.750,1,17,17
90,0,01928,Corey Pavin,16' 8",16.667,1,17,17
91,0,23718,Nathan Green,16' 7",66.167,4,28,4
91,0,24912,Will MacKenzie,16' 7",99.583,6,52,4
93,0,06575,Dudley Hart,16' 6",65.833,4,30,2
93,0,01810,Phil Mickelson,16' 6",99.000,6,53,4
95,0,07223,Brian Bateman,16' 3",32.500,2,19,14
95,0,08835,Kris Cox,16' 3",113.500,7,32,8
95,0,23788,D.J. Trahan,16' 3",48.750,3,20,11
98,0,01553,John Huston,16' 2",48.500,3,28,3
98,0,07749,Brett Quigley,16' 2",96.833,6,37,4
100,0,06251,Chris DiMarco,16' 1",32.167,2,24,8
101,0,23409,James Driscoll,15' 11",79.417,5,33,6
101,0,24980,Scott Gutschewski,15' 11",79.750,5,27,10
103,0,02239,Scott Verplank,15' 10",31.667,2,23,9
104,0,21753,Brian Davis,15' 8",31.333,2,23,9
105,0,08375,Paul Stankowski,15' 7",62.167,4,24,9
106,0,22946,Henrik Bjornstad,15' 6",93.083,6,44,5
107,0,24507,Jason Bohn,15' 5",76.917,5,32,5
108,0,20157,Retief Goosen,15' 3",45.667,3,25,5
109,0,24924,Bill Haas,15' 2",75.667,5,24,8
110,0,12662,Thomas Levet,15' 1",15.083,1,15,15
110,0,24140,Sean O'Hair,15' 1",75.583,5,20,6
112,0,23325,Vaughn Taylor,15' 0",45.083,3,23,8
113,0,25240,D.A. Points,14' 7",58.417,4,25,7
114,0,28475,Jeff Overton,14' 6",43.417,3,20,6
115,0,22046,Geoff Ogilvy,14' 5",86.667,6,23,5"
116,0,10565,Ian Leggatt,14' 4",43.000,3,26,3
117,0,27095,Nick Watney,14' 1",84.583,6,26,8
118,0,23614,Rich Beem,13' 9",55.000,4,26,6
118,0,23322,Brett Wetterich,13' 9",96.417,7,31,6
120,0,20229,Stewart Cink,13' 8",40.917,3,18,11
121,0,24024,Zach Johnson,13' 6",54.000,4,18,10
122,0,10885,Robert Allenby,13' 5",120.500,9,37,2
123,0,26420,Richard Johnson,13' 3",26.500,2,18,9
123,0,23307,Roger Tambellini,13' 3",26.417,2,17,9
125,0,01945,Kenny Perry,13' 2",26.250,2,16,11
126,0,21660,Jason Schultz,13' 1",13.083,1,13,13
127,0,23048,Eric Axley,13' 0",64.917,5,24,2
128,0,01685,J.L. Lewis,12' 11",12.917,1,13,13
128,0,12660,Jesper Parnevik,12' 11",103.083,8,22,4
130,0,02101,Joey Sindelar,12' 9",51.083,4,27,3
131,0,12782,Tim Herron,12' 8",38.083,3,16,7
132,0,21961,Charles Howell III,12' 5",37.250,3,20,5
133,0,24502,Adam Scott,12' 4",49.167,4,24,2
134,0,23983,Luke Donald,12' 2",24.250,2,19,5
135,0,20850,Daniel Chopra,12' 0",120.000,10,25,4
135,0,26360,Bubba Dickerson,12' 0",35.917,3,22,7
137,0,06197,Michael Allen,11' 10",59.250,5,19,7
137,0,01219,John Cook,11' 10",23.583,2,17,6
139,0,20645,John Senden,11' 9",70.667,6,26,4
140,0,01161,Mark Calcavecchia,11' 8",23.250,2,12,11
140,0,06621,Joe Durant,11' 8",70.000,6,26,2
142,0,12716,Charley Hoffman,11' 7",92.667,8,24,6
142,0,10860,Justin Leonard,11' 7",23.167,2,12,11
144,0,22378,Trevor Immelman,10' 11",76.250,7,26,3
145,0,02206,David Toms,10' 10",54.250,5,24,2"
146,0,06004,Stephen Ames,10' 9",53.667,5,38,3
146,0,07867,Woody Austin,10' 9",53.583,5,21,2
148,0,22892,Jason Gore,10' 7",95.417,9,20,2
149,0,22913,John Rollins,10' 5",83.500,8,32,3
150,0,22548,Patrick Sheehan,10' 2",60.750,6,20,9"
151,0,28780,Nicholas Thompson,9' 10",49.167,5,20,4
152,0,07013,Wes Short Jr.,9' 9",29.167,3,11,7
153,0,01139,Olin Browne,9' 7",19.167,2,15,4
153,0,20628,Arron Oberholser,9' 7",38.417,4,18,2
155,0,01142,Bart Bryant,9' 5",28.167,3,15,2
155,0,23135,Tim Clark,9' 5",9.417,1,9,9
155,0,25935,John Engler Jr.,9' 5",18.750,2,14,5
155,0,23616,Ryan Hietala,9' 5",28.167,3,14,7
155,0,24781,Hunter Mahan,9' 5",28.167,3,11,6
155,0,25632,Jimmy Walker,9' 5",9.417,1,9,9
161,0,01329,Brad Faxon,9' 4",18.583,2,11,8
162,0,19846,Brian Gay,9' 1",18.083,2,13,6
163,0,21646,David Branshaw,8' 10",44.250,5,15,3
163,0,01226,Fred Couples,8' 10",26.500,3,13,6
165,0,27943,Matt Hansen,8' 7",25.667,3,12,3
166,0,24361,Pat Perez,8' 5",16.833,2,10,7
166,0,25804,Bubba Watson,8' 5",67.250,8,24,2"
168,0,22371,Aaron Baddeley,8' 4",33.333,4,13,3
169,0,23673,Michael Connell,8' 3",16.417,2,11,6
170,0,19881,Robert Damron,8' 2",16.250,2,14,3
171,0,20105,Jeff Gove,8' 1",16.083,2,10,6
171,0,20382,Stephen Leaney,8' 1",8.083,1,8,8
173,0,21209,Sergio Garcia,7' 9",23.167,3,9,6
174,0,06034,Marco Dawson,7' 7",22.750,3,17,4"
175,0,01577,Lee Janzen,7' 3",7.250,1,7,7
176,0,01035,Tommy Armour III,6' 11",6.917,1,7,7
177,0,21350,Ryuji Imada,6' 10",20.500,3,9,3
178,0,27770,Camilo Villegas,6' 5",51.500,8,12,2
179,0,06527,Steve Stricker,4' 5",8.750,2,6,3
180,0,20121,Todd Fischer,3' 10",3.833,1,4,4
181,0,20098,Stuart Appleby,3' 5",3.417,1,3,3
182,0,01599,Steve Jones,3' 4",3.333,1,3,3
182,0,08385,Omar Uresti,3' 4",3.333,1,3,3
182,0,19913,Ron Whittaker,3' 4",3.333,1,3,3
185,0,01132,Mark Brooks,2' 6",2.500,1,3,3
185,0,25842,Jon Mills,2' 6",2.500,1,3,3
