RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,12645,Brent Geiberger,51' 7",2268.833,44
2,0,22046,Geoff Ogilvy,49' 4",1380.667,28
3,0,23983,Luke Donald,49' 2",1081.500,22
4,0,02239,Scott Verplank,47' 5",1279.917,27
5,0,08375,Paul Stankowski,47' 0",1879.917,40
6,0,21646,David Branshaw,46' 10",2714.750,58
7,0,06527,Steve Stricker,46' 3",462.667,10
8,0,22293,Heath Slocum,46' 1",1843.833,40
9,0,02106,Chris Smith,45' 5",2181.167,48
10,0,21350,Ryuji Imada,45' 4",1721.500,38
11,0,01666,Bernhard Langer,45' 2",1446.500,32
12,0,20850,Daniel Chopra,45' 1",1398.583,31
13,0,22378,Trevor Immelman,45' 0",1619.500,36
14,0,20098,Stuart Appleby,44' 11",1258.250,28
15,0,06034,Marco Dawson,44' 7",1425.417,32
15,0,06595,Kevin Sutherland,44' 7",2139.667,48
17,0,01677,Tom Lehman,44' 5",1243.500,28
18,0,01142,Bart Bryant,44' 3",1727.333,39
19,0,11011,Mike Sposa,44' 2",1723.167,39
20,0,20157,Retief Goosen,44' 0",659.500,15
20,0,22405,Justin Rose,44' 0",1759.417,40
22,0,23048,Eric Axley,43' 9",1269.750,29
23,0,06373,José María Olazábal,43' 3",648.833,15
24,0,24507,Jason Bohn,43' 2",2287.833,53
24,0,01219,John Cook,43' 2",1468.333,34
26,0,25935,John Engler Jr.,43' 0",1462.500,34
26,0,02101,Joey Sindelar,43' 0",2234.167,52
28,0,01139,Olin Browne,42' 11",1759.750,41
29,0,20593,Greg Chalmers,42' 10",1327.917,31
30,0,24924,Bill Haas,42' 9",1710.750,40
31,0,10885,Robert Allenby,42' 8",1151.167,27
31,0,22913,John Rollins,42' 8",1621.167,38
33,0,20229,Stewart Cink,42' 7",1150.250,27
33,0,01707,Steve Lowery,42' 7",1787.667,42
35,0,01810,Phil Mickelson,42' 5",848.583,20
35,0,20628,Arron Oberholser,42' 5",1611.417,38
37,0,25842,Jon Mills,42' 4",1227.750,29
38,0,01320,Bob Estes,42' 3",1477.333,35
39,0,01042,Paul Azinger,42' 2",1266.167,30
39,0,24024,Zach Johnson,42' 2",1180.167,28
39,0,01761,Len Mattiace,42' 2",1348.667,32
42,0,06515,Shaun Micheel,42' 1",1261.833,30
42,0,25345,Carl Pettersson,42' 1",1936.250,46
44,0,01249,John Daly,42' 0",1470.667,35
44,0,23325,Vaughn Taylor,42' 0",1679.833,40
44,0,25632,Jimmy Walker,42' 0",965.500,23
44,0,27095,Nick Watney,42' 0",2603.500,62
48,0,01132,Mark Brooks,41' 11",1341.917,32
48,0,11123,Chris Couch,41' 11",1844.833,44
48,0,01619,Skip Kendall,41' 11",1047.750,25
51,0,23497,Tag Ridings,41' 10",1923.500,46
52,0,01329,Brad Faxon,41' 9",1170.083,28
53,0,21753,Brian Davis,41' 8",2249.083,54
53,0,24781,Hunter Mahan,41' 8",2415.333,58
53,0,06350,Bob May,41' 8",1166.417,28
56,0,22946,Henrik Bjornstad,41' 7",2160.167,52
56,0,24357,K.J. Choi,41' 7",1497.750,36
56,0,21660,Jason Schultz,41' 7",1497.167,36
56,0,23349,Charles Warren,41' 7",2121.583,51
60,0,23322,Brett Wetterich,41' 5",1575.250,38
61,0,23353,J.J. Henry,41' 4",1321.333,32
61,0,07749,Brett Quigley,41' 4",1983.000,48
63,0,21731,Freddie Jacobson,41' 3",1031.500,25
64,0,20105,Jeff Gove,41' 2",2059.083,50
65,0,20572,Rod Pampling,41' 1",1108.333,27
65,0,01928,Corey Pavin,41' 1",1026.833,25
67,0,23616,Ryan Hietala,41' 0",1066.917,26
68,0,06197,Michael Allen,40' 11",1062.833,26
68,0,08123,Jeff Brehaut,40' 11",2086.250,51
68,0,06573,Brandt Jobe,40' 11",1268.333,31
71,0,20378,Mathias Grönberg,40' 10",1797.750,44
72,0,21209,Sergio Garcia,40' 9",1264.417,31
72,0,21961,Charles Howell III,40' 9",1957.083,48
74,0,09011,David Duval,40' 8",1343.167,33
74,0,10733,Kent Jones,40' 8",1991.417,49
74,0,20645,John Senden,40' 8",1950.167,48
74,0,25804,Bubba Watson,40' 8",1788.083,44
78,0,12823,Carlos Franco,40' 7",2354.250,58
79,0,24925,Jonathan Byrd,40' 6",1214.333,30
79,0,23409,James Driscoll,40' 6",2347.250,58
81,0,26360,Bubba Dickerson,40' 5",2143.250,53
81,0,10860,Justin Leonard,40' 5",1011.083,25
81,0,12680,Shigeki Maruyama,40' 5",1575.750,39
84,0,08075,Jerry Kelly,40' 4",1775.500,44
85,0,26420,Richard Johnson,40' 3",1085.750,27
86,0,10809,Jim Furyk,40' 2",803.000,20
86,0,20094,Jonathan Kaye,40' 2",2528.833,63
86,0,25240,D.A. Points,40' 2",1324.917,33
86,0,02246,Duffy Waldorf,40' 2",1768.333,44
90,0,20498,Briny Baird,40' 1",1524.000,38
91,0,20382,Stephen Leaney,39' 11",1236.500,31
92,0,06012,Greg Kraft,39' 10",1194.917,30
93,0,19913,Ron Whittaker,39' 9",1471.083,37
94,0,19824,Craig Barlow,39' 8",1349.833,34
94,0,01766,Billy Mayfair,39' 8",1586.917,40
94,0,01941,Tom Pernice Jr.,39' 8",2020.917,51
94,0,23621,Rory Sabbatini,39' 8",1467.500,37
94,0,12602,Dean Wilson,39' 8",1785.417,45
99,0,02223,Bob Tway,39' 7",1426.417,36
100,0,01035,Tommy Armour III,39' 6",1106.833,28
100,0,01381,Fred Funk,39' 6",1699.083,43
100,0,01553,John Huston,39' 6",1895.917,48
100,0,01887,Mark O'Meara,39' 6",671.917,17
104,0,24140,Sean O'Hair,39' 5",2088.833,53
105,0,12510,Chad Campbell,39' 3",1414.333,36
105,0,20574,Mathew Goggin,39' 3",1885.167,48
107,0,22548,Patrick Sheehan,39' 2",1760.667,45
108,0,07223,Brian Bateman,39' 0",1443.833,37
108,0,06251,Chris DiMarco,39' 0",1248.167,32
108,0,23718,Nathan Green,39' 0",2143.250,55
111,0,10565,Ian Leggatt,38' 11",1284.917,33
111,0,21949,Joe Ogilvie,38' 11",1363.250,35
113,0,24358,Robert Garrigus,38' 9",2131.417,55
113,0,24980,Scott Gutschewski,38' 9",775.750,20
115,0,25936,Alex Aragon,38' 8",1393.083,36
115,0,22371,Aaron Baddeley,38' 8",773.000,20
115,0,01388,Robert Gamez,38' 8",1856.667,48
115,0,11032,Frank Lickliter II,38' 8",1699.917,44
115,0,01706,Davis Love III,38' 8",1006.333,26
120,0,01024,Billy Andrade,38' 7",1505.583,39
120,0,21805,Harrison Frazar,38' 7",1234.750,32
120,0,21959,Ted Purdy,38' 7",1965.833,51
123,0,23673,Michael Connell,38' 6",1230.750,32
123,0,01599,Steve Jones,38' 6",1579.250,41
123,0,20631,David McKenzie,38' 6",1577.083,41
123,0,20127,Chris Riley,38' 6",1346.750,35
123,0,08793,Tiger Woods,38' 6",693.167,18
128,0,06004,Stephen Ames,38' 5",884.333,23
128,0,20634,Peter Lonard,38' 5",1653.250,43
128,0,01948,Tim Petrovic,38' 5",1650.167,43
131,0,24502,Adam Scott,38' 4",1303.583,34
132,0,22892,Jason Gore,38' 3",2103.750,55
133,0,10505,Shane Bertsch,38' 2",1756.750,46
134,0,01226,Fred Couples,38' 1",1179.667,31
135,0,23614,Rich Beem,38' 0",1445.167,38
135,0,12782,Tim Herron,38' 0",1253.917,33
135,0,01945,Kenny Perry,38' 0",1368.333,36
135,0,07013,Wes Short Jr.,38' 0",3040.333,80
139,0,08537,J.P. Hayes,37' 11",1479.667,39
139,0,01685,J.L. Lewis,37' 11",1138.167,30
139,0,12755,Vance Veazey,37' 11",682.833,18
142,0,23320,Ryan Palmer,37' 10",1627.583,43
143,0,20121,Todd Fischer,37' 9",1283.917,34
143,0,27943,Matt Hansen,37' 9",2226.250,59
143,0,06567,Vijay Singh,37' 9",1773.667,47
