RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,30750,Tommy Gainey,5,44
1,0,12716,Charley Hoffman,5,43
3,0,22961,David Mathis,4,37
3,0,27556,Ted Potter Jr.,4,41
3,0,23621,Rory Sabbatini,4,53
6,0,24846,Ricky Barnes,3,43
6,0,23452,Nicolas Colsaerts,3,29
6,0,32102,Rickie Fowler,3,24
6,0,10809,Jim Furyk,3,25
6,0,25900,Lucas Glover,3,45
6,0,27644,Brian Harman,3,32
6,0,29420,Billy Horschel,3,41
6,0,34174,John Huh,3,54
6,0,36884,Ben Kohles,3,39
6,0,22806,Doug LaBelle II,3,32
6,0,27936,Martin Laird,3,38
6,0,24490,George McNeill,3,40
6,0,34046,Jordan Spieth,3,34
6,0,30692,Scott Stallings,3,36
6,0,30110,Kyle Stanley,3,55
6,0,34431,Robert Streb,3,35
6,0,24663,Y.E. Yang,3,20
23,0,06004,Stephen Ames,2,21
23,0,28259,Sangmoon Bae,2,55
23,0,01116,Michael Bradley,2,35
23,0,12510,Chad Campbell,2,44
23,0,21753,Brian Davis,2,39
23,0,25686,Jason Dufner,2,45
23,0,20104,Ken Duke,2,43
23,0,01320,Bob Estes,2,24
23,0,29740,Brad Fritsch,2,42
23,0,32698,Bobby Gates,2,16
23,0,19846,Brian Gay,2,21
23,0,35539,Luke Guthrie,2,49
23,0,34098,Russell Henley,2,33
23,0,33461,Morgan Hoffmann,2,27
23,0,22378,Trevor Immelman,2,41
23,0,30852,Ryo Ishikawa,2,39
23,0,21731,Freddie Jacobson,2,20
23,0,24024,Zach Johnson,2,35
23,0,30944,Jason Kokrak,2,49
23,0,26851,Marc Leishman,2,36
23,0,34409,David Lingmerth,2,37
23,0,27129,Luke List,2,42
23,0,01724,Jeff Maggert,2,44
23,0,27120,Troy Matteson,2,27
23,0,26596,Ryan Moore,2,36
23,0,30163,Henrik Norlander,2,37
23,0,22046,Geoff Ogilvy,2,40
23,0,20691,Greg Owen,2,54
23,0,24361,Pat Perez,2,37
23,0,06567,Vijay Singh,2,30
23,0,27649,Brandt Snedeker,2,35
23,0,21528,Henrik Stenson,2,27
23,0,27963,Chris Stroud,2,35
23,0,23325,Vaughn Taylor,2,24
23,0,33419,Cameron Tringale,2,41
23,0,27770,Camilo Villegas,2,36
23,0,27095,Nick Watney,2,49
23,0,20396,Lee Westwood,2,34
23,0,20160,Charlie Wi,2,40
23,0,26497,Casey Wittenberg,2,29
63,0,10885,Robert Allenby,1,33
63,0,24507,Jason Bohn,1,29
63,0,29479,Scott Brown,1,21
63,0,32200,Roberto Castro,1,46
63,0,34021,Bud Cauley,1,34
63,0,32366,Kevin Chappell,1,44
63,0,23135,Tim Clark,1,17
63,0,23541,Ben Crane,1,34
63,0,27436,Graham DeLaet,1,49
63,0,23983,Luke Donald,1,15
63,0,34099,Harris English,1,43
63,0,28307,Matt Every,1,50
63,0,24399,Scott Gardiner,1,30
63,0,08725,Tom Gillis,1,36
63,0,28679,Fabián Gómez,1,26
63,0,24924,Bill Haas,1,28
63,0,26758,David Hearn,1,26
63,0,25444,Justin Hicks,1,51
63,0,06573,Brandt Jobe,1,30
63,0,26300,Matt Jones,1,38
63,0,19970,Robert Karlsson,1,27
63,0,30711,Colt Knost,1,26
63,0,23108,Matt Kuchar,1,22
63,0,34261,Scott Langley,1,27
63,0,28092,D.H. Lee,1,37
63,0,10860,Justin Leonard,1,26
63,0,21099,David Lynn,1,24
63,0,25572,Graeme McDowell,1,21
63,0,28237,Rory McIlroy,1,22
63,0,27933,John Merrick,1,33
63,0,01810,Phil Mickelson,1,22
63,0,29289,S.Y. Noh,1,43
63,0,23320,Ryan Palmer,1,29
63,0,20443,Jin Park,1,27
63,0,25345,Carl Pettersson,1,30
63,0,25240,D.A. Points,1,45
63,0,10213,Dicky Pride,1,29
63,0,23497,Tag Ridings,1,22
63,0,25562,Andres Romero,1,27
63,0,26331,Charl Schwartzel,1,17
63,0,24502,Adam Scott,1,18
63,0,20645,John Senden,1,36
63,0,29221,Webb Simpson,1,23
63,0,26679,Kevin Stadler,1,38
63,0,29518,Brendan Steele,1,45
63,0,33418,Shawn Stefani,1,19
63,0,22295,Darron Stiles,1,27
63,0,31560,Brian Stuard,1,31
63,0,25834,Daniel Summerhays,1,33
63,0,29425,Andrew Svoboda,1,13
63,0,27330,Josh Teater,1,27
63,0,28780,Nicholas Thompson,1,58
63,0,23623,Bo Van Pelt,1,30
63,0,26951,Johnson Wagner,1,37
63,0,25804,Bubba Watson,1,28
63,0,26289,Boo Weekley,1,58
63,0,10423,Mike Weir,1,18
63,0,28310,Lee Williams,1,26
63,0,21878,Mark Wilson,1,32
