RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,20098,Stuart Appleby,.00,0,257,100.0
1,0,22371,Aaron Baddeley,.00,0,177,100.0
1,0,32334,Charlie Beljan,.00,0,191,100.0
1,0,27895,Jonas Blixt,.00,0,233,100.0
1,0,24227,Justin Bolli,.00,0,158,100.0
1,0,25274,Steven Bowditch,.00,0,192,100.0
1,0,33141,Keegan Bradley,.00,0,251,100.0
1,0,20848,Ángel Cabrera,.00,0,177,100.0
1,0,20593,Greg Chalmers,.00,0,259,100.0
1,0,24357,K.J. Choi,.00,0,238,100.0
1,0,20229,Stewart Cink,.00,0,194,100.0
1,0,28455,Will Claxton,.00,0,196,100.0
1,0,24494,Erik Compton,.00,0,215,100.0
1,0,22621,Ben Curtis,.00,0,152,100.0
1,0,28089,Jason Day,.00,0,204,100.0
1,0,23638,Brendon de Jonge,.00,0,336,100.0
1,0,23409,James Driscoll,.00,0,227,100.0
1,0,06522,Ernie Els,.00,0,183,100.0
1,0,37273,Derek Ernst,.00,0,168,100.0
1,0,28500,Martin Flores,.00,0,258,100.0
1,0,21209,Sergio Garcia,.00,0,141,100.0
1,0,24358,Robert Garrigus,.00,0,175,100.0
1,0,32448,James Hahn,.00,0,233,100.0
1,0,22792,Peter Hanson,.00,0,132,100.0
1,0,20766,Padraig Harrington,.00,0,128,100.0
1,0,23353,J.J. Henry,.00,0,233,100.0
1,0,31557,Jim Herman,.00,0,146,100.0
1,0,12782,Tim Herron,.00,0,165,100.0
1,0,21961,Charles Howell III,.00,0,256,100.0
1,0,30925,Dustin Johnson,.00,0,170,100.0
1,0,27408,Martin Kaymer,.00,0,131,100.0
1,0,08075,Jerry Kelly,.00,0,225,100.0
1,0,30926,Chris Kirk,.00,0,304,100.0
1,0,27503,Steve LeBrun,.00,0,203,100.0
1,0,35139,Richard Lee,.00,0,233,100.0
1,0,24781,Hunter Mahan,.00,0,221,100.0
1,0,31202,William McGirt,.00,0,216,100.0
1,0,33869,Eric Meierdierks,.00,0,141,100.0
1,0,23800,Bryce Molder,.00,0,252,100.0
1,0,24140,Sean O'Hair,.00,0,171,100.0
1,0,28475,Jeff Overton,.00,0,286,100.0
1,0,20572,Rod Pampling,.00,0,121,100.0
1,0,22056,Cameron Percy,.00,0,196,100.0
1,0,25818,Scott Piercy,.00,0,221,100.0
1,0,24138,Ian Poulter,.00,0,128,100.0
1,0,25336,Alistair Presnell,.00,0,159,100.0
1,0,26476,Chez Reavie,.00,0,248,100.0
1,0,34360,Patrick Reed,.00,0,250,100.0
1,0,22913,John Rollins,.00,0,259,100.0
1,0,22405,Justin Rose,.00,0,160,100.0
1,0,27214,Kevin Streelman,.00,0,234,100.0
1,0,06527,Steve Stricker,.00,0,110,100.0
1,0,32150,Michael Thompson,.00,0,190,100.0
1,0,02206,David Toms,.00,0,117,100.0
1,0,23788,D.J. Trahan,.00,0,113,100.0
1,0,25632,Jimmy Walker,.00,0,295,100.0
1,0,28135,Aaron Watkins,.00,0,101,100.0
1,0,31323,Gary Woodland,.00,0,299,100.0
1,0,08793,Tiger Woods,.00,0,149,100.0
60,0,28307,Matt Every,.31,1,323,99.6
61,0,28780,Nicholas Thompson,.33,1,302,99.6
62,0,26289,Boo Weekley,.34,1,293,99.6
63,0,32200,Roberto Castro,.35,1,283,99.6
64,0,34099,Harris English,.36,1,279,99.6
65,0,25834,Daniel Summerhays,.37,1,270,99.6
66,0,24507,Jason Bohn,.38,1,264,99.6
66,0,26758,David Hearn,.38,1,264,99.6
66,0,25444,Justin Hicks,.38,1,261,99.6
66,0,26679,Kevin Stadler,.38,1,260,99.6
70,0,32366,Kevin Chappell,.39,1,257,99.6
70,0,24924,Bill Haas,.39,1,255,99.6
70,0,10860,Justin Leonard,.39,1,258,99.6
70,0,25345,Carl Pettersson,.39,1,257,99.6
74,0,23320,Ryan Palmer,.40,1,253,99.6
74,0,25240,D.A. Points,.40,1,249,99.6
74,0,29221,Webb Simpson,.40,1,251,99.6
77,0,26300,Matt Jones,.41,1,244,99.5
