RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,24138,Ian Poulter,98.85,87,86
2,0,12660,Jesper Parnevik,98.01,151,148
3,0,20474,Phillip Price,97.83,138,135
4,0,01329,Brad Faxon,97.35,113,110
5,0,08123,Jeff Brehaut,97.18,142,138
6,0,01142,Bart Bryant,97.01,167,162
7,0,01320,Bob Estes,96.99,166,161
8,0,02214,Kirk Triplett,96.91,97,94
9,0,06004,Stephen Ames,96.88,160,155
10,0,06527,Steve Stricker,96.85,127,123
11,0,20433,Mark Hensby,96.80,125,121
12,0,06575,Dudley Hart,96.77,155,150
13,0,01418,Bill Glasson,96.59,88,85
14,0,01887,Mark O'Meara,96.40,111,107
15,0,20229,Stewart Cink,96.25,160,154
16,0,21731,Freddie Jacobson,96.24,133,128
17,0,19846,Brian Gay,96.05,228,219
18,0,22046,Geoff Ogilvy,96.04,202,194
19,0,23983,Luke Donald,96.00,75,72
20,0,20850,Daniel Chopra,95.95,222,213
20,0,12602,Dean Wilson,95.95,148,142
22,0,10201,Matt Gogel,95.88,170,163
23,0,02246,Duffy Waldorf,95.65,138,132
24,0,01381,Fred Funk,95.61,205,196
25,0,23725,Brendan Jones,95.56,180,172
26,0,23623,Bo Van Pelt,95.50,200,191
27,0,23409,James Driscoll,95.42,153,146
28,0,23497,Tag Ridings,95.32,171,163
29,0,08793,Tiger Woods,95.28,127,121
30,0,12454,Mario Tiziani,95.24,126,120
31,0,01313,Steve Elkington,95.21,146,139
31,0,12680,Shigeki Maruyama,95.21,188,179
33,0,01139,Olin Browne,95.16,186,177
34,0,06567,Vijay Singh,95.09,163,155
35,0,20121,Todd Fischer,95.05,202,192
36,0,06599,John Elliott,94.96,119,113
37,0,23036,Chris Anderson,94.92,118,112
38,0,10809,Jim Furyk,94.90,157,149
39,0,10860,Justin Leonard,94.87,117,111
40,0,26420,Richard Johnson,94.85,97,92
41,0,01666,Bernhard Langer,94.79,96,91
41,0,01761,Len Mattiace,94.79,192,182
43,0,08725,Tom Gillis,94.74,133,126
44,0,23325,Vaughn Taylor,94.68,188,178
45,0,20766,Padraig Harrington,94.67,75,71
45,0,20634,Peter Lonard,94.67,150,142
47,0,12645,Brent Geiberger,94.64,112,106
48,0,23320,Ryan Palmer,94.55,165,156
49,0,24357,K.J. Choi,94.50,109,103
50,0,06197,Michael Allen,94.48,181,171
50,0,08993,Franklin Langham,94.48,181,171
52,0,01797,Rocco Mediate,94.44,126,119
53,0,10423,Mike Weir,94.39,107,101
54,0,24024,Zach Johnson,94.38,160,151
55,0,01724,Jeff Maggert,94.37,142,134
56,0,01035,Tommy Armour III,94.35,230,217
56,0,01927,Dennis Paulson,94.35,124,117
58,0,20572,Rod Pampling,94.27,157,148
59,0,07749,Brett Quigley,94.25,174,164
60,0,23541,Ben Crane,94.22,173,163
61,0,01219,John Cook,94.21,121,114
62,0,24361,Pat Perez,94.18,189,178
63,0,01599,Steve Jones,94.17,103,97
64,0,23614,Rich Beem,94.12,102,96
64,0,06251,Chris DiMarco,94.12,119,112
66,0,06595,Kevin Sutherland,94.09,186,175
67,0,22548,Patrick Sheehan,94.06,219,206
68,0,23353,J.J. Henry,94.02,184,173
68,0,08545,Glen Hnatiuk,94.02,117,110
70,0,23135,Tim Clark,93.89,180,169
70,0,01577,Lee Janzen,93.89,131,123
72,0,08931,Glen Day,93.88,147,138
72,0,10733,Kent Jones,93.88,196,184
72,0,02010,Loren Roberts,93.88,98,92
72,0,22405,Justin Rose,93.88,196,184
76,0,24507,Jason Bohn,93.79,161,151
77,0,01157,Tom Byrum,93.75,176,165
77,0,08075,Jerry Kelly,93.75,160,150
79,0,22913,John Rollins,93.72,191,179
80,0,21951,Joey Snyder III,93.69,222,208
81,0,27095,Nick Watney,93.65,189,177
82,0,24781,Hunter Mahan,93.63,204,191
83,0,25847,Rob Rashell,93.60,125,117
84,0,24227,Justin Bolli,93.55,124,116
84,0,01945,Kenny Perry,93.55,124,116
86,0,19881,Robert Damron,93.53,170,159
86,0,22293,Heath Slocum,93.53,201,188
88,0,20094,Jonathan Kaye,93.50,123,115
