RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,23135,Tim Clark,15,6,1,13,2007390
2,0,26951,Johnson Wagner,14,0,2,4,2007300
3,0,24507,Jason Bohn,13,4,2,1,2007110
3,0,19972,José Coceres,13,0,2,5,2007100
5,0,01042,Paul Azinger,12,2,1,4,2007030
5,0,19824,Craig Barlow,12,4,1,4,2007280
5,0,07457,Steve Flesch,12,7,4,17,2007330
5,0,01928,Corey Pavin,12,3,1,14,2007300
9,0,23933,Michael Boyd,11,3,1,16,2007360
9,0,01139,Olin Browne,11,1,1,11,2007210
9,0,24925,Jonathan Byrd,11,2,3,15,2007160
9,0,20623,Gavin Coles,11,0,2,8,2007260
9,0,21753,Brian Davis,11,3,2,16,2007240
9,0,23108,Matt Kuchar,11,0,4,6,2007100
9,0,25396,Kevin Na,11,0,2,17,2007410
9,0,01941,Tom Pernice Jr.,11,0,1,13,2007220
17,0,24357,K.J. Choi,10,2,2,10,2007200
17,0,12782,Tim Herron,10,3,4,1,2007290
17,0,24490,George McNeill,10,0,2,11,2007070
17,0,06515,Shaun Micheel,10,0,2,18,2007230
17,0,21959,Ted Purdy,10,1,4,4,2007220
17,0,20127,Chris Riley,10,4,2,1,2007040
17,0,24502,Adam Scott,10,2,1,6,2007390
24,0,20098,Stuart Appleby,9,1,1,8,2007310
24,0,22371,Aaron Baddeley,9,1,4,9,2007390
24,0,01132,Mark Brooks,9,1,2,17,2007350
24,0,20104,Ken Duke,9,1,1,11,2007200
24,0,01313,Steve Elkington,9,0,1,7,2007160
24,0,22892,Jason Gore,9,1,4,18,2007330
24,0,06643,Paul Goydos,9,4,4,14,2007120
24,0,21350,Ryuji Imada,9,2,1,11,2007200
24,0,22378,Trevor Immelman,9,2,3,5,2007130
24,0,07547,Craig Kanada,9,0,2,11,2007270
24,0,29718,Anthony Kim,9,4,3,4,2007140
24,0,22806,Doug LaBelle II,9,2,3,17,2007320
24,0,10860,Justin Leonard,9,3,2,15,2007200
24,0,01810,Phil Mickelson,9,0,1,4,2007380
24,0,22046,Geoff Ogilvy,9,0,3,10,2007370
24,0,20686,Jeev Milkha Singh,9,0,4,2,2007340
24,0,25892,Steve Wheatcroft,9,0,3,15,2007260
24,0,20160,Charlie Wi,9,1,3,11,2007170
42,0,20472,Alex Cejka,8,3,2,18,2007370
42,0,08931,Glen Day,8,0,1,14,2007330
42,0,01381,Fred Funk,8,0,1,11,2007050
42,0,20859,Anders Hansen,8,1,2,7,2007350
42,0,08881,Tripp Isenhour,8,0,4,2,2007030
42,0,01666,Bernhard Langer,8,1,3,12,2007200
42,0,24140,Sean O'Hair,8,0,1,15,2007460
42,0,23320,Ryan Palmer,8,1,4,16,2007420
42,0,01948,Tim Petrovic,8,0,1,12,2007180
42,0,22913,John Rollins,8,0,4,3,2007200
42,0,23325,Vaughn Taylor,8,0,2,13,2007390
42,0,23322,Brett Wetterich,8,0,3,11,2007040
54,0,06197,Michael Allen,7,0,3,8,2007180
54,0,06004,Stephen Ames,7,5,3,6,2007150
54,0,20498,Briny Baird,7,0,3,5,2007290
54,0,25896,Ryan Benzel,7,0,2,13,2007350
54,0,25273,Andrew Buckle,7,0,1,10,2007280
54,0,20850,Daniel Chopra,7,2,3,13,2007140
54,0,01249,John Daly,7,0,4,15,2007450
54,0,06034,Marco Dawson,7,3,4,5,2007450
54,0,01261,Jay Delsing,7,0,1,4,2007420
54,0,06522,Ernie Els,7,0,2,15,2007390
54,0,01329,Brad Faxon,7,2,1,13,2007100
54,0,20121,Todd Fischer,7,7,3,7,2007330
