RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,10885,Robert Allenby,100.0,6
1,0,28089,Jason Day,100.0,2
1,0,28237,Rory McIlroy,100.0,2
1,0,27556,Ted Potter Jr.,100.0,3
1,0,34046,Jordan Spieth,100.0,6
1,0,21528,Henrik Stenson,100.0,6
1,0,25804,Bubba Watson,100.0,5
8,0,24507,Jason Bohn,88.9,8
8,0,34099,Harris English,88.9,8
10,0,36689,Brooks Koepka,87.5,7
10,0,02206,David Toms,87.5,7
12,0,27895,Jonas Blixt,85.7,6
12,0,24781,Hunter Mahan,85.7,6
12,0,26331,Charl Schwartzel,85.7,6
15,0,21753,Brian Davis,84.6,11
16,0,25364,Paul Casey,83.3,5
16,0,32102,Rickie Fowler,83.3,5
16,0,25572,Graeme McDowell,83.3,5
19,0,20645,John Senden,81.8,9
20,0,35300,Andrew Loupe,80.0,4
20,0,34360,Patrick Reed,80.0,8
20,0,34264,Hudson Swafford,80.0,4
20,0,20396,Lee Westwood,80.0,4
24,0,28259,Sangmoon Bae,77.8,7
25,0,25274,Steven Bowditch,76.9,10
25,0,32366,Kevin Chappell,76.9,10
27,0,32200,Roberto Castro,75.0,6
27,0,23135,Tim Clark,75.0,3
27,0,21209,Sergio Garcia,75.0,3
27,0,30944,Jason Kokrak,75.0,3
27,0,32640,Troy Merritt,75.0,6
27,0,24502,Adam Scott,75.0,3
33,0,12716,Charley Hoffman,72.7,8
33,0,29420,Billy Horschel,72.7,8
33,0,27770,Camilo Villegas,72.7,8
36,0,12510,Chad Campbell,71.4,5
36,0,32839,Hideki Matsuyama,71.4,5
36,0,32333,Kevin Tway,71.4,5
39,0,25562,Andres Romero,70.0,7
39,0,27649,Brandt Snedeker,70.0,7
39,0,27214,Kevin Streelman,70.0,7
42,0,21961,Charles Howell III,69.2,9
42,0,25834,Daniel Summerhays,69.2,9
44,0,06522,Ernie Els,66.7,6
44,0,29740,Brad Fritsch,66.7,2
44,0,35539,Luke Guthrie,66.7,6
44,0,34563,Chesson Hadley,66.7,2
44,0,32448,James Hahn,66.7,6
44,0,34098,Russell Henley,66.7,8
44,0,29478,Kevin Kisner,66.7,8
44,0,23108,Matt Kuchar,66.7,4
44,0,35139,Richard Lee,66.7,6
44,0,26851,Marc Leishman,66.7,6
44,0,33413,Ben Martin,66.7,4
44,0,24490,George McNeill,66.7,4
44,0,01810,Phil Mickelson,66.7,4
44,0,29289,S.Y. Noh,66.7,8
44,0,24361,Pat Perez,66.7,6
44,0,29518,Brendan Steele,66.7,6
44,0,27963,Chris Stroud,66.7,6
44,0,28780,Nicholas Thompson,66.7,6
44,0,20160,Charlie Wi,66.7,4
63,0,24357,K.J. Choi,63.6,7
63,0,34174,John Huh,63.6,7
63,0,29222,Billy Hurley III,63.6,7
63,0,28475,Jeff Overton,63.6,7
63,0,25345,Carl Pettersson,63.6,7
68,0,26758,David Hearn,62.5,10
68,0,29926,Danny Lee,62.5,5
68,0,24912,Will MacKenzie,62.5,5
68,0,26951,Johnson Wagner,62.5,5
68,0,25349,Tim Wilkinson,62.5,5
73,0,27330,Josh Teater,61.5,8
74,0,28486,Michael Putnam,61.1,11
75,0,24494,Erik Compton,60.0,6
75,0,10809,Jim Furyk,60.0,3
75,0,30750,Tommy Gainey,60.0,3
75,0,22378,Trevor Immelman,60.0,6
75,0,31202,William McGirt,60.0,6
75,0,29221,Webb Simpson,60.0,6
75,0,33419,Cameron Tringale,60.0,9
75,0,25632,Jimmy Walker,60.0,3
