RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,30110,Kyle Stanley,12' 6",37.583,3,-1
2,0,10809,Jim Furyk,13' 3",39.667,3,+1
3,0,27330,Josh Teater,16' 7",198.833,12,E
4,0,53165,Doc Redman,17' 6",367.000,21,E
5,0,33122,Russell Knox,17' 8",282.500,16,+3
6,0,24138,Ian Poulter,17' 10",196.250,11,+2
7,0,40009,Dominic Bozzelli,18' 10",282.667,15,-2
8,0,35658,Kris Ventura,18' 11",245.833,13,E
9,0,31420,Anirban Lahiri,19' 0",361.000,19,-1
9,0,33410,Andrew Landry,19' 0",227.583,12,+3
11,0,29221,Webb Simpson,19' 6",311.500,16,+3
12,0,48045,Michael Gellerman,19' 8",236.417,12,+2
13,2,33419,Cameron Tringale,19' 10",574.583,29,+2
14,2,32640,Troy Merritt,19' 11",199.417,10,E
15,3,25396,Kevin Na,20' 3",506.250,25,+3
15,3,27649,Brandt Snedeker,20' 3",243.417,12,-1
17,3,34021,Bud Cauley,20' 4",488.000,24,-1
17,3,34563,Chesson Hadley,20' 4",284.583,14,+1
19,3,28775,Nate Lashley,20' 6",286.917,14,-1
20,3,40042,Tyler McCumber,20' 8",620.917,30,-3
21,3,30911,Tommy Fleetwood,21' 1",253.000,12,-1
21,3,25818,Scott Piercy,21' 1",548.333,26,-1
23,3,27556,Ted Potter Jr.,21' 4",470.083,22,-1
24,3,24924,Bill Haas,21' 6",344.417,16,-1
25,3,27349,Alex Noren,21' 11",547.500,25,-4
26,3,27963,Chris Stroud,22' 0",395.583,18,E
27,3,31646,Emiliano Grillo,22' 2",310.000,14,-1
28,3,29268,Bronson Burgoon,22' 3",400.250,18,+2
28,3,22056,Cameron Percy,22' 3",445.750,20,-4
30,-13,40026,Daniel Berger,22' 4",357.917,16,-1
30,3,32618,Rhein Gibson,22' 4",290.833,13,+4
30,3,32757,Patton Kizzire,22' 4",380.083,17,+4
33,2,34314,Sebastian Cappelen,22' 5",739.167,33,E
33,2,27942,Rob Oppenheim,22' 5",604.833,27,+3
35,10,50525,Collin Morikawa,22' 6",518.417,23,E
36,1,28420,Ryan Brehm,22' 7",814.250,36,-3
37,1,33413,Ben Martin,22' 8",135.833,6,E
37,1,34256,Andrew Putnam,22' 8",271.667,12,+2
37,1,29484,Peter Uihlein,22' 8",679.333,30,+4
40,1,35230,Nelson Ledesma,22' 10",456.417,20,+4
41,1,52375,Doug Ghim,22' 11",183.583,8,+4
41,1,34431,Robert Streb,22' 11",389.750,17,+3
41,1,25349,Tim Wilkinson,22' 11",274.917,12,+4
44,1,29974,Branden Grace,23' 1",299.583,13,+1
45,2,35449,Adam Long,23' 2",971.833,42,-1
46,2,32662,Michael Gligic,23' 4",465.917,20,+7
47,2,24024,Zach Johnson,23' 7",306.250,13,+3
48,2,46441,Robby Shelton,23' 8",853.333,36,+5
49,2,40058,Zac Blair,23' 9",569.500,24,+3
49,2,23108,Matt Kuchar,23' 9",569.833,24,-1
51,2,25364,Paul Casey,23' 10",644.083,27,-3
51,2,26300,Matt Jones,23' 10",690.667,29,+2
51,2,27974,Sung Kang,23' 10",620.583,26,+2
54,2,29479,Scott Brown,23' 11",549.500,23,+5
54,2,47128,Richy Werenski,23' 11",549.750,23,-3
56,3,20229,Stewart Cink,24' 0",551.167,23,E
56,3,49766,Hank Lebioda,24' 0",335.833,14,E
56,3,26476,Chez Reavie,24' 0",360.167,15,E
59,3,48081,Xander Schauffele,24' 1",553.500,23,-3
60,-4,47959,Bryson DeChambeau,24' 2",1401.333,58,+3
60,9,46717,Viktor Hovland,24' 2",919.417,38,+7
62,1,27129,Luke List,24' 3",678.500,28,+4
63,1,45526,Abraham Ancer,24' 4",583.000,24,+2
63,1,35732,Wes Roach,24' 4",146.000,6,+2
63,7,46046,Scottie Scheffler,24' 4",1046.083,43,-1
66,13,29725,Tony Finau,24' 5",708.667,29,-3
66,0,27936,Martin Laird,24' 5",220.000,9,+1
66,0,25572,Graeme McDowell,24' 5",390.583,16,E
69,-1,39324,J.J. Spaun,24' 6",441.000,18,+1
70,0,48119,Ben Taylor,24' 8",419.833,17,+4
71,1,33597,Harry Higgs,24' 9",766.250,31,+2
71,1,47347,Adam Schenk,24' 9",594.250,24,E
73,1,33490,Bo Hoag,24' 10",323.167,13,+3
73,1,49960,Sepp Straka,24' 10",621.167,25,+4
75,1,39997,Corey Conners,24' 11",547.583,22,+5
75,1,26596,Ryan Moore,24' 11",199.417,8,-1
75,1,36699,Patrick Rodgers,24' 11",1570.917,63,-6
78,2,36801,Mark Hubbard,25' 1",627.917,25,-2
79,2,28679,Fabián Gómez,25' 3",555.667,22,+2
80,2,35532,Tom Hoge,25' 4",733.583,29,+1
80,2,49771,J.T. Poston,25' 4",607.417,24,+4
82,3,21407,Arjun Atwal,25' 6",178.667,7,-1
82,3,12716,Charley Hoffman,25' 6",713.333,28,+9
82,2,30927,Brendon Todd,25' 6",611.500,24,+2
85,14,35891,Cameron Smith,25' 7",818.333,32,-6
85,4,33448,Justin Thomas,25' 7",868.500,34,+1
85,2,32254,Xinjun Zhang,25' 7",843.917,33,+9
88,1,31557,Jim Herman,25' 8",385.500,15,+1
89,2,39546,Keith Mitchell,25' 9",901.917,35,+4
89,2,31560,Brian Stuard,25' 9",514.917,20,E
91,2,37455,Si Woo Kim,25' 10",1008.333,39,+5
91,2,37275,Sam Ryder,25' 10",672.167,26,-1
93,3,25900,Lucas Glover,25' 11",595.417,23,-1
94,4,36689,Brooks Koepka,26' 0",832.833,32,+3
95,6,32791,K.H. Lee,26' 5",581.083,22,+4
95,6,25804,Bubba Watson,26' 5",1055.250,40,-4
97,6,01810,Phil Mickelson,26' 7",1062.917,40,+5
98,6,21209,Sergio Garcia,26' 8",400.250,15,E
98,6,33486,Roger Sloan,26' 8",666.667,25,-3
100,6,46435,Austin Cook,26' 9",534.333,20,+2
100,6,25686,Jason Dufner,26' 9",293.917,11,+1
102,6,47993,Denny McCarthy,26' 11",754.500,28,E
103,6,29535,Brice Garnett,27' 0",432.417,16,+6
103,6,23320,Ryan Palmer,27' 0",513.333,19,E
103,6,49964,Aaron Wise,27' 0",377.667,14,+3
106,6,35450,Patrick Cantlay,27' 1",541.833,20,E
106,6,29926,Danny Lee,27' 1",784.750,29,E
106,6,46442,Maverick McNealy,27' 1",1082.750,40,+4
109,6,33948,Byeong Hun An,27' 2",1169.750,43,-1
109,6,29518,Brendan Steele,27' 2",571.167,21,E
111,6,19846,Brian Gay,27' 3",954.167,35,-1
112,6,39953,Chase Seiffert,27' 5",521.500,19,+3
113,6,27554,Scott Harrington,27' 6",851.750,31,+9
113,-17,48822,Sebastián Muñoz,27' 6",1484.500,54,+11
113,6,28252,Seamus Power,27' 6",384.667,14,+6
116,5,34098,Russell Henley,27' 7",607.500,22,+6
116,5,21961,Charles Howell III,27' 7",828.500,30,+2
116,19,32839,Hideki Matsuyama,27' 7",1022.000,37,+12
119,4,49298,Kramer Hickok,27' 8",469.667,17,+2
119,22,26851,Marc Leishman,27' 8",803.167,29,+9
121,3,28089,Jason Day,27' 9",554.833,20,+5
121,3,29908,C.T. Pan,27' 9",305.667,11,+1
121,3,23788,D.J. Trahan,27' 9",554.917,20,+1
121,3,51894,Vince Whaley,27' 9",666.500,24,+9
125,4,39977,Max Homa,27' 10",834.833,30,+4
125,4,30163,Henrik Norlander,27' 10",417.917,15,-3
127,4,33449,Zack Sucher,28' 0",644.583,23,+4
