RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,24357,K.J. Choi,23.83,143,600,+0.035
2,0,26758,David Hearn,20.47,131,640,+0.076
3,0,30927,Brendon Todd,19.22,191,994,+0.016
4,0,31560,Brian Stuard,16.97,208,1226,-0.005
5,0,34256,Andrew Putnam,14.53,150,1032,+0.040
6,0,36801,Mark Hubbard,14.24,176,1236,-0.028
7,0,27942,Rob Oppenheim,14.19,111,782,+0.216
8,0,19846,Brian Gay,13.56,118,870,+0.203
9,0,26476,Chez Reavie,13.41,133,992,+0.098
10,0,19803,Ryan Armour,13.17,123,934,-0.024
11,0,23325,Vaughn Taylor,13.11,113,862,+0.088
12,0,52375,Doug Ghim,12.72,128,1006,E
13,0,35230,Nelson Ledesma,12.50,61,488,E
14,0,32618,Rhein Gibson,12.45,66,530,+0.061
15,0,29535,Brice Garnett,12.37,119,962,+0.034
16,0,25396,Kevin Na,12.04,131,1088,+0.046
17,0,39975,Michael Kim,11.57,87,752,+0.080
18,0,48045,Michael Gellerman,11.52,50,434,-0.080
19,0,32150,Michael Thompson,11.50,109,948,-0.083
20,0,27974,Sung Kang,11.47,120,1046,+0.242
21,0,29478,Kevin Kisner,11.20,108,964,+0.083
22,0,34174,John Huh,11.16,79,708,E
23,0,47993,Denny McCarthy,11.15,124,1112,+0.121
24,0,35532,Tom Hoge,11.11,136,1224,+0.081
25,0,28679,Fabián Gómez,11.02,52,472,+0.308
26,0,36871,Matthew NeSmith,10.95,122,1114,+0.025
27,0,33120,Mark Anderson,10.92,52,476,+0.058
27,0,27556,Ted Potter Jr.,10.92,88,806,+0.193
27,0,29518,Brendan Steele,10.92,102,934,+0.147
30,0,32333,Kevin Tway,10.85,77,710,+0.182
31,0,32070,Rafael Campos,10.66,61,572,+0.213
31,0,27936,Martin Laird,10.66,103,966,+0.097
33,0,47128,Richy Werenski,10.60,123,1160,+0.033
34,0,33419,Cameron Tringale,10.44,119,1140,+0.008
35,0,23983,Luke Donald,10.42,65,624,+0.154
36,0,22056,Cameron Percy,10.38,87,838,+0.057
37,0,35449,Adam Long,10.37,102,984,+0.069
38,0,32102,Rickie Fowler,10.26,93,906,+0.043
39,0,46402,Talor Gooch,10.24,118,1152,+0.042
39,0,33410,Andrew Landry,10.24,87,850,E
39,0,27095,Nick Watney,10.24,60,586,+0.133
42,0,23108,Matt Kuchar,10.22,84,822,+0.060
43,0,25686,Jason Dufner,10.19,105,1030,+0.105
44,0,34098,Russell Henley,10.17,110,1082,-0.082
45,0,26499,Rafa Cabrera Bello,10.14,85,838,+0.118
45,0,48119,Ben Taylor,10.14,44,434,-0.023
47,0,29479,Scott Brown,10.02,89,888,+0.079
47,0,32816,Satoshi Kodaira,10.02,86,858,+0.035
49,0,26851,Marc Leishman,9.98,88,882,+0.136
50,0,39953,Chase Seiffert,9.97,78,782,+0.013
50,0,23788,D.J. Trahan,9.97,64,642,+0.125
52,0,30926,Chris Kirk,9.96,104,1044,+0.058
53,0,24024,Zach Johnson,9.85,104,1056,+0.250
54,0,29908,C.T. Pan,9.82,89,906,-0.056
55,0,53165,Doc Redman,9.81,94,958,+0.064
56,0,49766,Hank Lebioda,9.71,73,752,-0.110
57,0,22405,Justin Rose,9.68,55,568,+0.218
58,0,30163,Henrik Norlander,9.67,101,1044,+0.010
59,0,32640,Troy Merritt,9.62,107,1112,+0.121
60,0,24361,Pat Perez,9.58,104,1086,-0.077
61,0,31420,Anirban Lahiri,9.52,72,756,+0.194
61,0,28252,Seamus Power,9.52,56,588,-0.179
63,0,39324,J.J. Spaun,9.50,69,726,+0.101
64,0,25364,Paul Casey,9.45,76,804,+0.118
65,0,33122,Russell Knox,9.44,105,1112,+0.162
66,0,23623,Bo Van Pelt,9.42,72,764,+0.069
67,0,24138,Ian Poulter,9.40,72,766,+0.181
68,0,29268,Bronson Burgoon,9.38,73,778,+0.151
69,0,27141,J.B. Holmes,9.31,57,612,+0.158
69,0,27330,Josh Teater,9.31,43,462,+0.023
71,0,31557,Jim Herman,9.27,76,820,+0.039
72,0,40042,Tyler McCumber,9.26,70,756,+0.086
72,0,37189,Harold Varner III,9.26,102,1102,-0.049
74,0,28775,Nate Lashley,9.25,76,822,+0.105
75,0,30110,Kyle Stanley,9.21,95,1032,+0.116
76,0,46435,Austin Cook,9.18,83,904,+0.036
77,0,25632,Jimmy Walker,9.14,80,875,+0.163
78,0,33486,Roger Sloan,9.12,79,866,-0.013
79,0,33399,Adam Hadwin,9.09,100,1100,+0.130
80,0,49298,Kramer Hickok,9.02,70,776,+0.143
81,0,33490,Bo Hoag,8.99,94,1046,+0.117
82,0,45526,Abraham Ancer,8.94,101,1130,+0.030
