RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
60,0,32757,Patton Kizzire,18.14,37,204,-0.14
61,0,33597,Harry Higgs,18.13,29,160,-0.38
62,0,46442,Maverick McNealy,17.95,28,156,-0.25
63,0,33448,Justin Thomas,17.86,30,168,-0.33
64,0,34314,Sebastian Cappelen,17.59,19,108,-0.21
64,0,27095,Nick Watney,17.59,19,108,+0.16
66,0,39977,Max Homa,17.44,30,172,-0.30
67,0,29268,Bronson Burgoon,17.36,25,144,+0.04
68,0,34099,Harris English,16.85,31,184,-0.52
69,0,32839,Hideki Matsuyama,16.67,31,186,-0.42
69,0,24140,Sean O'Hair,16.67,17,102,-0.35
71,0,29479,Scott Brown,16.25,26,160,-0.27
71,0,49964,Aaron Wise,16.25,26,160,E
73,0,31420,Anirban Lahiri,16.18,22,136,-0.36
74,0,49771,J.T. Poston,16.07,27,168,-0.52
75,0,34563,Chesson Hadley,15.97,23,144,-0.22
76,0,30692,Scott Stallings,15.79,24,152,-0.04
76,0,29518,Brendan Steele,15.79,24,152,-0.42
78,0,32662,Michael Gligic,15.63,25,160,-0.32
79,0,32791,K.H. Lee,15.57,33,212,-0.30
80,0,25632,Jimmy Walker,15.54,23,148,-0.30
81,0,35891,Cameron Smith,15.24,25,164,-0.60
82,0,33141,Keegan Bradley,15.12,26,172,-0.31
83,0,21961,Charles Howell III,15.00,21,140,-0.29
84,0,34046,Jordan Spieth,14.77,26,176,-0.46
85,0,32102,Rickie Fowler,14.74,23,156,-0.26
86,0,47347,Adam Schenk,14.71,30,204,-0.27
87,0,33486,Roger Sloan,14.63,24,164,-0.25
88,0,37275,Sam Ryder,14.53,25,172,-0.16
89,0,33204,Shane Lowry,14.47,22,152,-0.45
90,0,29908,C.T. Pan,14.38,23,160,-0.13
91,0,50525,Collin Morikawa,14.10,22,156,-0.36
92,0,31646,Emiliano Grillo,14.06,27,192,-0.37
92,0,27214,Kevin Streelman,14.06,27,192,-0.15
94,0,27349,Alex Noren,14.02,23,164,-0.35
95,0,33413,Ben Martin,14.00,14,100,-0.07
96,0,46402,Talor Gooch,13.89,25,180,-0.44
96,0,22405,Justin Rose,13.89,15,108,-0.53
98,0,47993,Denny McCarthy,13.83,26,188,-0.27
99,0,28252,Seamus Power,13.79,16,116,-0.31
100,0,29926,Danny Lee,13.56,16,118,-0.25
101,0,26329,Louis Oosthuizen,13.51,20,148,-0.40
102,0,27974,Sung Kang,13.37,23,172,-0.13
103,0,30911,Tommy Fleetwood,13.33,16,120,-0.31
104,0,33404,Chris Baker,12.96,14,108,E
105,0,37455,Si Woo Kim,12.77,24,188,-0.50
105,0,32139,Danny Willett,12.77,12,94,-0.50
107,0,48822,Sebastián Muñoz,12.75,26,204,-0.46
108,0,36871,Matthew NeSmith,12.50,22,176,-0.55
108,0,51894,Vince Whaley,12.50,20,160,-0.20
110,0,39971,Sungjae Im,12.30,30,244,-0.47
111,0,24781,Hunter Mahan,12.28,14,114,-0.36
112,0,47128,Richy Werenski,12.21,21,172,-0.24
113,0,29221,Webb Simpson,12.16,18,148,-0.39
114,0,31557,Jim Herman,12.12,16,132,-0.25
115,0,25900,Lucas Glover,11.98,23,192,-0.26
116,0,33399,Adam Hadwin,11.93,21,176,-0.05
117,0,40026,Daniel Berger,11.90,20,168,-0.50
118,0,28775,Nate Lashley,11.84,18,152,-0.22
119,0,48045,Michael Gellerman,11.70,11,94,E
120,0,35506,Mackenzie Hughes,11.67,21,180,-0.48
121,0,34363,Tyrrell Hatton,11.61,13,112,-0.15
122,0,22371,Aaron Baddeley,11.11,12,108,-0.17
122,0,49766,Hank Lebioda,11.11,16,144,-0.25
124,0,52375,Doug Ghim,11.05,19,172,-0.26
125,0,27770,Camilo Villegas,11.04,17,154,-0.71
126,0,19846,Brian Gay,10.71,15,140,-0.13
126,0,30163,Henrik Norlander,10.71,18,168,-0.50
128,0,25493,Nick Taylor,10.56,19,180,+0.05
129,0,29974,Branden Grace,10.49,17,162,-0.06
130,0,25686,Jason Dufner,10.47,18,172,-0.28
131,0,23623,Bo Van Pelt,10.42,15,144,-0.27
132,0,33419,Cameron Tringale,10.33,19,184,-0.32
133,0,39975,Michael Kim,10.14,14,138,-0.07
134,0,34098,Russell Henley,10.12,17,168,-0.24
135,0,32448,James Hahn,10.00,14,140,+0.07
136,0,24361,Pat Perez,9.90,19,192,-0.32
137,0,29420,Billy Horschel,9.88,17,172,-0.24
138,0,26851,Marc Leishman,9.87,15,152,-0.27
138,0,53165,Doc Redman,9.87,15,152,-0.13
140,0,23788,D.J. Trahan,9.85,13,132,-0.23
141,0,34431,Robert Streb,9.76,16,164,-0.31
142,0,46435,Austin Cook,9.72,14,144,-0.29
143,0,32640,Troy Merritt,9.69,19,196,E
144,0,35230,Nelson Ledesma,9.38,9,96,-0.11
145,0,25396,Kevin Na,9.20,16,174,-0.13
146,0,45526,Abraham Ancer,9.18,18,196,-0.50
147,0,34076,Joel Dahmen,9.15,15,164,-0.20
148,0,40098,Matt Fitzpatrick,9.09,12,132,-0.08
148,0,24924,Bill Haas,9.09,8,88,-0.38
148,0,23108,Matt Kuchar,9.09,12,132,E
151,0,45609,Tyler Duncan,8.89,16,180,-0.19
152,0,27936,Martin Laird,8.75,14,160,-0.29
152,0,34466,Peter Malnati,8.75,14,160,-0.43
154,0,30926,Chris Kirk,8.72,15,172,-0.27
155,0,24024,Zach Johnson,8.33,14,168,-0.36
155,0,34360,Patrick Reed,8.33,13,156,-0.23
155,0,39953,Chase Seiffert,8.33,13,156,-0.31
155,0,27330,Josh Teater,8.33,8,96,-0.13
159,0,22056,Cameron Percy,7.79,12,154,-0.17
160,0,33122,Russell Knox,7.61,14,184,-0.36
161,0,32150,Michael Thompson,7.43,11,148,-0.09
162,0,23621,Rory Sabbatini,7.33,11,150,-0.27
163,0,20396,Lee Westwood,7.26,9,124,-0.67
164,0,23983,Luke Donald,7.14,8,112,-0.38
164,0,32618,Rhein Gibson,7.14,8,112,-0.38
164,0,35449,Adam Long,7.14,12,168,E
167,0,27644,Brian Harman,7.00,14,200,-0.50
168,0,33490,Bo Hoag,6.90,12,174,-0.42
168,0,34174,John Huh,6.90,8,116,-0.25
170,0,30110,Kyle Stanley,6.67,12,180,-0.33
171,0,32254,Xinjun Zhang,6.62,9,136,-0.22
172,0,32816,Satoshi Kodaira,6.58,10,152,-0.10
173,0,29478,Kevin Kisner,6.41,10,156,-0.60
174,0,33120,Mark Anderson,6.25,7,112,-0.57
174,0,35532,Tom Hoge,6.25,12,192,-0.17
174,0,46441,Robby Shelton,6.25,10,160,-0.90
177,0,33410,Andrew Landry,6.06,8,132,E
178,0,29535,Brice Garnett,5.98,11,184,-0.45
179,0,27556,Ted Potter Jr.,5.88,8,136,-0.13
180,0,39997,Corey Conners,5.77,12,208,-0.33
181,0,36801,Mark Hubbard,5.73,11,192,+0.09
182,0,24138,Ian Poulter,5.56,8,144,-0.38
183,0,26499,Rafa Cabrera Bello,5.41,8,148,-0.50
183,0,27942,Rob Oppenheim,5.41,8,148,-0.38
185,0,49298,Kramer Hickok,5.07,7,138,-0.57
186,0,26476,Chez Reavie,4.76,8,168,-0.13
187,0,27649,Brandt Snedeker,4.17,7,168,-0.14
187,0,39324,J.J. Spaun,4.17,6,144,-0.33
189,0,19803,Ryan Armour,3.85,6,156,-0.50
190,0,28679,Fabián Gómez,3.70,4,108,-0.25
191,0,23325,Vaughn Taylor,3.21,5,156,-0.80
192,0,26758,David Hearn,2.34,3,128,-0.33
193,0,30927,Brendon Todd,2.33,4,172,-0.50
194,0,34256,Andrew Putnam,2.25,4,178,-0.25
195,0,31560,Brian Stuard,1.44,3,208,E
196,0,24357,K.J. Choi,.96,1,104,E
