RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,26329,Louis Oosthuizen,50.00,74,148,-0.09
2,0,32448,James Hahn,47.14,66,140,-0.06
3,0,20396,Lee Westwood,45.97,57,124,-0.02
4,0,35532,Tom Hoge,45.31,87,192,-0.14
5,0,34360,Patrick Reed,44.87,70,156,-0.20
6,0,28775,Nate Lashley,44.74,68,152,-0.04
7,0,48822,Sebastián Muñoz,44.61,91,204,-0.12
8,0,45526,Abraham Ancer,44.39,87,196,-0.26
9,0,47128,Richy Werenski,44.19,76,172,+0.01
10,0,50525,Collin Morikawa,43.59,68,156,-0.31
10,0,39953,Chase Seiffert,43.59,68,156,-0.26
12,0,32254,Xinjun Zhang,43.38,59,136,-0.12
13,0,46441,Robby Shelton,43.13,69,160,-0.14
14,0,37455,Si Woo Kim,43.09,81,188,-0.10
15,0,52375,Doug Ghim,43.02,74,172,-0.15
16,0,19846,Brian Gay,42.86,60,140,-0.02
16,0,24024,Zach Johnson,42.86,72,168,-0.07
16,0,32640,Troy Merritt,42.86,84,196,-0.06
19,0,39997,Corey Conners,42.79,89,208,-0.11
20,0,49298,Kramer Hickok,42.75,59,138,-0.10
21,0,25900,Lucas Glover,42.71,82,192,-0.17
22,0,32150,Michael Thompson,42.57,63,148,-0.21
23,0,25493,Nick Taylor,42.22,76,180,-0.24
24,0,27214,Kevin Streelman,42.19,81,192,-0.12
25,0,33120,Mark Anderson,41.96,47,112,-0.43
26,0,33490,Bo Hoag,41.95,73,174,-0.12
27,0,34314,Sebastian Cappelen,41.67,45,108,-0.13
27,0,23108,Matt Kuchar,41.67,55,132,-0.09
27,0,35449,Adam Long,41.67,70,168,-0.11
27,0,24361,Pat Perez,41.67,80,192,-0.21
27,0,30110,Kyle Stanley,41.67,75,180,-0.17
32,0,53165,Doc Redman,41.45,63,152,+0.05
33,0,27649,Brandt Snedeker,41.07,69,168,-0.13
34,0,29478,Kevin Kisner,41.03,64,156,+0.06
35,0,30926,Chris Kirk,40.70,70,172,-0.06
36,0,27936,Martin Laird,40.63,65,160,-0.22
36,0,51894,Vince Whaley,40.63,65,160,-0.28
38,0,32791,K.H. Lee,40.57,86,212,-0.22
39,0,46402,Talor Gooch,40.56,73,180,-0.15
40,0,26499,Rafa Cabrera Bello,40.54,60,148,-0.15
41,0,34174,John Huh,40.52,47,116,-0.21
42,0,22056,Cameron Percy,40.26,62,154,-0.26
43,0,34076,Joel Dahmen,40.24,66,164,-0.18
43,0,35891,Cameron Smith,40.24,66,164,-0.15
45,0,29420,Billy Horschel,40.12,69,172,-0.07
46,0,21961,Charles Howell III,40.00,56,140,-0.18
47,0,47993,Denny McCarthy,39.89,75,188,-0.19
47,0,34256,Andrew Putnam,39.89,71,178,-0.04
49,0,30163,Henrik Norlander,39.88,67,168,-0.27
50,0,33399,Adam Hadwin,39.77,70,176,-0.06
51,0,31420,Anirban Lahiri,39.71,54,136,-0.19
52,0,49766,Hank Lebioda,39.58,57,144,-0.26
53,0,49771,J.T. Poston,39.29,66,168,-0.08
54,0,32757,Patton Kizzire,39.22,80,204,-0.11
55,0,25396,Kevin Na,39.08,68,174,-0.19
56,0,30692,Scott Stallings,38.82,59,152,-0.05
57,0,27644,Brian Harman,38.50,77,200,-0.13
58,0,34431,Robert Streb,38.41,63,164,-0.24
59,0,32070,Rafael Campos,38.33,46,120,+0.02
59,0,45609,Tyler Duncan,38.33,69,180,-0.13
61,0,48045,Michael Gellerman,38.30,36,94,E
62,0,32662,Michael Gligic,38.13,61,160,-0.11
62,0,29908,C.T. Pan,38.13,61,160,-0.23
64,0,34046,Jordan Spieth,38.07,67,176,-0.15
65,0,33122,Russell Knox,38.04,70,184,+0.03
65,0,33419,Cameron Tringale,38.04,70,184,-0.19
67,0,01810,Phil Mickelson,37.84,56,148,-0.05
68,0,27349,Alex Noren,37.80,62,164,-0.05
69,0,39977,Max Homa,37.79,65,172,-0.17
69,0,37275,Sam Ryder,37.79,65,172,-0.05
71,0,39324,J.J. Spaun,37.50,54,144,-0.41
72,0,29926,Danny Lee,37.29,44,118,-0.02
73,0,32139,Danny Willett,37.23,35,94,-0.11
74,0,32102,Rickie Fowler,37.18,58,156,-0.07
75,0,40098,Matt Fitzpatrick,37.12,49,132,-0.04
75,0,31557,Jim Herman,37.12,49,132,-0.35
77,0,22371,Aaron Baddeley,37.04,40,108,-0.20
78,0,26851,Marc Leishman,36.84,56,152,-0.16
79,0,46435,Austin Cook,36.81,53,144,-0.15
79,0,24138,Ian Poulter,36.81,53,144,-0.23
81,0,35506,Mackenzie Hughes,36.67,66,180,-0.17
82,0,33141,Keegan Bradley,36.63,63,172,-0.38
82,0,25686,Jason Dufner,36.63,63,172,+0.02
84,0,32839,Hideki Matsuyama,36.56,68,186,-0.06
85,0,39971,Sungjae Im,36.48,89,244,-0.26
86,0,31646,Emiliano Grillo,36.46,70,192,-0.13
86,0,49960,Sepp Straka,36.46,70,192,-0.07
88,0,36871,Matthew NeSmith,36.36,64,176,-0.14
89,0,34098,Russell Henley,36.31,61,168,-0.02
89,0,26476,Chez Reavie,36.31,61,168,-0.18
91,0,47347,Adam Schenk,36.27,74,204,-0.05
