RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
80,0,34431,Robert Streb,1.498,446.540,298,1.536,1.410
88,0,45157,Cam Davis,1.497,534.374,357,1.533,1.439
88,0,28679,Fabián Gómez,1.497,214.017,143,1.527,1.448
88,0,34363,Tyrrell Hatton,1.497,248.440,166,1.534,1.443
88,0,30925,Dustin Johnson,1.497,296.316,198,1.539,1.435
88,0,30944,Jason Kokrak,1.497,425.061,284,1.529,1.443
88,0,27936,Martin Laird,1.497,363.788,243,1.539,1.344
88,0,32640,Troy Merritt,1.497,443.119,296,1.529,1.441
88,0,27064,Jhonattan Vegas,1.497,404.284,270,1.536,1.427
88,0,27095,Nick Watney,1.497,257.529,172,1.528,1.429
97,0,56762,Will Gordon,1.496,387.496,259,1.533,1.425
97,0,27974,Sung Kang,1.496,408.530,273,1.536,1.435
97,0,24781,Hunter Mahan,1.496,269.204,180,1.526,1.440
97,0,34466,Peter Malnati,1.496,421.894,282,1.536,1.424
101,0,46717,Viktor Hovland,1.495,422.979,283,1.527,1.436
101,0,30926,Chris Kirk,1.495,480.054,321,1.533,1.387
101,0,45486,Joaquin Niemann,1.495,477.024,319,1.538,1.425
101,0,39953,Chase Seiffert,1.495,369.266,247,1.530,1.404
101,0,39324,J.J. Spaun,1.495,324.476,217,1.532,1.450
101,0,23325,Vaughn Taylor,1.495,388.697,260,1.531,1.437
107,0,39975,Michael Kim,1.494,309.343,207,1.531,1.394
107,0,23108,Matt Kuchar,1.494,268.872,180,1.535,1.419
107,0,35449,Adam Long,1.494,413.843,277,1.531,1.441
107,0,32839,Hideki Matsuyama,1.494,416.930,279,1.527,1.408
107,0,27942,Rob Oppenheim,1.494,385.384,258,1.533,1.434
112,0,40026,Daniel Berger,1.493,388.181,260,1.538,1.443
112,0,32102,Rickie Fowler,1.493,371.658,249,1.532,1.388
112,0,35532,Tom Hoge,1.493,513.641,344,1.530,1.423
112,0,46442,Maverick McNealy,1.493,451.013,302,1.536,1.419
112,0,49771,J.T. Poston,1.493,462.815,310,1.532,1.424
112,0,26476,Chez Reavie,1.493,453.809,304,1.531,1.415
112,0,46046,Scottie Scheffler,1.493,477.755,320,1.535,1.440
119,0,22371,Aaron Baddeley,1.492,205.883,138,1.529,1.417
119,0,27214,Kevin Streelman,1.492,482.040,323,1.524,1.428
119,0,20396,Lee Westwood,1.492,286.501,192,1.532,1.434
122,0,28089,Jason Day,1.491,304.150,204,1.531,1.422
122,0,01810,Phil Mickelson,1.491,262.503,176,1.536,1.420
122,0,23621,Rory Sabbatini,1.491,399.679,268,1.531,1.355
122,0,48081,Xander Schauffele,1.491,283.267,190,1.534,1.434
122,0,35658,Kris Ventura,1.491,302.657,203,1.539,1.421
122,0,49964,Aaron Wise,1.491,418.847,281,1.536,1.439
128,0,26758,David Hearn,1.490,330.858,222,1.529,1.431
129,0,24924,Bill Haas,1.489,218.908,147,1.529,1.449
129,0,27554,Scott Harrington,1.489,351.479,236,1.531,1.438
129,0,21961,Charles Howell III,1.489,294.908,198,1.531,1.431
129,0,40042,Tyler McCumber,1.489,306.711,206,1.525,1.417
133,0,28420,Ryan Brehm,1.488,211.260,142,1.534,1.433
133,0,48045,Michael Gellerman,1.488,197.849,133,1.523,1.422
133,0,24024,Zach Johnson,1.488,444.966,299,1.535,1.446
133,0,29926,Danny Lee,1.488,297.505,200,1.531,1.434
133,0,27349,Alex Noren,1.488,418.177,281,1.534,1.335
138,0,30911,Tommy Fleetwood,1.487,212.632,143,1.523,1.430
138,0,35230,Nelson Ledesma,1.487,231.988,156,1.539,1.405
138,0,36699,Patrick Rodgers,1.487,464.096,312,1.538,1.385
141,0,25686,Jason Dufner,1.486,503.919,339,1.534,1.403
141,0,40098,Matt Fitzpatrick,1.486,310.592,209,1.532,1.399
141,0,46550,Brandon Hagy,1.486,335.896,226,1.537,1.423
141,0,32448,James Hahn,1.486,381.864,257,1.525,1.422
141,0,25493,Nick Taylor,1.486,500.709,337,1.527,1.413
146,0,33404,Chris Baker,1.485,224.173,151,1.525,1.431
146,0,32070,Rafael Campos,1.485,246.527,166,1.523,1.374
146,0,46402,Talor Gooch,1.485,472.308,318,1.539,1.371
146,0,28237,Rory McIlroy,1.485,319.225,215,1.533,1.427
146,0,30927,Brendon Todd,1.485,372.754,251,1.522,1.434
151,0,49298,Kramer Hickok,1.484,378.476,255,1.522,1.435
151,0,37455,Si Woo Kim,1.484,502.907,339,1.532,1.402
153,0,32618,Rhein Gibson,1.483,231.323,156,1.524,1.421
153,0,39971,Sungjae Im,1.483,671.663,453,1.535,1.397
155,0,33490,Bo Hoag,1.482,463.894,313,1.525,1.434
156,0,24357,K.J. Choi,1.481,263.576,178,1.524,1.401
156,0,23320,Ryan Palmer,1.481,318.344,215,1.525,1.426
158,0,36801,Mark Hubbard,1.480,578.524,391,1.536,1.410
158,0,30163,Henrik Norlander,1.480,457.258,309,1.537,1.422
160,0,33413,Ben Martin,1.479,220.356,149,1.520,1.419
160,0,28252,Seamus Power,1.479,289.931,196,1.524,1.427
160,0,32333,Kevin Tway,1.479,291.344,197,1.520,1.395
163,0,29478,Kevin Kisner,1.478,365.109,247,1.533,1.375
163,0,50525,Collin Morikawa,1.478,326.727,221,1.529,1.345
165,0,36689,Brooks Koepka,1.477,255.578,173,1.532,1.397
165,0,29518,Brendan Steele,1.477,370.743,251,1.536,1.413
167,0,34360,Patrick Reed,1.476,348.346,236,1.526,1.419
168,0,19846,Brian Gay,1.475,405.633,275,1.534,1.419
168,0,22405,Justin Rose,1.475,210.947,143,1.526,1.415
170,0,31557,Jim Herman,1.474,334.637,227,1.526,1.408
171,0,39546,Keith Mitchell,1.472,365.051,248,1.528,1.397
171,0,56278,Matthew Wolff,1.472,217.929,148,1.524,1.411
171,0,31323,Gary Woodland,1.472,235.484,160,1.536,1.406
174,0,23983,Luke Donald,1.471,270.731,184,1.520,1.416
174,0,47347,Adam Schenk,1.471,487.024,331,1.536,1.387
174,0,40006,Erik van Rooyen,1.471,367.792,250,1.536,1.367
177,0,36871,Matthew NeSmith,1.470,373.441,254,1.528,1.383
177,0,34256,Andrew Putnam,1.470,455.628,310,1.523,1.404
179,0,25396,Kevin Na,1.468,436.090,297,1.521,1.399
179,0,37275,Sam Ryder,1.468,365.481,249,1.534,1.368
179,0,34264,Hudson Swafford,1.468,362.697,247,1.530,1.416
182,0,29479,Scott Brown,1.467,381.505,260,1.526,1.393
183,0,27556,Ted Potter Jr.,1.466,351.825,240,1.522,1.330
184,0,53165,Doc Redman,1.465,424.965,290,1.535,1.398
185,0,33597,Harry Higgs,1.464,456.699,312,1.521,1.409
185,0,48822,Sebastián Muñoz,1.464,467.014,319,1.519,1.405
185,0,26331,Charl Schwartzel,1.464,420.156,287,1.522,1.395
188,0,27649,Brandt Snedeker,1.463,449.037,307,1.526,1.406
188,0,33419,Cameron Tringale,1.463,413.902,283,1.519,1.412
190,0,21209,Sergio Garcia,1.460,395.665,271,1.517,1.398
190,0,32254,Xinjun Zhang,1.460,275.920,189,1.526,1.396
192,0,27129,Luke List,1.459,452.313,310,1.526,1.359
193,0,35617,Martin Trainer,1.448,266.443,184,1.530,1.334
194,0,24361,Pat Perez,1.446,423.544,293,1.510,1.346
195,0,47959,Bryson DeChambeau,1.442,233.627,162,1.512,1.378
196,0,32662,Michael Gligic,1.437,388.058,270,1.523,1.377
