RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,3430.627
2,0,10809,Jim Furyk,1473.981
3,0,24024,Zach Johnson,1416.393
4,0,07867,Woody Austin,756.000
5,0,20229,Stewart Cink,630.235
6,0,06621,Joe Durant,585.713
7,0,24781,Hunter Mahan,534.291
8,0,08075,Jerry Kelly,525.231
9,0,02206,David Toms,518.173
10,0,06527,Steve Stricker,473.081
11,0,02239,Scott Verplank,429.875
12,0,22621,Ben Curtis,426.879
13,0,27120,Troy Matteson,388.913
14,0,20628,Arron Oberholser,384.061
15,0,01706,Davis Love III,380.606
16,0,25900,Lucas Glover,310.775
17,0,26289,Boo Weekley,268.712
18,0,23048,Eric Axley,252.500
19,0,25804,Bubba Watson,248.948
20,0,01941,Tom Pernice Jr.,244.659
21,0,11032,Frank Lickliter II,242.448
22,0,23322,Brett Wetterich,237.417
23,0,21961,Charles Howell III,237.167
24,0,23353,J.J. Henry,226.378
25,0,01577,Lee Janzen,213.706
26,0,07749,Brett Quigley,207.185
27,0,06595,Kevin Sutherland,187.704
28,0,01161,Mark Calcavecchia,186.324
29,0,23325,Vaughn Taylor,181.250
30,0,24925,Jonathan Byrd,173.787
31,0,01142,Bart Bryant,169.750
32,0,24361,Pat Perez,167.977
33,0,27095,Nick Watney,165.402
34,0,20104,Ken Duke,153.505
34,0,27649,Brandt Snedeker,153.505
36,0,24912,Will MacKenzie,149.400
37,0,06643,Paul Goydos,146.600
38,0,12602,Dean Wilson,138.034
39,0,24507,Jason Bohn,135.000
39,0,23788,D.J. Trahan,135.000
41,0,08123,Jeff Brehaut,128.880
42,0,24140,Sean O'Hair,126.108
43,0,07457,Steve Flesch,123.500
44,0,06515,Shaun Micheel,116.115
45,0,22913,John Rollins,115.546
46,0,26596,Ryan Moore,110.014
47,0,12716,Charley Hoffman,109.352
48,0,07223,Brian Bateman,108.736
49,0,23614,Rich Beem,103.197
50,0,29718,Anthony Kim,101.436
51,0,01810,Phil Mickelson,98.550
52,0,01320,Bob Estes,98.371
53,0,06251,Chris DiMarco,98.128
54,0,23541,Ben Crane,88.000
55,0,22293,Heath Slocum,79.750
56,0,21959,Ted Purdy,77.975
57,0,01381,Fred Funk,64.813
58,0,21949,Joe Ogilvie,51.000
58,0,01945,Kenny Perry,51.000
60,0,24358,Robert Garrigus,50.600
61,0,23320,Ryan Palmer,50.000
62,0,24290,D.J. Brigman,45.313
63,0,12782,Tim Herron,45.200
64,0,01139,Olin Browne,44.516
65,0,21805,Harrison Frazar,43.371
66,0,01226,Fred Couples,43.085
67,0,01707,Steve Lowery,42.375
68,0,06034,Marco Dawson,40.394
69,0,10733,Kent Jones,38.525
69,0,23349,Charles Warren,38.525
71,0,20127,Chris Riley,38.000
72,0,01677,Tom Lehman,37.986
73,0,19846,Brian Gay,37.100
74,0,08537,J.P. Hayes,36.000
75,0,01249,John Daly,34.750
76,0,12510,Chad Campbell,32.584
77,0,26360,Bubba Dickerson,32.250
78,0,01766,Billy Mayfair,30.120
79,0,20498,Briny Baird,28.750
79,0,28475,Jeff Overton,28.750
81,0,02101,Joey Sindelar,28.000
81,0,19913,Ron Whittaker,28.000
83,0,08931,Glen Day,27.375
83,0,23623,Bo Van Pelt,27.375
85,0,01219,John Cook,26.344
86,0,26679,Kevin Stadler,24.936
87,0,01887,Mark O'Meara,21.594
88,0,19881,Robert Damron,19.500
88,0,22892,Jason Gore,19.500
90,0,28486,Michael Putnam,18.829
91,0,02104,Jeff Sluman,18.560
91,0,02133,Craig Stadler,18.560
93,0,25686,Jason Dufner,16.647
94,0,01235,Ben Crenshaw,16.530
95,0,24490,George McNeill,16.363
96,0,02321,Fuzzy Zoeller,15.950
97,0,02223,Bob Tway,15.236
98,0,01928,Corey Pavin,13.650
99,0,01473,Todd Hamilton,13.300
100,0,07707,Mike Small,13.050
101,0,25896,Ryan Benzel,12.900
