RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
125,0,24399,Scott Gardiner,.46,23.43,-6.37,16.71
126,0,27687,Masaya Tomida,.46,21.04,-9.02,7.36
127,0,26808,Tadahiro Takayama,.45,24.95,-23.72,12.02
128,0,20433,Mark Hensby,.45,20.79,-38.23,14.47
129,0,20928,Kiyoshi Maita,.45,23.04,-20.59,.00
130,0,26341,Wade Ormsby,.45,26.10,-20.00,3.00
131,0,26924,Adam Blyth,.45,21.10,-5.20,16.64
132,0,22275,Terry Pilkadaris,.45,24.17,-16.30,13.25
133,0,24368,Weitze Yeh,.45,24.09,-15.75,2.71
134,0,22400,Hennie Otto,.44,17.70,-9.42,12.26
135,0,28258,K.T. Kim,.44,17.51,-2.61,16.72
136,0,20684,Chawalit Plaphol,.44,27.99,-19.68,9.83
137,0,22404,Titch Moore,.44,17.42,-12.47,13.30
138,0,21806,Paul Gow,.44,27.43,-17.65,6.60
139,0,25441,Unho Park,.43,23.69,-8.94,13.36
140,0,20749,Bradford Vaughan,.43,17.11,-11.34,4.06
141,0,24219,Wes Heffernan,.42,16.97,-5.27,12.00
143,0,28093,Miguel Angel Carballo,.42,23.71,-9.72,20.87
144,0,21407,Arjun Atwal,.42,24.53,-22.54,13.20
145,0,24580,Rahil Gangjee,.42,17.88,-8.99,4.52
146,0,20679,Mark Murless,.41,16.42,-7.43,12.99
147,0,25457,Alexandre Rocha,.40,18.94,-7.08,8.82
148,0,26300,Matt Jones,.40,19.65,-5.13,13.40
149,0,30852,Ryo Ishikawa,.40,16.00,.00,16.00
150,0,25398,Ryuichi Oda,.40,19.89,-17.21,4.37
151,0,02076,Peter Senior,.40,15.80,-9.69,7.14
152,0,27518,James Kamte,.39,15.72,-4.95,12.34
153,0,20643,Steven Conran,.39,17.24,-15.32,10.05
154,0,28705,Naoya Takemoto,.39,15.67,-1.89,14.06
155,0,25940,Yoshikazu Haku,.39,18.40,-10.68,3.30
156,0,26507,I J Jang,.39,17.40,-15.48,7.49
157,0,29939,Fabrizio Zanotti,.39,15.44,-3.77,4.87
158,0,20259,Hisayuki Sasaki,.38,20.25,-8.73,6.92
159,0,28259,Sangmoon Bae,.38,15.18,-.31,15.21
160,0,20701,Warren Abery,.38,15.14,-12.29,2.43
161,0,28679,Fabián Gómez,.37,14.69,-1.81,14.55
162,0,22212,Craig Lile,.36,19.30,-9.40,6.41
163,0,27608,Airil-rizman Zahari,.36,14.32,-3.23,16.38
164,0,10823,Kiyoshi Murota,.36,15.71,-8.57,6.00
165,0,20631,David McKenzie,.36,23.15,-12.37,9.50
166,0,24077,Matthew Millar,.36,16.00,-6.70,5.22
167,0,22048,Scott Barr,.35,17.00,-6.83,12.38
168,0,22307,Nozomi Kawahara,.35,16.41,-17.88,1.28
169,0,20481,César Monasterio,.35,16.60,-12.34,.00
170,0,29070,Suk Joug-yul,.34,13.78,-7.04,7.72
171,0,24457,Jaco Van Zyl,.34,13.59,-5.00,7.00
172,0,25478,Kiyoshi Miyazato,.34,16.62,-9.65,11.68
173,0,22974,Tetsuya Haraguchi,.34,13.47,-4.98,3.98
174,0,25279,Richard Moir,.33,14.02,-3.24,10.82
175,0,27124,Chris Baryla,.33,15.01,-6.17,6.07
176,0,25203,SSP Chawrasia,.33,13.12,-5.92,3.18
177,0,21736,Lian-Wei Zhang,.33,13.11,-10.30,8.88
178,0,01409,Rick Gibson,.33,13.74,-8.33,5.05
179,0,22253,Taichiro Kiyota,.32,12.94,-1.72,11.87
180,0,26758,David Hearn,.32,18.03,-8.73,9.56
181,0,20650,Jarrod Moseley,.32,12.81,-9.30,1.22
182,0,20594,David Bransdon,.32,18.03,-10.29,10.45
183,0,27293,Simon Nash,.31,12.49,-3.15,10.69
184,0,24115,Makoto Inoue,.31,16.20,-9.14,2.61
185,0,24238,Mitsuhiro Tateyama,.31,16.37,-9.33,7.73
186,0,12823,Carlos Franco,.30,16.22,-28.06,4.80
187,0,24366,Gerald Rosales,.30,11.92,-3.82,12.03
188,0,22328,Marc Cayeux,.29,13.34,-12.69,11.02
189,0,23242,Rodolfo Gonzalez,.29,11.52,-5.03,6.02
190,0,21180,Tony Carolan,.29,11.45,-3.01,8.68
191,0,29229,Jun-won Park,.27,10.98,-5.99,2.42
192,0,20901,Michiel Bothma,.27,11.77,-4.20,10.41
193,0,26877,Andrew Tampion,.27,10.64,-2.14,11.48
194,0,22034,Yasuharu Imano,.27,14.05,-27.00,6.20
195,0,02036,Jim Rutledge,.26,14.81,-12.75,.00
196,0,20484,Thammanoon Sriroj,.25,17.07,-15.08,5.62
197,0,20573,Scott Laycock,.25,12.41,-9.08,4.95
198,0,21188,Tatsuhiko Takahashi,.25,14.03,-16.76,1.20
199,0,20812,Tjaart van der Walt,.25,13.35,-14.07,6.86
200,0,25842,Jon Mills,.24,13.77,-5.98,13.06
201,0,19975,Hendrick Buhrmann,.24,11.23,-9.99,3.56
202,0,20381,Ryoken Kawagishi,.24,12.55,-21.41,.00
203,0,25883,Kyung-Nam Kang,.24,9.45,-2.91,5.35
204,0,26435,Angelo Que,.24,11.05,-3.63,7.47
205,0,27302,Garth Mulroy,.23,9.34,-2.00,6.59
206,0,10565,Ian Leggatt,.23,10.71,-7.29,.00
207,0,10962,Bradley Hughes,.23,11.81,-6.39,2.05
208,0,22268,David Gleeson,.23,9.21,-3.73,3.37
209,0,24067,Katsuya Nakagawa,.23,10.12,-4.64,5.60
210,0,27386,Dustin Risdon,.23,9.16,-.83,8.10
211,0,25526,Juan Abbate,.23,9.06,-1.87,8.76
212,0,19808,Sebastián Fernández,.22,11.13,-6.02,5.58
213,0,25052,Derek Gillespie,.22,8.87,-1.36,8.91
214,0,26301,James Nitties,.22,8.74,-2.51,5.78
215,0,25503,Gustavo Acosta,.22,8.73,-3.00,7.56
216,0,25349,Tim Wilkinson,.22,11.25,-3.82,6.59
217,0,21339,Keith Horne,.22,10.37,-9.79,5.22
218,0,25486,Sushi Ishigaki,.22,9.46,-3.43,5.60
219,0,27613,David Lutterus,.21,8.59,-2.05,9.60
220,0,06078,Esteban Toledo,.21,12.45,-4.37,11.05
221,0,26772,Mike Mezei,.21,8.57,-.04,8.61
222,0,28132,Tyrone Van Aswegen,.21,8.54,-4.74,6.82
223,0,20118,Eiji Mizoguchi,.21,8.42,-4.94,3.36
224,0,28527,Matthew Zions,.21,8.37,-.20,8.57
225,0,20940,Kenichi Kuboya,.21,11.04,-6.20,5.21
226,0,27651,Hernán Rey,.21,10.50,-5.88,3.72
227,0,25606,Kim Hyung-Tae,.21,8.20,-.39,8.20
228,0,28670,Wonjoon Lee,.21,8.20,-2.85,4.99
229,0,22724,Martin Maritz,.20,9.32,-7.13,1.37
230,0,26389,Shoichi Ideguchi,.20,8.00,-2.91,3.52
231,0,27024,Michael Wright,.20,7.97,-4.95,.00
232,0,07465,Hideki Kase,.20,10.50,-8.05,.00
233,0,24461,Thomas Aiken,.19,7.79,-6.98,2.96
234,0,10107,Deane Pappas,.19,9.24,-3.76,4.20
235,0,25067,Lu Wei-chih,.19,8.27,-5.58,3.72
236,0,11155,Katsuyoshi Tomori,.19,7.47,-7.55,.00
237,0,20781,Gary Simpson,.19,7.40,-6.91,1.22
238,0,22460,Hiroo Kawai,.18,7.35,-4.60,.00
239,0,24362,Amandeep Johl,.18,8.96,-6.54,2.89
240,0,25274,Steven Bowditch,.18,10.93,-9.09,3.91
241,0,20698,Adilson da Silva,.18,7.05,-2.53,5.23
242,0,20584,Stephen Scahill,.17,8.91,-3.78,7.24
243,0,12753,David Morland IV,.17,10.24,-2.84,10.80
244,0,24243,Omar Sandys,.17,6.94,-1.46,8.40
245,0,20933,Kohki Idoki,.17,7.87,-4.70,2.08
246,0,20110,John Wade,.17,6.72,-5.12,.00
247,0,11758,Richard Lee,.17,7.70,-2.02,7.25
248,0,23167,Dinesh Chand,.17,7.13,-18.48,.00
249,0,01659,Massy Kuramoto,.17,6.63,-.30,6.93
250,0,26851,Marc Leishman,.17,6.62,-1.06,7.68
251,0,28757,Aaron Pike,.16,6.55,-2.45,.00
252,0,28114,Dawie van der Walt,.16,6.48,.00,6.48
253,0,28366,Daniel DeLeon,.16,6.43,-2.70,1.20
254,0,21181,Hidezumi Shirakata,.16,6.39,-3.17,1.26
255,0,23042,Kim Felton,.16,8.76,-7.36,1.75
256,0,23156,Birgir Hafthorsson,.16,6.36,-1.78,4.26
257,0,02245,Grant Waite,.16,7.32,-4.15,1.23
258,0,20565,Shinichi Yokota,.16,7.30,-13.81,.00
259,0,27567,Mitchell Brown,.16,6.20,-.27,6.47
260,0,30045,Puma Dominguez,.15,6.18,-1.02,7.20
261,0,21524,Raphael Eyraud,.15,6.15,-.56,5.41
262,0,24739,Katsumune Imai,.15,7.96,-8.51,.00
263,0,25400,Jiman Kang,.15,6.05,-3.34,.00
264,0,23000,Gustavo Mendoza,.15,6.03,-1.17,7.20
265,0,27001,Bradley Iles,.15,6.00,-3.87,2.52
266,0,20700,Des Terblanche,.15,6.00,-2.52,2.38
267,0,26770,James Lepp,.15,6.00,.00,6.00
268,0,20443,Jin Park,.14,5.77,-1.68,3.17
269,0,28246,Achi Sato,.14,5.69,-.46,5.12
270,0,25290,Kurt Barnes,.14,5.62,-3.19,.00
271,0,29192,Chris Campbell,.14,7.83,-12.90,.00
272,0,30758,Lee Jin-myung,.14,5.48,-.12,5.60
273,0,20723,Peter Wilson,.14,5.41,-1.51,2.40
274,0,25870,Alex Haindl,.13,5.36,-1.27,6.63
275,0,24617,Rafael Gómez,.13,6.40,-4.95,2.58
276,0,20764,Desvonde Botes,.13,5.30,-1.53,5.60
277,0,22991,Gustavo Rojas,.13,5.55,-3.42,2.66
278,0,27402,Stuart Anderson,.13,5.26,-3.23,1.71
279,0,25335,Marcus Both,.13,6.97,-10.65,1.53
280,0,20714,Steve Van Vuuren,.13,5.08,-1.47,4.67
281,0,26888,Pat Giles,.13,5.00,-3.73,.00
282,0,21185,Takao Nogami,.12,6.72,-5.47,6.11
283,0,20595,Craig Jones,.12,4.96,-5.99,1.20
284,0,24530,Nam Young-woo,.12,4.91,-1.23,3.32
285,0,21179,Chang-Ting Yeh,.12,4.90,-2.56,2.29
286,0,01968,Nick Price,.12,4.81,-13.46,.00
287,0,27573,Gavin Flint,.12,4.77,-2.75,3.63
288,0,24752,Digvijay Singh,.12,4.72,-2.10,3.98
289,0,24038,Vijay Kumar,.12,4.72,-2.28,.00
290,0,20737,André Cruse,.12,4.69,-.91,5.60
291,0,22919,Shigeru Nonaka,.12,5.95,-4.44,1.32
292,0,28646,Panawat Muenlek,.12,4.60,-.22,4.82
293,0,20502,Michael Long,.11,6.72,-4.55,1.59
294,0,26598,Adam Speirs,.11,4.38,-.10,4.48
295,0,20988,Shinichi Akiba,.11,5.22,-7.51,.00
296,0,20808,Vaughn Groenewald,.11,4.25,-1.22,4.64
297,0,23363,Yoshiaki Mano,.11,4.22,-2.17,1.20
298,0,22313,Mark Brown,.10,4.08,-.36,4.44
299,0,24514,Soushi Tajima,.10,5.19,-7.19,.00
300,0,25538,Pablo Del Grosso,.10,4.04,-1.04,2.96
301,0,22402,Ulrich Van den Berg,.10,3.99,-4.48,2.06
302,0,21850,Darren Griff,.10,3.90,-2.88,.00
303,0,24565,Jorge Benedetti,.10,3.85,-2.33,.00
304,0,06377,Jet Ozaki,.10,3.83,-.96,3.87
305,0,26897,Richard Swift,.09,3.79,-1.05,3.22
306,0,24583,Ashok Kumar,.09,3.78,-2.90,2.29
307,0,24526,Lu Wei-Ian,.09,3.74,-3.83,.00
308,0,23706,Rashid Ismail,.09,3.67,-1.10,1.75
309,0,27577,Peter Karmis,.09,3.55,-2.39,1.37
310,0,24872,Tadahisa Inoue,.09,3.52,-1.31,2.64
311,0,21420,Brandon Pieters,.09,3.51,-1.27,3.45
312,0,27771,Scott Hawley,.09,3.48,-.12,3.60
313,0,28740,Albert Pistorius,.09,3.47,-.73,4.20
314,0,27581,Ryan Tipping,.09,3.46,-1.36,1.89
315,0,01905,Joe Ozaki,.09,3.46,-8.90,1.78
316,0,27642,Artemio Murakami,.09,3.43,-.45,3.89
317,0,20480,Marco Ruiz,.09,3.43,-4.21,.00
318,0,29994,Muhammad Shabbir,.09,3.42,-.78,4.20
319,0,21143,Dion Fourie,.09,3.40,-2.24,1.32
320,0,35087,Bio Kim,.08,3.38,-.07,3.45
321,0,24677,Choi Gwang-soo,.08,3.38,-.07,3.45
322,0,21489,Nobuhito Sato,.08,4.02,-5.08,1.58
323,0,27826,Brett Taylor,.08,3.33,.00,3.33
324,0,25289,Steven Jeffress,.08,3.31,-1.93,1.39
325,0,25653,Yoshinobu Tsukada,.08,4.27,-5.44,.00
326,0,23631,Jacob Okello,.08,3.27,-1.16,2.76
327,0,27663,Yuudai Maeda,.08,3.24,-.75,2.48
328,0,29292,Choi Hyuk-jae,.08,3.22,.00,3.22
329,0,27352,Steve Collins,.08,3.22,-2.71,.00
330,0,25146,Leigh McKechnie,.08,3.11,-.87,2.48
331,0,29289,S.Y. Noh,.08,3.08,-2.25,.00
332,0,30063,Alvaro Ortiz,.08,3.05,-.55,3.60
333,0,26364,Eddie Lee,.08,3.04,-3.00,1.26
334,0,29919,Jon Abbott,.08,3.00,.00,3.00
335,0,26434,Antonio Lascuna,.07,2.97,-.79,2.49
336,0,37452,Ashley Hall,.07,2.95,-1.23,1.55
337,0,29974,Branden Grace,.07,2.93,-.18,3.11
338,0,29162,Paulo Pinto,.07,2.93,-.72,2.88
339,0,20944,Tsuyoshi Yoneyama,.07,2.93,-3.28,.00
340,0,26561,Mahal Pearce,.07,3.25,-4.95,.00
341,0,29952,Carlos Cardeza,.07,2.82,-.94,.00
342,0,22033,Wook-Soon Kang,.07,2.79,-3.59,1.28
343,0,28751,Andrew Dodt,.07,2.75,-1.09,.00
344,0,20675,Bobby Lincoln,.07,2.74,-3.50,.00
345,0,32873,S.S. Hong,.07,2.73,-1.10,1.49
346,0,23679,Henk Alberts,.07,2.64,-1.36,1.21
347,0,25318,Park Boo-won,.07,2.64,-1.52,1.68
348,0,27533,Gurbaraz Mann,.07,2.60,-.42,1.82
349,0,25277,Ryan Haller,.06,2.58,-1.67,.00
350,0,27733,Naruhito Ueda,.06,2.58,.00,2.58
351,0,26294,Yuan-Chi Chen,.06,2.58,-2.56,.00
352,0,24527,Mo Joong-kyung,.06,2.57,-2.00,1.89
353,0,20992,Kazuhiko Hosokawa,.06,3.14,-10.37,1.49
354,0,27997,Chris Swanepoel,.06,2.54,-.64,1.89
355,0,24853,Kazuhiro Shimizu,.06,2.50,-2.23,.00
356,0,30005,Neil Schietekat,.06,2.48,-.41,2.89
357,0,24425,Adam Groom,.06,3.16,-2.68,1.20
358,0,25955,Yoichi Shimizu,.06,2.59,-3.51,.00
359,0,26374,Masamichi Uehira,.06,2.45,-1.31,.00
360,0,22056,Cameron Percy,.06,2.45,-2.19,.00
361,0,28754,Justin Maker,.06,2.38,-.14,2.52
362,0,25643,Divan van den Heever,.06,2.32,-.92,.00
363,0,20747,Grant Muller,.06,2.31,-1.86,1.68
364,0,25199,Mukesh Kumar,.06,2.27,-1.53,.00
365,0,27137,Toyokazu Fujishima,.06,2.25,-1.00,1.49
366,0,23180,Akinori Tani,.06,2.24,-3.28,.00
367,0,25588,Bo-Song Kao,.05,2.18,-1.29,.00
368,0,28963,Chan Song,.05,2.17,-1.25,.00
369,0,20929,Katsunori Kuwabara,.05,2.81,-2.72,1.26
370,0,27939,Matt McQuillan,.05,2.15,-3.01,.00
371,0,20771,Steven Alker,.05,2.75,-2.33,.00
372,0,20548,Hidemichi Tanaka,.05,2.75,-11.80,.00
373,0,27076,Jun Tae-hyun,.05,2.10,.00,2.10
374,0,28130,Craig Taylor,.05,2.10,-1.90,2.10
375,0,28212,Jong-koo Yoo,.05,2.08,-.05,2.13
376,0,20568,Anthony Painter,.05,2.05,-1.58,.00
377,0,30884,Vicente Arpon,.05,2.04,.00,2.04
378,0,29940,Juan Ignacio Gil,.05,2.02,-.56,1.20
379,0,26930,Neven Basic,.05,2.02,-.39,2.42
380,0,21310,Tatsuaki Nakamura,.05,2.02,-.41,1.20
381,0,20969,Chie-Hsiang Lin,.05,2.01,-1.43,.00
382,0,28860,Daniel Barbetti,.05,2.00,-1.11,.00
383,0,29053,Chang-yoon Kim,.05,1.97,-.47,1.49
384,0,22276,David Diaz,.05,1.96,-2.58,.00
385,0,28183,Keishiro Nakata,.05,1.92,.00,1.92
386,0,25334,Anthony Brown,.05,1.90,-.86,1.25
387,0,26375,Muhammad Munir,.05,1.90,-1.70,.00
388,0,28125,Josh Geary,.05,1.88,.00,1.88
389,0,23005,Arjun Singh,.05,1.86,-2.44,.00
