RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,08793,Tiger Woods,81.39,23033,28300,2,3
2,0,01810,Phil Mickelson,40.13,11358,28300,1,2
3,0,06527,Steve Stricker,38.89,14505,37300,1,3
4,0,22371,Aaron Baddeley,22.25,8300,37300,0,2
5,0,23621,Rory Sabbatini,21.29,7943,37300,0,4
6,0,01161,Mark Calcavecchia,19.62,7319,37300,0,2
7,0,24357,K.J. Choi,16.80,6265,37300,0,1
8,0,20628,Arron Oberholser,15.83,4273,27000,0,1
9,0,24024,Zach Johnson,15.75,5873,37300,0,1
10,0,21209,Sergio Garcia,14.15,5277,37300,0,2
11,0,27770,Camilo Villegas,13.42,5008,37300,0,3
12,0,22046,Geoff Ogilvy,12.78,4768,37300,0,2
13,0,23135,Tim Clark,12.00,4475,37300,0,2
14,0,24502,Adam Scott,11.89,4434,37300,0,1
15,0,23322,Brett Wetterich,11.86,4424,37300,0,1
16,0,06522,Ernie Els,11.07,3133,28300,0,1
17,0,22405,Justin Rose,10.68,3984,37300,0,1
18,0,23614,Rich Beem,10.47,1885,18000,0,1
19,0,02239,Scott Verplank,9.58,2712,28300,0,1
20,0,24138,Ian Poulter,9.44,2550,27000,0,2
21,0,24781,Hunter Mahan,8.57,3196,37300,0,1
22,0,20229,Stewart Cink,8.44,3147,37300,0,1
23,0,24358,Robert Garrigus,8.08,1454,18000,0,1
24,0,10117,Bob Heintz,8.06,725,9000,0
25,0,10885,Robert Allenby,7.87,2934,37300,0,1
26,0,21731,Freddie Jacobson,7.58,1364,18000,0,1
27,0,07867,Woody Austin,7.39,2757,37300,0
28,0,10809,Jim Furyk,6.76,2522,37300,0
29,0,07457,Steve Flesch,6.64,1195,18000,0
30,0,25900,Lucas Glover,6.57,1775,27000,0
31,0,24140,Sean O'Hair,6.34,1713,27000,0,1
32,0,22293,Heath Slocum,6.25,2331,37300,0
33,0,23718,Nathan Green,6.12,1652,27000,0
34,0,19803,Ryan Armour,6.00,540,9000,0
35,0,24925,Jonathan Byrd,5.93,2211,37300,0,1
36,0,08075,Jerry Kelly,5.85,1580,27000,0,1
37,0,27120,Troy Matteson,5.62,1517,27000,0,1
38,0,06567,Vijay Singh,5.53,2064,37300,0,1
39,0,20766,Padraig Harrington,5.04,1425,28300,0
40,0,20160,Charlie Wi,5.00,900,18000,0
41,0,25345,Carl Pettersson,4.80,1297,27000,0,1
42,0,27060,John Mallinger,4.77,1288,27000,0
43,0,12705,Cliff Kresge,4.39,790,18000,0
44,0,21350,Ryuji Imada,3.95,1067,27000,0
45,0,25686,Jason Dufner,3.89,350,9000,0
46,0,27649,Brandt Snedeker,3.77,1407,37300,0
47,0,24490,George McNeill,3.76,677,18000,0
48,0,21961,Charles Howell III,3.49,1301,37300,0
49,0,23623,Bo Van Pelt,3.26,881,27000,0
50,0,26289,Boo Weekley,3.21,1199,37300,0
