RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,23135,Tim Clark,2.90,197,68
2,0,21528,Henrik Stenson,2.91,160,55
3,0,01313,Steve Elkington,2.92,347,119
3,0,10809,Jim Furyk,2.92,190,65
3,0,22405,Justin Rose,2.92,193,66
6,0,25900,Lucas Glover,2.95,322,109
7,0,20157,Retief Goosen,2.96,234,79
8,0,25396,Kevin Na,2.97,318,107
9,0,20229,Stewart Cink,2.98,331,111
9,0,01797,Rocco Mediate,2.98,313,105
9,0,20691,Greg Owen,2.98,256,86
9,0,21878,Mark Wilson,2.98,388,130
13,0,23613,Rich Barcelo,2.99,311,104
13,0,01142,Bart Bryant,2.99,323,108
13,0,24925,Jonathan Byrd,2.99,272,91
13,0,24980,Scott Gutschewski,2.99,284,95
13,0,20433,Mark Hensby,2.99,362,121
13,0,24140,Sean O'Hair,2.99,374,125
19,0,20382,Stephen Leaney,3.00,258,86
19,0,01941,Tom Pernice Jr.,3.00,345,115
19,0,02239,Scott Verplank,3.00,270,90
22,0,01035,Tommy Armour III,3.01,352,117
22,0,07867,Woody Austin,3.01,418,139
22,0,20105,Jeff Gove,3.01,391,130
22,0,20628,Arron Oberholser,3.01,322,107
22,0,22293,Heath Slocum,3.01,416,138
22,0,27963,Chris Stroud,3.01,241,80
22,0,20160,Charlie Wi,3.01,256,85
29,0,06197,Michael Allen,3.02,284,94
29,0,21350,Ryuji Imada,3.02,366,121
29,0,07547,Craig Kanada,3.02,438,145
29,0,23108,Matt Kuchar,3.02,335,111
29,0,24449,Parker McLachlin,3.02,350,116
29,0,01945,Kenny Perry,3.02,347,115
35,0,08537,J.P. Hayes,3.03,367,121
35,0,01577,Lee Janzen,3.03,200,66
35,0,29718,Anthony Kim,3.03,358,118
35,0,10860,Justin Leonard,3.03,443,146
35,0,02036,Jim Rutledge,3.03,221,73
40,0,23933,Michael Boyd,3.04,152,50
40,0,07457,Steve Flesch,3.04,459,151
40,0,21209,Sergio Garcia,3.04,207,68
40,0,12705,Cliff Kresge,3.04,431,142
40,0,20572,Rod Pampling,3.04,368,121
40,0,23325,Vaughn Taylor,3.04,386,127
40,0,26951,Johnson Wagner,3.04,411,135
40,0,12602,Dean Wilson,3.04,371,122
48,0,20498,Briny Baird,3.05,449,147
48,0,19846,Brian Gay,3.05,363,119
48,0,20574,Mathew Goggin,3.05,339,111
48,0,20766,Padraig Harrington,3.05,131,43
48,0,23353,J.J. Henry,3.05,427,140
48,0,10733,Kent Jones,3.05,449,147
48,0,24490,George McNeill,3.05,391,128
48,0,10213,Dicky Pride,3.05,201,66
48,0,27649,Brandt Snedeker,3.05,400,131
48,0,08375,Paul Stankowski,3.05,186,61
48,0,02214,Kirk Triplett,3.05,336,110
48,0,26289,Boo Weekley,3.05,458,150
60,0,22371,Aaron Baddeley,3.06,297,97
60,0,01132,Mark Brooks,3.06,156,51
60,0,01249,John Daly,3.06,251,82
60,0,06251,Chris DiMarco,3.06,312,102
60,0,25686,Jason Dufner,3.06,395,129
60,0,10117,Bob Heintz,3.06,333,109
60,0,27702,Matt Hendrix,3.06,162,53
60,0,27933,John Merrick,3.06,355,116
60,0,10425,Jay Williamson,3.06,202,66
69,0,01024,Billy Andrade,3.07,273,89
69,0,19824,Craig Barlow,3.07,252,82
69,0,01157,Tom Byrum,3.07,169,55
69,0,24357,K.J. Choi,3.07,252,82
69,0,20850,Daniel Chopra,3.07,420,137
69,0,23983,Luke Donald,3.07,310,101
69,0,01388,Robert Gamez,3.07,371,121
69,0,22892,Jason Gore,3.07,310,101
69,0,06643,Paul Goydos,3.07,276,90
69,0,23718,Nathan Green,3.07,430,140
69,0,01928,Corey Pavin,3.07,387,126
69,0,22295,Darron Stiles,3.07,221,72
81,0,23048,Eric Axley,3.08,438,142
81,0,20472,Alex Cejka,3.08,363,118
81,0,20623,Gavin Coles,3.08,410,133
81,0,20104,Ken Duke,3.08,585,190
81,0,28475,Jeff Overton,3.08,262,85
81,0,01948,Tim Petrovic,3.08,446,145
81,0,25190,Jeff Quinney,3.08,431,140
81,0,20127,Chris Riley,3.08,163,53
89,0,08931,Glen Day,3.09,392,127
89,0,24358,Robert Garrigus,3.09,435,141
89,0,12782,Tim Herron,3.09,554,179
89,0,08075,Jerry Kelly,3.09,393,127
89,0,01677,Tom Lehman,3.09,235,76
89,0,01724,Jeff Maggert,3.09,278,90
89,0,27060,John Mallinger,3.09,451,146
89,0,12680,Shigeki Maruyama,3.09,365,118
89,0,06515,Shaun Micheel,3.09,383,124
89,0,12660,Jesper Parnevik,3.09,383,124
89,0,24361,Pat Perez,3.09,359,116
89,0,25345,Carl Pettersson,3.09,402,130
89,0,24138,Ian Poulter,3.09,324,105
89,0,21959,Ted Purdy,3.09,362,117
89,0,02223,Bob Tway,3.09,359,116
89,0,27095,Nick Watney,3.09,365,118
105,0,07363,Craig Bowden,3.10,344,111
105,0,11123,Chris Couch,3.10,291,94
105,0,06522,Ernie Els,3.10,195,63
105,0,20859,Anders Hansen,3.10,180,58
105,0,26420,Richard Johnson,3.10,475,153
105,0,28158,Steve Marino,3.10,369,119
105,0,01766,Billy Mayfair,3.10,409,132
105,0,23320,Ryan Palmer,3.10,239,77
105,0,08793,Tiger Woods,3.10,96,31
114,0,20098,Stuart Appleby,3.11,221,71
114,0,24507,Jason Bohn,3.11,177,57
114,0,21753,Brian Davis,3.11,492,158
114,0,01320,Bob Estes,3.11,429,138
114,0,12716,Charley Hoffman,3.11,410,132
114,0,21731,Freddie Jacobson,3.11,174,56
114,0,22212,Craig Lile,3.11,236,76
114,0,24912,Will MacKenzie,3.11,435,140
114,0,27120,Troy Matteson,3.11,401,129
114,0,22913,John Rollins,3.11,479,154
114,0,24502,Adam Scott,3.11,174,56
