RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,08793,Tiger Woods,3.94,1530,388
2,0,10809,Jim Furyk,3.98,2613,656
2,0,06527,Steve Stricker,3.98,1496,376
4,0,20472,Alex Cejka,3.99,1812,454
4,0,24138,Ian Poulter,3.99,1357,340
6,0,07223,Brian Bateman,4.00,1316,329
6,0,01381,Fred Funk,4.00,2194,549
6,0,20105,Jeff Gove,4.00,1883,471
6,0,08075,Jerry Kelly,4.00,2285,571
6,0,20382,Stephen Leaney,4.00,1810,452
11,0,07867,Woody Austin,4.01,2232,556
11,0,24357,K.J. Choi,4.01,1794,447
11,0,23983,Luke Donald,4.01,1571,392
11,0,08537,J.P. Hayes,4.01,1183,295
11,0,24024,Zach Johnson,4.01,2041,509
11,0,11032,Frank Lickliter II,4.01,2118,528
11,0,06350,Bob May,4.01,1292,322
11,0,01766,Billy Mayfair,4.01,1874,467
11,0,01810,Phil Mickelson,4.01,1610,401
11,0,02239,Scott Verplank,4.01,1837,458
11,0,27770,Camilo Villegas,4.01,2087,521
22,0,06621,Joe Durant,4.02,2332,580
22,0,06522,Ernie Els,4.02,1706,424
22,0,07457,Steve Flesch,4.02,2115,526
22,0,21805,Harrison Frazar,4.02,1940,482
22,0,01388,Robert Gamez,4.02,1724,429
22,0,24980,Scott Gutschewski,4.02,1177,293
22,0,22378,Trevor Immelman,4.02,2193,546
22,0,01619,Skip Kendall,4.02,1468,365
22,0,28475,Jeff Overton,4.02,1548,385
22,0,23320,Ryan Palmer,4.02,2187,544
22,0,07749,Brett Quigley,4.02,2644,657
22,0,20645,John Senden,4.02,1849,460
22,0,06567,Vijay Singh,4.02,2500,622
22,0,22293,Heath Slocum,4.02,1788,445
22,0,02206,David Toms,4.02,1835,457
22,0,25804,Bubba Watson,4.02,1574,392
22,0,12602,Dean Wilson,4.02,2325,578
39,0,10885,Robert Allenby,4.03,1749,434
39,0,06004,Stephen Ames,4.03,1436,356
39,0,01024,Billy Andrade,4.03,1502,373
39,0,20098,Stuart Appleby,4.03,1895,470
39,0,20099,Doug Barron,4.03,1484,368
39,0,08123,Jeff Brehaut,4.03,1977,490
39,0,01320,Bob Estes,4.03,1740,432
39,0,12716,Charley Hoffman,4.03,2377,590
39,0,01666,Bernhard Langer,4.03,1517,376
39,0,01945,Kenny Perry,4.03,1475,366
39,0,08375,Paul Stankowski,4.03,1287,319
