RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,32839,Hideki Matsuyama,86.13,118,137,-0.31
2,0,10885,Robert Allenby,85.44,88,103,-0.34
3,0,30927,Brendon Todd,84.93,124,146,-0.33
4,0,24925,Jonathan Byrd,84.62,77,91,-0.29
4,0,24357,K.J. Choi,84.62,77,91,-0.36
6,0,37454,Whee Kim,84.40,92,109,-0.27
7,0,25198,Francesco Molinari,84.00,63,75,-0.30
8,0,21878,Mark Wilson,83.33,120,144,-0.32
9,0,23548,Bill Lunde,83.13,69,83,-0.20
10,0,20229,Stewart Cink,82.96,112,135,-0.21
11,0,10860,Justin Leonard,82.69,86,104,-0.35
12,0,29289,S.Y. Noh,82.42,75,91,-0.23
13,0,24502,Adam Scott,82.26,51,62,-0.27
14,0,27095,Nick Watney,82.11,156,190,-0.29
15,0,26596,Ryan Moore,81.97,100,122,-0.37
16,0,30926,Chris Kirk,81.73,85,104,-0.29
17,0,32200,Roberto Castro,81.71,67,82,-0.19
18,0,24024,Zach Johnson,81.67,98,120,-0.31
19,0,35532,Tom Hoge,81.58,124,152,-0.27
19,0,28486,Michael Putnam,81.58,93,114,-0.26
21,0,29476,Kyle Reifers,81.29,139,171,-0.29
22,0,31202,William McGirt,81.00,162,200,-0.29
23,0,33122,Russell Knox,80.92,123,152,-0.28
24,0,36801,Mark Hubbard,80.87,93,115,-0.19
25,0,24507,Jason Bohn,80.85,152,188,-0.33
26,0,25686,Jason Dufner,80.77,84,104,-0.26
27,0,32448,James Hahn,80.70,138,171,-0.30
28,0,30711,Colt Knost,80.67,121,150,-0.32
29,0,23623,Bo Van Pelt,80.58,112,139,-0.27
30,0,35451,Scott Pinckney,80.50,128,159,-0.26
31,0,34262,Jon Curran,80.41,119,148,-0.31
32,0,31557,Jim Herman,80.39,123,153,-0.28
33,0,02206,David Toms,80.34,94,117,-0.31
34,0,29425,Andrew Svoboda,80.30,106,132,-0.14
35,0,34265,Will Wilcox,80.22,73,91,-0.26
36,0,22056,Cameron Percy,79.87,119,149,-0.30
37,0,20593,Greg Chalmers,79.75,63,79,-0.35
38,0,30736,Oscar Fraustro,79.73,59,74,-0.31
39,0,26851,Marc Leishman,79.55,70,88,-0.23
40,0,24924,Bill Haas,79.43,112,141,-0.22
40,0,28780,Nicholas Thompson,79.43,112,141,-0.30
42,0,30944,Jason Kokrak,79.41,135,170,-0.21
43,0,25396,Kevin Na,79.28,88,111,-0.42
44,0,23638,Brendon de Jonge,79.10,159,201,-0.28
45,0,24490,George McNeill,79.08,121,153,-0.34
46,0,01706,Davis Love III,78.95,60,76,-0.15
47,0,23541,Ben Crane,78.85,82,104,-0.30
48,0,25818,Scott Piercy,78.84,149,189,-0.29
49,0,34098,Russell Henley,78.83,108,137,-0.31
50,0,26758,David Hearn,78.70,133,169,-0.29
50,0,25834,Daniel Summerhays,78.70,133,169,-0.32
52,0,29518,Brendan Steele,78.63,92,117,-0.20
53,0,25900,Lucas Glover,78.57,110,140,-0.23
54,0,32640,Troy Merritt,78.29,119,152,-0.29
55,0,23353,J.J. Henry,78.26,126,161,-0.26
56,0,28500,Martin Flores,78.19,147,188,-0.29
57,0,21753,Brian Davis,78.15,93,119,-0.29
58,0,30946,Alex Prugh,78.13,125,160,-0.26
58,0,30692,Scott Stallings,78.13,75,96,-0.28
60,0,29720,Andres Gonzales,78.09,139,178,-0.32
61,0,23621,Rory Sabbatini,78.03,103,132,-0.33
62,0,08075,Jerry Kelly,77.95,99,127,-0.21
63,0,26331,Charl Schwartzel,77.94,53,68,-0.19
64,0,23800,Bryce Molder,77.93,113,145,-0.31
65,0,28023,Byron Smith,77.91,67,86,-0.21
66,0,34174,John Huh,77.86,109,140,-0.28
67,0,34046,Jordan Spieth,77.78,105,135,-0.36
67,0,26289,Boo Weekley,77.78,98,126,-0.17
69,0,29478,Kevin Kisner,77.73,164,211,-0.26
70,0,28132,Tyrone Van Aswegen,77.61,52,67,-0.31
71,0,25364,Paul Casey,77.59,90,116,-0.36
72,0,10809,Jim Furyk,77.52,100,129,-0.37
73,0,22405,Justin Rose,77.45,79,102,-0.22
74,0,35541,John Peterson,77.24,112,145,-0.30
75,0,29535,Brice Garnett,77.17,98,127,-0.20
76,0,29926,Danny Lee,77.11,128,166,-0.27
77,0,20691,Greg Owen,77.08,74,96,-0.41
78,0,40058,Zac Blair,77.06,131,170,-0.28
78,0,12510,Chad Campbell,77.06,131,170,-0.32
80,0,28089,Jason Day,77.05,94,122,-0.26
81,0,30852,Ryo Ishikawa,77.04,104,135,-0.28
82,0,27214,Kevin Streelman,76.98,107,139,-0.23
83,0,28475,Jeff Overton,76.97,117,152,-0.27
84,0,20771,Steven Alker,76.92,80,104,-0.25
84,0,25632,Jimmy Walker,76.92,120,156,-0.34
