RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
200,0,06140,Sean Murphy,1.82,339242,18657000
201,0,02257,Brian Watts,1.80,311802,17335000
202,0,21007,Gabriel Hjertstedt,1.76,296188,16839000
203,0,07101,Dave Stockton Jr.,1.75,290426,16551000
204,0,19824,Craig Barlow,1.74,297672,17091000
204,0,20378,Mathias Grönberg,1.74,33000,1900000
206,0,01457,Jay Haas,1.72,265754,15453000
207,0,06064,Jeff Gallagher,1.71,40855,2394000
208,0,10217,Warren Schutte,1.70,13578,800000
209,0,01906,Masashi Jumbo Ozaki,1.69,37673,2232000
210,0,19957,Ian Garbutt,1.68,12753,759150
211,0,01197,Bobby Clampett,1.65,22056,1340000
212,0,02300,Ian Woosnam,1.64,75091,4567150
213,0,20691,Greg Owen,1.56,11842,759150
214,0,10457,Frank Nobilo,1.54,236475,15344000
215,0,20721,Darren Fichardt,1.53,35500,2317150
215,0,20500,Kyi Hla Han,1.53,27000,1759150
217,0,23614,Rich Beem,1.52,249881,16389000
218,0,19823,David Howser,1.50,8126,540000
218,0,11011,Mike Sposa,1.50,201360,13428000
218,0,20566,Kaname Yokoo,1.50,41286,2754000
221,0,01883,Christy O'Connor,1.49,11273,759150
222,0,01310,Dave Eichelberger,1.47,11760,800000
223,0,07003,David Berganio Jr.,1.46,34625,2366000
224,0,20764,Desvonde Botes,1.45,10969,759150
224,0,08633,Per-Ulrik Johansson,1.45,10969,759150
224,0,24138,Ian Poulter,1.45,10969,759150
227,0,01191,Barry Cheesman,1.42,277917,19521000
228,0,01118,Gordon Brand Jr.,1.41,10741,759150
229,0,24734,Lionel Alexandre,1.40,10628,759150
229,0,01975,Tom Purtzer,1.40,170683,12213000
231,0,06197,Michael Allen,1.37,4936,360000
232,0,01928,Corey Pavin,1.36,209882,15383150
233,0,01224,Jeff Coston,1.34,17967,1340000
234,0,12753,David Morland IV,1.33,218647,16407000
235,0,01063,Ben Bates,1.32,248087,18801000
236,0,01323,Brad Fabel,1.31,219924,16767000
236,0,02159,Curtis Strange,1.31,90387,6884000
238,0,01871,Mike Nicolette,1.30,6996,540000
239,0,01116,Michael Bradley,1.28,179509,13995000
240,0,01001,Tommy Aaron,1.27,10488,828000
241,0,21129,Chris Wollmann,1.26,4540,360000
242,0,01891,David Ogrin,1.24,40521,3276000
243,0,01958,Dan Pohl,1.23,28775,2340000
244,0,01093,Ronnie Black,1.21,190997,15759000
244,0,01557,John Inman,1.21,5014,414000
244,0,08547,John Maginnes,1.21,211748,17541000
244,0,10213,Dicky Pride,1.21,233719,19341000
248,0,06613,Tommy Tolles,1.20,142248,11835000
248,0,22746,Steven Young,1.20,6480,540000
250,0,20944,Tsuyoshi Yoneyama,1.19,15706,1317150
251,0,01282,Trevor Dodds,1.18,191044,16209000
251,0,06062,Charles Raulerson,1.18,210092,17847000
251,0,22913,John Rollins,1.18,169570,14319000
254,0,10569,Mike Brisky,1.17,204231,17405000
254,0,01376,Bob Friend,1.17,202973,17307000
254,0,01569,Peter Jacobsen,1.17,141484,12141000
254,0,02267,D.A. Weibring,1.17,87619,7470000
258,0,01302,R.W. Eaks,1.16,4180,360000
258,0,23590,Joey Maxon,1.16,5852,504000
258,0,08385,Omar Uresti,1.16,213432,18477000
261,0,23776,Garrett Morrison,1.13,4896,432000
261,0,23620,Pat Nanney Jr.,1.13,6090,540000
263,0,02218,Ted Tryba,1.12,249437,22368150
264,0,24565,Jorge Benedetti,1.11,5771,522000
264,0,02135,Mike Standly,1.11,72948,6570000
266,0,02131,Mike Springer,1.10,182726,16587000
267,0,19968,Jeff Williams,1.09,5880,540000
268,0,01560,David Ishii,1.07,5568,522000
269,0,01378,David Frost,1.04,151123,14501150
269,0,21806,Paul Gow,1.04,13626,1304000
271,0,01444,Ken Green,1.03,14512,1404000
271,0,22652,Brent Winston,1.03,5580,540000
273,0,11653,Paul Curry,1.01,128700,12744000
273,0,23903,Stephen Gangluff,1.01,5460,540000
273,0,24742,Bruce Smith,1.01,7240,720000
276,0,24356,Jason Buha,1.00,153862,15344000
276,0,23689,Korky Kemp,1.00,5760,576000
278,0,23034,Brent Schwarzrock,.99,94347,9522000
279,0,08045,Perry Moss,.98,104735,10728000
280,0,01414,Bob Gilder,.97,70236,7218000
281,0,06088,Steve Gotsche,.96,164203,17127000
281,0,02007,Larry Rinker,.96,76731,7974000
283,0,06044,Scott Gump,.95,193460,20465000
284,0,20105,Jeff Gove,.94,153753,16407000
285,0,24940,Edward Loar,.91,22666,2502000
286,0,20445,Casey Martin,.90,143248,15831000
287,0,02230,Stan Utley,.87,15336,1764000
288,0,02196,Robert Thompson,.86,8320,972000
289,0,01824,Yoshinori Mizumaki,.84,19328,2307150
290,0,01014,Fulton Allem,.82,119625,14643000
290,0,02167,Mike Sullivan,.82,10457,1278000
292,0,01068,Andy Bean,.81,69028,8522000
293,0,01127,Danny Briggs,.80,72354,9036000
293,0,19822,Bobby Cochran,.80,127341,15822000
295,0,01040,Emlyn Aubrey,.77,110220,14301000
296,0,12714,Chris Tidland,.76,14437,1898000
297,0,01249,John Daly,.75,115460,15491150
298,0,01261,Jay Delsing,.73,132842,18225000
299,0,20771,Steven Alker,.72,8160,1134000
299,0,06034,Marco Dawson,.72,44290,6156000
299,0,01682,Wayne Levi,.72,14144,1962000
299,0,02049,Gene Sauers,.72,28216,3924000
303,0,01156,Curt Byrum,.71,12040,1692000
303,0,10117,Bob Heintz,.71,127412,18036000
305,0,01489,Steve Hart,.69,107949,15642000
305,0,01755,Dick Mast,.69,58834,8496000
307,0,01142,Bart Bryant,.67,85797,12852000
308,0,01408,Kelly Gibson,.65,103304,15867000
309,0,01096,Phil Blackmar,.63,48778,7686000
309,0,01533,P.H. Horgan III,.63,80612,12888000
309,0,12449,Ryan Howison,.63,99148,15660000
312,0,06659,Frank Dobbs,.62,8900,1440000
312,0,02294,Willie Wood,.62,45344,7272000
314,0,01143,Brad Bryant,.59,11820,2016000
315,0,23656,Jason Caron,.57,87109,15354000
316,0,01435,Wayne Grady,.56,49406,8802000
316,0,25031,Andy Miller,.56,5640,1008000
318,0,20035,Rob McMillan,.55,6270,1134000
318,0,02224,Greg Twiggs,.55,4540,828000
320,0,01060,Dave Barr,.54,15600,2880000
320,0,01306,David Edwards,.54,44194,8172000
322,0,06014,Eric Booker,.51,88615,17235000
323,0,01072,Chip Beck,.50,56637,11322000
324,0,01200,Keith Clearwater,.49,34032,6884000
325,0,08243,Aaron Bengoechea,.40,60429,15102000
325,0,02191,Tim Thelen,.40,5656,1404000
327,0,01468,Gary Hallberg,.39,19211,4950000
327,0,21593,Keith Nolan,.39,46006,11754000
329,0,06270,Bobby Gage,.38,6210,1620000
329,0,08337,Mike Heinen,.38,5018,1332000
331,0,06214,Guy Boros,.37,6796,1836000
332,0,06795,Jeff Freeman,.36,20090,5580000
333,0,23389,John Restino,.35,34242,9792000
334,0,01549,Mike Hulbert,.33,59877,18297000
335,0,01869,Jack Nicklaus,.30,17244,5717150
335,0,01960,Don Pooley,.30,10872,3644000
337,0,24502,Adam Scott,.28,10200,3639150
338,0,01510,Nolan Henke,.27,47722,17397000
339,0,07363,Craig Bowden,.26,34280,13338000
340,0,01346,Ed Fiori,.21,16924,8091000
341,0,24604,Hunter Haas,.19,6685,3510000
342,0,07569,Mark Carnevale,.18,6210,3366000
342,0,01334,Keith Fergus,.18,6169,3384000
344,0,02023,Clarence Rose,.16,5512,3348000
345,0,01284,Mike Donald,.14,3920,2808000
345,0,23322,Brett Wetterich,.14,7174,5058000
347,0,01783,Mark McCumber,.12,6180,5346000
348,0,01235,Ben Crenshaw,.09,7400,8280000
349,0,02321,Fuzzy Zoeller,.06,4550,7722000
