RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,20593,Greg Chalmers,-1.000
1,0,01887,Mark O'Meara,-1.000
1,0,06613,Tommy Tolles,-1.000
4,0,20634,Peter Lonard,-.941
5,0,21961,Charles Howell III,-.929
6,0,24925,Jonathan Byrd,-.923
7,0,09011,David Duval,-.900
7,0,12753,David Morland IV,-.900
9,0,19824,Craig Barlow,-.889
9,0,01320,Bob Estes,-.889
11,0,01766,Billy Mayfair,-.857
12,0,01042,Paul Azinger,-.833
13,0,10585,Scott McCarron,-.818
13,0,01948,Tim Petrovic,-.818
13,0,23621,Rory Sabbatini,-.818
16,0,10809,Jim Furyk,-.800
16,0,06567,Vijay Singh,-.800
16,0,23623,Bo Van Pelt,-.800
16,0,26289,Boo Weekley,-.800
20,0,01706,Davis Love III,-.769
20,0,01941,Tom Pernice Jr.,-.769
22,0,21633,Steve Allan,-.750
22,0,01226,Fred Couples,-.750
22,0,19881,Robert Damron,-.750
22,0,12680,Shigeki Maruyama,-.750
22,0,10425,Jay Williamson,-.750
27,0,12510,Chad Campbell,-.733
27,0,06350,Bob May,-.733
29,0,22046,Geoff Ogilvy,-.727
29,0,12663,Phil Tataurangi,-.727
31,0,08123,Jeff Brehaut,-.722
31,0,10733,Kent Jones,-.722
33,0,23353,J.J. Henry,-.714
33,0,08339,Spike McRoy,-.714
33,0,20572,Rod Pampling,-.714
33,0,02133,Craig Stadler,-.714
33,0,02206,David Toms,-.714
38,0,07721,Pat Bates,-.700
38,0,01666,Bernhard Langer,-.700
38,0,07749,Brett Quigley,-.700
38,0,08793,Tiger Woods,-.700
42,0,12388,Michael Clark II,-.692
42,0,20645,John Senden,-.692
44,0,06573,Brandt Jobe,-.684
45,0,01175,Jim Carter,-.667
45,0,01361,Dan Forsman,-.667
45,0,19846,Brian Gay,-.667
45,0,01771,Blaine McCallister,-.667
45,0,06515,Shaun Micheel,-.667
45,0,12660,Jesper Parnevik,-.667
45,0,02099,Scott Simpson,-.667
45,0,22293,Heath Slocum,-.667
45,0,02104,Jeff Sluman,-.667
54,0,02101,Joey Sindelar,-.647
55,0,07223,Brian Bateman,-.636
55,0,06078,Esteban Toledo,-.636
55,0,02239,Scott Verplank,-.636
58,0,01945,Kenny Perry,-.632
59,0,06004,Stephen Ames,-.625
59,0,07867,Woody Austin,-.625
59,0,20574,Mathew Goggin,-.625
59,0,21259,Jason Hill,-.625
59,0,02245,Grant Waite,-.625
64,0,01553,John Huston,-.619
65,0,20229,Stewart Cink,-.615
66,0,23322,Brett Wetterich,-.611
67,0,06251,Chris DiMarco,-.600
67,0,06617,Brian Henninger,-.600
67,0,10213,Dicky Pride,-.600
67,0,02010,Loren Roberts,-.600
71,0,12823,Carlos Franco,-.591
72,0,01024,Billy Andrade,-.588
73,0,01142,Bart Bryant,-.583
73,0,01685,J.L. Lewis,-.583
75,0,23983,Luke Donald,-.579
75,0,08633,Per-Ulrik Johansson,-.579
77,0,23541,Ben Crane,-.571
77,0,01249,John Daly,-.571
77,0,01307,Joel Edwards,-.571
77,0,06373,José María Olazábal,-.571
77,0,24361,Pat Perez,-.571
77,0,02322,Richard Zokol,-.571
83,0,22913,John Rollins,-.565
84,0,23125,Brad Elder,-.563
84,0,01810,Phil Mickelson,-.563
86,0,01035,Tommy Armour III,-.556
86,0,08535,Gary Nicklaus,-.556
86,0,01920,Craig Parry,-.556
86,0,20436,Garrett Willis,-.556
90,0,02246,Duffy Waldorf,-.550
91,0,12782,Tim Herron,-.545
91,0,08881,Tripp Isenhour,-.545
91,0,11032,Frank Lickliter II,-.545
91,0,06498,Matt Peterson,-.545
95,0,01185,Brandel Chamblee,-.538
95,0,19972,José Coceres,-.538
97,0,01374,Robin Freeman,-.533
97,0,12645,Brent Geiberger,-.533
97,0,20502,Michael Long,-.533
97,0,20548,Hidemichi Tanaka,-.533
101,0,23614,Rich Beem,-.524
102,0,21806,Paul Gow,-.522
103,0,20498,Briny Baird,-.500
103,0,20029,Notah Begay III,-.500
103,0,01098,Jay Don Blake,-.500
103,0,01157,Tom Byrum,-.500
103,0,24357,K.J. Choi,-.500
103,0,01219,John Cook,-.500
103,0,21805,Harrison Frazar,-.500
103,0,10201,Matt Gogel,-.500
103,0,20157,Retief Goosen,-.500
103,0,01457,Jay Haas,-.500
103,0,01514,Eduardo Herrera,-.500
103,0,06332,Neal Lancaster,-.500
103,0,01677,Tom Lehman,-.500
103,0,01707,Steve Lowery,-.500
103,0,01723,Andrew Magee,-.500
