RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,08793,Tiger Woods,78,1998050
2,0,01042,Paul Azinger,18,2001050
3,0,09011,David Duval,17,2001080
4,0,06251,Chris DiMarco,16,2001200
4,0,21961,Charles Howell III,16,2001270
4,0,12660,Jesper Parnevik,16,2001140
7,0,20094,Jonathan Kaye,14,2001260
8,0,02239,Scott Verplank,13,2001230
9,0,19905,Andrew Coltart,11,1998350
9,0,10585,Scott McCarron,11,2001240
9,0,02223,Bob Tway,11,2001330
12,0,20098,Stuart Appleby,10,2001310
13,0,07457,Steve Flesch,9,2001330
13,0,01968,Nick Price,9,2001280
13,0,20127,Chris Riley,9,2001330
16,0,10885,Robert Allenby,8,2001350
16,0,01706,Davis Love III,8,2001280
16,0,01810,Phil Mickelson,8,2001250
19,0,01175,Jim Carter,7,2001340
19,0,01320,Bob Estes,7,2001350
19,0,23353,J.J. Henry,7,2001380
19,0,06012,Greg Kraft,7,2001420
23,0,01157,Tom Byrum,6,2001420
23,0,19972,José Coceres,6,2001350
23,0,01553,John Huston,6,2001320
23,0,01577,Lee Janzen,6,2001420
23,0,12461,Paul McGinley,6,2000370
28,0,01098,Jay Don Blake,5,2001430
28,0,01313,Steve Elkington,5,2001370
28,0,08537,J.P. Hayes,5,2001290
28,0,01619,Skip Kendall,5,2001450
32,0,20498,Briny Baird,4,2001450
32,0,12661,Todd Barranger,4,2000290
32,0,20229,Stewart Cink,4,2001460
32,0,08931,Glen Day,4,2001460
32,0,01329,Brad Faxon,4,2001350
32,0,01824,Yoshinori Mizumaki,4,2000360
32,0,08635,Colin Montgomerie,4,2001250
32,0,01938,David Peoples,4,2001460
32,0,02190,Doug Tewell,4,1999230
32,0,06431,Jean Van de Velde,4,2001330
32,0,02267,D.A. Weibring,4,2001290
32,0,10423,Mike Weir,4,2001390
32,0,21878,Mark Wilson,4,1999280
45,0,07867,Woody Austin,3,2001460
45,0,01118,Gordon Brand Jr.,3,1998295
45,0,07569,Mark Carnevale,3,2001300
45,0,01224,Jeff Coston,3,1989360
45,0,11653,Paul Curry,3,2000455
45,0,12760,Danny Ellis,3,2001470
45,0,20585,Niclas Fasth,3,2001310
45,0,23903,Stephen Gangluff,3,2000230
45,0,20574,Mathew Goggin,3,2001470
45,0,01559,Hale Irwin,3,1999330
45,0,10821,Toshi Izawa,3,2001090
45,0,01666,Bernhard Langer,3,2001370
45,0,01677,Tom Lehman,3,2001460
45,0,10860,Justin Leonard,3,2001460
45,0,01707,Steve Lowery,3,2001470
45,0,01724,Jeff Maggert,3,2001460
45,0,12680,Shigeki Maruyama,3,2001450
45,0,01771,Blaine McCallister,3,2001470
45,0,06515,Shaun Micheel,3,2001470
45,0,12753,David Morland IV,3,2001460
45,0,01876,Greg Norman,3,2001330
45,0,20474,Phillip Price,3,2001310
45,0,06731,Jeff Roth,3,1998320
45,0,23621,Rory Sabbatini,3,2001460
45,0,02084,Bob Shearer,3,1984320
45,0,06567,Vijay Singh,3,2001470
45,0,11011,Mike Sposa,3,2001470
45,0,06527,Steve Stricker,3,2001350
73,0,06197,Michael Allen,2,2000300
73,0,06004,Stephen Ames,2,2001460
73,0,07721,Pat Bates,2,1996310
73,0,12652,Cameron Beckman,2,2001480
73,0,10944,Thomas Bjørn,2,2001350
73,0,06214,Guy Boros,2,2001320
73,0,24356,Jason Buha,2,2000460
73,0,24925,Jonathan Byrd,2,2000430
73,0,19822,Bobby Cochran,2,2000470
73,0,01203,Russ Cochran,2,2001480
73,0,01226,Fred Couples,2,2001460
73,0,01282,Trevor Dodds,2,2001180
73,0,01307,Joel Edwards,2,2001480
73,0,23125,Brad Elder,2,2001480
73,0,12823,Carlos Franco,2,2001480
73,0,01381,Fred Funk,2,2001480
73,0,25052,Derek Gillespie,2,2000390
73,0,20157,Retief Goosen,2,2001350
73,0,23338,David Gossett,2,2001480
73,0,10963,Jimmy Green,2,2001480
73,0,12449,Ryan Howison,2,2000455
73,0,10962,Bradley Hughes,2,2001480
73,0,01557,John Inman,2,1997290
73,0,08265,Eric Johnson,2,1997440
73,0,23108,Matt Kuchar,2,2001470
73,0,06332,Neal Lancaster,2,2001480
73,0,12662,Thomas Levet,2,1999290
73,0,11032,Frank Lickliter II,2,2001480
73,0,01723,Andrew Magee,2,2001480
73,0,01793,Mac McLendon,2,1980430
73,0,07235,John Morse,2,1998420
73,0,20650,Jarrod Moseley,2,1999470
73,0,01866,Jack Newton,2,1982420
73,0,01871,Mike Nicolette,2,1999120
73,0,01883,Christy O'Connor,2,1992360
73,0,20691,Greg Owen,2,2000310
73,0,01906,Masashi Jumbo Ozaki,2,2000150
73,0,20505,Lucas Parsons,2,2000310
73,0,01945,Kenny Perry,2,2001480
73,0,08553,Lee Porter,2,2001470
73,0,10213,Dicky Pride,2,2001470
73,0,21959,Ted Purdy,2,1999450
73,0,07749,Brett Quigley,2,2001450
73,0,02010,Loren Roberts,2,2001480
73,0,20385,Dean Robertson,2,1999290
73,0,02064,John Schroeder,2,1995300
73,0,10217,Warren Schutte,2,1997360
73,0,23034,Brent Schwarzrock,2,2001360
73,0,02076,Peter Senior,2,2000310
73,0,02091,Charles Sifford,2,1983020
73,0,02104,Jeff Sluman,2,2001480
73,0,02105,Bob Smith,2,1985280
73,0,12663,Phil Tataurangi,2,2001430
73,0,06078,Esteban Toledo,2,2001480
73,0,02245,Grant Waite,2,2001480
73,0,07553,Roger Wessels,2,1991360
73,0,02294,Willie Wood,2,2001450
73,0,02300,Ian Woosnam,2,2001310
73,0,02321,Fuzzy Zoeller,2,2001290
73,0,02322,Richard Zokol,2,2001250
