RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
1,0,23349,Charles Warren,70,9,61
2,0,27436,Graham DeLaet,84,6,78
3,0,24781,Hunter Mahan,95,57,38
4,0,01706,Davis Love III,102,17,85
4,0,26289,Boo Weekley,102,55,47
6,0,01945,Kenny Perry,104,68,36
7,0,22913,John Rollins,110,30,80
8,0,11123,Chris Couch,111,49,62
8,0,26596,Ryan Moore,111,75,36
10,0,27933,John Merrick,113,60,53
11,0,29910,Blake Adams,115,63,52
11,0,01313,Steve Elkington,115,80,35
11,0,08725,Tom Gillis,115,86,29
14,0,06621,Joe Durant,118,116,2
14,0,20645,John Senden,118,72,46
16,0,23353,J.J. Henry,120,46,74
17,0,26881,Jarrod Lyle,122,23,99
18,0,20378,Mathias Grönberg,123,40,83
18,0,24912,Will MacKenzie,123,66,57
18,0,23623,Bo Van Pelt,123,53,70
21,0,28237,Rory McIlroy,127,12,115
22,0,24924,Bill Haas,130,42,88
23,0,10585,Scott McCarron,131,88,43
24,0,32102,Rickie Fowler,133,47,86
25,0,27214,Kevin Streelman,134,70,64
26,0,20157,Retief Goosen,136,60,76
26,0,27095,Nick Watney,136,20,116
28,0,25900,Lucas Glover,138,27,111
28,0,08375,Paul Stankowski,138,70,68
30,0,10425,Jay Williamson,139,119,20
31,0,20229,Stewart Cink,141,49,92
31,0,01766,Billy Mayfair,141,124,17
31,0,27330,Josh Teater,141,44,97
34,0,21209,Sergio Garcia,142,47,95
35,0,12716,Charley Hoffman,143,15,128
35,0,24502,Adam Scott,143,33,110
35,0,23788,D.J. Trahan,143,10,133
38,0,12510,Chad Campbell,144,119,25
38,0,23108,Matt Kuchar,144,105,39
40,0,23541,Ben Crane,145,136,9
40,0,06595,Kevin Sutherland,145,96,49
42,0,20574,Mathew Goggin,147,78,69
43,0,02206,David Toms,151,144,7
44,0,06567,Vijay Singh,153,51,102
45,0,23325,Vaughn Taylor,155,122,33
46,0,12705,Cliff Kresge,156,128,28
47,0,10885,Robert Allenby,159,82,77
48,0,28087,Kris Blanks,161,110,51
49,0,25686,Jason Dufner,164,140,24
49,0,24024,Zach Johnson,164,156,8
49,0,27936,Martin Laird,164,20,144
49,0,27120,Troy Matteson,164,22,142
