RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,27895,Jonas Blixt,75.00,21,28
2,0,21878,Mark Wilson,69.23,18,26
3,0,34262,Jon Curran,68.63,35,51
4,0,32876,Martin Piller,68.18,15,22
4,0,06527,Steve Stricker,68.18,15,22
6,0,27747,Hiroshi Iwata,67.65,23,34
7,0,34098,Russell Henley,67.57,25,37
8,0,20472,Alex Cejka,66.67,16,24
8,0,21209,Sergio Garcia,66.67,10,15
8,0,35891,Cameron Smith,66.67,12,18
11,0,30711,Colt Knost,64.86,24,37
12,0,39975,Michael Kim,64.00,32,50
13,0,26851,Marc Leishman,63.16,24,38
14,0,10885,Robert Allenby,62.50,10,16
14,0,21731,Freddie Jacobson,62.50,25,40
14,0,28092,D.H. Lee,62.50,10,16
14,0,10213,Dicky Pride,62.50,10,16
18,0,24357,K.J. Choi,61.90,26,42
19,0,01810,Phil Mickelson,61.54,16,26
20,0,34360,Patrick Reed,61.11,22,36
21,0,35545,Blayne Barber,60.87,14,23
22,0,29221,Webb Simpson,60.71,17,28
22,0,23325,Vaughn Taylor,60.71,17,28
24,0,27129,Luke List,60.00,15,25
24,0,24140,Sean O'Hair,60.00,21,35
24,0,02206,David Toms,60.00,12,20
27,0,26476,Chez Reavie,59.46,22,37
28,0,29478,Kevin Kisner,59.26,16,27
29,0,28089,Jason Day,58.82,20,34
30,0,24924,Bill Haas,58.33,14,24
31,0,33122,Russell Knox,58.06,18,31
32,0,22046,Geoff Ogilvy,57.89,11,19
33,0,25572,Graeme McDowell,57.14,12,21
33,0,23800,Bryce Molder,57.14,20,35
35,0,29268,Bronson Burgoon,56.67,17,30
36,0,23983,Luke Donald,56.41,22,39
37,0,28679,Fabián Gómez,56.25,27,48
38,0,34174,John Huh,55.81,24,43
39,0,20645,John Senden,55.56,20,36
40,0,31323,Gary Woodland,55.26,21,38
41,0,22371,Aaron Baddeley,55.17,16,29
42,0,23108,Matt Kuchar,55.00,22,40
42,0,27064,Jhonattan Vegas,55.00,22,40
44,0,23541,Ben Crane,54.84,17,31
44,0,34099,Harris English,54.84,17,31
44,0,26331,Charl Schwartzel,54.84,17,31
47,0,46440,Smylie Kaufman,54.76,23,42
48,0,30927,Brendon Todd,54.55,12,22
49,0,24846,Ricky Barnes,54.05,20,37
49,0,27649,Brandt Snedeker,54.05,20,37
51,0,24781,Hunter Mahan,53.85,14,26
52,0,28237,Rory McIlroy,53.57,15,28
53,0,37273,Derek Ernst,53.33,8,15
53,0,24358,Robert Garrigus,53.33,8,15
