RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,10885,Robert Allenby,85.71,6,7
1,0,08075,Jerry Kelly,85.71,6,7
3,0,29461,Jamie Lovemark,84.62,11,13
4,0,29926,Danny Lee,70.00,7,10
5,0,32366,Kevin Chappell,66.67,6,9
6,0,28089,Jason Day,62.50,5,8
7,0,27649,Brandt Snedeker,61.54,8,13
8,0,29974,Branden Grace,60.00,6,10
8,0,36689,Brooks Koepka,60.00,3,5
10,0,29720,Andres Gonzales,58.33,7,12
10,0,24140,Sean O'Hair,58.33,7,12
12,0,06522,Ernie Els,57.89,11,19
13,0,10809,Jim Furyk,57.14,4,7
13,0,26329,Louis Oosthuizen,57.14,4,7
15,0,37273,Derek Ernst,55.56,5,9
15,0,28237,Rory McIlroy,55.56,5,9
17,0,27974,Sung Kang,54.55,12,22
17,0,31560,Brian Stuard,54.55,6,11
19,0,22405,Justin Rose,53.85,7,13
20,0,29725,Tony Finau,52.94,9,17
20,0,29476,Kyle Reifers,52.94,9,17
22,0,22371,Aaron Baddeley,52.63,10,19
23,0,24461,Thomas Aiken,50.00,4,8
23,0,45526,Abraham Ancer,50.00,4,8
23,0,20472,Alex Cejka,50.00,3,6
23,0,25720,Chad Collins,50.00,5,10
23,0,21209,Sergio Garcia,50.00,4,8
23,0,31557,Jim Herman,50.00,7,14
23,0,35879,Kelly Kraft,50.00,5,10
23,0,27936,Martin Laird,50.00,5,10
23,0,25818,Scott Piercy,50.00,12,24
23,0,32876,Martin Piller,50.00,2,4
23,0,34046,Jordan Spieth,50.00,3,6
23,0,29518,Brendan Steele,50.00,4,8
23,0,02206,David Toms,50.00,4,8
23,0,25349,Tim Wilkinson,50.00,3,6
37,0,33399,Adam Hadwin,47.62,10,21
38,0,27214,Kevin Streelman,47.37,9,19
39,0,23983,Luke Donald,47.06,8,17
40,0,34174,John Huh,46.15,6,13
40,0,21731,Freddie Jacobson,46.15,6,13
40,0,24490,George McNeill,46.15,6,13
40,0,28132,Tyrone Van Aswegen,46.15,6,13
44,0,27436,Graham DeLaet,45.45,5,11
44,0,34409,David Lingmerth,45.45,5,11
46,0,20766,Padraig Harrington,44.44,4,9
46,0,33413,Ben Martin,44.44,4,9
46,0,23325,Vaughn Taylor,44.44,4,9
46,0,30927,Brendon Todd,44.44,4,9
46,0,25804,Bubba Watson,44.44,4,9
51,0,31202,William McGirt,43.75,7,16
52,0,23541,Ben Crane,42.86,6,14
52,0,34098,Russell Henley,42.86,6,14
52,0,33461,Morgan Hoffmann,42.86,6,14
52,0,29420,Billy Horschel,42.86,6,14
52,0,29289,S.Y. Noh,42.86,6,14
52,0,06567,Vijay Singh,42.86,3,7
52,0,34265,Will Wilcox,42.86,3,7
59,0,27129,Luke List,41.67,5,12
59,0,29221,Webb Simpson,41.67,5,12
61,0,31323,Gary Woodland,40.00,6,15
62,0,27895,Jonas Blixt,38.89,7,18
62,0,46440,Smylie Kaufman,38.89,7,18
62,0,33418,Shawn Stefani,38.89,7,18
65,0,40026,Daniel Berger,38.46,5,13
65,0,24494,Erik Compton,38.46,5,13
65,0,31416,Derek Fathauer,38.46,10,26
65,0,24358,Robert Garrigus,38.46,5,13
65,0,35300,Andrew Loupe,38.46,5,13
70,0,26758,David Hearn,37.50,3,8
70,0,33204,Shane Lowry,37.50,3,8
70,0,30163,Henrik Norlander,37.50,3,8
70,0,26331,Charl Schwartzel,37.50,3,8
70,0,25632,Jimmy Walker,37.50,6,16
70,0,21878,Mark Wilson,37.50,3,8
76,0,24507,Jason Bohn,36.36,4,11
76,0,34099,Harris English,36.36,4,11
76,0,23353,J.J. Henry,36.36,4,11
76,0,27747,Hiroshi Iwata,36.36,4,11
76,0,26300,Matt Jones,36.36,4,11
81,0,29479,Scott Brown,35.71,5,14
81,0,34262,Jon Curran,35.71,5,14
81,0,34563,Chesson Hadley,35.71,5,14
81,0,26596,Ryan Moore,35.71,5,14
81,0,30110,Kyle Stanley,35.71,5,14
81,0,26951,Johnson Wagner,35.71,5,14
87,0,30926,Chris Kirk,35.29,6,17
87,0,34360,Patrick Reed,35.29,6,17
89,0,24024,Zach Johnson,35.00,7,20
90,0,29745,Tyler Aldridge,33.33,2,6
90,0,24357,K.J. Choi,33.33,6,18
90,0,20157,Retief Goosen,33.33,3,9
90,0,22892,Jason Gore,33.33,2,6
90,0,31646,Emiliano Grillo,33.33,5,15
90,0,27644,Brian Harman,33.33,5,15
90,0,28092,D.H. Lee,33.33,2,6
90,0,26851,Marc Leishman,33.33,3,9
90,0,32640,Troy Merritt,33.33,4,12
90,0,25198,Francesco Molinari,33.33,2,6
90,0,25396,Kevin Na,33.33,4,12
90,0,36699,Patrick Rodgers,33.33,4,12
90,0,29223,Sam Saunders,33.33,4,12
90,0,32150,Michael Thompson,33.33,2,6
90,0,33419,Cameron Tringale,33.33,8,24
90,0,27064,Jhonattan Vegas,33.33,5,15
90,0,25892,Steve Wheatcroft,33.33,3,9
107,0,23320,Ryan Palmer,31.82,7,22
108,0,21961,Charles Howell III,31.25,5,16
108,0,34466,Peter Malnati,31.25,5,16
108,0,20645,John Senden,31.25,5,16
111,0,35545,Blayne Barber,30.77,4,13
111,0,33141,Keegan Bradley,30.77,4,13
111,0,23108,Matt Kuchar,30.77,4,13
111,0,24781,Hunter Mahan,30.77,4,13
111,0,34264,Hudson Swafford,30.77,4,13
116,0,20098,Stuart Appleby,30.00,3,10
116,0,36801,Mark Hubbard,30.00,6,20
116,0,37455,Si Woo Kim,30.00,6,20
116,0,34261,Scott Langley,30.00,3,10
116,0,28158,Steve Marino,30.00,3,10
116,0,01810,Phil Mickelson,30.00,3,10
116,0,20691,Greg Owen,30.00,3,10
116,0,23621,Rory Sabbatini,30.00,3,10
124,0,24846,Ricky Barnes,29.41,5,17
124,0,30944,Jason Kokrak,29.41,5,17
124,0,25834,Daniel Summerhays,29.41,5,17
127,0,12510,Chad Campbell,28.57,4,14
127,0,27141,J.B. Holmes,28.57,2,7
127,0,25572,Graeme McDowell,28.57,4,14
127,0,33667,Carlos Ortiz,28.57,4,14
127,0,25240,D.A. Points,28.57,2,7
132,0,25900,Lucas Glover,27.27,3,11
132,0,30711,Colt Knost,27.27,3,11
132,0,23800,Bryce Molder,27.27,3,11
132,0,27942,Rob Oppenheim,27.27,3,11
132,0,35451,Scott Pinckney,27.27,3,11
132,0,34431,Robert Streb,27.27,3,11
138,0,25274,Steven Bowditch,26.67,4,15
138,0,28679,Fabián Gómez,26.67,4,15
138,0,33448,Justin Thomas,26.67,4,15
138,0,26289,Boo Weekley,26.67,4,15
142,0,23638,Brendon de Jonge,25.00,3,12
142,0,25686,Jason Dufner,25.00,4,16
142,0,32102,Rickie Fowler,25.00,3,12
142,0,35539,Luke Guthrie,25.00,3,12
142,0,39975,Michael Kim,25.00,2,8
147,0,30925,Dustin Johnson,23.08,3,13
147,0,31420,Anirban Lahiri,23.08,3,13
147,0,26476,Chez Reavie,23.08,3,13
147,0,25493,Nick Taylor,23.08,3,13
147,0,28114,Dawie van der Walt,23.08,3,13
152,0,32200,Roberto Castro,22.22,4,18
152,0,33410,Andrew Landry,22.22,2,9
152,0,29485,Brett Stegmaier,22.22,2,9
152,0,06527,Steve Stricker,22.22,2,9
152,0,37189,Harold Varner III,22.22,4,18
157,0,24924,Bill Haas,21.43,3,14
157,0,24912,Will MacKenzie,21.43,3,14
159,0,29478,Kevin Kisner,21.05,4,19
160,0,20104,Ken Duke,20.00,1,5
160,0,27466,Spencer Levin,20.00,3,15
160,0,32839,Hideki Matsuyama,20.00,2,10
160,0,22046,Geoff Ogilvy,20.00,1,5
160,0,24502,Adam Scott,20.00,1,5
165,0,30692,Scott Stallings,18.75,3,16
166,0,10213,Dicky Pride,18.18,2,11
167,0,37454,Whee Kim,17.65,3,17
168,0,20229,Stewart Cink,16.67,1,6
168,0,32448,James Hahn,16.67,1,6
168,0,20572,Rod Pampling,16.67,1,6
171,0,40058,Zac Blair,15.38,2,13
172,0,27963,Chris Stroud,15.00,3,20
173,0,32757,Patton Kizzire,14.29,2,14
173,0,35732,Wes Roach,14.29,1,7
173,0,27770,Camilo Villegas,14.29,2,14
176,0,25364,Paul Casey,12.50,1,8
177,0,32618,Rhein Gibson,11.11,1,9
177,0,29222,Billy Hurley III,11.11,1,9
179,0,29268,Bronson Burgoon,10.00,1,10
179,0,28475,Jeff Overton,10.00,2,20
181,0,20848,Ángel Cabrera,6.67,1,15
181,0,33122,Russell Knox,6.67,1,15
183,0,12716,Charley Hoffman,.00,0,7
183,0,35532,Tom Hoge,.00,0,2
183,0,35891,Cameron Smith,.00,0,5
