RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
1,0,01968,Nick Price,1.89,187,99
2,0,01553,John Huston,2.05,215,105
3,0,01219,John Cook,2.06,163,79
4,0,01331,Rick Fehr,2.08,177,85
5,0,01200,Keith Clearwater,2.09,224,107
6,0,01457,Jay Haas,2.12,220,104
7,0,01042,Paul Azinger,2.14,184,86
7,0,01823,Larry Mize,2.14,173,81
9,0,01313,Steve Elkington,2.16,186,86
10,0,01306,David Edwards,2.19,206,94
11,0,01355,Raymond Floyd,2.20,132,60
11,0,01677,Tom Lehman,2.20,227,103
13,0,01928,Corey Pavin,2.21,197,89
14,0,01226,Fred Couples,2.24,188,84
15,0,01072,Chip Beck,2.25,200,89
16,0,02010,Loren Roberts,2.27,232,102
17,0,01132,Mark Brooks,2.29,245,107
17,0,01361,Dan Forsman,2.29,250,109
17,0,01724,Jeff Maggert,2.29,204,89
17,0,02104,Jeff Sluman,2.29,254,111
21,0,01353,Bruce Fleisher,2.30,235,102
21,0,01690,Bruce Lietzke,2.30,152,66
23,0,01385,Jim Gallagher Jr.,2.31,243,105
23,0,01444,Ken Green,2.31,201,87
23,0,02279,Mark Wiebe,2.31,192,83
26,0,01577,Lee Janzen,2.32,241,104
26,0,02190,Doug Tewell,2.32,176,76
28,0,01876,Greg Norman,2.34,136,58
29,0,01196,Brian Claar,2.35,233,99
29,0,01510,Nolan Henke,2.35,202,86
29,0,01766,Billy Mayfair,2.35,268,114
32,0,01996,Mike Reid,2.36,182,77
33,0,06124,Patrick Burke,2.37,213,90
33,0,01926,Steve Pate,2.37,249,105
35,0,01388,Robert Gamez,2.38,188,79
35,0,01887,Mark O'Meara,2.38,193,81
35,0,02099,Scott Simpson,2.38,174,73
38,0,01060,Dave Barr,2.39,220,92
39,0,01093,Ronnie Black,2.40,214,89
39,0,01960,Don Pooley,2.40,137,57
39,0,02133,Craig Stadler,2.40,197,82
39,0,02246,Duffy Waldorf,2.40,206,86
43,0,01706,Davis Love III,2.41,222,92
44,0,02049,Gene Sauers,2.42,189,78
44,0,02159,Curtis Strange,2.42,145,60
46,0,01307,Joel Edwards,2.43,131,54
46,0,02322,Richard Zokol,2.43,163,67
48,0,01329,Brad Faxon,2.44,217,89
48,0,02033,Dave Rummells,2.44,234,96
48,0,02090,Tom Sieckmann,2.44,227,93
51,0,01946,Peter Persons,2.45,243,99
51,0,02100,Tim Simpson,2.45,169,69
51,0,02321,Fuzzy Zoeller,2.45,152,62
54,0,01633,Tom Kite,2.46,224,91
55,0,02111,Mike Smith,2.47,262,106
56,0,01549,Mike Hulbert,2.48,273,110
57,0,01203,Russ Cochran,2.49,239,96
57,0,01682,Wayne Levi,2.49,207,83
57,0,01723,Andrew Magee,2.49,239,96
57,0,02101,Joey Sindelar,2.49,266,107
61,0,01235,Ben Crenshaw,2.50,205,82
62,0,01129,Bill Britton,2.51,211,84
62,0,06090,Jim McGovern,2.51,254,101
62,0,01797,Rocco Mediate,2.51,206,82
62,0,01938,David Peoples,2.51,248,99
62,0,01975,Tom Purtzer,2.51,206,82
62,0,02225,Howard Twitty,2.51,213,85
68,0,01837,Gil Morgan,2.52,219,87
69,0,06284,Jim Hallet,2.53,283,112
69,0,01550,Ed Humenik,2.53,253,100
69,0,01569,Peter Jacobsen,2.53,235,93
69,0,02267,D.A. Weibring,2.53,205,81
73,0,01014,Fulton Allem,2.54,251,99
74,0,06128,Steve Lamontagne,2.55,224,88
75,0,01435,Wayne Grady,2.57,180,70
75,0,01783,Mark McCumber,2.57,208,81
75,0,06040,John Ross,2.57,221,86
75,0,02146,Payne Stewart,2.57,211,82
79,0,01945,Kenny Perry,2.58,214,83
80,0,01846,Jodie Mudd,2.59,171,66
80,0,02007,Larry Rinker,2.59,212,82
80,0,02135,Mike Standly,2.59,256,99
83,0,01958,Dan Pohl,2.60,156,60
83,0,02242,Lanny Wadkins,2.60,226,87
85,0,01143,Brad Bryant,2.61,295,113
85,0,01346,Ed Fiori,2.61,253,97
87,0,01098,Jay Don Blake,2.62,204,78
87,0,01320,Bob Estes,2.62,233,89
87,0,01378,David Frost,2.62,212,81
