RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
104,6,51894,Vince Whaley,18.62,73,392,+0.041
105,9,34099,Harris English,18.59,177,952,-0.023
106,5,39977,Max Homa,18.58,149,802,+0.067
107,5,32139,Danny Willett,18.53,83,448,+0.120
108,5,32102,Rickie Fowler,18.51,107,578,+0.140
109,6,22405,Justin Rose,18.18,84,462,+0.036
110,6,31646,Emiliano Grillo,18.15,122,672,+0.090
111,6,25493,Nick Taylor,18.14,127,700,-0.016
112,6,29268,Bronson Burgoon,18.10,114,630,-0.009
113,6,46441,Robby Shelton,18.05,144,798,+0.007
114,6,32254,Xinjun Zhang,17.92,148,826,+0.041
115,7,25818,Scott Piercy,17.71,124,700,+0.073
116,5,23320,Ryan Palmer,17.59,146,830,-0.021
117,6,39324,J.J. Spaun,17.56,118,672,+0.093
118,8,46717,Viktor Hovland,17.49,142,812,+0.042
119,5,35310,Lanto Griffin,17.44,196,1124,-0.077
120,4,27974,Sung Kang,17.32,151,872,+0.146
121,5,32448,James Hahn,17.20,65,378,+0.031
122,6,32662,Michael Gligic,17.02,81,476,+0.136
123,6,35230,Nelson Ledesma,16.96,57,336,E
124,7,39997,Corey Conners,16.74,146,872,E
124,7,26300,Matt Jones,16.74,150,896,E
126,4,40026,Daniel Berger,16.71,131,784,-0.031
127,7,31323,Gary Woodland,16.49,123,746,E
128,7,49964,Aaron Wise,16.39,78,476,+0.051
129,7,29926,Danny Lee,16.36,126,770,+0.040
130,7,35461,Beau Hossler,16.33,112,686,+0.080
131,2,45486,Joaquin Niemann,16.30,149,914,+0.047
132,6,49960,Sepp Straka,16.13,140,868,+0.064
133,6,12716,Charley Hoffman,16.07,108,672,+0.083
134,6,39546,Keith Mitchell,16.05,113,704,+0.106
135,6,33141,Keegan Bradley,16.04,128,798,+0.008
136,6,29974,Branden Grace,16.02,74,462,+0.027
137,6,27554,Scott Harrington,16.01,121,756,+0.058
138,8,48822,Sebastián Muñoz,15.97,175,1096,+0.023
139,5,32839,Hideki Matsuyama,15.93,136,854,+0.022
140,5,28089,Jason Day,15.89,89,560,+0.022
141,6,21961,Charles Howell III,15.86,111,700,+0.036
142,6,37189,Harold Varner III,15.66,125,798,+0.040
143,6,35658,Kris Ventura,15.56,61,392,+0.016
144,7,26329,Louis Oosthuizen,15.36,86,560,+0.023
145,7,46550,Brandon Hagy,15.28,77,504,+0.169
146,7,35617,Martin Trainer,15.27,84,550,+0.167
147,7,01810,Phil Mickelson,15.23,81,532,+0.012
148,2,35891,Cameron Smith,15.19,117,770,+0.094
149,7,21209,Sergio Garcia,14.96,67,448,-0.030
150,7,34046,Jordan Spieth,14.89,98,658,+0.153
151,4,34363,Tyrrell Hatton,14.71,70,476,-0.043
152,6,32333,Kevin Tway,14.69,72,490,+0.125
153,6,25364,Paul Casey,14.68,91,620,-0.176
154,6,39971,Sungjae Im,14.47,160,1106,-0.056
155,6,33419,Cameron Tringale,14.42,107,742,-0.028
156,6,35450,Patrick Cantlay,14.35,89,620,-0.135
157,6,27349,Alex Noren,14.29,90,630,+0.022
158,7,48887,Matt Wallace,13.93,78,560,+0.295
159,8,29484,Peter Uihlein,13.64,63,462,+0.079
160,8,33948,Byeong Hun An,13.57,114,840,+0.175
161,8,33597,Harry Higgs,13.56,131,966,+0.076
162,8,40042,Tyler McCumber,13.53,72,532,+0.083
163,8,37455,Si Woo Kim,13.45,113,840,+0.115
164,8,33667,Carlos Ortiz,13.30,121,910,+0.025
165,9,36699,Patrick Rodgers,13.24,139,1050,E
166,9,27129,Luke List,13.20,109,826,+0.064
167,10,27064,Jhonattan Vegas,13.13,68,518,+0.118
168,10,24502,Adam Scott,13.10,55,420,+0.255
169,10,27936,Martin Laird,13.05,53,406,-0.057
170,11,47347,Adam Schenk,12.86,99,770,-0.081
171,-5,30925,Dustin Johnson,12.84,85,662,-0.118
172,1,29725,Tony Finau,12.83,106,826,-0.057
173,9,30911,Tommy Fleetwood,12.76,50,392,+0.060
173,9,29518,Brendan Steele,12.76,100,784,-0.020
175,5,33448,Justin Thomas,12.75,104,816,-0.058
176,8,36689,Brooks Koepka,12.59,67,532,+0.149
177,8,51766,Wyndham Clark,12.58,81,644,+0.272
178,-2,46970,Jon Rahm,12.47,100,802,-0.080
179,7,45157,Cam Davis,12.42,80,644,+0.013
180,9,34314,Sebastian Cappelen,11.63,57,490,+0.333
180,8,46046,Scottie Scheffler,11.63,114,980,+0.018
182,8,47504,Sam Burns,11.56,89,770,+0.011
183,8,28420,Ryan Brehm,11.38,51,448,+0.137
184,8,56762,Will Gordon,11.36,35,308,+0.029
185,13,47959,Bryson DeChambeau,11.29,98,868,-0.051
186,8,34213,Grayson Murray,11.06,48,434,+0.271
187,6,48081,Xander Schauffele,10.96,94,858,-0.021
188,7,30944,Jason Kokrak,10.64,76,714,-0.039
189,7,25804,Bubba Watson,10.40,83,798,+0.084
190,10,52372,Cameron Champ,10.14,87,858,+0.023
191,8,33449,Zack Sucher,10.12,34,336,-0.088
192,5,28237,Rory McIlroy,9.80,70,714,+0.086
193,8,56278,Matthew Wolff,9.03,80,886,-0.075
