RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
35,-3,29478,Kevin Kisner,6.15,8,130,-0.25
36,5,45609,Tyler Duncan,6.02,10,166,+0.10
37,5,48045,Michael Gellerman,5.95,5,84,-1.00
38,5,31557,Jim Herman,5.83,7,120,+0.43
38,5,32640,Troy Merritt,5.83,7,120,-0.14
40,5,36801,Mark Hubbard,5.81,10,172,+0.20
41,5,49771,J.T. Poston,5.71,8,140,E
42,5,29268,Bronson Burgoon,5.66,6,106,+0.33
42,5,51766,Wyndham Clark,5.66,6,106,-0.17
42,5,27649,Brandt Snedeker,5.66,6,106,E
45,5,25686,Jason Dufner,5.65,7,124,E
46,5,35449,Adam Long,5.63,9,160,-0.22
47,5,28089,Jason Day,5.56,5,90,-0.20
47,5,28307,Matt Every,5.56,5,90,+0.40
49,5,49766,Hank Lebioda,5.45,6,110,+0.67
50,5,35450,Patrick Cantlay,5.43,5,92,+0.60
51,5,46402,Talor Gooch,5.42,9,166,E
52,5,29974,Branden Grace,5.41,4,74,+0.25
53,5,39546,Keith Mitchell,5.36,6,112,+0.17
54,5,34466,Peter Malnati,5.26,6,114,E
55,5,25493,Nick Taylor,5.08,6,118,+0.50
56,5,46435,Austin Cook,5.00,6,120,+0.33
56,5,35732,Wes Roach,5.00,4,80,-0.25
56,5,48887,Matt Wallace,5.00,4,80,+0.25
59,5,39977,Max Homa,4.84,6,124,+0.17
60,6,35532,Tom Hoge,4.73,7,148,-0.14
61,7,29484,Peter Uihlein,4.65,4,86,E
62,7,34563,Chesson Hadley,4.63,5,108,-0.20
63,7,32102,Rickie Fowler,4.55,4,88,E
63,1,34360,Patrick Reed,4.55,6,132,-0.33
63,7,47347,Adam Schenk,4.55,6,132,E
66,6,30692,Scott Stallings,4.48,6,134,+1.00
67,0,45486,Joaquin Niemann,4.41,6,136,-0.33
68,6,33399,Adam Hadwin,4.39,5,114,+0.60
69,6,40098,Matt Fitzpatrick,4.35,4,92,E
69,6,35617,Martin Trainer,4.35,4,92,E
71,6,29535,Brice Garnett,4.31,5,116,E
71,6,25818,Scott Piercy,4.31,5,116,-0.40
73,0,40026,Daniel Berger,4.17,5,120,-0.40
73,7,26300,Matt Jones,4.17,6,144,+0.17
73,7,33449,Zack Sucher,4.17,3,72,E
76,6,34021,Bud Cauley,4.10,5,122,-0.40
77,6,33404,Chris Baker,4.08,4,98,+0.25
78,-1,45526,Abraham Ancer,4.03,5,124,+0.20
78,7,39997,Corey Conners,4.03,5,124,-0.20
80,7,34098,Russell Henley,3.97,5,126,+0.20
80,7,33122,Russell Knox,3.97,5,126,E
82,7,46442,Maverick McNealy,3.95,6,152,+0.33
82,7,24138,Ian Poulter,3.95,3,76,+0.33
84,7,20229,Stewart Cink,3.92,4,102,+0.75
84,7,33486,Roger Sloan,3.92,4,102,E
86,7,47993,Denny McCarthy,3.90,6,154,-0.17
87,7,27936,Martin Laird,3.85,3,78,+0.67
87,7,27214,Kevin Streelman,3.85,5,130,E
89,-3,35310,Lanto Griffin,3.80,7,184,-0.14
90,-7,26851,Marc Leishman,3.77,4,106,+0.50
91,5,33490,Bo Hoag,3.73,5,134,-0.40
92,5,31323,Gary Woodland,3.70,4,108,+0.25
93,5,26499,Rafa Cabrera Bello,3.66,3,82,+0.33
93,5,32366,Kevin Chappell,3.66,3,82,+0.33
93,5,53165,Doc Redman,3.66,6,164,+0.67
96,5,12716,Charley Hoffman,3.64,4,110,-0.25
97,5,27349,Alex Noren,3.57,4,112,E
97,5,48119,Ben Taylor,3.57,3,84,-0.33
99,5,23623,Bo Van Pelt,3.49,3,86,E
100,5,45157,Cam Davis,3.45,4,116,+0.25
100,5,39324,J.J. Spaun,3.45,4,116,-0.25
102,5,24924,Bill Haas,3.41,3,88,E
103,5,33141,Keegan Bradley,3.33,4,120,E
103,5,49964,Aaron Wise,3.33,3,90,-0.33
105,6,27963,Chris Stroud,3.26,3,92,E
105,6,25632,Jimmy Walker,3.26,3,92,E
107,6,19846,Brian Gay,3.17,4,126,-0.50
108,6,25364,Paul Casey,3.13,3,96,+0.33
108,6,32139,Danny Willett,3.13,2,64,+0.50
110,7,27974,Sung Kang,3.08,4,130,E
110,7,27129,Luke List,3.08,4,130,+1.25
112,-4,34363,Tyrrell Hatton,2.94,2,68,-1.00
112,7,36871,Matthew NeSmith,2.94,4,136,-0.25
112,7,22405,Justin Rose,2.94,2,68,E
115,-1,29221,Webb Simpson,2.88,3,104,-0.33
116,6,49960,Sepp Straka,2.86,4,140,+1.75
117,6,34314,Sebastian Cappelen,2.83,3,106,E
118,6,34076,Joel Dahmen,2.82,4,142,E
119,6,26596,Ryan Moore,2.78,2,72,-0.50
119,0,50525,Collin Morikawa,2.78,4,144,-0.25
119,6,34213,Grayson Murray,2.78,2,72,E
119,6,33667,Carlos Ortiz,2.78,4,144,+0.50
123,6,25900,Lucas Glover,2.73,3,110,-0.33
123,6,32757,Patton Kizzire,2.73,3,110,-0.67
125,7,51894,Vince Whaley,2.63,2,76,-0.50
126,-1,46970,Jon Rahm,2.59,3,116,+0.33
126,7,25804,Bubba Watson,2.59,3,116,+0.33
128,8,27644,Brian Harman,2.56,4,156,-0.50
129,8,35230,Nelson Ledesma,2.50,2,80,-1.00
129,2,23320,Ryan Palmer,2.50,3,120,+0.33
131,2,32839,Hideki Matsuyama,2.42,3,124,-0.33
131,2,48081,Xander Schauffele,2.42,3,124,+0.33
133,4,48822,Sebastián Muñoz,2.38,4,168,-0.25
134,5,37455,Si Woo Kim,2.27,3,132,+0.33
134,5,27556,Ted Potter Jr.,2.27,2,88,E
134,5,35658,Kris Ventura,2.27,2,88,+0.50
137,6,22056,Cameron Percy,2.22,2,90,E
138,6,27064,Jhonattan Vegas,2.17,2,92,E
139,0,35506,Mackenzie Hughes,2.14,3,140,+1.00
139,6,37275,Sam Ryder,2.14,3,140,+0.67
141,5,32662,Michael Gligic,2.08,2,96,E
142,6,32254,Xinjun Zhang,2.05,3,146,+0.33
143,6,29970,Dylan Frittelli,2.03,3,148,-0.67
144,6,32618,Rhein Gibson,2.00,2,100,E
145,1,28237,Rory McIlroy,1.92,2,104,E
146,6,34255,Joseph Bramlett,1.89,2,106,+0.50
147,4,39971,Sungjae Im,1.83,3,164,+0.33
148,6,33597,Harry Higgs,1.81,3,166,+0.33
149,6,30911,Tommy Fleetwood,1.79,1,56,+1.00
149,6,47128,Richy Werenski,1.79,2,112,-0.50
151,6,31646,Emiliano Grillo,1.75,2,114,-0.50
152,6,47504,Sam Burns,1.72,2,116,-0.50
152,1,33448,Justin Thomas,1.72,2,116,+0.50
154,8,36699,Patrick Rodgers,1.65,3,182,E
155,8,29926,Danny Lee,1.64,2,122,E
156,8,33948,Byeong Hun An,1.59,2,126,+0.50
157,2,29725,Tony Finau,1.56,2,128,+1.00
157,9,21209,Sergio Garcia,1.56,1,64,E
157,9,28252,Seamus Power,1.56,1,64,E
157,9,29518,Brendan Steele,1.56,2,128,E
161,8,37189,Harold Varner III,1.52,2,132,-0.50
161,8,56278,Matthew Wolff,1.52,2,132,E
163,1,29420,Billy Horschel,1.49,2,134,-0.50
163,8,35461,Beau Hossler,1.49,2,134,E
165,7,27554,Scott Harrington,1.47,2,136,+0.50
166,7,31420,Anirban Lahiri,1.43,1,70,+1.00
167,7,40009,Dominic Bozzelli,1.39,1,72,+1.00
167,7,33204,Shane Lowry,1.39,1,72,E
167,7,32333,Kevin Tway,1.39,1,72,+1.00
170,4,34099,Harris English,1.32,2,152,-0.50
170,8,36689,Brooks Koepka,1.32,1,76,E
172,7,27330,Josh Teater,1.22,1,82,E
173,8,46550,Brandon Hagy,1.09,1,92,+3.00
174,8,23788,D.J. Trahan,1.06,1,94,E
175,5,30925,Dustin Johnson,1.02,1,98,E
176,7,34046,Jordan Spieth,1.00,1,100,E
177,7,35891,Cameron Smith,.89,1,112,-1.00
178,7,21961,Charles Howell III,.88,1,114,+1.00
179,7,46717,Viktor Hovland,.76,1,132,E
180,8,32791,K.H. Lee,.74,1,136,-1.00
181,6,52372,Cameron Champ,.71,1,140,E
182,7,33120,Mark Anderson,.00,0,94,E
182,7,28420,Ryan Brehm,.00,0,100,E
182,7,47959,Bryson DeChambeau,.00,0,124,E
182,7,56762,Will Gordon,.00,0,64,E
182,7,30944,Jason Kokrak,.00,0,108,E
182,7,40042,Tyler McCumber,.00,0,106,E
182,7,01810,Phil Mickelson,.00,0,86,E
182,7,26329,Louis Oosthuizen,.00,0,80,E
182,7,46046,Scottie Scheffler,.00,0,164,E
182,7,24502,Adam Scott,.00,0,60,E
182,7,33419,Cameron Tringale,.00,0,126,E
182,7,27095,Nick Watney,.00,0,88,E
