RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,10809,Jim Furyk,77.71,129,166
2,0,10860,Justin Leonard,75.14,133,177
3,0,28089,Jason Day,74.39,61,82
4,0,33122,Russell Knox,73.46,155,211
5,0,30927,Brendon Todd,72.76,179,246
6,0,34021,Bud Cauley,72.03,85,118
7,0,02206,David Toms,72.00,90,125
8,0,25562,Andres Romero,71.82,158,220
9,0,32102,Rickie Fowler,71.81,107,149
10,0,25396,Kevin Na,71.23,156,219
11,0,20160,Charlie Wi,71.22,146,205
12,0,28307,Matt Every,71.11,128,180
13,0,27895,Jonas Blixt,71.07,86,121
14,0,10423,Mike Weir,71.05,108,152
15,0,26331,Charl Schwartzel,70.86,107,151
16,0,35139,Richard Lee,70.65,142,201
17,0,23983,Luke Donald,70.54,79,112
18,0,27644,Brian Harman,70.50,196,278
19,0,26758,David Hearn,70.42,150,213
20,0,23108,Matt Kuchar,70.41,138,196
21,0,20645,John Senden,70.10,136,194
22,0,33419,Cameron Tringale,70.08,178,254
23,0,24024,Zach Johnson,69.85,139,199
23,0,28092,D.H. Lee,69.85,95,136
25,0,25572,Graeme McDowell,69.77,90,129
26,0,27064,Jhonattan Vegas,69.75,113,162
27,0,20593,Greg Chalmers,69.74,159,228
28,0,06567,Vijay Singh,69.65,140,201
29,0,33141,Keegan Bradley,69.64,117,168
30,0,28475,Jeff Overton,69.61,126,181
31,0,08075,Jerry Kelly,69.59,119,171
32,0,21209,Sergio Garcia,69.52,73,105
33,0,01810,Phil Mickelson,69.50,98,141
34,0,25349,Tim Wilkinson,69.46,141,203
35,0,22293,Heath Slocum,69.28,106,153
36,0,24502,Adam Scott,69.06,96,139
37,0,34360,Patrick Reed,69.00,138,200
38,0,19846,Brian Gay,68.95,131,190
39,0,25191,Gonzalo Fernandez-Castaño,68.93,142,206
40,0,23135,Tim Clark,68.85,126,183
40,0,06522,Ernie Els,68.85,126,183
42,0,24361,Pat Perez,68.68,125,182
43,0,34261,Scott Langley,68.58,155,226
44,0,22371,Aaron Baddeley,68.57,120,175
44,0,34046,Jordan Spieth,68.57,168,245
46,0,24663,Y.E. Yang,68.51,124,181
47,0,27963,Chris Stroud,68.48,126,184
48,0,29535,Brice Garnett,68.37,134,196
49,0,25364,Paul Casey,68.33,82,120
50,0,20396,Lee Westwood,68.29,84,123
51,0,28132,Tyrone Van Aswegen,68.21,133,195
52,0,23623,Bo Van Pelt,68.07,113,166
53,0,22405,Justin Rose,68.03,83,122
54,0,30926,Chris Kirk,67.98,155,228
55,0,29740,Brad Fritsch,67.96,70,103
56,0,31202,William McGirt,67.93,161,237
56,0,25632,Jimmy Walker,67.93,125,184
58,0,27466,Spencer Levin,67.88,93,137
59,0,33461,Morgan Hoffmann,67.66,159,235
60,0,24357,K.J. Choi,67.51,133,197
61,0,21961,Charles Howell III,67.50,162,240
62,0,35539,Luke Guthrie,67.48,139,206
63,0,12510,Chad Campbell,67.39,62,92
64,0,34174,John Huh,67.36,130,193
65,0,22621,Ben Curtis,67.09,106,158
66,0,25720,Chad Collins,67.03,122,182
67,0,24846,Ricky Barnes,66.96,154,230
68,0,28237,Rory McIlroy,66.95,79,118
69,0,29420,Billy Horschel,66.90,95,142
70,0,20098,Stuart Appleby,66.81,153,229
71,0,12716,Charley Hoffman,66.50,137,206
72,0,29221,Webb Simpson,66.48,119,179
73,0,24138,Ian Poulter,66.38,77,116
74,0,20157,Retief Goosen,66.33,132,199
75,0,21753,Brian Davis,66.21,145,219
76,0,26951,Johnson Wagner,66.08,113,171
77,0,29289,S.Y. Noh,66.07,111,168
78,0,36689,Brooks Koepka,65.81,77,117
79,0,23800,Bryce Molder,65.66,109,166
79,0,27556,Ted Potter Jr.,65.66,109,166
81,0,24140,Sean O'Hair,65.59,122,186
82,0,26956,Bronson La'Cassie,65.52,76,116
83,0,10885,Robert Allenby,65.50,112,171
84,0,28259,Sangmoon Bae,65.26,124,190
85,0,29425,Andrew Svoboda,65.22,105,161
86,0,23541,Ben Crane,65.14,142,218
87,0,30944,Jason Kokrak,65.06,108,166
