RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
51,0,27408,Martin Kaymer,66.67,2,3
51,0,35139,Richard Lee,66.67,4,6
51,0,27120,Troy Matteson,66.67,2,3
51,0,31202,William McGirt,66.67,6,9
51,0,22046,Geoff Ogilvy,66.67,4,6
51,0,35541,John Peterson,66.67,4,6
51,0,27556,Ted Potter Jr.,66.67,2,3
51,0,22913,John Rollins,66.67,4,6
51,0,26679,Kevin Stadler,66.67,2,3
51,0,30692,Scott Stallings,66.67,6,9
51,0,33418,Shawn Stefani,66.67,2,3
51,0,31560,Brian Stuard,66.67,6,9
51,0,27095,Nick Watney,66.67,4,6
73,0,28307,Matt Every,63.64,7,11
73,0,26851,Marc Leishman,63.64,7,11
75,0,24846,Ricky Barnes,62.50,5,8
75,0,25720,Chad Collins,62.50,5,8
75,0,20104,Ken Duke,62.50,5,8
75,0,34563,Chesson Hadley,62.50,5,8
75,0,24912,Will MacKenzie,62.50,5,8
75,0,02206,David Toms,62.50,5,8
75,0,24663,Y.E. Yang,62.50,5,8
82,0,25274,Steven Bowditch,61.54,8,13
82,0,21753,Brian Davis,61.54,8,13
84,0,22621,Ben Curtis,60.00,3,5
84,0,22378,Trevor Immelman,60.00,3,5
84,0,26300,Matt Jones,60.00,3,5
84,0,24138,Ian Poulter,60.00,3,5
84,0,35732,Wes Roach,60.00,3,5
84,0,23621,Rory Sabbatini,60.00,6,10
84,0,24502,Adam Scott,60.00,3,5
84,0,27064,Jhonattan Vegas,60.00,3,5
84,0,10423,Mike Weir,60.00,3,5
84,0,20396,Lee Westwood,60.00,3,5
94,0,27895,Jonas Blixt,57.14,4,7
94,0,23638,Brendon de Jonge,57.14,4,7
94,0,27436,Graham DeLaet,57.14,4,7
94,0,24924,Bill Haas,57.14,8,14
94,0,27644,Brian Harman,57.14,4,7
94,0,12716,Charley Hoffman,57.14,4,7
94,0,23108,Matt Kuchar,57.14,4,7
94,0,27936,Martin Laird,57.14,4,7
94,0,01810,Phil Mickelson,57.14,4,7
94,0,21528,Henrik Stenson,57.14,4,7
94,0,27770,Camilo Villegas,57.14,4,7
94,0,25804,Bubba Watson,57.14,4,7
94,0,25349,Tim Wilkinson,57.14,4,7
107,0,30852,Ryo Ishikawa,55.56,5,9
107,0,26596,Ryan Moore,55.56,5,9
107,0,24361,Pat Perez,55.56,5,9
107,0,25345,Carl Pettersson,55.56,5,9
111,0,25191,Gonzalo Fernandez-Castaño,54.55,6,11
111,0,34174,John Huh,54.55,6,11
111,0,30927,Brendon Todd,54.55,6,11
111,0,33419,Cameron Tringale,54.55,6,11
115,0,07867,Woody Austin,50.00,1,2
115,0,34021,Bud Cauley,50.00,1,2
115,0,23541,Ben Crane,50.00,4,8
115,0,30750,Tommy Gainey,50.00,3,6
115,0,21209,Sergio Garcia,50.00,4,8
115,0,24358,Robert Garrigus,50.00,3,6
115,0,19846,Brian Gay,50.00,3,6
115,0,23353,J.J. Henry,50.00,1,2
115,0,25444,Justin Hicks,50.00,4,8
115,0,33461,Morgan Hoffmann,50.00,5,10
115,0,29420,Billy Horschel,50.00,2,4
115,0,34261,Scott Langley,50.00,2,4
115,0,01706,Davis Love III,50.00,4,8
115,0,01724,Jeff Maggert,50.00,2,4
115,0,32839,Hideki Matsuyama,50.00,4,8
115,0,28237,Rory McIlroy,50.00,3,6
115,0,27933,John Merrick,50.00,3,6
115,0,26329,Louis Oosthuizen,50.00,1,2
115,0,28475,Jeff Overton,50.00,3,6
115,0,34360,Patrick Reed,50.00,3,6
115,0,25562,Andres Romero,50.00,4,8
115,0,29221,Webb Simpson,50.00,3,6
115,0,26289,Boo Weekley,50.00,3,6
115,0,31323,Gary Woodland,50.00,6,12
139,0,27649,Brandt Snedeker,45.45,5,11
140,0,37273,Derek Ernst,44.44,4,9
140,0,24140,Sean O'Hair,44.44,4,9
140,0,31193,Jim Renner,44.44,4,9
143,0,32102,Rickie Fowler,42.86,3,7
143,0,35539,Luke Guthrie,42.86,3,7
143,0,21731,Freddie Jacobson,42.86,3,7
143,0,23623,Bo Van Pelt,42.86,3,7
147,0,34099,Harris English,41.67,5,12
148,0,25900,Lucas Glover,40.00,2,5
148,0,29478,Kevin Kisner,40.00,2,5
148,0,28092,D.H. Lee,40.00,2,5
148,0,10860,Justin Leonard,40.00,2,5
148,0,25240,D.A. Points,40.00,2,5
148,0,22293,Heath Slocum,40.00,2,5
148,0,34431,Robert Streb,40.00,2,5
148,0,27214,Kevin Streelman,40.00,2,5
148,0,25834,Daniel Summerhays,40.00,2,5
157,0,33122,Russell Knox,38.46,5,13
158,0,24925,Jonathan Byrd,37.50,3,8
158,0,24781,Hunter Mahan,37.50,3,8
160,0,32334,Charlie Beljan,33.33,2,6
160,0,28089,Jason Day,33.33,1,3
160,0,34098,Russell Henley,33.33,2,6
160,0,25632,Jimmy Walker,33.33,2,6
164,0,29535,Brice Garnett,30.00,3,10
165,0,10885,Robert Allenby,28.57,2,7
165,0,20848,Ángel Cabrera,28.57,2,7
165,0,29518,Brendan Steele,28.57,2,7
168,0,20098,Stuart Appleby,20.00,2,10
168,0,29926,Danny Lee,20.00,1,5
168,0,26951,Johnson Wagner,20.00,1,5
171,0,31557,Jim Herman,.00,0,2
171,0,27466,Spencer Levin,.00,0,2
171,0,35300,Andrew Loupe,.00,0,5
171,0,32333,Kevin Tway,.00,0,2
171,0,21878,Mark Wilson,.00,0,1
