RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,33461,Morgan Hoffmann,148.6,1545825000,289
2,0,25804,Bubba Watson,149.6,743210000,138
3,0,34360,Patrick Reed,150.9,1135618000,209
4,0,26329,Louis Oosthuizen,151.6,611138000,112
5,0,30852,Ryo Ishikawa,151.8,1054733000,193
6,0,29461,Jamie Lovemark,152.4,833761000,152
7,0,20498,Briny Baird,153.0,836959000,152
8,0,34021,Bud Cauley,153.3,767090000,139
9,0,30925,Dustin Johnson,153.8,608950000,110
10,0,32334,Charlie Beljan,155.9,1257447000,224
11,0,32200,Roberto Castro,156.1,1101554000,196
12,0,27095,Nick Watney,156.3,894767000,159
13,0,29420,Billy Horschel,156.5,968943000,172
14,0,26679,Kevin Stadler,157.0,1056641000,187
15,0,34265,Will Wilcox,157.2,611025000,108
16,0,23623,Bo Van Pelt,157.4,1019726000,180
17,0,35300,Andrew Loupe,157.8,1056373000,186
18,0,27120,Troy Matteson,157.9,1062852000,187
19,0,27644,Brian Harman,158.0,1609394000,283
20,0,27214,Kevin Streelman,158.1,1166585000,205
21,0,30110,Kyle Stanley,158.7,1508474000,264
22,0,12716,Charley Hoffman,158.9,1161353000,203
23,0,28132,Tyrone Van Aswegen,159.0,1184884000,207
24,0,29479,Scott Brown,159.2,1393019000,243
24,0,29535,Brice Garnett,159.2,1301237000,227
24,0,30926,Chris Kirk,159.2,1347124000,235
24,0,01810,Phil Mickelson,159.2,767852000,134
28,0,01724,Jeff Maggert,159.6,815960000,142
29,0,28475,Jeff Overton,159.8,1127663000,196
29,0,35732,Wes Roach,159.8,1041235000,181
29,0,30692,Scott Stallings,159.8,1277206000,222
32,0,32366,Kevin Chappell,160.2,1435980000,249
32,0,28237,Rory McIlroy,160.2,680428000,118
34,0,32102,Rickie Fowler,160.3,980992000,170
34,0,23353,J.J. Henry,160.3,1269914000,220
36,0,27141,J.B. Holmes,160.4,1414556000,245
37,0,24507,Jason Bohn,160.5,1299916000,225
37,0,28089,Jason Day,160.5,421812000,73
37,0,31557,Jim Herman,160.5,935944000,162
37,0,35139,Richard Lee,160.5,1091733000,189
37,0,20645,John Senden,160.5,1114821000,193
37,0,32150,Michael Thompson,160.5,1086264000,188
43,0,21209,Sergio Garcia,160.7,468519000,81
43,0,27408,Martin Kaymer,160.7,885169000,153
43,0,24361,Pat Perez,160.7,1290430000,223
43,0,20160,Charlie Wi,160.7,1168627000,202
43,0,24663,Y.E. Yang,160.7,1116402000,193
48,0,24140,Sean O'Hair,160.8,1163701000,201
48,0,23621,Rory Sabbatini,160.8,1325931000,229
48,0,21878,Mark Wilson,160.8,1082769000,187
51,0,25364,Paul Casey,160.9,723944000,125
51,0,34099,Harris English,160.9,1176099000,203
53,0,27895,Jonas Blixt,161.1,759698000,131
53,0,25900,Lucas Glover,161.1,991861000,171
53,0,25240,D.A. Points,161.1,1136916000,196
53,0,34046,Jordan Spieth,161.1,1333999000,230
57,0,37273,Derek Ernst,161.4,1353624000,233
58,0,29740,Brad Fritsch,161.5,657085000,113
58,0,27064,Jhonattan Vegas,161.5,1086935000,187
60,0,23638,Brendon de Jonge,161.6,1507183000,259
61,0,20104,Ken Duke,161.8,1170668000,201
61,0,27649,Brandt Snedeker,161.8,1089469000,187
61,0,32333,Kevin Tway,161.8,914580000,157
64,0,21753,Brian Davis,161.9,1445827000,248
64,0,24781,Hunter Mahan,161.9,1241588000,213
66,0,25562,Andres Romero,162.0,1364332000,234
67,0,32640,Troy Merritt,162.1,992176000,170
67,0,34264,Hudson Swafford,162.1,1038971000,178
69,0,33122,Russell Knox,162.2,1220602000,209
69,0,33413,Ben Martin,162.2,1051109000,180
69,0,35541,John Peterson,162.2,1033238000,177
72,0,33141,Keegan Bradley,162.4,941111000,161
72,0,23409,James Driscoll,162.4,1321609000,226
72,0,23320,Ryan Palmer,162.4,1046330000,179
75,0,21961,Charles Howell III,162.5,1520995000,260
76,0,29478,Kevin Kisner,162.6,1176707000,201
77,0,27436,Graham DeLaet,162.7,943106000,161
78,0,24024,Zach Johnson,162.8,1148853000,196
78,0,24502,Adam Scott,162.8,791209000,135
80,0,28307,Matt Every,162.9,1143386000,195
80,0,23800,Bryce Molder,162.9,1096721000,187
80,0,10423,Mike Weir,162.9,1020598000,174
83,0,25686,Jason Dufner,163.0,768707000,131
83,0,20157,Retief Goosen,163.0,1232340000,210
83,0,34098,Russell Henley,163.0,1443238000,246
83,0,30944,Jason Kokrak,163.0,997824000,170
83,0,26851,Marc Leishman,163.0,1167759000,199
83,0,01706,Davis Love III,163.0,1214584000,207
83,0,26596,Ryan Moore,163.0,1009372000,172
90,0,20848,Ángel Cabrera,163.1,1174407000,200
90,0,24912,Will MacKenzie,163.1,1402951000,239
90,0,27330,Josh Teater,163.1,1250996000,213
93,0,31323,Gary Woodland,163.2,1140049000,194
94,0,23135,Tim Clark,163.3,1099434000,187
95,0,34409,David Lingmerth,163.4,1370450000,233
95,0,34431,Robert Streb,163.4,1158687000,197
97,0,29518,Brendan Steele,163.5,1230235000,209
98,0,27963,Chris Stroud,163.6,1178081000,200
99,0,22371,Aaron Baddeley,163.7,1143121000,194
99,0,20593,Greg Chalmers,163.7,1367051000,232
99,0,24924,Bill Haas,163.7,1213817000,206
99,0,34563,Chesson Hadley,163.7,1473619000,250
99,0,21731,Freddie Jacobson,163.7,1338080000,227
104,0,28780,Nicholas Thompson,163.9,1433758000,243
105,0,25274,Steven Bowditch,164.0,1582060000,268
106,0,35539,Luke Guthrie,164.1,1270292000,215
106,0,36689,Brooks Koepka,164.1,691164000,117
106,0,33418,Shawn Stefani,164.1,939357000,159
109,0,29289,S.Y. Noh,164.3,1254198000,212
110,0,20098,Stuart Appleby,164.4,1491015000,252
110,0,22378,Trevor Immelman,164.4,1337292000,226
112,0,34261,Scott Langley,164.5,1267092000,214
113,0,28500,Martin Flores,164.6,1179000000,199
114,0,25720,Chad Collins,164.7,1162444000,196
