RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,21099,David Lynn,2.796,137,49
2,0,23409,James Driscoll,2.797,165,59
3,0,24502,Adam Scott,2.829,99,35
4,0,22792,Peter Hanson,2.838,105,37
5,0,35139,Richard Lee,2.841,179,63
6,0,30925,Dustin Johnson,2.846,148,52
7,0,26476,Chez Reavie,2.851,191,67
8,0,22806,Doug LaBelle II,2.852,154,54
9,0,23135,Tim Clark,2.857,140,49
10,0,25240,D.A. Points,2.860,163,57
11,0,26596,Ryan Moore,2.862,166,58
12,0,33419,Cameron Tringale,2.864,189,66
12,0,25804,Bubba Watson,2.864,169,59
14,0,28237,Rory McIlroy,2.865,106,37
14,0,01810,Phil Mickelson,2.865,149,52
16,0,01116,Michael Bradley,2.867,129,45
17,0,28089,Jason Day,2.880,144,50
18,0,25444,Justin Hicks,2.887,179,62
19,0,27770,Camilo Villegas,2.891,185,64
19,0,20396,Lee Westwood,2.891,133,46
21,0,26300,Matt Jones,2.898,171,59
22,0,27933,John Merrick,2.899,200,69
23,0,06004,Stephen Ames,2.909,128,44
24,0,27095,Nick Watney,2.917,175,60
25,0,26331,Charl Schwartzel,2.920,146,50
26,0,32698,Bobby Gates,2.923,114,39
26,0,24361,Pat Perez,2.923,152,52
28,0,28679,Fabián Gómez,2.925,155,53
29,0,21961,Charles Howell III,2.926,237,81
30,0,32102,Rickie Fowler,2.930,167,57
31,0,31202,William McGirt,2.932,214,73
31,0,28475,Jeff Overton,2.932,217,74
33,0,25818,Scott Piercy,2.935,182,62
33,0,08793,Tiger Woods,2.935,91,31
35,0,01724,Jeff Maggert,2.937,185,63
36,0,02206,David Toms,2.939,97,33
37,0,24846,Ricky Barnes,2.940,197,67
38,0,23108,Matt Kuchar,2.941,200,68
38,0,06527,Steve Stricker,2.941,100,34
40,0,23320,Ryan Palmer,2.943,206,70
41,0,23497,Tag Ridings,2.945,162,55
42,0,34174,John Huh,2.946,218,74
42,0,22405,Justin Rose,2.946,109,37
44,0,23983,Luke Donald,2.947,112,38
44,0,27556,Ted Potter Jr.,2.947,168,57
46,0,24357,K.J. Choi,2.948,171,58
47,0,01320,Bob Estes,2.949,174,59
47,0,22046,Geoff Ogilvy,2.949,115,39
49,0,30163,Henrik Norlander,2.950,177,60
50,0,10423,Mike Weir,2.953,127,43
51,0,24490,George McNeill,2.955,195,66
52,0,23800,Bryce Molder,2.956,201,68
53,0,29740,Brad Fritsch,2.957,204,69
53,0,31557,Jim Herman,2.957,139,47
53,0,26679,Kevin Stadler,2.957,204,69
56,0,12510,Chad Campbell,2.958,213,72
56,0,20766,Padraig Harrington,2.958,142,48
58,0,28310,Lee Williams,2.962,157,53
59,0,20691,Greg Owen,2.967,178,60
60,0,30944,Jason Kokrak,2.968,187,63
61,0,22913,John Rollins,2.969,190,64
62,0,25345,Carl Pettersson,2.971,202,68
62,0,29518,Brendan Steele,2.971,205,69
64,0,19846,Brian Gay,2.973,220,74
65,0,19970,Robert Karlsson,2.974,113,38
66,0,21753,Brian Davis,2.975,235,79
67,0,27330,Josh Teater,2.978,137,46
68,0,23638,Brendon de Jonge,2.979,280,94
69,0,33418,Shawn Stefani,2.980,149,50
69,0,31560,Brian Stuard,2.980,149,50
71,0,20848,Ángel Cabrera,2.981,155,52
72,0,34261,Scott Langley,2.982,170,57
73,0,06573,Brandt Jobe,2.984,182,61
73,0,08075,Jerry Kelly,2.984,188,63
75,0,20593,Greg Chalmers,2.985,203,68
75,0,24924,Bill Haas,2.985,203,68
75,0,29221,Webb Simpson,2.985,200,67
78,0,23621,Rory Sabbatini,2.986,221,74
79,0,28259,Sangmoon Bae,3.000,198,66
79,0,32334,Charlie Beljan,3.000,168,56
79,0,20229,Stewart Cink,3.000,156,52
79,0,10809,Jim Furyk,3.000,153,51
79,0,27644,Brian Harman,3.000,222,74
79,0,34098,Russell Henley,3.000,210,70
79,0,12716,Charley Hoffman,3.000,204,68
79,0,27408,Martin Kaymer,3.000,126,42
79,0,27503,Steve LeBrun,3.000,162,54
79,0,25572,Graeme McDowell,3.000,96,32
79,0,28780,Nicholas Thompson,3.000,252,84
79,0,23623,Bo Van Pelt,3.000,165,55
79,0,20160,Charlie Wi,3.000,180,60
92,0,27963,Chris Stroud,3.014,223,74
92,0,25834,Daniel Summerhays,3.014,214,71
94,0,26758,David Hearn,3.016,190,63
94,0,34431,Robert Streb,3.016,193,64
96,0,34046,Jordan Spieth,3.017,175,58
97,0,35539,Luke Guthrie,3.018,169,56
98,0,34021,Bud Cauley,3.019,163,54
98,0,21731,Freddie Jacobson,3.019,157,52
98,0,20645,John Senden,3.019,160,53
101,0,10885,Robert Allenby,3.021,142,47
102,0,29479,Scott Brown,3.022,136,45
103,0,24140,Sean O'Hair,3.023,130,43
103,0,23325,Vaughn Taylor,3.023,130,43
105,0,27936,Martin Laird,3.025,121,40
106,0,12782,Tim Herron,3.026,118,39
107,0,32200,Roberto Castro,3.027,224,74
107,0,31323,Gary Woodland,3.027,224,74
109,0,20104,Ken Duke,3.030,203,67
110,0,32366,Kevin Chappell,3.032,188,62
111,0,23541,Ben Crane,3.033,182,60
112,0,32448,James Hahn,3.034,179,59
113,0,30852,Ryo Ishikawa,3.036,167,55
114,0,10860,Justin Leonard,3.039,231,76
115,0,23353,J.J. Henry,3.041,222,73
115,0,25562,Andres Romero,3.041,149,49
117,0,24227,Justin Bolli,3.043,140,46
117,0,29420,Billy Horschel,3.043,210,69
119,0,24781,Hunter Mahan,3.045,201,66
119,0,22961,David Mathis,3.045,201,66
119,0,24138,Ian Poulter,3.045,134,44
122,0,08725,Tom Gillis,3.047,195,64
123,0,25632,Jimmy Walker,3.048,192,63
124,0,22378,Trevor Immelman,3.050,183,60
125,0,10213,Dicky Pride,3.052,177,58
126,0,28092,D.H. Lee,3.053,174,57
126,0,33869,Eric Meierdierks,3.053,116,38
128,0,30711,Colt Knost,3.054,171,56
129,0,28307,Matt Every,3.056,220,72
129,0,27214,Kevin Streelman,3.056,165,54
129,0,29425,Andrew Svoboda,3.056,110,36
