RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,08793,Tiger Woods,68.22,88,129
2,0,19824,Craig Barlow,61.73,100,162
3,0,06567,Vijay Singh,60.12,98,163
4,0,21209,Sergio Garcia,58.33,35,60
5,0,19825,Darren Clarke,58.11,43,74
6,0,01388,Robert Gamez,57.92,117,202
7,0,08375,Paul Stankowski,57.39,66,115
8,0,01810,Phil Mickelson,57.27,63,110
9,0,01553,John Huston,55.12,70,127
10,0,20157,Retief Goosen,54.90,56,102
11,0,10885,Robert Allenby,54.89,73,133
12,0,25450,Ty Tryon,54.84,51,93
13,0,20098,Stuart Appleby,54.61,77,141
14,0,02106,Chris Smith,54.27,89,164
15,0,20634,Peter Lonard,54.23,77,142
16,0,01226,Fred Couples,54.12,46,85
17,0,12823,Carlos Franco,53.77,114,212
18,0,24357,K.J. Choi,53.71,94,175
19,0,06004,Stephen Ames,53.33,88,165
20,0,23552,Hank Kuehne,53.28,73,137
20,0,10860,Justin Leonard,53.28,73,137
22,0,12661,Todd Barranger,53.15,76,143
23,0,06034,Marco Dawson,53.10,77,145
24,0,20229,Stewart Cink,53.02,79,149
25,0,01706,Davis Love III,52.94,63,119
26,0,26950,John Morgan,52.76,86,163
26,0,22046,Geoff Ogilvy,52.76,86,163
28,0,21961,Charles Howell III,52.58,102,194
29,0,06595,Kevin Sutherland,52.56,82,156
30,0,08123,Jeff Brehaut,52.42,119,227
31,0,10107,Deane Pappas,52.38,77,147
31,0,02206,David Toms,52.38,66,126
33,0,06332,Neal Lancaster,52.28,103,197
34,0,24925,Jonathan Byrd,52.13,98,188
35,0,12510,Chad Campbell,52.10,87,167
36,0,22371,Aaron Baddeley,52.07,63,121
37,0,10733,Kent Jones,51.94,67,129
38,0,20663,Brenden Pappas,51.72,105,203
39,0,12782,Tim Herron,51.69,92,178
40,0,12602,Dean Wilson,51.50,86,167
41,0,25031,Andy Miller,51.02,75,147
42,0,01677,Tom Lehman,50.99,77,151
43,0,01945,Kenny Perry,50.97,79,155
44,0,01035,Tommy Armour III,50.96,53,104
44,0,07749,Brett Quigley,50.96,80,157
46,0,07457,Steve Flesch,50.93,110,216
47,0,01941,Tom Pernice Jr.,50.85,90,177
48,0,22913,John Rollins,50.76,67,132
49,0,10565,Ian Leggatt,50.38,67,133
49,0,10912,Craig Perks,50.38,66,131
51,0,01161,Mark Calcavecchia,50.35,71,141
52,0,22892,Jason Gore,50.34,75,149
53,0,21805,Harrison Frazar,50.28,89,177
54,0,24502,Adam Scott,50.00,27,54
54,0,22548,Patrick Sheehan,50.00,88,176
54,0,06581,David Sutherland,50.00,78,156
57,0,20645,John Senden,49.79,119,239
58,0,20572,Rod Pampling,49.64,69,139
59,0,23034,Brent Schwarzrock,49.62,65,131
60,0,12660,Jesper Parnevik,49.21,93,189
61,0,23353,J.J. Henry,49.20,92,187
62,0,20593,Greg Chalmers,49.19,91,185
63,0,10423,Mike Weir,49.17,59,120
64,0,23338,David Gossett,49.15,87,177
65,0,01968,Nick Price,48.96,47,96
66,0,06522,Ernie Els,48.65,36,74
67,0,06251,Chris DiMarco,48.62,88,181
68,0,10585,Scott McCarron,48.53,66,136
69,0,11011,Mike Sposa,48.51,65,134
70,0,01948,Tim Petrovic,48.17,92,191
71,0,02214,Kirk Triplett,47.88,79,165
72,0,20094,Jonathan Kaye,47.79,65,136
73,0,20628,Arron Oberholser,47.74,74,155
74,0,12680,Shigeki Maruyama,47.73,63,132
75,0,12705,Cliff Kresge,47.67,92,193
76,0,02246,Duffy Waldorf,47.59,79,166
77,0,01577,Lee Janzen,47.54,58,122
78,0,08337,Mike Heinen,47.40,82,173
79,0,07223,Brian Bateman,47.37,54,114
80,0,20095,Carl Paulson,47.19,109,231
81,0,01723,Andrew Magee,47.17,75,159
82,0,08075,Jerry Kelly,47.09,97,206
83,0,07101,Dave Stockton Jr.,47.06,64,136
84,0,20498,Briny Baird,46.99,86,183
84,0,12645,Brent Geiberger,46.99,39,83
86,0,25345,Carl Pettersson,46.98,70,149
87,0,01938,David Peoples,46.91,76,162
88,0,23177,Kenneth Staton,46.61,55,118
89,0,01249,John Daly,46.53,47,101
90,0,01320,Bob Estes,46.48,66,142
91,0,01685,J.L. Lewis,46.43,78,168
92,0,06515,Shaun Micheel,46.30,75,162
93,0,23621,Rory Sabbatini,46.26,68,147
94,0,02223,Bob Tway,46.15,78,169
95,0,01766,Billy Mayfair,46.08,94,204
96,0,20940,Kenichi Kuboya,46.01,75,163
97,0,08633,Per-Ulrik Johansson,45.90,84,183
98,0,01457,Jay Haas,45.81,71,155
99,0,20436,Garrett Willis,45.73,91,199
100,0,01361,Dan Forsman,45.64,68,149
101,0,02002,John Riegger,45.56,41,90
