RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
84,0,37212,Paul Barjon,259.6,1551193.000,166
85,0,55708,Hayden Buckley,259.7,1776173.000,190
85,0,46442,Maverick McNealy,259.7,1748206.000,187
85,0,51890,Greyson Sigg,259.7,1448995.000,155
88,0,35532,Tom Hoge,259.8,1468363.000,157
88,0,29926,Danny Lee,259.8,954081.000,102
90,0,32839,Hideki Matsuyama,259.9,1459786.000,156
91,0,54421,Garrick Higgo,260.0,907907.000,97
91,0,36801,Mark Hubbard,260.0,1160509.000,124
93,0,46717,Viktor Hovland,260.1,1395156.000,149
93,0,49947,Taylor Moore,260.1,1732060.000,185
93,0,27770,Camilo Villegas,260.1,870878.000,93
96,0,39971,Sungjae Im,260.3,1799051.000,192
96,0,53165,Doc Redman,260.3,1321354.000,141
96,0,47856,Seth Reeves,260.3,1265218.000,135
96,0,33448,Justin Thomas,260.3,1508524.000,161
96,0,48887,Matt Wallace,260.3,1096436.000,117
101,0,33122,Russell Knox,260.4,1180999.000,126
101,0,49766,Hank Lebioda,260.4,1293634.000,138
101,0,31560,Brian Stuard,260.4,796857.000,85
104,0,34076,Joel Dahmen,260.5,1350457.000,144
104,0,32816,Satoshi Kodaira,260.5,768878.000,82
106,0,29420,Billy Horschel,260.6,994596.000,106
107,0,34610,Matthias Schwab,260.7,835255.000,89
108,0,34466,Peter Malnati,260.8,1699645.000,181
109,0,26476,Chez Reavie,260.9,1061426.000,113
109,0,48699,Callum Tarren,260.9,1249081.000,133
111,0,35450,Patrick Cantlay,261.0,1371770.000,146
112,0,27895,Jonas Blixt,261.1,836448.000,89
112,0,36689,Brooks Koepka,261.1,1081073.000,115
112,0,35891,Cameron Smith,261.1,1062083.000,113
112,0,30692,Scott Stallings,261.1,1682296.000,179
116,0,26851,Marc Leishman,261.2,1420093.000,151
116,0,27649,Brandt Snedeker,261.2,855674.000,91
116,0,27064,Jhonattan Vegas,261.2,1589398.000,169
116,0,32139,Danny Willett,261.2,817924.000,87
120,0,30926,Chris Kirk,261.3,1279328.000,136
121,0,29974,Branden Grace,261.5,894278.000,95
121,0,48117,Kurt Kitayama,261.5,1007107.000,107
121,0,37189,Harold Varner III,261.5,1261270.000,134
121,0,52374,Brandon Wu,261.5,1063641.000,113
125,0,29725,Tony Finau,261.6,1808009.000,192
125,0,33597,Harry Higgs,261.6,1365732.000,145
125,0,45486,Joaquin Niemann,261.6,1346881.000,143
128,0,29970,Dylan Frittelli,261.7,1657840.000,176
128,0,33399,Adam Hadwin,261.7,1403648.000,149
128,0,30927,Brendon Todd,261.7,942060.000,100
131,0,23983,Luke Donald,261.8,697473.000,74
131,0,26300,Matt Jones,261.8,1366717.000,145
133,0,23621,Rory Sabbatini,261.9,895620.000,95
134,0,48081,Xander Schauffele,262.0,1424215.000,151
134,0,34264,Hudson Swafford,262.0,1178791.000,125
134,0,47128,Richy Werenski,262.0,1075146.000,114
137,0,27349,Alex Noren,262.1,1047200.000,111
137,0,49771,J.T. Poston,262.1,1622893.000,172
137,0,29221,Webb Simpson,262.1,990603.000,105
140,0,30978,Kiradech Aphibarnrat,262.2,755221.000,80
140,0,49964,Aaron Wise,262.2,1736866.000,184
142,0,27644,Brian Harman,262.3,1217962.000,129
142,0,34174,John Huh,262.3,1076614.000,114
142,0,51997,Andrew Novak,262.3,1199186.000,127
142,0,47995,Davis Riley,262.3,1822408.000,193
146,0,25818,Scott Piercy,262.4,1378994.000,146
146,0,34256,Andrew Putnam,262.4,1341580.000,142
146,0,35617,Martin Trainer,262.4,1350645.000,143
149,0,37455,Si Woo Kim,262.5,2003615.000,212
149,0,51634,Sahith Theegala,262.5,2343828.000,248
151,0,47529,Mito Pereira,262.6,1512361.000,160
151,0,27214,Kevin Streelman,262.6,1550359.000,164
153,0,30911,Tommy Fleetwood,262.7,879659.000,93
153,0,47993,Denny McCarthy,262.7,1163187.000,123
155,0,45157,Cam Davis,262.8,1788173.000,189
155,0,31420,Anirban Lahiri,262.8,1163866.000,123
155,0,28252,Seamus Power,262.8,1343563.000,142
158,0,52375,Doug Ghim,263.0,1278399.000,135
159,0,32366,Kevin Chappell,263.1,899786.000,95
159,0,29478,Kevin Kisner,263.1,937515.000,99
159,0,46046,Scottie Scheffler,263.1,1638584.000,173
162,0,47983,Chad Ramey,263.2,833898.000,88
163,0,21961,Charles Howell III,263.4,1109294.000,117
163,0,51950,Max McGreevy,263.4,1014794.000,107
163,0,36871,Matthew NeSmith,263.4,1630723.000,172
163,0,45540,Jared Wolfe,263.4,1099980.000,116
167,0,39546,Keith Mitchell,263.6,1879151.000,198
168,0,51766,Wyndham Clark,264.0,1777485.000,187
168,0,32150,Michael Thompson,264.0,1340216.000,141
170,0,34046,Jordan Spieth,264.1,1578046.000,166
171,0,28089,Jason Day,264.2,1084181.000,114
172,0,25493,Nick Taylor,264.5,1275734.000,134
173,0,48822,Sebastián Muñoz,264.7,1572406.000,165
174,0,27936,Martin Laird,264.8,1182198.000,124
174,0,34431,Robert Streb,264.8,1515518.000,159
176,0,29535,Brice Garnett,264.9,1354062.000,142
176,0,35310,Lanto Griffin,264.9,1535170.000,161
176,0,33486,Roger Sloan,264.9,1249033.000,131
179,0,45526,Abraham Ancer,265.1,1145422.000,120
180,0,23320,Ryan Palmer,265.6,1108990.000,116
181,0,28775,Nate Lashley,265.8,1224649.000,128
182,0,33667,Carlos Ortiz,265.9,1368796.000,143
183,0,33419,Cameron Tringale,266.0,1599253.000,167
184,0,35449,Adam Long,266.3,1332710.000,139
185,0,24361,Pat Perez,266.8,1104528.000,115
186,0,25198,Francesco Molinari,267.2,904265.000,94
187,0,36799,Stephan Jaeger,267.4,1492349.000,155
188,0,23108,Matt Kuchar,267.8,1060665.000,110
189,0,34360,Patrick Reed,268.3,1062335.000,110
190,0,29908,C.T. Pan,268.7,1305867.000,135
191,0,27974,Sung Kang,268.8,1461046.000,151
192,0,27129,Luke List,269.0,1694930.000,175
193,0,35506,Mackenzie Hughes,270.9,1287196.000,132
