RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,01968,Nick Price,$1713377
2,0,01876,Greg Norman,$1396877
3,0,01226,Fred Couples,$1275654
4,0,01783,Mark McCumber,$1213376
5,0,02321,Fuzzy Zoeller,$1203684
6,0,01677,Tom Lehman,$1109060
7,0,02010,Loren Roberts,$1048587
8,0,01724,Jeff Maggert,$1009890
9,0,06373,José María Olazábal,$979782
10,0,01928,Corey Pavin,$906305
11,0,01559,Hale Irwin,$877836
12,0,01143,Brad Bryant,$860953
13,0,01527,Scott Hoch,$824559
14,0,01329,Brad Faxon,$821167
15,0,01707,Steve Lowery,$809048
16,0,02131,Mike Springer,$800630
17,0,01320,Bob Estes,$778276
18,0,01418,Bill Glasson,$771535
19,0,01810,Phil Mickelson,$763316
20,0,01235,Ben Crenshaw,$761590
21,0,01553,John Huston,$754374
22,0,01378,David Frost,$711661
23,0,01633,Tom Kite,$707289
24,0,01706,Davis Love III,$700601
25,0,06522,Ernie Els,$697355
26,0,02256,Tom Watson,$621698
27,0,01161,Mark Calcavecchia,$621021
28,0,01457,Jay Haas,$613386
29,0,01945,Kenny Perry,$603141
30,0,01690,Bruce Lietzke,$600176
31,0,01331,Rick Fehr,$599130
32,0,01132,Mark Brooks,$566902
33,0,02170,Hal Sutton,$540162
34,0,01577,Lee Janzen,$524942
35,0,02159,Curtis Strange,$510881
36,0,01306,David Edwards,$502674
37,0,01723,Andrew Magee,$490541
38,0,02133,Craig Stadler,$487746
39,0,01388,Robert Gamez,$466510
40,0,01219,John Cook,$462672
41,0,02214,Kirk Triplett,$443814
42,0,01201,Lennie Clements,$432041
43,0,01823,Larry Mize,$417349
44,0,08337,Mike Heinen,$408005
45,0,06090,Jim McGovern,$378764
46,0,08931,Glen Day,$372223
47,0,01920,Craig Parry,$360515
48,0,01072,Chip Beck,$358631
49,0,01024,Billy Andrade,$352028
50,0,01771,Blaine McCallister,$351554
51,0,01385,Jim Gallagher Jr.,$349805
52,0,06567,Vijay Singh,$346209
53,0,01249,John Daly,$345704
54,0,06527,Steve Stricker,$343575
55,0,12660,Jesper Parnevik,$341376
56,0,01313,Steve Elkington,$340504
57,0,06332,Neal Lancaster,$332488
58,0,01060,Dave Barr,$331127
59,0,10213,Dicky Pride,$322735
60,0,02099,Scott Simpson,$321041
61,0,01098,Jay Don Blake,$319171
62,0,01837,Gil Morgan,$309690
63,0,01475,Donnie Hammond,$308286
64,0,01926,Steve Pate,$307951
65,0,01381,Fred Funk,$303405
66,0,02167,Mike Sullivan,$301729
67,0,02104,Jeff Sluman,$301178
68,0,01887,Mark O'Meara,$299070
69,0,01266,Clark Dennis,$298885
70,0,06617,Brian Henninger,$297675
71,0,01569,Peter Jacobsen,$295678
72,0,02246,Duffy Waldorf,$293471
73,0,06012,Greg Kraft,$291447
