RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,20498,Briny Baird,85,702,12.1
2,0,23048,Eric Axley,83,659,12.6
2,0,20104,Ken Duke,83,683,12.2
4,0,19846,Brian Gay,80,740,10.8
4,0,01948,Tim Petrovic,80,716,11.2
6,0,23718,Nathan Green,79,658,12.0
7,0,11032,Frank Lickliter II,78,594,13.1
7,0,28158,Steve Marino,78,626,12.5
9,0,20850,Daniel Chopra,77,692,11.1
9,0,01320,Bob Estes,77,603,12.8
9,0,25396,Kevin Na,77,617,12.5
9,0,23320,Ryan Palmer,77,570,13.5
9,0,22293,Heath Slocum,77,665,11.6
9,0,02223,Bob Tway,77,597,12.9
9,0,23623,Bo Van Pelt,77,657,11.7
16,0,01388,Robert Gamez,76,481,15.8
16,0,27649,Brandt Snedeker,76,629,12.1
18,0,24358,Robert Garrigus,75,548,13.7
18,0,12716,Charley Hoffman,75,599,12.5
18,0,24490,George McNeill,75,587,12.8
21,0,21350,Ryuji Imada,74,694,10.7
21,0,27060,John Mallinger,74,644,11.5
23,0,19803,Ryan Armour,73,633,11.5
23,0,07867,Woody Austin,73,614,11.9
23,0,12680,Shigeki Maruyama,73,605,12.1
23,0,01941,Tom Pernice Jr.,73,634,11.5
27,0,07547,Craig Kanada,72,654,11.0
27,0,12705,Cliff Kresge,72,684,10.5
27,0,20645,John Senden,72,524,13.7
30,0,01161,Mark Calcavecchia,71,550,12.9
30,0,24912,Will MacKenzie,71,609,11.7
30,0,01766,Billy Mayfair,71,542,13.1
30,0,21949,Joe Ogilvie,71,641,11.1
30,0,12602,Dean Wilson,71,537,13.2
35,0,21959,Ted Purdy,70,554,12.6
35,0,26289,Boo Weekley,70,529,13.2
37,0,10860,Justin Leonard,69,590,11.7
37,0,25190,Jeff Quinney,69,589,11.7
39,0,23638,Brendon de Jonge,68,448,15.2
39,0,07457,Steve Flesch,68,622,10.9
39,0,12782,Tim Herron,68,557,12.2
39,0,21470,Daisuke Maruyama,68,509,13.4
39,0,01797,Rocco Mediate,68,468,14.5
44,0,26420,Richard Johnson,67,548,12.2
45,0,21753,Brian Davis,66,606,10.9
45,0,08537,J.P. Hayes,66,577,11.4
45,0,10733,Kent Jones,66,602,11.0
45,0,26596,Ryan Moore,66,542,12.2
45,0,24140,Sean O'Hair,66,596,11.1
45,0,25345,Carl Pettersson,66,672,9.8
45,0,02101,Joey Sindelar,66,417,15.8
45,0,23349,Charles Warren,66,601,11.0
53,0,25273,Andrew Buckle,65,484,13.4
53,0,25686,Jason Dufner,65,592,11.0
53,0,24924,Bill Haas,65,552,11.8
53,0,23788,D.J. Trahan,65,597,10.9
57,0,20378,Mathias Grönberg,64,628,10.2
58,0,06004,Stephen Ames,63,423,14.9
58,0,23613,Rich Barcelo,63,524,12.0
58,0,12652,Cameron Beckman,63,560,11.3
58,0,22892,Jason Gore,63,551,11.4
58,0,20433,Mark Hensby,63,526,12.0
58,0,21731,Freddie Jacobson,63,501,12.6
58,0,29718,Anthony Kim,63,555,11.4
58,0,23325,Vaughn Taylor,63,527,12.0
66,0,08931,Glen Day,62,507,12.2
66,0,10117,Bob Heintz,62,535,11.6
66,0,23108,Matt Kuchar,62,498,12.4
66,0,01724,Jeff Maggert,62,522,11.9
70,0,25900,Lucas Glover,61,545,11.2
