RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,12660,Jesper Parnevik,29,558,5.2
2,0,25345,Carl Pettersson,25,672,3.7
3,0,19803,Ryan Armour,23,633,3.6
4,0,12510,Chad Campbell,21,464,4.5
4,0,25686,Jason Dufner,21,592,3.5
4,0,21350,Ryuji Imada,21,694,3.0
4,0,27120,Troy Matteson,21,536,3.9
4,0,01941,Tom Pernice Jr.,21,634,3.3
9,0,23718,Nathan Green,20,658,3.0
9,0,23325,Vaughn Taylor,20,527,3.8
9,0,23788,D.J. Trahan,20,597,3.4
12,0,21753,Brian Davis,19,606,3.1
12,0,06621,Joe Durant,19,432,4.4
12,0,01313,Steve Elkington,19,523,3.6
12,0,21731,Freddie Jacobson,19,501,3.8
12,0,07547,Craig Kanada,19,654,2.9
12,0,01724,Jeff Maggert,19,522,3.6
12,0,01928,Corey Pavin,19,510,3.7
12,0,01948,Tim Petrovic,19,716,2.7
12,0,25190,Jeff Quinney,19,589,3.2
12,0,21660,Jason Schultz,19,362,5.2
12,0,02223,Bob Tway,19,597,3.2
12,0,23623,Bo Van Pelt,19,657,2.9
24,0,23048,Eric Axley,18,659,2.7
24,0,08931,Glen Day,18,507,3.6
24,0,20104,Ken Duke,18,683,2.6
24,0,24912,Will MacKenzie,18,609,3.0
24,0,06515,Shaun Micheel,18,462,3.9
24,0,24140,Sean O'Hair,18,596,3.0
30,0,24925,Jonathan Byrd,17,475,3.6
30,0,22892,Jason Gore,17,551,3.1
30,0,27060,John Mallinger,17,644,2.6
30,0,26596,Ryan Moore,17,542,3.1
30,0,21949,Joe Ogilvie,17,641,2.7
30,0,24361,Pat Perez,17,455,3.7
30,0,27649,Brandt Snedeker,17,629,2.7
30,0,27770,Camilo Villegas,17,486,3.5
38,0,01035,Tommy Armour III,16,440,3.6
38,0,12652,Cameron Beckman,16,560,2.9
38,0,23614,Rich Beem,16,493,3.2
38,0,01142,Bart Bryant,16,507,3.2
38,0,06034,Marco Dawson,16,472,3.4
