RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01823,Larry Mize,69.69,1115,16
2,0,01960,Don Pooley,69.70,1394,20
3,0,01378,David Frost,69.91,1608,23
4,0,01682,Wayne Levi,69.93,1049,15
5,0,01846,Jodie Mudd,69.95,1329,19
6,0,01958,Dan Pohl,70.00,1610,23
7,0,01633,Tom Kite,70.05,1471,21
8,0,01235,Ben Crenshaw,70.11,1262,18
8,0,02223,Bob Tway,70.11,1262,18
10,0,01475,Donnie Hammond,70.18,1193,17
11,0,02170,Hal Sutton,70.20,1404,20
12,0,01864,Larry Nelson,70.23,913,13
13,0,02023,Clarence Rose,70.29,1476,21
14,0,01928,Corey Pavin,70.31,1125,16
15,0,02146,Payne Stewart,70.33,1477,21
16,0,01042,Paul Azinger,70.36,1548,22
17,0,02133,Craig Stadler,70.38,1126,16
18,0,01797,Rocco Mediate,70.44,1268,18
19,0,02104,Jeff Sluman,70.45,1550,22
20,0,02242,Lanny Wadkins,70.47,1339,19
21,0,01303,Bob Eastwood,70.50,1269,18
22,0,01887,Mark O'Meara,70.53,1340,19
22,0,01891,David Ogrin,70.53,1058,15
24,0,02322,Richard Zokol,70.55,776,11
25,0,01968,Nick Price,70.56,1270,18
26,0,01226,Fred Couples,70.60,1412,20
27,0,01331,Rick Fehr,70.63,565,8
28,0,01436,David Graham,70.67,636,9
28,0,02099,Scott Simpson,70.67,1484,21
30,0,01559,Hale Irwin,70.71,990,14
31,0,01996,Mike Reid,70.75,1415,20
32,0,02033,Dave Rummells,70.76,1769,25
33,0,01952,Billy Pierot,70.77,920,13
34,0,01203,Russ Cochran,70.86,1559,22
34,0,02256,Tom Watson,70.86,992,14
36,0,01876,Greg Norman,70.88,1205,17
37,0,01072,Chip Beck,70.89,1276,18
38,0,01943,Chris Perry,70.90,1418,20
39,0,01346,Ed Fiori,70.94,1135,16
40,0,02241,Bobby Wadkins,70.95,1561,22
41,0,02159,Curtis Strange,70.96,1632,23
42,0,01527,Scott Hoch,71.00,1633,23
43,0,01288,Ed Dougherty,71.06,1208,17
43,0,01418,Bill Glasson,71.06,1279,18
45,0,02087,Don Shirey Jr.,71.07,995,14
46,0,01039,Perry Arthur,71.11,640,9
46,0,01098,Jay Don Blake,71.11,1351,19
46,0,01837,Gil Morgan,71.11,640,9
49,0,01329,Brad Faxon,71.12,1209,17
50,0,01444,Ken Green,71.14,1494,21
50,0,01495,Morris Hatalsky,71.14,996,14
52,0,02255,Denis Watson,71.20,1424,20
53,0,01150,George Burns,71.21,1353,19
54,0,01706,Davis Love III,71.22,1282,18
54,0,01938,David Peoples,71.22,641,9
54,0,02267,D.A. Weibring,71.22,1282,18
57,0,01093,Ronnie Black,71.24,1496,21
57,0,01884,Mac O'Grady,71.24,1211,17
59,0,02239,Scott Verplank,71.25,855,12
60,0,01725,John Mahaffey,71.26,1639,23
61,0,01926,Steve Pate,71.27,1853,26
62,0,01261,Jay Delsing,71.31,927,13
62,0,01468,Gary Hallberg,71.31,1141,16
64,0,01175,Jim Carter,71.32,1355,19
65,0,01975,Tom Purtzer,71.35,1427,20
66,0,01690,Bruce Lietzke,71.36,999,14
67,0,01214,Frank Conner,71.38,928,13
67,0,01306,David Edwards,71.38,928,13
67,0,02049,Gene Sauers,71.38,1499,21
70,0,01639,Kenny Knox,71.41,1571,22
71,0,01161,Mark Calcavecchia,71.42,1357,19
72,0,01157,Tom Byrum,71.43,1500,21
73,0,02100,Tim Simpson,71.44,1786,25
74,0,02160,Ron Streck,71.47,1358,19
74,0,02225,Howard Twitty,71.47,1358,19
76,0,01129,Bill Britton,71.50,1001,14
76,0,01998,Jack Renner,71.50,1430,20
78,0,01200,Keith Clearwater,71.52,1788,25
79,0,01168,David Canipe,71.53,1073,15
80,0,01323,Brad Fabel,71.54,930,13
80,0,01945,Kenny Perry,71.54,930,13
82,0,02067,Ted Schulz,71.57,501,7
83,0,01313,Steve Elkington,71.59,1217,17
84,0,02010,Loren Roberts,71.62,931,13
85,0,01179,Antonio Cerda,71.64,1003,14
85,0,01648,Billy Kratzert,71.64,1003,14
87,0,02195,Leonard Thompson,71.67,1290,18
88,0,02090,Tom Sieckmann,71.70,717,10
89,0,01390,Buddy Gardner,71.71,1721,24
89,0,01457,Jay Haas,71.71,1721,24
91,0,01569,Peter Jacobsen,71.72,1291,18
92,0,02321,Fuzzy Zoeller,71.73,1076,15
93,0,02294,Willie Wood,71.74,1363,19
94,0,01723,Andrew Magee,71.75,1148,16
94,0,01755,Dick Mast,71.75,1435,20
96,0,01501,Vance Heafner,71.79,1005,14
97,0,01557,John Inman,71.81,1149,16
98,0,01984,Sam Randolph,71.82,1221,17
99,0,01935,Calvin Peete,71.83,862,12
99,0,02098,Jim Simons,71.83,431,6
101,0,01156,Curt Byrum,71.86,1581,22
102,0,02180,Harry Taylor,71.88,1150,16
103,0,01641,Gary Koch,71.89,647,9
104,0,01077,Mike Bender,71.90,719,10
105,0,01135,Ken Brown,71.92,935,13
106,0,01219,John Cook,71.94,1223,17
106,0,01469,Dan Halldorson,71.94,1151,16
106,0,02094,Tony Sills,71.94,1295,18
109,0,01549,Mike Hulbert,71.95,1583,22
109,0,01771,Blaine McCallister,71.95,1367,19
111,0,01096,Phil Blackmar,72.00,1368,19
111,0,01206,Bobby Cole,72.00,1368,19
111,0,01305,Danny Edwards,72.00,1080,15
111,0,01687,Jeff Lewis,72.00,360,5
111,0,01790,Pat McGowan,72.00,1008,14
111,0,01871,Mike Nicolette,72.00,720,10
111,0,01877,Tim Norris,72.00,1296,18
111,0,01892,Aki Ohmachi,72.00,936,13
111,0,02148,Ray Stewart,72.00,1152,16
111,0,02167,Mike Sullivan,72.00,1152,16
111,0,02190,Doug Tewell,72.00,1008,14
111,0,02196,Robert Thompson,72.00,792,11
111,0,02303,Robert Wrenn,72.00,1080,15
124,0,01499,Mark Hayes,72.05,1369,19
124,0,01736,Roger Maltbie,72.05,1441,20
126,0,02126,Bruce Soulsby,72.06,1153,16
127,0,01777,John McComish,72.07,1009,14
128,0,01666,Bernhard Langer,72.08,937,13
128,0,02111,Mike Smith,72.08,937,13
130,0,01717,Sandy Lyle,72.09,793,11
131,0,01197,Bobby Clampett,72.13,1154,16
132,0,01060,Dave Barr,72.15,1443,20
133,0,01006,John Adams,72.17,1299,18
134,0,02118,J.C. Snead,72.18,1227,17
135,0,01068,Andy Bean,72.20,722,10
136,0,01414,Bob Gilder,72.22,1300,18
136,0,01715,Mark Lye,72.22,1300,18
136,0,01783,Mark McCumber,72.22,1661,23
136,0,01878,Andy North,72.22,650,9
136,0,02041,Bill Sander,72.22,1300,18
141,0,01534,John Horne,72.25,289,4
142,0,01192,T.C. Chen,72.27,795,11
143,0,01513,Denny Hepler,72.29,506,7
144,0,01037,Dewey Arnette,72.30,723,10
145,0,01132,Mark Brooks,72.31,1157,16
146,0,01599,Steve Jones,72.33,1302,18
147,0,02101,Joey Sindelar,72.38,1737,24
148,0,01571,Barry Jaeckel,72.40,1086,15
149,0,01103,Charles Bolling,72.41,1231,17
150,0,02201,Jim Thorpe,72.44,652,9
151,0,01385,Jim Gallagher Jr.,72.50,1160,16
151,0,01392,Tom Garner,72.50,725,10
151,0,02007,Larry Rinker,72.50,1305,18
154,0,01061,Ray Barr Jr.,72.62,944,13
155,0,01162,Rex Caldwell,72.67,872,12
155,0,01701,Bob Lohr,72.67,1308,18
157,0,02279,Mark Wiebe,72.68,1817,25
158,0,01361,Dan Forsman,72.71,2036,28
159,0,01446,Brad Greer,72.73,800,11
160,0,01593,Philip Jonas,72.80,364,5
160,0,02246,Duffy Waldorf,72.80,1092,15
162,0,01355,Raymond Floyd,72.83,874,12
163,0,01782,Mike McCullough,72.87,1093,15
164,0,01448,Tony Grimes,72.88,583,8
164,0,01526,David Hobby,72.88,583,8
166,0,01282,Trevor Dodds,72.91,802,11
167,0,01201,Lennie Clements,73.00,1095,15
167,0,01248,Rick Dalpos,73.00,949,13
169,0,01196,Brian Claar,73.07,1096,15
170,0,01443,Hubert Green,73.08,877,12
171,0,02244,Fred Wadsworth,73.12,1243,17
172,0,01278,Andy Dillard,73.14,1024,14
173,0,01310,Dave Eichelberger,73.19,1171,16
174,0,01861,Jim Nelford,73.20,732,10
175,0,01284,Mike Donald,73.33,1760,24
175,0,01584,Doug Johnson,73.33,660,9
175,0,02002,John Riegger,73.33,440,6
178,0,02287,Jim Wilson,73.50,294,4
179,0,01654,Gary Krueger,73.56,662,9
180,0,01425,Ernie Gonzalez,73.59,1251,17
181,0,02229,Brett Upper,73.80,738,10
182,0,01851,Bob Murphy,73.86,1034,14
183,0,02152,Dave Stockton,74.09,815,11
184,0,02016,Bill Rogers,74.27,1114,15
185,0,01522,Lon Hinkle,74.82,823,11
186,0,01676,Ted Lehmann,75.00,300,4
187,0,01949,Mark Pfeil,75.43,528,7
188,0,01095,Woody Blackburn,77.50,155,2
