RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,06617,Brian Henninger,+.275,40,+11.00
2,0,20127,Chris Riley,+.307,75,+23.00
2,0,12602,Dean Wilson,+.307,75,+23.00
4,0,01361,Dan Forsman,+.325,77,+25.00
5,0,01378,David Frost,+.342,76,+26.00
6,0,20098,Stuart Appleby,+.362,58,+21.00
7,0,01329,Brad Faxon,+.376,85,+32.00
8,0,06567,Vijay Singh,+.383,60,+23.00
9,0,22548,Patrick Sheehan,+.386,83,+32.00
10,0,02010,Loren Roberts,+.389,72,+28.00
11,0,01928,Corey Pavin,+.395,81,+32.00
12,0,10585,Scott McCarron,+.397,68,+27.00
13,0,01161,Mark Calcavecchia,+.403,67,+27.00
14,0,21961,Charles Howell III,+.408,76,+31.00
15,0,02206,David Toms,+.411,56,+23.00
16,0,01307,Joel Edwards,+.412,51,+21.00
17,0,20121,Todd Fischer,+.414,87,+36.00
18,0,12782,Tim Herron,+.415,82,+34.00
19,0,02104,Jeff Sluman,+.419,74,+31.00
20,0,06643,Paul Goydos,+.420,81,+34.00
21,0,10733,Kent Jones,+.426,54,+23.00
21,0,01968,Nick Price,+.426,47,+20.00
23,0,01938,David Peoples,+.429,63,+27.00
24,0,01098,Jay Don Blake,+.435,62,+27.00
24,0,02214,Kirk Triplett,+.435,69,+30.00
26,0,07457,Steve Flesch,+.439,82,+36.00
27,0,20573,Scott Laycock,+.441,68,+30.00
27,0,08793,Tiger Woods,+.441,34,+15.00
29,0,19881,Robert Damron,+.447,76,+34.00
29,0,06522,Ernie Els,+.447,38,+17.00
31,0,01707,Steve Lowery,+.451,51,+23.00
32,0,20645,John Senden,+.454,108,+49.00
33,0,23656,Jason Caron,+.455,55,+25.00
33,0,10201,Matt Gogel,+.455,66,+30.00
33,0,01619,Skip Kendall,+.455,88,+40.00
36,0,21209,Sergio Garcia,+.457,35,+16.00
37,0,11032,Frank Lickliter II,+.461,76,+35.00
38,0,23108,Matt Kuchar,+.462,52,+24.00
39,0,19825,Darren Clarke,+.463,41,+19.00
40,0,06595,Kevin Sutherland,+.464,69,+32.00
41,0,02002,John Riegger,+.465,43,+20.00
41,0,10423,Mike Weir,+.465,43,+20.00
43,0,23036,Chris Anderson,+.467,75,+35.00
43,0,25450,Ty Tryon,+.467,45,+21.00
45,0,10809,Jim Furyk,+.468,62,+29.00
45,0,01761,Len Mattiace,+.468,94,+44.00
47,0,01457,Jay Haas,+.471,68,+32.00
47,0,01810,Phil Mickelson,+.471,51,+24.00
49,0,20472,Alex Cejka,+.472,72,+34.00
49,0,07749,Brett Quigley,+.472,89,+42.00
51,0,20771,Steven Alker,+.473,93,+44.00
51,0,25345,Carl Pettersson,+.473,74,+35.00
53,0,23125,Brad Elder,+.474,57,+27.00
54,0,24356,Jason Buha,+.475,59,+28.00
55,0,20157,Retief Goosen,+.477,44,+21.00
55,0,06527,Steve Stricker,+.477,65,+31.00
55,0,02239,Scott Verplank,+.477,65,+31.00
58,0,01024,Billy Andrade,+.478,92,+44.00
