RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,26951,Johnson Wagner,8.9
2,0,01320,Bob Estes,8.5
3,0,25396,Kevin Na,8.3
4,0,28486,Michael Putnam,8.2
5,0,29535,Brice Garnett,8.1
5,0,35459,Chris Williams,8.1
7,0,35539,Luke Guthrie,8.0
7,0,27556,Ted Potter Jr.,8.0
9,0,29740,Brad Fritsch,7.8
9,0,24361,Pat Perez,7.8
11,0,10885,Robert Allenby,7.7
11,0,29479,Scott Brown,7.7
11,0,24925,Jonathan Byrd,7.7
11,0,21753,Brian Davis,7.7
11,0,28089,Jason Day,7.7
11,0,19846,Brian Gay,7.7
17,0,06621,Joe Durant,7.6
17,0,23063,Scott Hend,7.6
17,0,12782,Tim Herron,7.6
17,0,30946,Alex Prugh,7.6
17,0,34431,Robert Streb,7.6
22,0,22892,Jason Gore,7.5
22,0,23108,Matt Kuchar,7.5
22,0,27064,Jhonattan Vegas,7.5
25,0,33141,Keegan Bradley,7.4
25,0,25364,Paul Casey,7.4
25,0,32200,Roberto Castro,7.4
25,0,34262,Jon Curran,7.4
25,0,28339,Victor Dubuisson,7.4
25,0,30926,Chris Kirk,7.4
25,0,29289,S.Y. Noh,7.4
25,0,34265,Will Wilcox,7.4
33,0,35450,Patrick Cantlay,7.3
33,0,46435,Austin Cook,7.3
33,0,25572,Graeme McDowell,7.3
33,0,22405,Justin Rose,7.3
33,0,06567,Vijay Singh,7.3
33,0,27649,Brandt Snedeker,7.3
33,0,28132,Tyrone Van Aswegen,7.3
33,0,37365,Brady Watt,7.3
41,0,20593,Greg Chalmers,7.2
41,0,28937,George Coetzee,7.2
41,0,24924,Bill Haas,7.2
41,0,33122,Russell Knox,7.2
41,0,28092,D.H. Lee,7.2
41,0,29926,Danny Lee,7.2
41,0,35139,Richard Lee,7.2
41,0,46046,Scottie Scheffler,7.2
41,0,06527,Steve Stricker,7.2
50,0,12652,Cameron Beckman,7.1
50,0,26499,Rafa Cabrera Bello,7.1
50,0,25369,Jamie Donaldson,7.1
50,0,21209,Sergio Garcia,7.1
50,0,34174,John Huh,7.1
50,0,24781,Hunter Mahan,7.1
50,0,24140,Sean O'Hair,7.1
50,0,34360,Patrick Reed,7.1
58,0,27436,Graham DeLaet,7.0
58,0,20157,Retief Goosen,7.0
58,0,20608,David Howell,7.0
58,0,24912,Will MacKenzie,7.0
58,0,29221,Webb Simpson,7.0
63,0,20229,Stewart Cink,6.9
63,0,10809,Jim Furyk,6.9
63,0,39977,Max Homa,6.9
63,0,24956,Mikko Ilonen,6.9
63,0,32878,Jin Jeong,6.9
63,0,26300,Matt Jones,6.9
63,0,08075,Jerry Kelly,6.9
63,0,26851,Marc Leishman,6.9
63,0,33204,Shane Lowry,6.9
63,0,01724,Jeff Maggert,6.9
63,0,27095,Nick Watney,6.9
63,0,31323,Gary Woodland,6.9
75,0,26949,Josh Broadaway,6.8
75,0,23983,Luke Donald,6.8
75,0,25686,Jason Dufner,6.8
75,0,01577,Lee Janzen,6.8
75,0,27936,Martin Laird,6.8
75,0,29670,Pablo Larrazabal,6.8
75,0,34579,Alexander Levy,6.8
75,0,20691,Greg Owen,6.8
75,0,25240,D.A. Points,6.8
75,0,21498,Hideto Tanihara,6.8
75,0,20160,Charlie Wi,6.8
75,0,22000,Chris Wood,6.8
75,0,29939,Fabrizio Zanotti,6.8
88,0,33120,Mark Anderson,6.7
88,0,20098,Stuart Appleby,6.7
88,0,25720,Chad Collins,6.7
88,0,29253,Jeff Curl,6.7
88,0,34261,Scott Langley,6.7
88,0,30110,Kyle Stanley,6.7
88,0,33448,Justin Thomas,6.7
95,0,20104,Ken Duke,6.6
95,0,25191,Gonzalo Fernandez-Castaño,6.6
95,0,29974,Branden Grace,6.6
95,0,12716,Charley Hoffman,6.6
95,0,21350,Ryuji Imada,6.6
95,0,29461,Jamie Lovemark,6.6
95,0,28158,Steve Marino,6.6
95,0,01810,Phil Mickelson,6.6
95,0,36699,Patrick Rodgers,6.6
95,0,29518,Brendan Steele,6.6
95,0,29454,Bernd Wiesberger,6.6
106,0,34021,Bud Cauley,6.5
106,0,26360,Bubba Dickerson,6.5
106,0,06522,Ernie Els,6.5
106,0,32102,Rickie Fowler,6.5
106,0,06643,Paul Goydos,6.5
106,0,32448,James Hahn,6.5
106,0,22378,Trevor Immelman,6.5
106,0,21731,Freddie Jacobson,6.5
106,0,24024,Zach Johnson,6.5
106,0,19970,Robert Karlsson,6.5
106,0,24940,Edward Loar,6.5
106,0,23800,Bryce Molder,6.5
106,0,25198,Francesco Molinari,6.5
106,0,31193,Jim Renner,6.5
106,0,26595,Derek Tolan,6.5
106,0,10423,Mike Weir,6.5
122,0,28259,Sangmoon Bae,6.4
122,0,24846,Ricky Barnes,6.4
122,0,24357,K.J. Choi,6.4
122,0,01473,Todd Hamilton,6.4
122,0,26758,David Hearn,6.4
122,0,34098,Russell Henley,6.4
122,0,23353,J.J. Henry,6.4
122,0,27120,Troy Matteson,6.4
122,0,31202,William McGirt,6.4
122,0,24490,George McNeill,6.4
122,0,32640,Troy Merritt,6.4
122,0,10213,Dicky Pride,6.4
122,0,26476,Chez Reavie,6.4
122,0,33419,Cameron Tringale,6.4
122,0,20396,Lee Westwood,6.4
122,0,25349,Tim Wilkinson,6.4
138,0,23048,Eric Axley,6.3
138,0,34563,Chesson Hadley,6.3
138,0,27644,Brian Harman,6.3
138,0,29478,Kevin Kisner,6.3
138,0,27466,Spencer Levin,6.3
138,0,34409,David Lingmerth,6.3
138,0,21099,David Lynn,6.3
138,0,28237,Rory McIlroy,6.3
138,0,27933,John Merrick,6.3
138,0,23320,Ryan Palmer,6.3
138,0,29223,Sam Saunders,6.3
138,0,26289,Boo Weekley,6.3
150,0,29910,Blake Adams,6.2
150,0,01161,Mark Calcavecchia,6.2
150,0,22621,Ben Curtis,6.2
150,0,23409,James Driscoll,6.2
150,0,28300,Joost Luiten,6.2
150,0,32839,Hideki Matsuyama,6.2
150,0,22046,Geoff Ogilvy,6.2
150,0,23325,Vaughn Taylor,6.2
150,0,02256,Tom Watson,6.2
159,0,24507,Jason Bohn,6.1
159,0,32366,Kevin Chappell,6.1
159,0,29420,Billy Horschel,6.1
159,0,21961,Charles Howell III,6.1
159,0,30852,Ryo Ishikawa,6.1
159,0,27408,Martin Kaymer,6.1
159,0,08635,Colin Montgomerie,6.1
159,0,26596,Ryan Moore,6.1
159,0,26331,Charl Schwartzel,6.1
159,0,27770,Camilo Villegas,6.1
169,0,07457,Steve Flesch,6.0
169,0,37092,Hyung-Sung Kim,6.0
169,0,33413,Ben Martin,6.0
169,0,20572,Rod Pampling,6.0
169,0,24138,Ian Poulter,6.0
169,0,23797,Brett Rumford,6.0
169,0,24502,Adam Scott,6.0
169,0,26668,Marc Turnesa,6.0
177,0,20070,Matt Bettencourt,5.9
177,0,37273,Derek Ernst,5.9
177,0,40098,Matt Fitzpatrick,5.9
177,0,20376,Stephen Gallacher,5.9
177,0,37351,Oliver Goss,5.9
177,0,22792,Peter Hanson,5.9
177,0,24511,Thongchai Jaidee,5.9
177,0,30944,Jason Kokrak,5.9
177,0,26956,Bronson La'Cassie,5.9
177,0,28475,Jeff Overton,5.9
177,0,40250,Taylor Pendrith,5.9
177,0,22293,Heath Slocum,5.9
177,0,31560,Brian Stuard,5.9
177,0,27330,Josh Teater,5.9
177,0,23623,Bo Van Pelt,5.9
177,0,32139,Danny Willett,5.9
193,0,31416,Derek Fathauer,5.8
193,0,27141,J.B. Holmes,5.8
193,0,19958,Miguel Angel Jiménez,5.8
193,0,35300,Andrew Loupe,5.8
193,0,23814,Edoardo Molinari,5.8
193,0,25818,Scott Piercy,5.8
193,0,07749,Brett Quigley,5.8
193,0,29476,Kyle Reifers,5.8
193,0,34046,Jordan Spieth,5.8
193,0,33418,Shawn Stefani,5.8
193,0,27963,Chris Stroud,5.8
193,0,32333,Kevin Tway,5.8
205,0,25274,Steven Bowditch,5.7
205,0,23135,Tim Clark,5.7
205,0,33461,Morgan Hoffmann,5.7
205,0,46048,Jordan Niebrugge,5.7
205,0,01945,Kenny Perry,5.7
205,0,24459,Richard Sterne,5.7
205,0,02206,David Toms,5.7
205,0,21878,Mark Wilson,5.7
205,0,24663,Y.E. Yang,5.7
214,0,34076,Joel Dahmen,5.6
214,0,31577,Tano Goya,5.6
214,0,21949,Joe Ogilvie,5.6
214,0,33968,Thorbjørn Olesen,5.6
214,0,25562,Andres Romero,5.6
214,0,21528,Henrik Stenson,5.6
214,0,10387,Chris Thompson,5.6
214,0,28780,Nicholas Thompson,5.6
222,0,20498,Briny Baird,5.5
222,0,12510,Chad Campbell,5.5
222,0,24494,Erik Compton,5.5
222,0,23541,Ben Crane,5.5
222,0,01381,Fred Funk,5.5
227,0,07867,Woody Austin,5.4
227,0,32334,Charlie Beljan,5.4
227,0,08931,Glen Day,5.4
227,0,30750,Tommy Gainey,5.4
227,0,25444,Justin Hicks,5.4
227,0,33667,Carlos Ortiz,5.4
227,0,30927,Brendon Todd,5.4
227,0,08793,Tiger Woods,5.4
235,0,23540,Jason Allred,5.3
235,0,27895,Jonas Blixt,5.3
235,0,29720,Andres Gonzales,5.3
235,0,36801,Mark Hubbard,5.3
239,0,19972,José Coceres,5.2
239,0,20721,Darren Fichardt,5.2
239,0,46031,Zachary Olsen,5.2
239,0,32150,Michael Thompson,5.2
239,0,25804,Bubba Watson,5.2
244,0,20848,Ángel Cabrera,5.1
244,0,24358,Robert Garrigus,5.1
244,0,22913,John Rollins,5.1
244,0,20645,John Senden,5.1
244,0,29425,Andrew Svoboda,5.1
244,0,46507,Bobby Wyatt,5.1
250,0,34099,Harris English,5.0
250,0,36689,Brooks Koepka,5.0
250,0,27119,Koumei Oda,5.0
250,0,34264,Hudson Swafford,5.0
254,0,23638,Brendon de Jonge,4.9
254,0,25834,Daniel Summerhays,4.9
256,0,30925,Dustin Johnson,4.8
256,0,30692,Scott Stallings,4.8
256,0,25632,Jimmy Walker,4.8
256,0,25841,Marc Warren,4.8
260,0,28679,Fabián Gómez,4.7
260,0,36884,Ben Kohles,4.7
260,0,21470,Daisuke Maruyama,4.7
260,0,01948,Tim Petrovic,4.7
260,0,30798,Yoshitaka Takeya,4.7
265,0,26679,Kevin Stadler,4.6
265,0,27214,Kevin Streelman,4.6
267,0,28087,Kris Blanks,4.5
267,0,01706,Davis Love III,4.5
267,0,28114,Dawie van der Walt,4.5
270,0,33399,Adam Hadwin,4.4
270,0,31557,Jim Herman,4.4
270,0,25345,Carl Pettersson,4.4
270,0,23621,Rory Sabbatini,4.4
274,0,39974,Steven Ihm,4.3
275,0,28307,Matt Every,4.2
276,0,28310,Lee Williams,4.1
277,0,35732,Wes Roach,3.9
278,0,06004,Stephen Ames,3.7
278,0,26329,Louis Oosthuizen,3.7
280,0,30978,Kiradech Aphibarnrat,3.4
280,0,02106,Chris Smith,3.4
282,0,29222,Billy Hurley III,3.3
283,0,35840,Kevin Foley,3.0
283,0,01766,Billy Mayfair,3.0
285,0,29484,Peter Uihlein,2.8
286,0,06575,Dudley Hart,2.5
287,0,37189,Harold Varner III,2.4
