RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,26949,Josh Broadaway,8.7
2,0,01724,Jeff Maggert,8.6
2,0,31193,Jim Renner,8.6
4,0,01945,Kenny Perry,8.4
5,0,12510,Chad Campbell,8.3
5,0,10809,Jim Furyk,8.3
5,0,27095,Nick Watney,8.3
8,0,06643,Paul Goydos,8.2
8,0,33399,Adam Hadwin,8.2
8,0,25444,Justin Hicks,8.2
11,0,23623,Bo Van Pelt,8.1
12,0,32839,Hideki Matsuyama,8.0
12,0,27556,Ted Potter Jr.,8.0
14,0,29479,Scott Brown,7.9
14,0,29454,Bernd Wiesberger,7.9
16,0,25364,Paul Casey,7.8
16,0,20104,Ken Duke,7.8
16,0,26758,David Hearn,7.8
16,0,22405,Justin Rose,7.8
16,0,20645,John Senden,7.8
16,0,22293,Heath Slocum,7.8
16,0,30692,Scott Stallings,7.8
16,0,34265,Will Wilcox,7.8
16,0,24663,Y.E. Yang,7.8
25,0,33413,Ben Martin,7.7
25,0,28237,Rory McIlroy,7.7
25,0,25198,Francesco Molinari,7.7
25,0,26476,Chez Reavie,7.7
25,0,46046,Scottie Scheffler,7.7
25,0,02206,David Toms,7.7
25,0,26289,Boo Weekley,7.7
32,0,32334,Charlie Beljan,7.6
32,0,32366,Kevin Chappell,7.6
32,0,23541,Ben Crane,7.6
32,0,06621,Joe Durant,7.6
32,0,24399,Scott Gardiner,7.6
32,0,22892,Jason Gore,7.6
32,0,25345,Carl Pettersson,7.6
32,0,29221,Webb Simpson,7.6
32,0,26951,Johnson Wagner,7.6
41,0,10885,Robert Allenby,7.5
41,0,32200,Roberto Castro,7.5
41,0,01381,Fred Funk,7.5
41,0,39977,Max Homa,7.5
41,0,29222,Billy Hurley III,7.5
41,0,24024,Zach Johnson,7.5
41,0,23800,Bryce Molder,7.5
41,0,45294,Kevin Penner,7.5
41,0,25240,D.A. Points,7.5
41,0,31560,Brian Stuard,7.5
51,0,33141,Keegan Bradley,7.4
51,0,19972,José Coceres,7.4
51,0,29974,Branden Grace,7.4
51,0,34431,Robert Streb,7.4
55,0,08931,Glen Day,7.3
55,0,29740,Brad Fritsch,7.3
55,0,34563,Chesson Hadley,7.3
55,0,19958,Miguel Angel Jiménez,7.3
55,0,27936,Martin Laird,7.3
55,0,26851,Marc Leishman,7.3
55,0,01766,Billy Mayfair,7.3
55,0,25572,Graeme McDowell,7.3
55,0,32640,Troy Merritt,7.3
55,0,26596,Ryan Moore,7.3
55,0,33968,Thorbjørn Olesen,7.3
55,0,27649,Brandt Snedeker,7.3
55,0,26679,Kevin Stadler,7.3
55,0,30110,Kyle Stanley,7.3
55,0,33418,Shawn Stefani,7.3
55,0,28132,Tyrone Van Aswegen,7.3
55,0,25632,Jimmy Walker,7.3
72,0,24507,Jason Bohn,7.2
72,0,23638,Brendon de Jonge,7.2
72,0,27436,Graham DeLaet,7.2
72,0,23409,James Driscoll,7.2
72,0,20721,Darren Fichardt,7.2
72,0,29420,Billy Horschel,7.2
72,0,39974,Steven Ihm,7.2
72,0,30925,Dustin Johnson,7.2
72,0,19970,Robert Karlsson,7.2
72,0,08075,Jerry Kelly,7.2
72,0,24361,Pat Perez,7.2
72,0,35732,Wes Roach,7.2
72,0,24502,Adam Scott,7.2
72,0,21528,Henrik Stenson,7.2
72,0,21878,Mark Wilson,7.2
87,0,10944,Thomas Bjørn,7.1
87,0,20848,Ángel Cabrera,7.1
87,0,20229,Stewart Cink,7.1
87,0,28339,Victor Dubuisson,7.1
87,0,34099,Harris English,7.1
87,0,24924,Bill Haas,7.1
87,0,27933,John Merrick,7.1
87,0,28475,Jeff Overton,7.1
87,0,23325,Vaughn Taylor,7.1
87,0,28310,Lee Williams,7.1
