RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,08793,Tiger Woods,2.714,76,28
2,0,01677,Tom Lehman,2.750,121,44
3,0,21209,Sergio Garcia,2.786,117,42
4,0,06515,Shaun Micheel,2.833,187,66
5,0,21805,Harrison Frazar,2.836,173,61
6,0,10809,Jim Furyk,2.846,148,52
7,0,19846,Brian Gay,2.848,225,79
8,0,08075,Jerry Kelly,2.860,163,57
9,0,26289,Boo Weekley,2.862,186,65
10,0,10213,Dicky Pride,2.864,126,44
11,0,07749,Brett Quigley,2.870,132,46
12,0,23638,Brendon de Jonge,2.877,164,57
13,0,01132,Mark Brooks,2.878,118,41
14,0,21528,Henrik Stenson,2.880,72,25
15,0,10860,Justin Leonard,2.881,193,67
16,0,25396,Kevin Na,2.883,222,77
17,0,21350,Ryuji Imada,2.887,205,71
18,0,23135,Tim Clark,2.891,133,46
19,0,25900,Lucas Glover,2.897,197,68
20,0,25686,Jason Dufner,2.899,229,79
20,0,12602,Dean Wilson,2.899,200,69
22,0,24357,K.J. Choi,2.904,151,52
23,0,24502,Adam Scott,2.907,125,43
24,0,26420,Richard Johnson,2.910,227,78
25,0,08123,Jeff Brehaut,2.911,131,45
26,0,28158,Steve Marino,2.912,198,68
27,0,27770,Camilo Villegas,2.915,137,47
28,0,26596,Ryan Moore,2.921,184,63
29,0,20229,Stewart Cink,2.923,190,65
29,0,22046,Geoff Ogilvy,2.923,152,52
31,0,23621,Rory Sabbatini,2.927,161,55
32,0,20127,Chris Riley,2.929,123,42
33,0,20157,Retief Goosen,2.931,85,29
34,0,23933,Michael Boyd,2.932,129,44
34,0,21731,Freddie Jacobson,2.932,173,59
34,0,01577,Lee Janzen,2.932,129,44
37,0,21633,Steve Allan,2.933,132,45
38,0,06197,Michael Allen,2.935,182,62
39,0,12652,Cameron Beckman,2.937,232,79
40,0,21660,Jason Schultz,2.938,141,48
41,0,20628,Arron Oberholser,2.950,118,40
42,0,12680,Shigeki Maruyama,2.952,186,63
42,0,01941,Tom Pernice Jr.,2.952,245,83
44,0,01249,John Daly,2.956,133,45
44,0,23320,Ryan Palmer,2.956,201,68
46,0,10425,Jay Williamson,2.957,139,47
47,0,01313,Steve Elkington,2.960,222,75
48,0,01381,Fred Funk,2.962,157,53
48,0,28475,Jeff Overton,2.962,157,53
50,0,01035,Tommy Armour III,2.966,175,59
51,0,20433,Mark Hensby,2.968,184,62
52,0,01142,Bart Bryant,2.969,190,64
52,0,01945,Kenny Perry,2.969,193,65
54,0,24490,George McNeill,2.970,196,66
55,0,27933,John Merrick,2.972,214,72
56,0,24924,Bill Haas,2.973,223,75
57,0,06643,Paul Goydos,2.974,116,39
58,0,23983,Luke Donald,2.976,125,42
58,0,27963,Chris Stroud,2.976,125,42
60,0,27120,Troy Matteson,2.981,155,52
60,0,28486,Michael Putnam,2.981,158,53
62,0,24781,Hunter Mahan,2.982,167,56
62,0,02239,Scott Verplank,2.982,164,55
64,0,21878,Mark Wilson,2.983,176,59
